onset	duration	trial_type
30.619	5.9	low
39.018	5.9	low
48.616	5.9	low
57.015	5.9	high
66.614	5.9	n/a
73.812	5.9	n/a
81.011	5.9	n/a
89.427	5.9	low
96.625	5.9	n/a
103.824	5.9	n/a
112.223	5.9	high
121.821	5.9	n/a
131.42	5.9	low
141.018	5.9	low
148.217	5.9	n/a
156.616	5.9	low
165.015	5.9	n/a
172.214	5.9	n/a
179.412	5.9	n/a
189.011	5.9	n/a
197.426	5.9	n/a
207.025	5.9	low
216.623	5.9	n/a
223.822	5.9	n/a
262.216	5.9	n/a
270.615	5.9	n/a
279.013	5.9	low
286.212	5.9	n/a
293.411	5.9	n/a
303.026	5.9	n/a
310.225	5.9	low
318.624	5.9	n/a
328.222	5.9	n/a
335.421	5.9	low
345.019	5.9	n/a
353.418	5.9	low
363.017	5.9	low
372.615	5.9	low
382.214	5.9	low
389.412	5.9	low
399.011	5.9	high
406.226	5.9	n/a
414.625	5.9	n/a
424.224	5.9	high
432.622	5.9	n/a
439.821	5.9	n/a
448.22	5.9	n/a
456.618	5.9	n/a
493.813	5.9	n/a
502.211	5.9	n/a
511.826	5.9	high
521.425	5.9	n/a
528.624	5.9	low
535.823	5.9	n/a
543.021	5.9	n/a
551.42	5.9	low
558.619	5.9	high
567.018	5.9	low
576.616	5.9	n/a
585.015	5.9	n/a
594.613	5.9	n/a
604.212	5.9	n/a
612.627	5.9	n/a
619.826	5.9	low
628.225	5.9	low
637.823	5.9	low
647.422	5.9	low
654.62	5.9	n/a
664.219	5.9	low
671.418	5.9	n/a
679.816	5.9	n/a
687.015	5.9	n/a
