onset	duration	trial_type
30.717	2.7	low
35.516	2.7	n/a
39.115	2.7	high
42.715	2.7	n/a
48.714	2.7	high
53.513	2.7	low
57.113	2.7	high
61.912	2.7	n/a
67.927	2.7	n/a
71.527	2.7	low
76.326	2.7	low
82.325	2.7	low
88.324	2.7	low
93.123	2.7	low
97.923	2.7	low
101.522	2.7	n/a
105.122	2.7	low
108.721	2.7	n/a
113.52	2.7	low
117.12	2.7	n/a
123.119	2.7	low
129.118	2.7	low
133.917	2.7	low
139.916	2.7	n/a
145.915	2.7	n/a
150.714	2.7	high
154.314	2.7	n/a
157.913	2.7	low
163.912	2.7	n/a
167.512	2.7	low
173.527	2.7	high
178.327	2.7	low
181.926	2.7	high
187.925	2.7	n/a
193.924	2.7	low
198.723	2.7	low
233.518	2.7	low
239.517	2.7	high
245.516	2.7	low
249.115	2.7	low
255.114	2.7	n/a
258.714	2.7	low
262.313	2.7	low
267.113	2.7	n/a
271.912	2.7	high
275.528	2.7	n/a
280.327	2.7	n/a
285.126	2.7	low
291.125	2.7	high
297.124	2.7	low
300.724	2.7	low
304.323	2.7	low
310.322	2.7	low
315.122	2.7	n/a
319.921	2.7	low
324.72	2.7	low
330.719	2.7	n/a
334.319	2.7	low
340.318	2.7	n/a
345.117	2.7	n/a
348.716	2.7	low
352.316	2.7	low
358.315	2.7	high
363.114	2.7	n/a
369.113	2.7	high
372.712	2.7	low
377.512	2.7	n/a
382.328	2.7	low
385.927	2.7	n/a
390.726	2.7	n/a
394.326	2.7	high
400.325	2.7	low
436.319	2.7	high
442.318	2.7	high
445.918	2.7	n/a
450.717	2.7	low
456.716	2.7	high
460.315	2.7	high
463.915	2.7	low
467.514	2.7	low
473.513	2.7	low
478.312	2.7	low
484.328	2.7	n/a
489.127	2.7	low
493.927	2.7	high
497.526	2.7	low
503.525	2.7	n/a
508.324	2.7	low
514.323	2.7	low
519.123	2.7	low
525.122	2.7	n/a
531.121	2.7	low
534.72	2.7	n/a
539.519	2.7	n/a
544.319	2.7	n/a
547.918	2.7	low
551.517	2.7	low
555.117	2.7	high
558.716	2.7	low
564.715	2.7	low
569.515	2.7	n/a
574.314	2.7	low
577.913	2.7	n/a
581.513	2.7	n/a
587.512	2.7	low
592.328	2.7	low
597.127	2.7	n/a
603.126	2.7	n/a
