onset	duration	sample	trial_type	response_time	stim_file	value
0.4687500000	0.0000000000	n/a	STATUS	n/a	n/a	16128
3.1513671875	0.0000000000	n/a	STATUS	n/a	n/a	two
3.5512695312	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
3.9511718750	0.0000000000	n/a	STATUS	n/a	n/a	one
4.7451171875	0.0000000000	n/a	STATUS	n/a	n/a	two
5.1450195312	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
5.5449218750	0.0000000000	n/a	STATUS	n/a	n/a	one
6.3452148438	0.0000000000	n/a	STATUS	n/a	n/a	two
6.7451171875	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
7.1450195312	0.0000000000	n/a	STATUS	n/a	n/a	one
7.9384765625	0.0000000000	n/a	STATUS	n/a	n/a	two
8.3383789062	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
8.7382812500	0.0000000000	n/a	STATUS	n/a	n/a	one
9.5458984375	0.0000000000	n/a	STATUS	n/a	n/a	two
9.9458007812	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
10.3457031250	0.0000000000	n/a	STATUS	n/a	n/a	one
11.1416015625	0.0000000000	n/a	STATUS	n/a	n/a	two
11.5415039062	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
11.9414062500	0.0000000000	n/a	STATUS	n/a	n/a	one
12.7446289062	0.0000000000	n/a	STATUS	n/a	n/a	two
13.1445312500	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
13.5444335938	0.0000000000	n/a	STATUS	n/a	n/a	one
14.3403320312	0.0000000000	n/a	STATUS	n/a	n/a	two
14.7402343750	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
15.1401367188	0.0000000000	n/a	STATUS	n/a	n/a	one
15.9492187500	0.0000000000	n/a	STATUS	n/a	n/a	two
16.3491210938	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
16.7490234375	0.0000000000	n/a	STATUS	n/a	n/a	one
17.5410156250	0.0000000000	n/a	STATUS	n/a	n/a	two
17.9409179688	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
18.3408203125	0.0000000000	n/a	STATUS	n/a	n/a	one
19.1425781250	0.0000000000	n/a	STATUS	n/a	n/a	two
19.5424804688	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
19.9423828125	0.0000000000	n/a	STATUS	n/a	n/a	one
20.7402343750	0.0000000000	n/a	STATUS	n/a	n/a	two
21.1401367188	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
21.5400390625	0.0000000000	n/a	STATUS	n/a	n/a	one
22.3398437500	0.0000000000	n/a	STATUS	n/a	n/a	two
22.7397460938	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
23.1396484375	0.0000000000	n/a	STATUS	n/a	n/a	one
23.9462890625	0.0000000000	n/a	STATUS	n/a	n/a	two
24.3461914062	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
24.7460937500	0.0000000000	n/a	STATUS	n/a	n/a	one
25.5405273438	0.0000000000	n/a	STATUS	n/a	n/a	two
25.9404296875	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
26.3403320312	0.0000000000	n/a	STATUS	n/a	n/a	one
27.1381835938	0.0000000000	n/a	STATUS	n/a	n/a	two
27.5380859375	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
27.9379882812	0.0000000000	n/a	STATUS	n/a	n/a	one
28.7495117188	0.0000000000	n/a	STATUS	n/a	n/a	two
29.1494140625	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
29.5493164062	0.0000000000	n/a	STATUS	n/a	n/a	one
30.3486328125	0.0000000000	n/a	STATUS	n/a	n/a	two
30.7485351562	0.0000000000	n/a	STATUS	n/a	n/a	five6_deviantFcorrect_F
31.1484375000	0.0000000000	n/a	STATUS	n/a	n/a	one
31.2768554688	0.0000000000	n/a	STATUS	n/a	n/a	Correct - Function!
31.9487304688	0.0000000000	n/a	STATUS	n/a	n/a	two
32.3486328125	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
32.7485351562	0.0000000000	n/a	STATUS	n/a	n/a	one
33.5419921875	0.0000000000	n/a	STATUS	n/a	n/a	two
33.9418945312	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
34.3417968750	0.0000000000	n/a	STATUS	n/a	n/a	one
35.1503906250	0.0000000000	n/a	STATUS	n/a	n/a	two
35.5502929688	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
35.9501953125	0.0000000000	n/a	STATUS	n/a	n/a	one
36.7431640625	0.0000000000	n/a	STATUS	n/a	n/a	two
37.1430664062	0.0000000000	n/a	STATUS	n/a	n/a	four6_deviantEcorrect_E
37.5429687500	0.0000000000	n/a	STATUS	n/a	n/a	one
37.7441406250	0.0000000000	n/a	STATUS	n/a	n/a	Correct - Exemplar!
38.3486328125	0.0000000000	n/a	STATUS	n/a	n/a	two
38.7485351562	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
39.1484375000	0.0000000000	n/a	STATUS	n/a	n/a	one
39.9506835938	0.0000000000	n/a	STATUS	n/a	n/a	two
40.3505859375	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
40.7504882812	0.0000000000	n/a	STATUS	n/a	n/a	one
41.5405273438	0.0000000000	n/a	STATUS	n/a	n/a	two
41.9404296875	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
42.3403320312	0.0000000000	n/a	STATUS	n/a	n/a	one
43.1459960938	0.0000000000	n/a	STATUS	n/a	n/a	two
43.5458984375	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
43.9458007812	0.0000000000	n/a	STATUS	n/a	n/a	one
44.7416992188	0.0000000000	n/a	STATUS	n/a	n/a	two
45.1416015625	0.0000000000	n/a	STATUS	n/a	n/a	five6_deviantFcorrect_F
45.5415039062	0.0000000000	n/a	STATUS	n/a	n/a	one
45.5673828125	0.0000000000	n/a	STATUS	n/a	n/a	Correct - Function!
46.3452148438	0.0000000000	n/a	STATUS	n/a	n/a	two
46.7451171875	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
47.1450195312	0.0000000000	n/a	STATUS	n/a	n/a	one
47.9492187500	0.0000000000	n/a	STATUS	n/a	n/a	two
48.3491210938	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
48.7490234375	0.0000000000	n/a	STATUS	n/a	n/a	one
49.5405273438	0.0000000000	n/a	STATUS	n/a	n/a	two
49.9404296875	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
50.3403320312	0.0000000000	n/a	STATUS	n/a	n/a	one
51.1440429688	0.0000000000	n/a	STATUS	n/a	n/a	two
51.5439453125	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
51.9438476562	0.0000000000	n/a	STATUS	n/a	n/a	one
52.7397460938	0.0000000000	n/a	STATUS	n/a	n/a	two
53.1396484375	0.0000000000	n/a	STATUS	n/a	n/a	fourRoot_S
53.5395507812	0.0000000000	n/a	STATUS	n/a	n/a	one
54.3393554688	0.0000000000	n/a	STATUS	n/a	n/a	two
