onset	duration	trial_type	response_time
8.3883	0.749	cue_neutral	n/a
8.3883	3.7493	anticipation_neutral	n/a
9.1375	3.0003	isi_neutral	n/a
12.1379	0.2633	target	0.2506
12.6743	0.9806	feedback_positive_neutral	n/a
22.155	0.7491	cue_reward	n/a
22.155	2.2493	anticipation_reward	n/a
22.9043	1.5003	isi_reward	n/a
24.4046	0.1633	target	n/a
24.9359	0.9857	feedback_negative_reward	n/a
32.9218	0.7491	cue_reward	n/a
32.9218	2.7494	anticipation_reward	n/a
33.6711	2.0004	isi_reward	n/a
35.6715	0.2133	target	n/a
36.1805	0.9908	feedback_negative_reward	n/a
39.6719	0.7492	cue_reward	n/a
39.6719	3.2494	anticipation_reward	n/a
40.4213	2.5002	isi_reward	n/a
42.9215	0.2633	target	0.2501
43.4549	0.9835	feedback_positive_reward	n/a
48.4387	0.749	cue_neutral	n/a
48.4387	3.2494	anticipation_neutral	n/a
49.1879	2.5003	isi_neutral	n/a
51.6883	0.2633	target	0.2501
52.2204	0.9848	feedback_positive_neutral	n/a
56.206	0.7489	cue_neutral	n/a
56.206	2.749	anticipation_neutral	n/a
56.9551	2.0001	isi_neutral	n/a
58.9553	0.2133	target	0.1999
59.4773	0.9943	feedback_positive_neutral	n/a
65.9721	0.7495	cue_neutral	n/a
65.9721	3.7493	anticipation_neutral	n/a
66.7218	2.9998	isi_neutral	n/a
69.7218	0.2133	target	0.2001
70.2443	0.9942	feedback_positive_neutral	n/a
74.7388	0.7493	cue_neutral	n/a
74.7388	2.7496	anticipation_neutral	n/a
75.4883	2.0004	isi_neutral	n/a
77.4888	0.1633	target	n/a
78.014	0.9911	feedback_negative_neutral	n/a
81.5056	0.7496	cue_neutral	n/a
81.5056	2.2494	anticipation_neutral	n/a
82.2554	1.4998	isi_neutral	n/a
83.7553	0.1967	target	n/a
84.2617	0.994	feedback_negative_neutral	n/a
87.2557	0.7491	cue_neutral	n/a
87.2557	2.7493	anticipation_neutral	n/a
88.005	2.0002	isi_neutral	n/a
90.0053	0.23	target	0.2167
90.532	0.9902	feedback_positive_neutral	n/a
94.0223	0.7492	cue_reward	n/a
94.0223	2.2497	anticipation_reward	n/a
94.7717	1.5005	isi_reward	n/a
96.2723	0.23	target	0.2171
96.7913	0.9808	feedback_positive_reward	n/a
99.7726	0.7492	cue_neutral	n/a
99.7726	2.2493	anticipation_neutral	n/a
100.522	1.5001	isi_neutral	n/a
102.0222	0.1967	target	n/a
102.5347	0.9875	feedback_negative_neutral	n/a
105.5226	0.7491	cue_reward	n/a
105.5226	2.2496	anticipation_reward	n/a
106.2719	1.5005	isi_reward	n/a
107.7725	0.2133	target	0.2002
108.3103	0.9784	feedback_positive_reward	n/a
111.2897	0.7491	cue_neutral	n/a
111.2897	2.249	anticipation_neutral	n/a
112.039	1.4999	isi_neutral	n/a
113.539	0.2133	target	0.2004
114.0543	0.9846	feedback_positive_neutral	n/a
122.04	0.7485	cue_reward	n/a
122.04	3.2486	anticipation_reward	n/a
122.7887	2.5002	isi_reward	n/a
125.289	0.1967	target	n/a
125.798	0.9911	feedback_negative_reward	n/a
132.7896	0.7493	cue_reward	n/a
132.7896	2.2494	anticipation_reward	n/a
133.5391	1.5002	isi_reward	n/a
135.0393	0.2133	target	0.2002
135.5746	0.9811	feedback_positive_reward	n/a
138.5563	0.749	cue_reward	n/a
138.5563	2.2493	anticipation_reward	n/a
139.3055	1.5003	isi_reward	n/a
140.8059	0.2133	target	n/a
141.3268	0.9788	feedback_negative_reward	n/a
144.3062	0.7491	cue_reward	n/a
144.3062	2.2494	anticipation_reward	n/a
145.0556	1.5003	isi_reward	n/a
146.556	0.23	target	0.2168
147.0963	0.9763	feedback_positive_reward	n/a
150.0729	0.7491	cue_neutral	n/a
150.0729	2.2494	anticipation_neutral	n/a
150.8223	1.5002	isi_neutral	n/a
152.3226	0.23	target	0.2168
152.8555	0.9841	feedback_positive_neutral	n/a
155.84	0.7491	cue_reward	n/a
155.84	2.749	anticipation_reward	n/a
156.5894	1.9999	isi_reward	n/a
158.5894	0.2133	target	n/a
159.0987	0.9908	feedback_negative_reward	n/a
163.5898	0.749	cue_reward	n/a
163.5898	2.2492	anticipation_reward	n/a
164.3391	1.5002	isi_reward	n/a
165.8394	0.23	target	0.2168
166.3713	0.9848	feedback_positive_reward	n/a
169.3569	0.7488	cue_reward	n/a
169.3569	3.749	anticipation_reward	n/a
170.1059	3.0002	isi_reward	n/a
173.1062	0.23	target	0.2167
173.6356	0.9872	feedback_positive_reward	n/a
178.1232	0.7492	cue_neutral	n/a
178.1232	2.2494	anticipation_neutral	n/a
178.8727	1.5002	isi_neutral	n/a
180.3729	0.2133	target	n/a
180.9047	0.9849	feedback_negative_neutral	n/a
186.89	0.7491	cue_neutral	n/a
186.89	2.7494	anticipation_neutral	n/a
187.6394	2.0002	isi_neutral	n/a
189.6397	0.23	target	0.217
190.1732	0.9831	feedback_positive_neutral	n/a
194.6568	0.7491	cue_neutral	n/a
194.6568	2.2493	anticipation_neutral	n/a
195.4061	1.5002	isi_neutral	n/a
196.9064	0.23	target	n/a
197.4187	0.9879	feedback_negative_neutral	n/a
201.4069	0.7491	cue_reward	n/a
201.4069	2.2493	anticipation_reward	n/a
202.1562	1.5002	isi_reward	n/a
203.6564	0.2467	target	0.2335
204.1948	0.9783	feedback_positive_reward	n/a
208.1736	0.7493	cue_neutral	n/a
208.1736	2.2493	anticipation_neutral	n/a
208.9232	1.5	isi_neutral	n/a
210.4233	0.2467	target	0.2331
210.9546	0.9856	feedback_positive_neutral	n/a
213.9403	0.7491	cue_neutral	n/a
213.9403	2.7493	anticipation_neutral	n/a
214.6896	2.0002	isi_neutral	n/a
216.69	0.23	target	n/a
217.2155	0.9919	feedback_negative_neutral	n/a
220.7071	0.749	cue_neutral	n/a
220.7071	2.7494	anticipation_neutral	n/a
221.4563	2.0004	isi_neutral	n/a
223.4568	0.2467	target	0.2334
223.9858	0.9876	feedback_positive_neutral	n/a
227.4738	0.7491	cue_reward	n/a
227.4738	3.7494	anticipation_reward	n/a
228.2231	3.0003	isi_reward	n/a
231.2235	0.2467	target	0.2334
231.7586	0.9815	feedback_positive_reward	n/a
237.2407	0.7489	cue_neutral	n/a
237.2407	3.2491	anticipation_neutral	n/a
237.9898	2.5002	isi_neutral	n/a
240.4901	0.23	target	0.2165
240.999	0.9914	feedback_positive_neutral	n/a
245.991	0.7487	cue_reward	n/a
245.991	2.2489	anticipation_reward	n/a
246.74	1.5002	isi_reward	n/a
248.2403	0.23	target	0.2168
248.765	0.9919	feedback_positive_reward	n/a
252.7574	0.7491	cue_neutral	n/a
252.7574	2.2492	anticipation_neutral	n/a
253.5067	1.5001	isi_neutral	n/a
255.0069	0.2133	target	n/a
255.5177	0.9893	feedback_negative_neutral	n/a
258.5074	0.7495	cue_reward	n/a
258.5074	2.7495	anticipation_reward	n/a
259.2572	1.9999	isi_reward	n/a
261.2572	0.23	target	0.2166
261.7793	0.9778	feedback_positive_reward	n/a
265.2576	0.749	cue_reward	n/a
265.2576	2.7496	anticipation_reward	n/a
266.0068	2.0006	isi_reward	n/a
268.0075	0.23	target	0.2165
268.5361	0.9877	feedback_positive_reward	n/a
273.0242	0.7491	cue_neutral	n/a
273.0242	2.2494	anticipation_neutral	n/a
273.7735	1.5003	isi_neutral	n/a
275.2739	0.2133	target	0.2003
275.7996	0.9907	feedback_positive_neutral	n/a
278.7908	0.7493	cue_neutral	n/a
