onset	duration	trial_type	response_time
8.3834	0.7495	cue_neutral	n/a
8.3834	2.7493	anticipation_neutral	n/a
9.1332	1.9998	isi_neutral	n/a
11.1331	0.2633	target	0.2499
11.6697	0.98	feedback_positive_neutral	n/a
15.1501	0.7491	cue_neutral	n/a
15.1501	2.2493	anticipation_neutral	n/a
15.8994	1.5002	isi_neutral	n/a
17.3997	0.1633	target	n/a
17.9312	0.9852	feedback_negative_neutral	n/a
20.9169	0.7491	cue_reward	n/a
20.9169	2.2499	anticipation_reward	n/a
21.6662	1.5009	isi_reward	n/a
23.1672	0.2133	target	n/a
23.6762	0.9907	feedback_negative_reward	n/a
31.6673	0.7488	cue_reward	n/a
31.6673	3.249	anticipation_reward	n/a
32.4164	2.5002	isi_reward	n/a
34.9166	0.2633	target	0.2501
35.4339	0.9827	feedback_positive_reward	n/a
40.4173	0.7488	cue_reward	n/a
40.4173	2.249	anticipation_reward	n/a
41.1664	1.5002	isi_reward	n/a
42.6666	0.2633	target	0.2502
43.1807	0.9861	feedback_positive_reward	n/a
46.1674	0.7491	cue_neutral	n/a
46.1674	2.7491	anticipation_neutral	n/a
46.9167	2	isi_neutral	n/a
48.9167	0.2133	target	0.2003
49.4252	0.9915	feedback_positive_neutral	n/a
57.9177	0.7488	cue_neutral	n/a
57.9177	3.2489	anticipation_neutral	n/a
58.6667	2.5002	isi_neutral	n/a
61.1669	0.2133	target	n/a
61.693	0.9905	feedback_negative_neutral	n/a
68.6842	0.7489	cue_reward	n/a
68.6842	2.2493	anticipation_reward	n/a
69.4333	1.5004	isi_reward	n/a
70.9338	0.2467	target	0.2332
71.4675	0.9828	feedback_positive_reward	n/a
75.4508	0.7495	cue_neutral	n/a
75.4508	2.7493	anticipation_neutral	n/a
76.2006	1.9998	isi_neutral	n/a
78.2005	0.2467	target	0.2339
78.7313	0.9858	feedback_positive_neutral	n/a
83.2174	0.7495	cue_neutral	n/a
83.2174	2.2494	anticipation_neutral	n/a
83.9673	1.4999	isi_neutral	n/a
85.4672	0.2133	target	n/a
85.9928	0.991	feedback_negative_neutral	n/a
91.9842	0.7492	cue_neutral	n/a
91.9842	2.7494	anticipation_neutral	n/a
92.7337	2.0002	isi_neutral	n/a
94.734	0.23	target	0.2168
95.2464	0.9875	feedback_positive_neutral	n/a
98.7347	0.7488	cue_reward	n/a
98.7347	2.2493	anticipation_reward	n/a
99.4838	1.5005	isi_reward	n/a
100.9843	0.23	target	0.2166
101.5192	0.9817	feedback_positive_reward	n/a
104.5013	0.749	cue_reward	n/a
104.5013	3.7491	anticipation_reward	n/a
105.2506	3.0001	isi_reward	n/a
108.2507	0.2133	target	n/a
108.7783	0.989	feedback_negative_reward	n/a
114.2678	0.7492	cue_reward	n/a
114.2678	3.2493	anticipation_reward	n/a
115.0172	2.5002	isi_reward	n/a
117.5174	0.23	target	0.2169
118.0398	0.9776	feedback_positive_reward	n/a
122.0179	0.7491	cue_neutral	n/a
122.0179	3.7494	anticipation_neutral	n/a
122.7672	3.0004	isi_neutral	n/a
125.7677	0.23	target	n/a
126.3054	0.9785	feedback_negative_neutral	n/a
131.7847	0.7491	cue_neutral	n/a
131.7847	2.2494	anticipation_neutral	n/a
132.534	1.5003	isi_neutral	n/a
134.0344	0.2467	target	0.2334
134.5684	0.9827	feedback_positive_neutral	n/a
142.5515	0.7491	cue_reward	n/a
142.5515	2.2493	anticipation_reward	n/a
143.3008	1.5002	isi_reward	n/a
144.8011	0.2467	target	0.2336
145.3132	0.9882	feedback_positive_reward	n/a
148.3019	0.7488	cue_reward	n/a
148.3019	2.2491	anticipation_reward	n/a
149.0509	1.5002	isi_reward	n/a
150.5512	0.23	target	0.2171
151.0803	0.9876	feedback_positive_reward	n/a
154.0687	0.7489	cue_neutral	n/a
154.0687	2.249	anticipation_neutral	n/a
154.8178	1.5001	isi_neutral	n/a
156.3179	0.23	target	n/a
156.8463	0.9882	feedback_negative_neutral	n/a
159.835	0.7491	cue_reward	n/a
159.835	3.7493	anticipation_reward	n/a
160.5843	3.0002	isi_reward	n/a
163.5846	0.2467	target	n/a
164.1076	0.9939	feedback_negative_reward	n/a
169.6017	0.7492	cue_neutral	n/a
169.6017	2.2497	anticipation_neutral	n/a
170.3511	1.5005	isi_neutral	n/a
171.8517	0.2633	target	0.2498
172.3782	0.9899	feedback_positive_neutral	n/a
175.3687	0.7489	cue_reward	n/a
175.3687	2.2492	anticipation_reward	n/a
176.1178	1.5002	isi_reward	n/a
177.6182	0.2633	target	0.2499
178.1533	0.9815	feedback_positive_reward	n/a
181.1351	0.7492	cue_neutral	n/a
181.1351	2.2494	anticipation_neutral	n/a
181.8846	1.5001	isi_neutral	n/a
183.3848	0.2467	target	0.2336
183.9094	0.9926	feedback_positive_neutral	n/a
186.9019	0.7495	cue_neutral	n/a
186.9019	2.2494	anticipation_neutral	n/a
187.6517	1.4999	isi_neutral	n/a
189.1516	0.2467	target	0.2331
189.6577	0.9938	feedback_positive_neutral	n/a
197.652	0.7491	cue_reward	n/a
197.652	2.2494	anticipation_reward	n/a
198.4013	1.5003	isi_reward	n/a
199.9017	0.23	target	0.2167
200.4254	0.9929	feedback_positive_reward	n/a
206.4186	0.7492	cue_reward	n/a
206.4186	2.7497	anticipation_reward	n/a
207.1681	2.0004	isi_reward	n/a
209.1686	0.23	target	0.2161
209.6909	0.9942	feedback_positive_reward	n/a
214.1855	0.7492	cue_neutral	n/a
214.1855	3.7493	anticipation_neutral	n/a
214.9349	3.0001	isi_neutral	n/a
217.9351	0.2133	target	n/a
218.4458	0.9897	feedback_negative_neutral	n/a
227.936	0.7487	cue_neutral	n/a
227.936	2.749	anticipation_neutral	n/a
228.6849	2.0002	isi_neutral	n/a
230.6852	0.23	target	0.2168
231.2193	0.9826	feedback_positive_neutral	n/a
235.7024	0.7492	cue_reward	n/a
