onset	duration	trial_type	response_time
4.215208	0.727676	guess_face	0.727676
9.268129	1.011570	outcome_stranger_neutral	n/a
14.472645	0.636879	guess_face	0.636879
18.675062	1.007481	outcome_stranger_reward	n/a
21.692142	0.633842	guess_computer	0.633842
25.045063	1.008362	outcome_computer_punish	n/a
30.057398	0.735936	guess_computer	0.735936
35.111034	1.004676	outcome_computer_punish	n/a
37.118862	0.623885	guess_computer	0.623885
40.471560	1.009595	outcome_computer_neutral	n/a
45.680290	0.429845	guess_face	0.429845
49.033916	1.004724	outcome_stranger_neutral	n/a
53.042900	0.417110	guess_computer	0.417110
58.095970	1.005142	outcome_computer_punish	n/a
60.301857	0.624686	guess_face	0.624686
63.654140	1.004690	outcome_stranger_punish	n/a
66.858050	0.634981	guess_face	0.634981
71.911020	1.003676	outcome_stranger_punish	n/a
74.120360	0.623097	guess_face	0.623097
77.472880	1.021110	outcome_stranger_reward	n/a
80.686165	0.725078	guess_face	0.725078
84.887930	1.004724	outcome_stranger_neutral	n/a
87.090360	0.636496	guess_face	0.636496
90.442910	1.004660	outcome_stranger_reward	n/a
92.642720	0.634157	guess_face	0.634157
95.994896	1.005994	outcome_stranger_neutral	n/a
99.005420	0.738905	guess_computer	0.738905
103.208960	1.003690	outcome_computer_neutral	n/a
106.417450	0.626113	guess_face	0.626113
109.769360	1.021500	outcome_stranger_punish	n/a
114.982994	0.427892	guess_face	0.427892
119.185740	1.004100	outcome_stranger_punish	n/a
121.386880	0.524019	guess_face	0.524019
125.589850	1.006080	outcome_stranger_reward	n/a
130.600360	0.626948	guess_computer	0.626948
134.803820	1.004070	outcome_computer_reward	n/a
136.812100	0.631842	guess_computer	0.631842
141.015000	1.003800	outcome_computer_reward	n/a
144.022260	0.624140	guess_computer	0.624140
148.224850	1.005040	outcome_computer_punish	n/a
151.429980	0.431590	guess_face	0.431590
156.482530	1.025150	outcome_stranger_punish	n/a
160.512830	0.631305	guess_computer	0.631305
163.865830	1.005980	outcome_computer_punish	n/a
166.876310	0.634626	guess_computer	0.634626
171.078830	1.004890	outcome_computer_neutral	n/a
173.282900	0.627884	guess_face	0.627884
178.335820	1.005060	outcome_stranger_punish	n/a
180.540240	0.622243	guess_face	0.622243
183.891720	1.004690	outcome_stranger_punish	n/a
186.095800	0.732591	guess_face	0.732591
191.148760	1.004700	outcome_stranger_reward	n/a
195.171680	0.523536	guess_computer	0.523536
199.374470	1.005230	outcome_computer_punish	n/a
204.576520	0.735328	guess_face	0.735328
209.629260	1.005410	outcome_stranger_punish	n/a
213.639270	0.522498	guess_computer	0.522498
218.692150	1.004960	outcome_computer_punish	n/a
220.894550	0.633597	guess_face	0.633597
224.247060	1.004540	outcome_stranger_reward	n/a
226.447510	0.934860	guess_face	0.934860
231.500400	1.017120	outcome_stranger_punish	n/a
236.712200	0.632853	guess_face	0.632853
241.764800	1.004690	outcome_stranger_reward	n/a
243.774640	0.622790	guess_computer	0.622790
248.827420	1.012500	outcome_computer_reward	n/a
252.843110	0.635383	guess_computer	0.635383
257.895260	1.005680	outcome_computer_neutral	n/a
261.102170	0.626435	guess_face	0.626435
264.454500	1.005030	outcome_stranger_reward	n/a
268.464000	0.631154	guess_computer	0.631154
271.816620	1.011930	outcome_computer_reward	n/a
274.025480	0.836911	guess_face	0.836911
278.228700	1.004880	outcome_stranger_reward	n/a
281.238340	0.524101	guess_computer	0.524101
286.290620	1.004550	outcome_computer_reward	n/a
290.299100	0.730003	guess_computer	0.730003
293.651200	1.003700	outcome_computer_reward	n/a
295.658080	0.521250	guess_computer	0.521250
300.710500	1.004980	outcome_computer_punish	n/a
302.719000	0.427033	guess_computer	0.427033
306.921480	1.004640	outcome_computer_punish	n/a
310.125300	0.420656	guess_face	0.420656
314.328340	1.022340	outcome_stranger_reward	n/a
319.355620	0.323546	guess_computer	0.323546
323.557340	1.005220	outcome_computer_reward	n/a
327.565980	0.430414	guess_computer	0.430414
331.768430	1.004670	outcome_computer_reward	n/a
334.776900	0.520433	guess_computer	0.520433
338.129270	1.004700	outcome_computer_neutral	n/a
341.137180	0.325419	guess_computer	0.325419
346.189760	1.004790	outcome_computer_reward	n/a
351.198300	0.531604	guess_computer	0.531604
355.401120	1.004700	outcome_computer_punish	n/a
358.408900	0.520805	guess_computer	0.520805
361.762330	1.006100	outcome_computer_reward	n/a
365.772100	0.524512	guess_computer	0.524512
369.125400	1.004940	outcome_computer_punish	n/a
374.331200	0.314934	guess_face	0.314934
378.534450	1.004920	outcome_stranger_punish	n/a
381.745400	0.520557	guess_face	0.520557
386.798400	1.005680	outcome_stranger_reward	n/a
392.008240	0.421869	guess_face	0.421869
395.361400	1.005670	outcome_stranger_punish	n/a
400.372130	0.424799	guess_computer	0.424799
405.425350	1.017000	outcome_computer_reward	n/a
409.638180	0.425474	guess_face	0.425474
413.841030	1.006320	outcome_stranger_neutral	n/a
