onset	duration	sample	trial_type	value
310.482	0.001	310483	Stimulus	S  5
311.088	0.001	311089	Stimulus	S  5
311.698	0.001	311699	Stimulus	S  5
312.307	0.001	312308	Stimulus	S  5
312.916	0.001	312917	Stimulus	S  5
313.516	0.001	313517	Stimulus	S 25
314.947	0.001	314948	Stimulus	S105
315.536	0.001	315537	Stimulus	S 65
316.21	0.001	316211	Stimulus	S 85
316.738	0.001	316739	Stimulus	S 85
317.429	0.001	317430	Stimulus	S 85
317.955	0.001	317956	Stimulus	S125
318.59	0.001	318591	Stimulus	S125
319.252	0.001	319253	Stimulus	S 85
319.904	0.001	319905	Stimulus	S 85
320.62	0.001	320621	Stimulus	S 85
321.295	0.001	321296	Stimulus	S105
321.947	0.001	321948	Stimulus	S105
322.55	0.001	322551	Stimulus	S 85
323.092	0.001	323093	Stimulus	S 85
323.71	0.001	323711	Stimulus	S 65
324.28	0.001	324281	Stimulus	S 85
324.908	0.001	324909	Stimulus	S 85
325.488	0.001	325489	Stimulus	S125
326.074	0.001	326075	Stimulus	S125
326.653	0.001	326654	Stimulus	S 65
327.226	0.001	327227	Stimulus	S 85
327.811	0.001	327812	Stimulus	S 65
328.485	0.001	328486	Stimulus	S 85
329.015	0.001	329016	Stimulus	S105
329.61	0.001	329611	Stimulus	S 65
330.197	0.001	330198	Stimulus	S 85
330.835	0.001	330836	Stimulus	S 85
331.326	0.001	331327	Stimulus	S105
331.946	0.001	331947	Stimulus	S 65
332.518	0.001	332519	Stimulus	S 85
333.16	0.001	333161	Stimulus	S 65
333.725	0.001	333726	Stimulus	S 85
334.32	0.001	334321	Stimulus	S 65
334.906	0.001	334907	Stimulus	S 85
335.503	0.001	335504	Stimulus	S 85
336.064	0.001	336065	Stimulus	S 85
336.679	0.001	336680	Stimulus	S 65
337.251	0.001	337252	Stimulus	S 85
337.839	0.001	337840	Stimulus	S 65
338.372	0.001	338373	Stimulus	S 85
338.953	0.001	338954	Stimulus	S 65
339.5	0.001	339501	Stimulus	S 65
340.098	0.001	340099	Stimulus	S 65
340.687	0.001	340688	Stimulus	S 85
341.274	0.001	341275	Stimulus	S 85
341.773	0.001	341774	Stimulus	S 85
342.367	0.001	342368	Stimulus	S 65
342.961	0.001	342962	Stimulus	S 85
343.557	0.001	343558	Stimulus	S 65
344.128	0.001	344129	Stimulus	S 85
344.722	0.001	344723	Stimulus	S 65
345.966	0.001	345967	Stimulus	S 85
346.551	0.001	346552	Stimulus	S105
347.095	0.001	347096	Stimulus	S 65
347.654	0.001	347655	Stimulus	S 65
348.224	0.001	348225	Stimulus	S 65
348.797	0.001	348798	Stimulus	S 85
349.361	0.001	349362	Stimulus	S 85
349.918	0.001	349919	Stimulus	S 65
350.504	0.001	350505	Stimulus	S 65
351.098	0.001	351099	Stimulus	S 85
351.645	0.001	351646	Stimulus	S 85
352.233	0.001	352234	Stimulus	S 65
352.884	0.001	352885	Stimulus	S 85
353.422	0.001	353423	Stimulus	S105
354.003	0.001	354004	Stimulus	S 65
354.58	0.001	354581	Stimulus	S 85
355.176	0.001	355177	Stimulus	S 85
355.747	0.001	355748	Stimulus	S 85
356.326	0.001	356327	Stimulus	S 65
356.898	0.001	356899	Stimulus	S 85
357.461	0.001	357462	Stimulus	S 65
361.82	0.001	361821	Stimulus	S  4
362.224	0.001	362225	Stimulus	S  4
362.632	0.001	362633	Stimulus	S  4
363.04	0.001	363041	Stimulus	S  4
363.447	0.001	363448	Stimulus	S  4
363.856	0.001	363857	Stimulus	S  4
364.266	0.001	364267	Stimulus	S  4
364.675	0.001	364676	Stimulus	S  4
365.085	0.001	365086	Stimulus	S  4
365.495	0.001	365496	Stimulus	S  4
365.903	0.001	365904	Stimulus	S  4
366.313	0.001	366314	Stimulus	S  4
366.723	0.001	366724	Stimulus	S  4
367.133	0.001	367134	Stimulus	S  4
367.536	0.001	367537	Stimulus	S  4
367.946	0.001	367947	Stimulus	S  4
368.356	0.001	368357	Stimulus	S  4
368.761	0.001	368762	Stimulus	S  4
369.169	0.001	369170	Stimulus	S  4
369.579	0.001	369580	Stimulus	S  4
369.987	0.001	369988	Stimulus	S  4
370.397	0.001	370398	Stimulus	S  4
370.803	0.001	370804	Stimulus	S  4
371.209	0.001	371210	Stimulus	S  4
371.611	0.001	371612	Stimulus	S 24
372.671	0.001	372672	Stimulus	S 64
373.123	0.001	373124	Stimulus	S104
373.518	0.001	373519	Stimulus	S 84
373.954	0.001	373955	Stimulus	S 84
374.38	0.001	374381	Stimulus	S 84
374.855	0.001	374856	Stimulus	S 84
375.252	0.001	375253	Stimulus	S 84
375.689	0.001	375690	Stimulus	S 84
376.068	0.001	376069	Stimulus	S 84
376.525	0.001	376526	Stimulus	S 84
376.911	0.001	376912	Stimulus	S104
377.396	0.001	377397	Stimulus	S 84
377.783	0.001	377784	Stimulus	S104
378.218	0.001	378219	Stimulus	S124
378.662	0.001	378663	Stimulus	S124
379.122	0.001	379123	Stimulus	S124
379.782	0.001	379783	Stimulus	S124
380.244	0.001	380245	Stimulus	S124
380.663	0.001	380664	Stimulus	S104
381.082	0.001	381083	Stimulus	S 84
381.982	0.001	381983	Stimulus	S 84
382.393	0.001	382394	Stimulus	S104
382.819	0.001	382820	Stimulus	S 84
383.279	0.001	383280	Stimulus	S 84
383.692	0.001	383693	Stimulus	S104
384.151	0.001	384152	Stimulus	S124
384.652	0.001	384653	Stimulus	S104
385.002	0.001	385003	Stimulus	S124
385.495	0.001	385496	Stimulus	S124
385.985	0.001	385986	Stimulus	S104
386.466	0.001	386467	Stimulus	S104
386.926	0.001	386927	Stimulus	S 84
387.387	0.001	387388	Stimulus	S 84
387.822	0.001	387823	Stimulus	S 84
388.179	0.001	388180	Stimulus	S 84
388.662	0.001	388663	Stimulus	S 64
389.131	0.001	389132	Stimulus	S104
389.559	0.001	389560	Stimulus	S104
390.051	0.001	390052	Stimulus	S124
390.47	0.001	390471	Stimulus	S124
390.93	0.001	390931	Stimulus	S 84
391.375	0.001	391376	Stimulus	S 84
391.835	0.001	391836	Stimulus	S 84
392.303	0.001	392304	Stimulus	S104
392.787	0.001	392788	Stimulus	S104
393.269	0.001	393270	Stimulus	S104
393.682	0.001	393683	Stimulus	S104
394.143	0.001	394144	Stimulus	S 84
394.635	0.001	394636	Stimulus	S 84
395.117	0.001	395118	Stimulus	S104
395.576	0.001	395577	Stimulus	S104
396.043	0.001	396044	Stimulus	S 84
396.477	0.001	396478	Stimulus	S 84
396.92	0.001	396921	Stimulus	S 84
397.421	0.001	397422	Stimulus	S 84
397.878	0.001	397879	Stimulus	S124
398.491	0.001	398492	Stimulus	S124
398.956	0.001	398957	Stimulus	S124
399.439	0.001	399440	Stimulus	S 84
399.837	0.001	399838	Stimulus	S104
400.314	0.001	400315	Stimulus	S 84
400.729	0.001	400730	Stimulus	S104
401.189	0.001	401190	Stimulus	S 84
401.642	0.001	401643	Stimulus	S 84
402.097	0.001	402098	Stimulus	S 84
402.5	0.001	402501	Stimulus	S104
402.985	0.001	402986	Stimulus	S 84
403.413	0.001	403414	Stimulus	S104
403.848	0.001	403849	Stimulus	S 84
404.317	0.001	404318	Stimulus	S 84
404.753	0.001	404754	Stimulus	S104
405.267	0.001	405268	Stimulus	S 84
408.776	0.001	408777	Stimulus	S  1
409.187	0.001	409188	Stimulus	S  1
409.597	0.001	409598	Stimulus	S  1
410.007	0.001	410008	Stimulus	S  1
410.416	0.001	410417	Stimulus	S  1
410.819	0.001	410820	Stimulus	S  1
411.226	0.001	411227	Stimulus	S  1
411.629	0.001	411630	Stimulus	S  1
412.038	0.001	412039	Stimulus	S  1
412.448	0.001	412449	Stimulus	S  1
412.857	0.001	412858	Stimulus	S  1
413.264	0.001	413265	Stimulus	S  1
413.674	0.001	413675	Stimulus	S  1
414.079	0.001	414080	Stimulus	S  1
414.486	0.001	414487	Stimulus	S  1
414.889	0.001	414890	Stimulus	S  1
415.299	0.001	415300	Stimulus	S  1
415.707	0.001	415708	Stimulus	S  1
416.116	0.001	416117	Stimulus	S  1
416.526	0.001	416527	Stimulus	S  1
416.935	0.001	416936	Stimulus	S  1
417.339	0.001	417340	Stimulus	S  1
417.748	0.001	417749	Stimulus	S  1
418.151	0.001	418152	Stimulus	S  1
418.557	0.001	418558	Stimulus	S 21
419.959	0.001	419960	Stimulus	S101
420.339	0.001	420340	Stimulus	S 81
420.79	0.001	420791	Stimulus	S 81
421.191	0.001	421192	Stimulus	S 81
421.61	0.001	421611	Stimulus	S 81
422.084	0.001	422085	Stimulus	S 81
422.481	0.001	422482	Stimulus	S101
422.9	0.001	422901	Stimulus	S 81
423.343	0.001	423344	Stimulus	S 81
423.771	0.001	423772	Stimulus	S 81
424.15	0.001	424151	Stimulus	S 81
424.539	0.001	424540	Stimulus	S 61
424.996	0.001	424997	Stimulus	S 81
425.397	0.001	425398	Stimulus	S101
425.81	0.001	425811	Stimulus	S 81
426.213	0.001	426214	Stimulus	S 81
426.625	0.001	426626	Stimulus	S 81
427.036	0.001	427037	Stimulus	S101
427.416	0.001	427417	Stimulus	S 81
427.948	0.001	427949	Stimulus	S 61
428.319	0.001	428320	Stimulus	S101
428.72	0.001	428721	Stimulus	S 61
429.115	0.001	429116	Stimulus	S 81
429.495	0.001	429496	Stimulus	S 81
429.926	0.001	429927	Stimulus	S 61
430.321	0.001	430322	Stimulus	S101
430.755	0.001	430756	Stimulus	S 81
431.153	0.001	431154	Stimulus	S101
431.565	0.001	431566	Stimulus	S 81
431.933	0.001	431934	Stimulus	S 81
432.322	0.001	432323	Stimulus	S 61
432.638	0.001	432639	Stimulus	S 81
433.13	0.001	433131	Stimulus	S 61
433.551	0.001	433552	Stimulus	S101
433.945	0.001	433946	Stimulus	S 81
434.358	0.001	434359	Stimulus	S 81
434.752	0.001	434753	Stimulus	S 81
435.173	0.001	435174	Stimulus	S 61
435.631	0.001	435632	Stimulus	S101
436.155	0.001	436156	Stimulus	S101
436.493	0.001	436494	Stimulus	S101
436.944	0.001	436945	Stimulus	S 61
437.382	0.001	437383	Stimulus	S 81
437.784	0.001	437785	Stimulus	S 81
438.218	0.001	438219	Stimulus	S 81
438.612	0.001	438613	Stimulus	S101
439.005	0.001	439006	Stimulus	S 81
439.343	0.001	439344	Stimulus	S 81
439.809	0.001	439810	Stimulus	S 61
440.201	0.001	440202	Stimulus	S101
440.675	0.001	440676	Stimulus	S 81
441.096	0.001	441097	Stimulus	S101
441.466	0.001	441467	Stimulus	S 81
441.884	0.001	441885	Stimulus	S 61
442.348	0.001	442349	Stimulus	S 81
442.701	0.001	442702	Stimulus	S101
443.177	0.001	443178	Stimulus	S 61
443.58	0.001	443581	Stimulus	S101
444.048	0.001	444049	Stimulus	S 81
444.428	0.001	444429	Stimulus	S101
444.847	0.001	444848	Stimulus	S 81
445.33	0.001	445331	Stimulus	S 81
445.78	0.001	445781	Stimulus	S101
446.175	0.001	446176	Stimulus	S101
446.611	0.001	446612	Stimulus	S 81
447	0.001	447001	Stimulus	S 81
447.46	0.001	447461	Stimulus	S 81
447.894	0.001	447895	Stimulus	S101
448.273	0.001	448274	Stimulus	S 81
448.708	0.001	448709	Stimulus	S 61
449.144	0.001	449145	Stimulus	S 81
449.517	0.001	449518	Stimulus	S101
454.095	0.001	454096	Stimulus	S 10
455.099	0.001	455100	Stimulus	S 10
456.107	0.001	456108	Stimulus	S 10
457.117	0.001	457118	Stimulus	S 10
458.12	0.001	458121	Stimulus	S 10
459.128	0.001	459129	Stimulus	S 10
460.136	0.001	460137	Stimulus	S 10
461.139	0.001	461140	Stimulus	S 10
462.143	0.001	462144	Stimulus	S 10
463.152	0.001	463153	Stimulus	S 10
464.16	0.001	464161	Stimulus	S 10
465.167	0.001	465168	Stimulus	S 10
466.175	0.001	466176	Stimulus	S 10
467.179	0.001	467180	Stimulus	S 10
468.187	0.001	468188	Stimulus	S 10
469.196	0.001	469197	Stimulus	S 10
470.199	0.001	470200	Stimulus	S 10
471.209	0.001	471210	Stimulus	S 10
472.219	0.001	472220	Stimulus	S 10
473.229	0.001	473230	Stimulus	S 10
474.235	0.001	474236	Stimulus	S 10
475.244	0.001	475245	Stimulus	S 10
476.254	0.001	476255	Stimulus	S 10
477.258	0.001	477259	Stimulus	S 10
478.258	0.001	478259	Stimulus	S 30
479.914	0.001	479915	Stimulus	S 70
480.767	0.001	480768	Stimulus	S 70
481.586	0.001	481587	Stimulus	S 70
482.428	0.001	482429	Stimulus	S 70
483.358	0.001	483359	Stimulus	S 70
484.298	0.001	484299	Stimulus	S 90
485.191	0.001	485192	Stimulus	S 90
486.129	0.001	486130	Stimulus	S 90
487.043	0.001	487044	Stimulus	S 90
487.904	0.001	487905	Stimulus	S 90
488.795	0.001	488796	Stimulus	S 70
489.655	0.001	489656	Stimulus	S 70
490.524	0.001	490525	Stimulus	S 70
491.368	0.001	491369	Stimulus	S 70
492.294	0.001	492295	Stimulus	S 70
493.273	0.001	493274	Stimulus	S 90
494.195	0.001	494196	Stimulus	S 90
495.144	0.001	495145	Stimulus	S130
496.114	0.001	496115	Stimulus	S130
497.125	0.001	497126	Stimulus	S 90
498.103	0.001	498104	Stimulus	S 90
499.058	0.001	499059	Stimulus	S 90
500.029	0.001	500030	Stimulus	S 90
500.924	0.001	500925	Stimulus	S 90
501.881	0.001	501882	Stimulus	S 70
502.934	0.001	502935	Stimulus	S 90
503.882	0.001	503883	Stimulus	S 90
505.464	0.001	505465	Stimulus	S 70
506.245	0.001	506246	Stimulus	S110
507.106	0.001	507107	Stimulus	S 70
508.005	0.001	508006	Stimulus	S 70
508.87	0.001	508871	Stimulus	S 70
509.7	0.001	509701	Stimulus	S 70
510.764	0.001	510765	Stimulus	S 70
511.767	0.001	511768	Stimulus	S 90
512.635	0.001	512636	Stimulus	S 90
513.51	0.001	513511	Stimulus	S 70
514.321	0.001	514322	Stimulus	S 70
515.309	0.001	515310	Stimulus	S 70
516.202	0.001	516203	Stimulus	S 90
517.116	0.001	517117	Stimulus	S 70
518.156	0.001	518157	Stimulus	S 90
519.022	0.001	519023	Stimulus	S 90
519.93	0.001	519931	Stimulus	S 70
520.886	0.001	520887	Stimulus	S 90
521.861	0.001	521862	Stimulus	S 90
522.849	0.001	522850	Stimulus	S 90
523.774	0.001	523775	Stimulus	S 90
524.727	0.001	524728	Stimulus	S 70
525.65	0.001	525651	Stimulus	S 90
526.623	0.001	526624	Stimulus	S 70
527.489	0.001	527490	Stimulus	S 90
528.461	0.001	528462	Stimulus	S 70
529.409	0.001	529410	Stimulus	S 90
530.269	0.001	530270	Stimulus	S 90
531.305	0.001	531306	Stimulus	S 70
532.269	0.001	532270	Stimulus	S 90
533.186	0.001	533187	Stimulus	S 90
534.149	0.001	534150	Stimulus	S 70
535.088	0.001	535089	Stimulus	S 90
535.987	0.001	535988	Stimulus	S 70
536.951	0.001	536952	Stimulus	S 70
537.979	0.001	537980	Stimulus	S 90
539.062	0.001	539063	Stimulus	S 90
540.123	0.001	540124	Stimulus	S110
541.013	0.001	541014	Stimulus	S 90
541.974	0.001	541975	Stimulus	S 70
542.919	0.001	542920	Stimulus	S 90
543.866	0.001	543867	Stimulus	S 70
544.838	0.001	544839	Stimulus	S 90
545.769	0.001	545770	Stimulus	S 90
546.723	0.001	546724	Stimulus	S 70
551.093	0.001	551094	Stimulus	S 12
552.103	0.001	552104	Stimulus	S 12
553.112	0.001	553113	Stimulus	S 12
554.118	0.001	554119	Stimulus	S 12
555.127	0.001	555128	Stimulus	S 12
556.137	0.001	556138	Stimulus	S 12
557.147	0.001	557148	Stimulus	S 12
558.155	0.001	558156	Stimulus	S 12
559.157	0.001	559158	Stimulus	S 12
560.167	0.001	560168	Stimulus	S 12
561.177	0.001	561178	Stimulus	S 12
562.187	0.001	562188	Stimulus	S 12
563.195	0.001	563196	Stimulus	S 12
564.2	0.001	564201	Stimulus	S 12
565.203	0.001	565204	Stimulus	S 12
566.207	0.001	566208	Stimulus	S 12
567.215	0.001	567216	Stimulus	S 12
568.223	0.001	568224	Stimulus	S 12
569.228	0.001	569229	Stimulus	S 12
570.235	0.001	570236	Stimulus	S 12
571.245	0.001	571246	Stimulus	S 12
572.249	0.001	572250	Stimulus	S 12
573.252	0.001	573253	Stimulus	S 12
574.26	0.001	574261	Stimulus	S 12
575.26	0.001	575261	Stimulus	S 32
577.262	0.001	577263	Stimulus	S 72
578.243	0.001	578244	Stimulus	S 92
579.19	0.001	579191	Stimulus	S 92
580.163	0.001	580164	Stimulus	S 92
581.135	0.001	581136	Stimulus	S 92
582.058	0.001	582059	Stimulus	S 92
582.931	0.001	582932	Stimulus	S 72
583.876	0.001	583877	Stimulus	S 72
584.866	0.001	584867	Stimulus	S 92
585.742	0.001	585743	Stimulus	S 92
586.706	0.001	586707	Stimulus	S 72
587.69	0.001	587691	Stimulus	S 92
588.605	0.001	588606	Stimulus	S 92
589.535	0.001	589536	Stimulus	S 72
590.561	0.001	590562	Stimulus	S 72
591.443	0.001	591444	Stimulus	S 92
592.357	0.001	592358	Stimulus	S 72
593.349	0.001	593350	Stimulus	S 72
594.968	0.001	594969	Stimulus	S 92
596.067	0.001	596068	Stimulus	S112
596.965	0.001	596966	Stimulus	S112
597.909	0.001	597910	Stimulus	S 72
598.713	0.001	598714	Stimulus	S 92
599.549	0.001	599550	Stimulus	S 72
600.535	0.001	600536	Stimulus	S 72
601.49	0.001	601491	Stimulus	S 92
602.443	0.001	602444	Stimulus	S 92
603.285	0.001	603286	Stimulus	S 92
604.145	0.001	604146	Stimulus	S 72
605.018	0.001	605019	Stimulus	S 72
605.866	0.001	605867	Stimulus	S 72
606.814	0.001	606815	Stimulus	S 72
607.679	0.001	607680	Stimulus	S 92
608.579	0.001	608580	Stimulus	S 72
609.55	0.001	609551	Stimulus	S132
610.529	0.001	610530	Stimulus	S 92
611.381	0.001	611382	Stimulus	S 92
612.25	0.001	612251	Stimulus	S 72
613.15	0.001	613151	Stimulus	S 72
614.153	0.001	614154	Stimulus	S 72
615.068	0.001	615069	Stimulus	S 92
616.029	0.001	616030	Stimulus	S 92
616.87	0.001	616871	Stimulus	S 92
618.275	0.001	618276	Stimulus	S 72
619.151	0.001	619152	Stimulus	S112
620.195	0.001	620196	Stimulus	S 72
621.022	0.001	621023	Stimulus	S 92
621.831	0.001	621832	Stimulus	S 72
622.609	0.001	622610	Stimulus	S 72
623.58	0.001	623581	Stimulus	S 72
624.513	0.001	624514	Stimulus	S 92
625.46	0.001	625461	Stimulus	S 92
626.288	0.001	626289	Stimulus	S 92
627.092	0.001	627093	Stimulus	S 72
627.957	0.001	627958	Stimulus	S 72
628.825	0.001	628826	Stimulus	S 72
629.691	0.001	629692	Stimulus	S 72
630.536	0.001	630537	Stimulus	S 92
631.405	0.001	631406	Stimulus	S 72
632.331	0.001	632332	Stimulus	S 92
633.175	0.001	633176	Stimulus	S 92
634.122	0.001	634123	Stimulus	S 72
634.981	0.001	634982	Stimulus	S 92
635.919	0.001	635920	Stimulus	S 72
