onset	duration	sample	type	value
45.2407731413571	0	22621	Markers	Start Baseline Closed button pressed
45.2447732097162	0	22623	Markers	instructions:ON
65.9871276858	0	32994	Markers	instructions:OFF
65.9871276858	0	32994	Markers	baselineClosed:start;runNo:1;duration:120
185.973178185194	0	92986	Markers	baselineClosed:end
185.973178185194	0	92986	Markers	Starting main menu
203.523478110721	0	101761	Markers	Start Baseline Open button pressed
203.5254781449	0	101762	Markers	instructions:ON
226.675873773159	0	113337	Markers	instructions:OFF
226.675873773159	0	113337	Markers	baselineOpen:start;runNo:1;duration:120
346.661924272553	0	173329	Markers	baselineOpen:end
346.661924272553	0	173329	Markers	Starting main menu
556.685513466802	0	278339	Markers	Start Training button pressed
556.685513466802	0	278339	Markers	training:start;runNo:1;totalTrials:12
556.69151356934	0	278342	Markers	instructions:ON
785.675426785697	0	392832	Markers	instructions:OFF
785.677426819876	0	392833	Markers	player position reseted
785.677426819876	0	392833	Markers	Reset insideSquare flag
785.677426819876	0	392833	Markers	Reset insideActivator flag
785.677426819876	0	392833	Markers	trial:start;trialNo:1;doorType:Narrow;imperative:Go
785.677426819876	0	392833	Markers	Lights:OFF;trialNo:1
791.675529324338	0	395832	Markers	Lights:ON;trialNo:1
795.659597409996	0	397824	Markers	ShowImperative:Go;trialNo:1
799.359660642158	0	399674	Markers	Key pressed: UpArrow (forward)
799.641665461475	0	399815	Markers	Player left StartSquare
799.92567031497	0	399957	Markers	Key released: UpArrow (forward)
800.075672878436	0	400032	Markers	Sliding door started
800.559681149887	0	400274	Markers	Key pressed: UpArrow (forward)
801.193691984803	0	400591	Markers	Wall touched: trial failed!
801.193691984803	0	400591	Markers	Wall touched: trial failed!
801.209692258239	0	400599	Markers	invis wall has been entered
801.209692258239	0	400599	Markers	narrow door touched
801.409695676194	0	400699	Markers	Key released: UpArrow (forward)
801.55969823966	0	400774	Markers	invis wall has been entered
801.55969823966	0	400774	Markers	narrow door touched
803.425730129178	0	401707	Markers	Door opened
808.27581301458	0	404132	Markers	Key pressed: RightArrow (turn right)
808.675819850489	0	404332	Markers	Wall touched: trial failed!
808.841822687392	0	404415	Markers	Key released: RightArrow (turn right)
809.359831539894	0	404674	Markers	Key pressed: RightArrow (turn right)
810.175845485149	0	405082	Markers	Key released: RightArrow (turn right)
810.475850612082	0	405232	Markers	Key pressed: RightArrow (turn right)
811.009859738021	0	405499	Markers	Key released: RightArrow (turn right)
811.741872247735	0	405865	Markers	Key pressed: LeftArrow (turn left)
811.891874811201	0	405940	Markers	Key released: LeftArrow (turn left)
812.341882501599	0	406165	Markers	Key pressed: UpArrow (forward)
813.041894464441	0	406515	Markers	Player entered StartSquare
813.041894464441	0	406515	Markers	Key released: UpArrow (forward)
813.509902462455	0	406749	Markers	Key pressed: UpArrow (forward)
814.025911280778	0	407007	Markers	Player entered SAM Activator
814.025911280778	0	407007	Markers	SAM:start
814.125912989755	0	407057	Markers	Player left StartSquare
814.291915826658	0	407140	Markers	Key released: UpArrow (forward)
816.059946041377	0	408024	Markers	Key pressed: RightArrow (turn right)
816.159947750355	0	408074	Markers	Key released: RightArrow (turn right)
816.925960841121	0	408457	Markers	Key pressed: LeftArrow (turn left)
816.959961422173	0	408474	Markers	Key released: LeftArrow (turn left)
826.876130884368	0	413432	Markers	SAM:Arousal4
834.24425680182	0	417116	Markers	SAM:Valence5
871.194888268954	0	435591	Markers	SAM:Dominance5
872.226905905601	0	436107	Markers	SAM:completed
876.16097313677	0	438074	Markers	Space bar pressed: going to next trial
876.16097313677	0	438074	Markers	trial:end;trialNo:1;failedTrial:True
876.16097313677	0	438074	Markers	player position reseted
876.16097313677	0	438074	Markers	Reset insideSquare flag
876.16097313677	0	438074	Markers	Reset insideActivator flag
876.16097313677	0	438074	Markers	trial:start;trialNo:2;doorType:Narrow;imperative:Go
876.178973444386	0	438083	Markers	Player left SAM Activator
876.178973444386	0	438083	Markers	Closed the door
876.178973444386	0	438083	Markers	Lights:OFF;trialNo:2
879.195024987143	0	439591	Markers	Lights:ON;trialNo:2
882.177075948848	0	441082	Markers	ShowImperative:Go;trialNo:2
882.979089654846	0	441483	Markers	Key pressed: UpArrow (forward)
883.161092765185	0	441574	Markers	Key released: UpArrow (forward)
883.57909990871	0	441783	Markers	Key pressed: UpArrow (forward)
883.695101891124	0	441841	Markers	Player left StartSquare
884.179110162574	0	442083	Markers	Sliding door started
884.361113272913	0	442174	Markers	Key released: UpArrow (forward)
885.345130089251	0	442666	Markers	Key pressed: UpArrow (forward)
885.679135797235	0	442833	Markers	Wall touched: trial failed!
885.679135797235	0	442833	Markers	Wall touched: trial failed!
885.679135797235	0	442833	Markers	invis wall has been entered
885.679135797235	0	442833	Markers	narrow door touched
886.079142633144	0	443033	Markers	Key released: UpArrow (forward)
886.279146051099	0	443133	Markers	invis wall has been entered
886.279146051099	0	443133	Markers	narrow door touched
887.529167413316	0	443758	Markers	Door opened
892.329249444229	0	446158	Markers	Key pressed: RightArrow (turn right)
892.729256280139	0	446358	Markers	Wall touched: trial failed!
893.261265371898	0	446624	Markers	Key released: RightArrow (turn right)
893.545270225394	0	446766	Markers	Key pressed: RightArrow (turn right)
894.095279624769	0	447041	Markers	Key released: RightArrow (turn right)
894.361284170649	0	447174	Markers	Key pressed: RightArrow (turn right)
894.811291861047	0	447399	Markers	Key released: RightArrow (turn right)
895.429302422527	0	447708	Markers	Key pressed: LeftArrow (turn left)
895.479303277016	0	447733	Markers	Key released: LeftArrow (turn left)
896.661323477128	0	448324	Markers	Key pressed: LeftArrow (turn left)
896.745324912669	0	448366	Markers	Key released: LeftArrow (turn left)
897.211332876504	0	448599	Markers	Key pressed: UpArrow (forward)
897.913344873525	0	448950	Markers	Player entered StartSquare
898.429353691848	0	449208	Markers	Player entered SAM Activator
898.429353691848	0	449208	Markers	Key released: UpArrow (forward)
898.429353691848	0	449208	Markers	SAM:start
898.529355400825	0	449258	Markers	Player left StartSquare
902.195418051935	0	451091	Markers	SAM:Arousal4
907.395506918758	0	453691	Markers	SAM:Valence5
910.045552206658	0	455016	Markers	SAM:Dominance5
911.079569877484	0	455533	Markers	SAM:completed
912.295590658649	0	456141	Markers	Space bar pressed: going to next trial
912.295590658649	0	456141	Markers	trial:end;trialNo:2;failedTrial:True
912.295590658649	0	456141	Markers	player position reseted
912.295590658649	0	456141	Markers	Reset insideSquare flag
912.295590658649	0	456141	Markers	Reset insideActivator flag
912.295590658649	0	456141	Markers	trial:start;trialNo:3;doorType:Narrow;imperative:Go
912.311590932085	0	456149	Markers	Player left SAM Activator
912.311590932085	0	456149	Markers	Closed the door
912.311590932085	0	456149	Markers	Lights:OFF;trialNo:3
917.311676380953	0	458649	Markers	Lights:ON;trialNo:3
922.295761556385	0	461141	Markers	ShowImperative:Go;trialNo:3
923.11177550164	0	461549	Markers	Key pressed: UpArrow (forward)
923.395780355136	0	461691	Markers	Player left StartSquare
923.795787191045	0	461891	Markers	Sliding door started
924.313796043548	0	462150	Markers	Wall touched: trial failed!
924.313796043548	0	462150	Markers	Wall touched: trial failed!
924.329796316984	0	462158	Markers	invis wall has been entered
924.329796316984	0	462158	Markers	narrow door touched
924.945806844285	0	462466	Markers	Key released: UpArrow (forward)
925.095809407751	0	462541	Markers	invis wall has been entered
