onset	duration	sample	trial_type	response_time	stim_file	value
0.0531761584	n/a	n/a	STATUS	n/a	n/a	65280
0.3344261847	n/a	n/a	STATUS	n/a	n/a	65289
1.3344262781	n/a	n/a	STATUS	n/a	n/a	65289
2.3344263715	n/a	n/a	STATUS	n/a	n/a	65289
3.3344264649	n/a	n/a	STATUS	n/a	n/a	65289
4.3344265583	n/a	n/a	STATUS	n/a	n/a	65289
5.3344266518	n/a	n/a	STATUS	n/a	n/a	65289
6.3344267452	n/a	n/a	STATUS	n/a	n/a	65289
7.3344268386	n/a	n/a	STATUS	n/a	n/a	65289
8.3339386507	n/a	n/a	STATUS	n/a	n/a	65289
9.3339387441	n/a	n/a	STATUS	n/a	n/a	65289
10.3339388375	n/a	n/a	STATUS	n/a	n/a	65289
11.3339389309	n/a	n/a	STATUS	n/a	n/a	65289
12.3339390243	n/a	n/a	STATUS	n/a	n/a	65289
13.3339391177	n/a	n/a	STATUS	n/a	n/a	65289
14.3339392112	n/a	n/a	STATUS	n/a	n/a	65289
15.3339393046	n/a	n/a	STATUS	n/a	n/a	65289
16.3339393980	n/a	n/a	STATUS	n/a	n/a	65289
17.3344277727	n/a	n/a	STATUS	n/a	n/a	65289
18.3339395848	n/a	n/a	STATUS	n/a	n/a	65289
19.3339396782	n/a	n/a	STATUS	n/a	n/a	65289
20.3339397716	n/a	n/a	STATUS	n/a	n/a	65289
21.3339398650	n/a	n/a	STATUS	n/a	n/a	65289
22.3339399584	n/a	n/a	STATUS	n/a	n/a	65289
23.3339400519	n/a	n/a	STATUS	n/a	n/a	65289
24.3339401453	n/a	n/a	STATUS	n/a	n/a	65289
25.3339402387	n/a	n/a	STATUS	n/a	n/a	65289
26.3339403321	n/a	n/a	STATUS	n/a	n/a	65289
27.3339404255	n/a	n/a	STATUS	n/a	n/a	65289
28.3339405189	n/a	n/a	STATUS	n/a	n/a	65289
29.3339406123	n/a	n/a	STATUS	n/a	n/a	65289
30.3339407057	n/a	n/a	STATUS	n/a	n/a	65289
31.3339407991	n/a	n/a	STATUS	n/a	n/a	65289
32.3339408925	n/a	n/a	STATUS	n/a	n/a	65289
33.3339409860	n/a	n/a	STATUS	n/a	n/a	65289
34.3339410794	n/a	n/a	STATUS	n/a	n/a	65289
35.3339411728	n/a	n/a	STATUS	n/a	n/a	65289
36.3339412662	n/a	n/a	STATUS	n/a	n/a	65289
37.3339413596	n/a	n/a	STATUS	n/a	n/a	65289
38.3339414530	n/a	n/a	STATUS	n/a	n/a	65289
39.3339415464	n/a	n/a	STATUS	n/a	n/a	65289
40.3334533585	n/a	n/a	STATUS	n/a	n/a	65289
41.3339417332	n/a	n/a	STATUS	n/a	n/a	65289
42.3334535454	n/a	n/a	STATUS	n/a	n/a	65289
43.3334536388	n/a	n/a	STATUS	n/a	n/a	65289
44.3334537322	n/a	n/a	STATUS	n/a	n/a	65289
45.3334538256	n/a	n/a	STATUS	n/a	n/a	65289
46.3334539190	n/a	n/a	STATUS	n/a	n/a	65289
47.3334540124	n/a	n/a	STATUS	n/a	n/a	65289
48.3334541058	n/a	n/a	STATUS	n/a	n/a	65289
49.3334541992	n/a	n/a	STATUS	n/a	n/a	65289
50.3334542926	n/a	n/a	STATUS	n/a	n/a	65289
51.3334543861	n/a	n/a	STATUS	n/a	n/a	65289
52.3334544795	n/a	n/a	STATUS	n/a	n/a	65289
65.5922447805	n/a	n/a	STATUS	n/a	n/a	65280
67.6947840394	n/a	n/a	STATUS	n/a	n/a	65290
68.6942958515	n/a	n/a	STATUS	n/a	n/a	65290
69.6942959449	n/a	n/a	STATUS	n/a	n/a	65290
70.6942960383	n/a	n/a	STATUS	n/a	n/a	65290
71.6942961317	n/a	n/a	STATUS	n/a	n/a	65290
72.6942962251	n/a	n/a	STATUS	n/a	n/a	65290
73.6942963185	n/a	n/a	STATUS	n/a	n/a	65290
74.6942964120	n/a	n/a	STATUS	n/a	n/a	65290
75.6942965054	n/a	n/a	STATUS	n/a	n/a	65290
76.6938083175	n/a	n/a	STATUS	n/a	n/a	65290
77.6938084109	n/a	n/a	STATUS	n/a	n/a	65290
78.6938085043	n/a	n/a	STATUS	n/a	n/a	65290
79.6938085977	n/a	n/a	STATUS	n/a	n/a	65290
80.6938086911	n/a	n/a	STATUS	n/a	n/a	65290
81.6938087845	n/a	n/a	STATUS	n/a	n/a	65290
82.6938088779	n/a	n/a	STATUS	n/a	n/a	65290
83.6938089714	n/a	n/a	STATUS	n/a	n/a	65290
84.6938090648	n/a	n/a	STATUS	n/a	n/a	65290
85.6938091582	n/a	n/a	STATUS	n/a	n/a	65290
86.6938092516	n/a	n/a	STATUS	n/a	n/a	65290
87.6938093450	n/a	n/a	STATUS	n/a	n/a	65290
88.6938094384	n/a	n/a	STATUS	n/a	n/a	65290
89.6938095318	n/a	n/a	STATUS	n/a	n/a	65290
90.6938096252	n/a	n/a	STATUS	n/a	n/a	65290
