onset	duration	trial_type
20.003	n/a	Instructions
25.176	3.25	Emotion Negative Up
25.176	n/a	Block
28.569	3.25	Emotion Negative Down
32.049	3.25	Emotion Negative Up
35.414	3.25	Emotion Negative Down
38.749	3.25	Emotion Positive Down
42.106	3.25	Emotion Negative Down
45.542	3.25	Emotion Positive Up
48.899	3.25	Emotion Negative Down
52.314	3.25	Emotion Positive Up
55.69	3.25	Emotion Negative Down
59.041	3.25	Emotion Negative Down
62.382	3.25	Emotion Positive Down
65.836	3.25	Emotion Positive Down
69.172	3.25	Emotion Positive Down
72.588	3.25	Emotion Negative Up
75.958	3.25	Emotion Positive Down
79.314	3.25	Emotion Positive Down
82.743	3.25	Emotion Positive Up
86.174	3.25	Emotion Negative Up
89.582	3.25	Emotion Negative Up
92.899	3.25	Emotion Positive Up
96.264	3.25	Emotion Positive Up
99.653	3.25	Emotion Negative Up
103.057	3.25	Emotion Positive Up
106.425	3.25	Emotion Positive Down
109.842	3.25	Emotion Positive Up
113.218	3.25	Emotion Positive Down
116.552	3.25	Emotion Positive Down
119.964	3.25	Emotion Negative Up
123.286	3.25	Emotion Positive Down
126.657	3.25	Emotion Negative Down
129.98	3.25	Emotion Negative Up
133.339	3.25	Emotion Negative Down
156.6	n/a	Instructions
161.692	3.25	Gender Negative Down
161.692	n/a	Block
165.115	3.25	Gender Positive Up
168.601	3.25	Gender Negative Up
171.997	3.25	Gender Negative Up
175.455	3.25	Gender Positive Up
178.931	3.25	Gender Negative Up
182.285	3.25	Gender Negative Down
185.662	3.25	Gender Negative Down
189.023	3.25	Gender Positive Down
192.434	3.25	Gender Positive Up
195.796	3.25	Gender Negative Down
199.12	3.25	Gender Positive Up
202.528	3.25	Gender Negative Up
205.888	3.25	Gender Negative Down
209.24	3.25	Gender Positive Up
212.626	3.25	Gender Positive Up
215.95	3.25	Gender Negative Up
219.273	3.25	Gender Positive Down
222.67	3.25	Gender Positive Up
226.002	3.25	Gender Positive Down
229.372	3.25	Gender Negative Down
232.75	3.25	Gender Positive Up
236.111	3.25	Gender Positive Down
239.515	3.25	Gender Positive Up
242.837	3.25	Gender Positive Down
246.164	3.25	Gender Positive Down
249.494	3.25	Gender Negative Down
252.949	3.25	Gender Negative Up
256.359	3.25	Gender Negative Up
259.694	3.25	Gender Positive Down
263.13	3.25	Gender Positive Up
266.544	3.25	Gender Negative Up
269.896	3.25	Gender Negative Down
