onset	duration	sample	trial_type	response_time	stim_file	value
689.6200000000	n/a	172405	moving_serve	n/a	n/a	Subject_hit
691.7320000000	n/a	172933	moving_serve	n/a	n/a	Subject_hit
691.8765000000	n/a	172969.125	moving_serve	n/a	n/a	M  1
693.7600000000	n/a	173440	moving_serve	n/a	n/a	Subject_hit
695.8560000000	n/a	173964	moving_serve	n/a	n/a	Subject_hit
696.8745000000	n/a	174218.625	moving_serve	n/a	n/a	M  1
698.0200000000	n/a	174505	moving_serve	n/a	n/a	Subject_hit
701.8725000000	n/a	175468.125	moving_serve	n/a	n/a	M  1
701.9040000000	n/a	175476	moving_serve	n/a	n/a	Subject_hit
703.9960000000	n/a	175999	moving_serve	n/a	n/a	Subject_hit
705.7000000000	n/a	176425	moving_serve	n/a	n/a	Subject_hit
706.8705000000	n/a	176717.625	moving_serve	n/a	n/a	M  1
707.8640000000	n/a	176966	moving_serve	n/a	n/a	Subject_hit
709.8800000000	n/a	177470	moving_serve	n/a	n/a	Subject_hit
711.8685000000	n/a	177967.125	moving_serve	n/a	n/a	M  1
714.4320000000	n/a	178608	moving_serve	n/a	n/a	Subject_hit
716.4720000000	n/a	179118	moving_serve	n/a	n/a	Subject_hit
716.8665000000	n/a	179216.625	moving_serve	n/a	n/a	M  1
720.5840000000	n/a	180146	moving_serve	n/a	n/a	Subject_hit
721.8665000000	n/a	180466.625	moving_serve	n/a	n/a	M  1
722.6560000000	n/a	180664	moving_serve	n/a	n/a	Subject_hit
724.9880000000	n/a	181247	moving_serve	n/a	n/a	Subject_hit
726.8645000000	n/a	181716.125	moving_serve	n/a	n/a	M  1
726.8800000000	n/a	181720	moving_serve	n/a	n/a	Subject_hit
731.8625000000	n/a	182965.625	moving_serve	n/a	n/a	M  1
732.7000000000	n/a	183175	moving_serve	n/a	n/a	Subject_hit
734.6200000000	n/a	183655	moving_serve	n/a	n/a	Subject_hit
736.8160000000	n/a	184204	moving_serve	n/a	n/a	Subject_hit
736.8605000000	n/a	184215.125	moving_serve	n/a	n/a	M  1
738.7960000000	n/a	184699	moving_serve	n/a	n/a	Subject_hit
740.8800000000	n/a	185220	moving_serve	n/a	n/a	Subject_hit
741.8585000000	n/a	185464.625	moving_serve	n/a	n/a	M  1
743.0240000000	n/a	185756	moving_serve	n/a	n/a	Subject_hit
745.0300000000	n/a	186257.5	STATUS	n/a	n/a	boundary
746.6685000000	n/a	186667.125	cooperative	n/a	n/a	M  1
747.0280000000	n/a	186757	cooperative	n/a	n/a	Subject_receive
748.2600000000	n/a	187065	cooperative	n/a	n/a	Subject_hit
748.9240000000	n/a	187231	cooperative	n/a	n/a	Subject_receive
749.7200000000	n/a	187430	cooperative	n/a	n/a	Subject_hit
750.2880000000	n/a	187572	cooperative	n/a	n/a	Subject_receive
750.8920000000	n/a	187723	cooperative	n/a	n/a	Subject_hit
751.4280000000	n/a	187857	cooperative	n/a	n/a	Subject_receive
751.6665000000	n/a	187916.625	cooperative	n/a	n/a	M  1
752.1200000000	n/a	188030	cooperative	n/a	n/a	Subject_hit
752.8320000000	n/a	188208	cooperative	n/a	n/a	Subject_receive
753.6600000000	n/a	188415	cooperative	n/a	n/a	Subject_hit
754.2880000000	n/a	188572	cooperative	n/a	n/a	Subject_receive
755.2200000000	n/a	188805	cooperative	n/a	n/a	Subject_hit
756.2440000000	n/a	189061	cooperative	n/a	n/a	Subject_receive
756.6645000000	n/a	189166.125	cooperative	n/a	n/a	M  1
757.1080000000	n/a	189277	cooperative	n/a	n/a	Subject_hit
757.7280000000	n/a	189432	cooperative	n/a	n/a	Subject_receive
757.9480000000	n/a	189487	cooperative	n/a	n/a	Subject_hit
758.9640000000	n/a	189741	cooperative	n/a	n/a	Subject_receive
759.6080000000	n/a	189902	cooperative	n/a	n/a	Subject_hit
760.1520000000	n/a	190038	cooperative	n/a	n/a	Subject_receive
760.8560000000	n/a	190214	cooperative	n/a	n/a	Subject_hit
761.4240000000	n/a	190356	cooperative	n/a	n/a	Subject_receive
761.6625000000	n/a	190415.625	cooperative	n/a	n/a	M  1
762.0640000000	n/a	190516	cooperative	n/a	n/a	Subject_hit
762.5720000000	n/a	190643	cooperative	n/a	n/a	Subject_receive
764.4440000000	n/a	191111	cooperative	n/a	n/a	Subject_receive
765.1920000000	n/a	191298	cooperative	n/a	n/a	Subject_hit
765.8360000000	n/a	191459	cooperative	n/a	n/a	Subject_receive
766.6625000000	n/a	191665.625	cooperative	n/a	n/a	M  1
768.1000000000	n/a	192025	cooperative	n/a	n/a	Subject_receive
768.8200000000	n/a	192205	cooperative	n/a	n/a	Subject_hit
769.4560000000	n/a	192364	cooperative	n/a	n/a	Subject_receive
769.6640000000	n/a	192416	cooperative	n/a	n/a	Subject_hit
770.5480000000	n/a	192637	cooperative	n/a	n/a	Subject_receive
771.3680000000	n/a	192842	cooperative	n/a	n/a	Subject_hit
771.6520000000	n/a	192913	cooperative	n/a	n/a	Subject_receive
771.6605000000	n/a	192915.125	cooperative	n/a	n/a	M  1
772.7760000000	n/a	193194	cooperative	n/a	n/a	Subject_hit
773.3240000000	n/a	193331	cooperative	n/a	n/a	Subject_receive
773.9680000000	n/a	193492	cooperative	n/a	n/a	Subject_hit
774.4880000000	n/a	193622	cooperative	n/a	n/a	Subject_receive
775.2720000000	n/a	193818	cooperative	n/a	n/a	Subject_hit
775.3960000000	n/a	193849	cooperative	n/a	n/a	Subject_receive
776.4080000000	n/a	194102	cooperative	n/a	n/a	Subject_hit
776.5080000000	n/a	194127	cooperative	n/a	n/a	Subject_receive
776.6605000000	n/a	194165.125	cooperative	n/a	n/a	M  1
780.7040000000	n/a	195176	cooperative	n/a	n/a	Subject_hit
780.9680000000	n/a	195242	cooperative	n/a	n/a	Subject_receive
781.6585000000	n/a	195414.625	cooperative	n/a	n/a	M  1
781.9560000000	n/a	195489	cooperative	n/a	n/a	Subject_hit
782.4640000000	n/a	195616	cooperative	n/a	n/a	Subject_receive
783.0920000000	n/a	195773	cooperative	n/a	n/a	Subject_hit
783.6120000000	n/a	195903	cooperative	n/a	n/a	Subject_receive
784.4920000000	n/a	196123	cooperative	n/a	n/a	Subject_hit
785.0040000000	n/a	196251	cooperative	n/a	n/a	Subject_receive
