onset	duration	trial_type
0.22	1.5	block_cue
3.72	14.53	place
28.28	1.5	block_cue
31.78	14.43	object
56.24	1.5	block_cue
59.74	14.48	scrambled_object
84.25	1.5	block_cue
87.76	14.45	place
112.23	1.5	block_cue
115.73	14.46	object
140.22	1.5	block_cue
143.73	14.48	scrambled_object
168.24	1.5	block_cue
171.74	14.43	place
196.2	1.5	block_cue
199.7	14.43	object
224.16	1.5	block_cue
227.66	14.48	scrambled_object
252.17	1.5	block_cue
255.67	14.45	place
280.15	1.5	block_cue
283.65	14.45	object
308.13	1.5	block_cue
311.63	14.48	scrambled_object
336.14	1.5	block_cue
339.64	14.43	place
364.1	1.5	block_cue
367.6	14.43	object
392.06	1.5	block_cue
395.56	14.5	scrambled_object
420.09	1.5	block_cue
423.59	14.43	place
448.05	1.5	block_cue
451.55	14.43	object
476.01	1.5	block_cue
479.51	14.48	scrambled_object
