onset	duration	sample	value
7.499001533	1	7499.0015	DIN104
14.01499918	1	14014.9992	DIN200
26.28100587	1	26281.0059	DIN104
32.79799929	1	32797.9993	DIN200
44.98100503	1	44981.005	DIN104
51.49700268	1	51497.0027	DIN200
63.54699767	1	63546.9977	DIN104
70.06300537	1	70063.0054	DIN200
82.14600159	1	82146.0016	DIN104
88.66199924	1	88661.9992	DIN200
100.4120059	1	100412.0059	DIN104
106.9280036	1	106928.0036	DIN200
118.9610001	1	118961.0001	DIN104
125.4769977	1	125476.9977	DIN200
137.594001	1	137594.001	DIN104
144.1110045	1	144111.0045	DIN200
156.4609978	1	156460.9978	DIN104
162.9770055	1	162977.0055	DIN200
174.7770019	1	174777.0019	DIN104
181.2929995	1	181292.9995	DIN200
193.7100012	1	193710.0012	DIN114
200.2259988	1	200225.9988	DIN200
212.474997	1	212474.997	DIN114
218.9920004	1	218992.0004	DIN200
232.1750007	1	232175.0007	DIN114
238.6909984	1	238690.9984	DIN200
250.9070054	1	250907.0054	DIN114
257.4239988	1	257423.9988	DIN200
269.6900055	1	269690.0055	DIN114
276.2060031	1	276206.0031	DIN200
288.3389991	1	288338.9991	DIN114
294.8560025	1	294856.0025	DIN200
307.2880011	1	307288.0011	DIN114
313.8050046	1	313805.0046	DIN200
326.587997	1	326587.997	DIN114
333.1040047	1	333104.0047	DIN200
345.3200016	1	345320.0016	DIN114
351.8370051	1	351837.0051	DIN200
364.4210044	1	364421.0044	DIN114
370.9370021	1	370937.0021	DIN200
383.937002	1	383937.002	DIN124
390.4529996	1	390452.9996	DIN200
402.3689981	1	402368.9981	DIN124
408.8860016	1	408886.0016	DIN200
421.3849984	1	421384.9984	DIN124
427.9020019	1	427902.0019	DIN200
441.0010055	1	441001.0055	DIN124
447.5170031	1	447517.0031	DIN200
459.9499974	1	459949.9974	DIN124
466.4670009	1	466467.0009	DIN200
479.5500018	1	479550.0018	DIN124
486.0659994	1	486065.9994	DIN200
498.2819963	1	498281.9963	DIN124
504.7989998	1	504798.9998	DIN200
516.9979982	1	516997.9982	DIN124
523.5150017	1	523515.0017	DIN200
538.6970054	1	538697.0054	DIN124
545.2139988	1	545213.9988	DIN200
557.6129962	1	557612.9962	DIN124
564.1299996	1	564129.9996	DIN200
577.7629975	1	577762.9975	DIN126
584.2790052	1	584279.0052	DIN200
599.6450052	1	599645.0052	DIN126
606.1610028	1	606161.0028	DIN200
618.3109972	1	618310.9972	DIN126
