onset	duration	sample	value
1.1640000000	231.0000000000	582	boundary
6.2742354289	1000.0000000000	3137.1177	con
6.8242324457	1000.0000000000	3412.1162	cor
7.6002290413	1000.0000000000	3800.1145	err
8.2912331388	1000.0000000000	4145.6166	con
8.5452349797	1000.0000000000	4272.6175	cor
9.5412364171	1000.0000000000	4770.6182	con
9.7922308311	1000.0000000000	4896.1154	cor
10.9202371851	1000.0000000000	5460.1186	err
13.2322343007	1000.0000000000	6616.1172	err
14.2392294422	1000.0000000000	7119.6147	err
15.4242360905	1000.0000000000	7712.118	err
16.0402355657	1000.0000000000	8020.1178	con
16.5682351158	1000.0000000000	8284.1176	cor
17.2402290568	1000.0000000000	8620.1145	con
17.6562296168	1000.0000000000	8828.1148	cor
18.9922312216	1000.0000000000	9496.1156	err
19.4892311410	1000.0000000000	9744.6156	con
19.8562378005	1000.0000000000	9928.1189	cor
21.0962330863	1000.0000000000	10548.1165	err
21.9892376975	1000.0000000000	10994.6188	con
22.2482385055	1000.0000000000	11124.1193	cor
23.4882337914	1000.0000000000	11744.1169	err
24.8312359617	1000.0000000000	12415.618	err
26.2322341964	1000.0000000000	13116.1171	err
27.2472357318	1000.0000000000	13623.6179	err
28.4952374116	1000.0000000000	14247.6187	err
29.5842377410	1000.0000000000	14792.1189	err
30.3212383703	1000.0000000000	15160.6192	con
30.7512300030	1000.0000000000	15375.615	cor
31.5382303611	1000.0000000000	15769.1152	con
31.9522293226	1000.0000000000	15976.1147	cor
32.8542360977	1000.0000000000	16427.118	con
33.2552296982	1000.0000000000	16627.6148	cor
34.0712381468	1000.0000000000	17035.6191	con
34.5592359022	1000.0000000000	17279.618	cor
35.3542325959	1000.0000000000	17677.1163	con
37.0472328678	1000.0000000000	18523.6164	err
37.7372311369	1000.0000000000	18868.6156	con
38.2072346226	1000.0000000000	19103.6173	cor
39.2392346576	1000.0000000000	19619.6173	err
40.1702294067	1000.0000000000	20085.1147	con
40.5682356969	1000.0000000000	20284.1178	cor
41.2872319982	1000.0000000000	20643.616	con
41.5752308384	1000.0000000000	20787.6154	cor
42.2872366325	1000.0000000000	21143.6183	con
42.5592327431	1000.0000000000	21279.6164	cor
43.9192334131	1000.0000000000	21959.6167	err
44.9512334481	1000.0000000000	22475.6167	err
46.1112352029	1000.0000000000	23055.6176	err
46.7702338413	1000.0000000000	23385.1169	con
47.1672343031	1000.0000000000	23583.6172	cor
48.3602372870	1000.0000000000	24180.1186	err
