onset	duration	sample	value
1.1900000000	228.0000000000	595	boundary
6.3011264844	1000.0000000000	3150.5632	go
6.7621278061	1000.0000000000	3381.0639	cor
7.6011294914	1000.0000000000	3800.5647	go
7.9221295608	1000.0000000000	3961.0648	cor
8.7671259834	1000.0000000000	4383.563	go
9.0511316849	1000.0000000000	4525.5658	cor
9.9011270745	1000.0000000000	4950.5635	go
10.1621294810	1000.0000000000	5081.0647	cor
11.7141327305	1000.0000000000	5857.0664	err
12.2841256155	1000.0000000000	6142.0628	go
12.6021283163	1000.0000000000	6301.0642	cor
13.4671306653	1000.0000000000	6733.5653	go
13.7711322351	1000.0000000000	6885.5661	cor
14.6501256568	1000.0000000000	7325.0628	go
15.6171290619	1000.0000000000	7808.5645	go
15.8981273366	1000.0000000000	7949.0637	cor
16.9221310360	1000.0000000000	8461.0655	err
17.7171277298	1000.0000000000	8858.5639	go
18.0421309961	1000.0000000000	9021.0655	cor
18.9001327796	1000.0000000000	9450.0664	go
19.1621309562	1000.0000000000	9581.0655	cor
20.1501259996	1000.0000000000	10075.063	go
20.4661271019	1000.0000000000	10233.0636	cor
21.1991245342	1000.0000000000	10599.5623	go
21.5941233976	1000.0000000000	10797.0617	cor
22.2331261678	1000.0000000000	11116.5631	go
22.5781253023	1000.0000000000	11289.0627	cor
23.4991321756	1000.0000000000	11749.5661	go
23.8341233177	1000.0000000000	11917.0617	cor
24.4491270227	1000.0000000000	12224.5635	go
24.7781234277	1000.0000000000	12389.0617	cor
25.5321326150	1000.0000000000	12766.0663	go
25.8181298567	1000.0000000000	12909.0649	cor
26.4991259618	1000.0000000000	13249.563	ng
27.6161285533	1000.0000000000	13808.0643	go
27.9711256219	1000.0000000000	13985.5628	cor
29.0181326164	1000.0000000000	14509.0663	err
29.7481326802	1000.0000000000	14874.0663	go
30.1381325765	1000.0000000000	15069.0663	cor
30.8151254846	1000.0000000000	15407.5627	go
31.1461234881	1000.0000000000	15573.0617	cor
32.0981299920	1000.0000000000	16049.065	go
32.3861288322	1000.0000000000	16193.0644	cor
33.0981245680	1000.0000000000	16549.0623	ng
34.4151260747	1000.0000000000	17207.563	ng
35.7141232533	1000.0000000000	17857.0616	go
36.1781320019	1000.0000000000	18089.066	cor
36.9311253024	1000.0000000000	18465.5627	ng
38.0471321238	1000.0000000000	19023.5661	go
38.6101244433	1000.0000000000	19305.0622	cor
39.2471256150	1000.0000000000	19623.5628	go
39.6101290776	1000.0000000000	19805.0645	cor
40.3301312072	1000.0000000000	20165.0656	go
40.6581318421	1000.0000000000	20329.0659	cor
41.9221261932	1000.0000000000	20961.0631	err
43.7971311105	1000.0000000000	21898.5656	go
44.2421297027	1000.0000000000	22121.0649	cor
45.0471243305	1000.0000000000	22523.5622	go
45.3221278681	1000.0000000000	22661.0639	cor
45.9961234076	1000.0000000000	22998.0617	go
46.3061297728	1000.0000000000	23153.0649	cor
47.2491240544	1000.0000000000	23624.562	err
48.1801288618	1000.0000000000	24090.0644	go
48.7301258786	1000.0000000000	24365.0629	cor
49.3461253537	1000.0000000000	24673.0627	go
49.6171256943	1000.0000000000	24808.5628	cor
50.5631274028	1000.0000000000	25281.5637	go
50.8501304729	1000.0000000000	25425.0652	cor
51.8631304098	1000.0000000000	25931.5652	go
52.2651298387	1000.0000000000	26132.5649	cor
52.8961262150	1000.0000000000	26448.0631	go
53.3141283734	1000.0000000000	26657.0642	cor
53.9121235205	1000.0000000000	26956.0618	ng
55.1461240692	1000.0000000000	27573.062	go
55.5851279242	1000.0000000000	27792.564	cor
56.1121317042	1000.0000000000	28056.0659	go
56.4891262395	1000.0000000000	28244.5631	cor
57.1291247798	1000.0000000000	28564.5624	go
57.4901266439	1000.0000000000	28745.0633	cor
58.4291277869	1000.0000000000	29214.5639	go
58.8651242150	1000.0000000000	29432.5621	cor
59.7451234652	1000.0000000000	29872.5617	go
60.0571314288	1000.0000000000	30028.5657	cor
60.9451270146	1000.0000000000	30472.5635	go
61.3381242795	1000.0000000000	30669.0621	cor
61.9621301485	1000.0000000000	30981.0651	go
62.3611322088	1000.0000000000	31180.5661	cor
63.1281266404	1000.0000000000	31564.0633	go
63.4171313090	1000.0000000000	31708.5657	cor
64.0951300455	1000.0000000000	32047.565	go
64.4021289839	1000.0000000000	32201.0645	cor
65.1281258507	1000.0000000000	32564.0629	go
65.4091241254	1000.0000000000	32704.5621	cor
66.3111309005	1000.0000000000	33155.5655	go
66.7371293945	1000.0000000000	33368.5647	cor
67.2771284772	1000.0000000000	33638.5642	go
67.6331313742	1000.0000000000	33816.5657	cor
68.4611292971	1000.0000000000	34230.5646	go
68.8171321942	1000.0000000000	34408.5661	cor
69.7111325754	1000.0000000000	34855.5663	go
70.0411247505	1000.0000000000	35020.5624	cor
70.8441278381	1000.0000000000	35422.0639	ng
71.8941322012	1000.0000000000	35947.0661	go
72.3371291949	1000.0000000000	36168.5646	cor
73.0431301935	1000.0000000000	36521.5651	ng
88.8421291901	1000.0000000000	44421.0646	go
89.3371275110	1000.0000000000	44668.5638	cor
90.1081251396	1000.0000000000	45054.0626	go
90.3621269805	1000.0000000000	45181.0635	cor
91.4081281466	1000.0000000000	45704.0641	go
91.6881306512	1000.0000000000	45844.0653	cor
92.6911326541	1000.0000000000	46345.5663	go
92.9611271663	1000.0000000000	46480.5636	cor
93.6911272300	1000.0000000000	46845.5636	go
94.0161304964	1000.0000000000	47008.0652	cor
94.8241325511	1000.0000000000	47412.0663	go
95.1291298909	1000.0000000000	47564.5649	cor
95.8411256267	1000.0000000000	47920.5628	go
96.2081322862	1000.0000000000	48104.0661	cor
96.8741314901	1000.0000000000	48437.0657	go
97.1851235671	1000.0000000000	48592.5618	cor
97.9901282532	1000.0000000000	48995.0641	go
