onset	duration	trial_type	condition	response_time	error_flag
0.1931690000928938	1.0668520000763235	0.0	000000022696.jpg	0.0	
3.710116000147536	1.0860029999166727	0.0	000000546140.jpg	0.0	
7.3843650000635535	1.0599539999384433	0.0	000000462134.jpg	0.0	
10.71022200002335	1.0677350000478327	0.0	000000116588.jpg	0.0	
14.7271259999834	1.0860660001635551	0.0	000000197656.jpg	0.0	
18.64382000011392	1.0680839999113232	0.0	cluster_00014_000000504037.jpg	0.0	
22.69365800009109	1.0678220000118015	0.0	000000352724.jpg	0.0	
25.9472090001218	1.063425000058487	0.0	000000005028.jpg	0.0	
30.060951000079516	1.050084999995306	1.0	blank	0.479675	
33.9111630001571	1.0664269998669624	0.0	000000021095.jpg	0.0	
37.54457400017418	1.068231999874115	0.0	000000125042.jpg	0.0	
41.77780600008555	1.092854999937117	0.0	000000569196.jpg	0.0	
45.494724000105634	1.0680710000451654	0.0	cluster_00001_000000163176.jpg	0.0	
49.4283670000732	1.06784399994649	0.0	000000376858.jpg	0.0	
53.3533489999827	1.0594770000316205	0.0	000000505592.jpg	0.0	
56.87857399997301	1.0676550001371652	0.0	000000052348.jpg	0.0	
60.89523300016299	1.0666989998426288	0.0	000000345751.jpg	0.0	
64.52084999997169	1.058794000186026	0.0	000000552589.jpg	0.0	
68.02881200006232	1.067958999890834	0.0	000000453221.jpg	0.0	
72.07902200007811	1.0678749999497086	0.0	000000309135.jpg	0.0	
76.01898900000378	1.0610909999813884	0.0	000000388980.jpg	0.0	
80.04588200012222	1.0676359999924898	0.0	000000268659.jpg	0.0	
83.80518200015649	1.092852999921888	0.0	blank	0.0	
87.91280100005679	1.0682069999165833	0.0	000000556154.jpg	0.0	
91.3330600000918	1.0570239999797195	0.0	000000007567.jpg	0.0	
95.26287600002252	1.071589000057429	0.0	000000392851.jpg	0.0	
98.77982100006192	1.0842780000530183	0.0	000000154011.jpg	0.0	
102.62007499998435	1.0807980000972748	0.0	000000466265.jpg	0.0	
106.03026999998838	1.068021000130102	0.0	000000224759.jpg	0.0	
109.26339600002392	1.0671920001041144	0.0	000000168690.jpg	0.0	
113.3011720001232	1.0808230000548065	0.0	000000131011.jpg	0.0	
116.6305210001301	1.0507290000095963	0.0	000000061624.jpg	0.0	
120.7471370000858	1.0726509999949485	0.0	000000130181.jpg	0.0	
124.39734899997713	1.0665880001615733	0.0	000000566341.jpg	0.0	
128.61429800000042	1.0676430000457913	0.0	000000057828.jpg	0.0	
132.44763300009072	1.0501449999865144	0.0	000000450864.jpg	0.0	
136.5977900000289	1.067784999962896	0.0	000000191005.jpg	0.0	
140.03139500017278	1.0677139998879284	0.0	000000376407.jpg	0.0	
143.88134500011802	1.0668889998923987	0.0	000000119669.jpg	0.0	
147.83974900003523	1.099396999925375	0.0	000000514955.jpg	0.0	
151.34846900007688	1.0665150000713766	1.0	blank	0.624649	
155.6152089999523	1.0677410000935197	0.0	000000423222.jpg	0.0	
158.96525500016287	1.0666659998241812	0.0	000000558822.jpg	0.0	
162.7319219999481	1.0677750001195818	0.0	000000026443.jpg	0.0	
166.8654740001075	1.0677079998422414	0.0	000000033764.jpg	0.0	
170.69890399998985	1.0675600001122802	0.0	000000208849.jpg	0.0	
174.37392000015825	1.078423999948427	0.0	000000365003.jpg	0.0	
178.2159480000846	1.0862179999239745	0.0	000000129362.jpg	0.0	
181.66604700009336	1.0675719999708235	0.0	000000001308.jpg	0.0	
185.27624300005849	1.0975430000107735	0.0	blank	0.0	
188.69951299997047	1.0679620001465082	0.0	000000216029.jpg	0.0	
192.4497210001573	1.049301999853924	0.0	000000081995.jpg	0.0	
196.08249299996527	1.0683590001426635	0.0	000000036151.jpg	0.0	
199.50665000011213	1.078927000053227	0.0	000000027002.jpg	0.0	
203.0395180000924	1.0794470000546426	0.0	000000338169.jpg	0.0	
207.07516200002283	1.0591110000386834	0.0	000000210065.jpg	0.0	
211.08366500004195	1.0678360001184046	0.0	000000001625.jpg	0.0	
215.0089010000229	1.0603660000488162	0.0	000000507642.jpg	0.0	
218.63390600006096	1.0673750001005828	0.0	000000099363.jpg	0.0	
222.15554900001732	1.0626260000281036	0.0	cluster_00002_000000088376.jpg	0.0	
225.4675350000616	1.0496300000231713	0.0	blank	0.0	
229.42083399998955	1.0642850000876931	0.0	000000069705.jpg	0.0	
233.5344599999953	1.06767400004901	0.0	000000310870.jpg	0.0	
237.36787299998105	1.0684589999727905	0.0	000000346377.jpg	0.0	
241.4846630000975	1.0507529999595135	0.0	000000403739.jpg	0.0	
245.1094190001022	1.0793510000221431	0.0	000000539879.jpg	0.0	
248.6412810001057	1.060564999934286	0.0	000000371353.jpg	0.0	
252.7514750000555	1.0682129999622705	0.0	000000173987.jpg	0.0	
