onset	duration	trial_type	condition	response_time	error_flag
0.169008000055328	1.0666269999928772	0.0	00108__000000033157.jpg	0.0	
3.5949380001984537	1.0861229998990891	0.0	00081__000000022799.jpg	0.0	
6.886108000064269	1.0543240001425147	0.0	00159__000000299468.jpg	0.0	
10.136425000149757	1.0666389998514203	0.0	00051__000000468163.jpg	0.0	
13.639285000041127	1.0830210000276566	0.0	00197__000000258006.jpg	0.0	
17.153156000189483	1.0582159999758003	0.0	00169__000000466945.jpg	0.0	
20.60319500020705	1.0667919998522848	0.0	00184__000000113233.jpg	0.0	
24.33683400019072	1.066950999898836	1.0	blank	0.483061	
28.124701000051573	1.0567010000813752	0.0	00038__000000330518.jpg	0.0	
32.26279900013469	1.0744310000445694	0.0	00067__000000186247.jpg	0.0	
36.05154900019989	1.0335659999400375	0.0	00159__000000538281.jpg	0.0	
39.57032800000161	1.0670060000848025	0.0	00181__000000554542.jpg	0.0	
43.40421200008132	1.086337999906391	0.0	00146__000000233405.jpg	0.0	
46.7372510000132	1.0801290001254529	0.0	00072__000000410331.jpg	0.0	
50.95431499998085	1.0669610002078116	0.0	00083__000000422367.jpg	0.0	
55.15456799999811	1.0499530001543462	1.0	blank	0.649286	
59.39401500020176	1.0655589997768402	0.0	00121__000000107922.jpg	0.0	
63.30501900007948	1.0833620000630615	0.0	00130__000000050791.jpg	0.0	
66.85483800014481	1.0667520000133663	0.0	00144__000000460722.jpg	0.0	
70.27908300003037	1.1020500001031903	0.0	00188__000000570280.jpg	0.0	
74.00295800017193	1.0689729999285191	0.0	00122__000000487461.jpg	0.0	
77.33771400013939	1.0604419999290258	0.0	00018__000000074704.jpg	0.0	
80.58886000001803	1.0668320001568643	0.0	00178__000000533961.jpg	0.0	
84.22234700014815	1.0498299999162557	0.0	blank	0.0	
87.75581100001	1.0829239999875426	0.0	00003__000000510915.jpg	0.0	
91.81021200004034	1.0602680000010878	0.0	00037__000000057794.jpg	0.0	
95.33907099999487	1.0854660000186414	0.0	00151__000000006075.jpg	0.0	
98.89716400019825	1.0757189998403192	0.0	00242__000000142534.jpg	0.0	
102.19379900000058	1.1025249999947846	0.0	00226__000000469936.jpg	0.0	
105.60600300016812	1.0672759998124093	0.0	00243__000000009007.jpg	0.0	
108.85637799999677	1.091020000167191	0.0	00126__000000033431.jpg	0.0	
112.5899540001992	1.0665729998145252	0.0	00096__000000567793.jpg	0.0	
115.92307300004175	1.0856129999738189	0.0	00215__000000382517.jpg	0.0	
119.87319200020283	1.085056999931112	0.0	00120__000000021915.jpg	0.0	
123.79532600007953	1.0625650000292808	0.0	00109__000000004891.jpg	0.0	
127.43055500020272	1.0794599999208003	0.0	00068__000000297092.jpg	0.0	
