onset	duration	trial_type	value
10.764146089553833	20.01599907875061	Story	1.0
30.78014612197876	10.39099907875061	Silence	1.0
41.17114615440369	20.01599907875061	Noise	1.0
61.18814516067505	9.657000064849854	Silence	1.0
70.84614515304565	20.015000104904175	Story	1.0
90.86214518547058	9.17199993133545	Silence	1.0
100.03514504432678	20.016000032424927	Noise	1.0
120.05214524269104	10.940999984741211	Silence	1.0
130.99514508247375	20.014000177383423	Story	1.0
151.01014518737793	10.205999851226807	Silence	1.0
161.21814513206482	19.997999906539917	Noise	1.0
181.21814513206482	10.206000089645386	Silence	1.0
191.4261450767517	20.014000177383423	Noise	1.0
211.44214510917664	9.58899998664856	Silence	1.0
221.03314518928528	20.014999866485596	Story	1.0
241.0491452217102	9.50600004196167	Silence	1.0
250.55614519119263	20.014999866485596	Story	1.0
270.57214522361755	9.523000001907349	Silence	1.0
280.0971450805664	20.014000177383423	Noise	1.0
300.11314511299133	10.640000104904175	Silence	1.0
310.75414514541626	20.015000104904175	Noise	1.0
330.7701451778412	10.341000080108643	Silence	1.0
341.1121451854706	20.014999866485596	Story	1.0
361.1281452178955	9.705999851226807	Silence	1.0
370.83514523506165	20.014999866485596	Story	1.0
390.851145029068	9.490000009536743	Silence	1.0
400.34214520454407	20.014999866485596	Noise	1.0
420.358145236969	9.7739999294281	Silence	1.0
430.13314509391785	20.015000104904175	Story	1.0
450.1501450538635	10.390000104904175	Silence	1.0
