onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	2	0	0.628	post.bmp	cost.bmp
4.024999999999999	4.0	5	1	1.425	blackcross.bmp	blackcross.bmp
8.049999999999997	4.4	6	1	0.647	o.bmp	p.bmp
12.475000000000001	4.0	3	1	0.583	rum.bmp	numb.bmp
16.5	4.8	5	1	1.295	blackcross.bmp	blackcross.bmp
21.326999999999998	4.0	6	1	0.767	c.bmp	u.bmp
25.352000000000004	4.0	1	1	0.558	fought.bmp	sought.bmp
29.376999999999995	4.0	1	1	0.621	scheme.bmp	theme.bmp
33.402	4.0	6	1	0.629	m.bmp	n.bmp
37.42699999999999	4.4	1	1	0.81	stool.bmp	fool.bmp
41.852999999999994	4.4	5	1	1.344	blackcross.bmp	blackcross.bmp
46.27799999999999	4.4	1	1	0.828	soak.bmp	oak.bmp
50.70399999999999	4.4	2	1	0.717	threat.bmp	wheat.bmp
55.129999999999995	4.0	1	1	0.525	thread.bmp	spread.bmp
59.155	4.4	3	1	0.803	pile.bmp	trial.bmp
63.58	4.8	4	1	0.666	swap.bmp	watch.bmp
68.407	4.8	5	1	1.287	blackcross.bmp	blackcross.bmp
73.234	4.4	5	1	1.338	blackcross.bmp	blackcross.bmp
77.65899999999999	4.4	4	1	0.674	tough.bmp	dull.bmp
82.08500000000001	4.8	6	1	0.629	w.bmp	e.bmp
86.912	4.8	1	1	0.648	sweep.bmp	creep.bmp
91.738	4.8	6	1	0.53	k.bmp	t.bmp
96.565	4.4	5	1	1.199	blackcross.bmp	blackcross.bmp
100.99099999999999	4.4	3	1	1.193	stroke.bmp	soak.bmp
105.416	4.4	4	1	0.666	trial.bmp	fall.bmp
109.84199999999998	4.8	6	0	1.426	k.bmp	l.bmp
114.66900000000001	4.0	5	1	1.187	blackcross.bmp	blackcross.bmp
118.69399999999999	4.4	5	1	1.376	blackcross.bmp	blackcross.bmp
123.119	4.4	5	1	1.181	blackcross.bmp	blackcross.bmp
127.54499999999999	4.4	5	1	1.413	blackcross.bmp	blackcross.bmp
131.971	4.0	1	1	0.719	beef.bmp	reef.bmp
135.996	4.0	5	1	1.618	blackcross.bmp	blackcross.bmp
140.021	4.8	2	1	0.824	wart.bmp	smart.bmp
144.847	4.8	2	0	0.572	dose.bmp	pose.bmp
149.674	4.4	5	1	1.115	blackcross.bmp	blackcross.bmp
154.1	4.0	2	1	0.69	touch.bmp	couch.bmp
158.125	4.0	6	1	0.812	v.bmp	m.bmp
162.15	4.8	5	1	1.284	blackcross.bmp	blackcross.bmp
166.976	4.8	5	1	1.1	blackcross.bmp	blackcross.bmp
171.803	4.4	5	1	1.093	blackcross.bmp	blackcross.bmp
176.22899999999998	4.0	5	1	1.102	blackcross.bmp	blackcross.bmp
180.253	4.8	5	1	1.015	blackcross.bmp	blackcross.bmp
185.07999999999998	4.4	4	1	0.621	port.bmp	warm.bmp
189.506	4.8	3	1	0.657	june.bmp	noon.bmp
194.332	4.4	4	1	0.442	wreath.bmp	leap.bmp
198.758	4.0	5	1	1.289	blackcross.bmp	blackcross.bmp
202.783	4.4	6	1	0.805	c.bmp	d.bmp
207.209	4.4	2	1	0.69	glove.bmp	stove.bmp
211.635	4.8	1	1	1.101	numb.bmp	crumb.bmp
216.461	4.8	2	1	0.72	stood.bmp	flood.bmp
221.288	4.4	6	1	0.533	i.bmp	j.bmp
225.714	4.8	4	1	0.636	smart.bmp	drought.bmp
230.54000000000002	4.4	3	1	0.844	stir.bmp	blur.bmp
234.966	4.4	5	1	1.451	blackcross.bmp	blackcross.bmp
239.392	4.8	5	1	1.066	blackcross.bmp	blackcross.bmp
244.21800000000002	4.8	2	1	1.165	pool.bmp	wool.bmp
249.04500000000002	4.0	5	1	1.112	blackcross.bmp	blackcross.bmp
253.07	4.4	5	1	1.055	blackcross.bmp	blackcross.bmp
257.495	4.4	2	1	0.639	fought.bmp	drought.bmp
261.921	4.0	3	1	1.074	flight.bmp	spite.bmp
265.946	4.4	3	1	0.726	scheme.bmp	cream.bmp
270.372	4.0	6	1	0.606	z.bmp	g.bmp
274.397	4.8	4	1	0.646	ghost.bmp	pose.bmp
279.223	4.4	5	1	1.028	blackcross.bmp	blackcross.bmp
283.649	4.0	4	1	0.631	grace.bmp	fence.bmp
287.674	4.0	4	1	0.625	dried.bmp	stood.bmp
291.699	4.0	4	1	0.619	ford.bmp	rod.bmp
295.724	4.4	1	1	1.101	strap.bmp	gap.bmp
300.15	4.8	6	1	0.779	e.bmp	f.bmp
304.976	4.0	5	1	1.022	blackcross.bmp	blackcross.bmp
309.001	4.0	4	0	0.939	gross.bmp	post.bmp
313.026	4.0	4	1	0.568	fault.bmp	note.bmp
317.051	4.8	1	1	0.61	bull.bmp	full.bmp
321.878	4.8	3	1	1.157	chase.bmp	grace.bmp
326.704	4.0	3	1	1.339	float.bmp	note.bmp
330.729	4.8	3	1	2.352	bride.bmp	dried.bmp
335.556	4.8	4	1	0.623	thief.bmp	plead.bmp
340.382	4.4	1	1	0.8	bluff.bmp	puff.bmp
344.808	4.8	6	1	0.697	v.bmp	w.bmp
349.635	4.8	1	1	0.627	shove.bmp	glove.bmp
354.461	4.4	6	1	0.676	y.bmp	o.bmp
358.887	4.8	2	1	0.879	stamp.bmp	swamp.bmp
363.714	4.4	4	1	0.667	stamp.bmp	tomb.bmp
368.139	4.0	5	1	1.064	blackcross.bmp	blackcross.bmp
