onset	duration	 sample	trial_type	response_time	value
61.1760	0	70	TRIGGER	5.3960	2
61.2143	0.1449	70	KEYPRESS	0.3753	1
61.6593	0.8044	70	DOT_FLIP	N/A	0
62.0427	0	71	TRIGGER	5.6683	2
62.0427	0.1500	71	KEYPRESS	0.3993	1
62.9260	0	72	TRIGGER	5.9458	2
63.3260	1.6722	72	DOT_FLIP	N/A	1
63.6426	0.1501	72	KEYPRESS	0.3270	1
63.8260	0	73	TRIGGER	6.2285	2
64.6760	0	74	TRIGGER	0.2124	3
65.5421	0	75	TRIGGER	0.4845	3
66.0754	2.7455	75	DOT_FLIP	N/A	0
66.4421	0	76	TRIGGER	0.7672	3
66.4088	0.1334	76	KEYPRESS	0.3476	1
67.1088	1.0311	76	DOT_FLIP	N/A	1
67.2921	0	77	TRIGGER	1.0343	3
67.4589	0.1498	77	KEYPRESS	0.3667	1
68.1754	0	78	TRIGGER	1.3118	3
69.0421	0	79	TRIGGER	1.5840	3
69.4588	2.3592	79	DOT_FLIP	N/A	0
69.7755	0.1388	79	KEYPRESS	0.3240	1
69.9421	0	80	TRIGGER	1.8668	3
70.7914	0	81	TRIGGER	2.1336	3
71.6583	0	82	TRIGGER	2.4059	3
71.6759	2.2115	82	DOT_FLIP	N/A	1
72.0081	0.1668	82	KEYPRESS	0.3452	1
72.5416	0	83	TRIGGER	2.6834	3
72.5916	0.9184	83	DOT_FLIP	N/A	0
73.0082	0.1493	83	KEYPRESS	0.4268	1
73.4076	0	84	TRIGGER	2.9555	3
74.2914	0	85	TRIGGER	3.2332	3
74.9082	2.3138	85	DOT_FLIP	N/A	1
75.1582	0	86	TRIGGER	3.5055	3
75.2249	0.1327	86	KEYPRESS	0.3298	1
76.0410	0	87	TRIGGER	3.7828	3
76.9077	0	88	TRIGGER	4.0551	3
77.0264	2.1158	88	DOT_FLIP	N/A	0
77.3576	0.1500	88	KEYPRESS	0.3467	1
77.7744	0	89	TRIGGER	4.3274	3
78.4743	1.4531	89	DOT_FLIP	N/A	1
78.6569	0	90	TRIGGER	4.6046	3
78.8243	0.1333	90	KEYPRESS	0.3603	1
79.5243	0	91	TRIGGER	4.8771	3
80.3569	1.8885	91	DOT_FLIP	N/A	0
80.4065	0	92	TRIGGER	5.1542	3
80.6737	0.1501	92	KEYPRESS	0.3211	1
81.2792	0	93	TRIGGER	5.4284	3
82.1571	0	94	TRIGGER	5.7042	3
83.0237	0	95	TRIGGER	5.9765	3
83.1571	2.7969	95	DOT_FLIP	N/A	1
83.4738	0.1666	95	KEYPRESS	0.3243	1
83.9072	0	96	TRIGGER	6.2540	3
84.4625	1.3031	96	DOT_FLIP	N/A	0
84.7737	0	97	TRIGGER	0.2431	4
84.8071	0.1333	97	KEYPRESS	0.3546	1
85.5565	1.0983	97	DOT_FLIP	N/A	1
85.6399	0	98	TRIGGER	0.5152	4
85.8899	0.1167	98	KEYPRESS	0.3390	1
86.5232	0	99	TRIGGER	0.7927	4
86.5566	0.9963	99	DOT_FLIP	N/A	0
86.9232	0.1500	99	KEYPRESS	0.3761	1
87.3899	0	100	TRIGGER	1.0650	4
87.4732	0.9202	100	DOT_FLIP	N/A	1
87.8398	0.1501	100	KEYPRESS	0.3725	1
88.2732	0	101	TRIGGER	1.3425	4
89.1410	0	102	TRIGGER	1.6151	4
89.3732	1.8967	102	DOT_FLIP	N/A	0
89.7065	0.1500	102	KEYPRESS	0.3425	1
90.0232	0	103	TRIGGER	1.8922	4
90.8893	0	104	TRIGGER	2.1643	4
91.7728	0	105	TRIGGER	2.4419	4
92.2393	2.8648	105	DOT_FLIP	N/A	1
92.6438	0	106	TRIGGER	2.7155	4
92.5560	0.1500	106	KEYPRESS	0.3271	1
93.5060	0	107	TRIGGER	2.9864	4
94.3439	2.0977	107	DOT_FLIP	N/A	0
94.3894	0	108	TRIGGER	3.2639	4
94.6393	0.1667	108	KEYPRESS	0.3128	1
95.2560	0	109	TRIGGER	3.5362	4
95.8721	1.5405	109	DOT_FLIP	N/A	1
96.1388	0	110	TRIGGER	3.8135	4
96.1890	0.1332	110	KEYPRESS	0.3218	1
97.0055	0	111	TRIGGER	4.0858	4
97.8889	0	112	TRIGGER	4.3633	4
98.7221	2.8406	112	DOT_FLIP	N/A	0
98.7554	0	113	TRIGGER	4.6355	4
99.0221	0.1667	113	KEYPRESS	0.3144	1
99.6221	0	114	TRIGGER	4.9078	4
100.1721	1.4573	114	DOT_FLIP	N/A	1
100.5058	0	115	TRIGGER	5.1854	4
100.5382	0.1665	115	KEYPRESS	0.3732	1
101.3715	0	116	TRIGGER	5.4574	4
101.7049	1.5264	116	DOT_FLIP	N/A	0
102.0882	0.1667	116	KEYPRESS	0.3968	1
102.2883	0	117	TRIGGER	5.7454	4
102.7049	1.0005	117	DOT_FLIP	N/A	1
103.1216	0	118	TRIGGER	6.0072	4
103.0882	0.1833	118	KEYPRESS	0.3964	1
103.6924	0.9797	118	DOT_FLIP	N/A	0
103.9882	0	119	TRIGGER	6.2795	4
104.0382	0.1500	119	KEYPRESS	0.3666	1
104.6381	0.9547	119	DOT_FLIP	N/A	1
104.8716	0	120	TRIGGER	0.2738	5
105.0382	0.1666	120	KEYPRESS	0.4119	1
105.7543	0	121	TRIGGER	0.5511	5
105.9535	1.3254	121	DOT_FLIP	N/A	0
106.2543	0.1833	121	KEYPRESS	0.3026	1
106.6209	0	122	TRIGGER	0.8234	5
107.5042	0	123	TRIGGER	1.1009	5
108.0376	2.0705	123	DOT_FLIP	N/A	1
108.3877	0	124	TRIGGER	1.3784	5
108.3543	0.1667	124	KEYPRESS	0.3321	1
109.2375	0	125	TRIGGER	1.6454	5
109.5043	1.4704	125	DOT_FLIP	N/A	0
109.8536	0.1673	125	KEYPRESS	0.3610	1
110.1210	0	126	TRIGGER	1.9230	5
110.9871	0	127	TRIGGER	2.1951	5
111.0079	1.5106	127	DOT_FLIP	N/A	1
111.3038	0.1666	127	KEYPRESS	0.3005	1
111.8704	0	128	TRIGGER	2.4726	5
112.7371	0	129	TRIGGER	2.7448	5
113.0204	2.0089	129	DOT_FLIP	N/A	0
113.3037	0.1667	129	KEYPRESS	0.2915	1
113.6203	0	130	TRIGGER	3.0223	5
114.4871	0	131	TRIGGER	3.2946	5
115.3704	0	132	TRIGGER	3.5721	5
115.8197	2.8069	132	DOT_FLIP	N/A	1
116.2365	0	133	TRIGGER	3.8442	5
116.1365	0.1665	133	KEYPRESS	0.3174	1
117.1032	0	134	TRIGGER	4.1165	5
117.5865	1.7539	134	DOT_FLIP	N/A	0
117.9865	0	135	TRIGGER	4.3940	5
117.9365	0.1665	135	KEYPRESS	0.3635	1
118.8532	0	136	TRIGGER	4.6663	5
119.7418	0	137	TRIGGER	4.9454	5
120.3365	2.7593	137	DOT_FLIP	N/A	1
120.6025	0	138	TRIGGER	5.2158	5
120.6358	0.1715	138	KEYPRESS	0.3035	1
121.4857	0	139	TRIGGER	5.4933	5
122.3525	0	140	TRIGGER	5.7656	5
123.1025	2.7648	140	DOT_FLIP	N/A	0
123.2361	0	141	TRIGGER	6.0432	5
123.4526	0.1500	141	KEYPRESS	0.3555	1
124.1026	0	142	TRIGGER	0.0322	6
124.8414	1.7247	142	DOT_FLIP	N/A	1
124.9693	0	143	TRIGGER	0.3045	6
125.2693	0.1500	143	KEYPRESS	0.4475	1
125.8520	0	144	TRIGGER	0.5818	6
125.9038	1.0798	144	DOT_FLIP	N/A	0
126.4019	0.1669	144	KEYPRESS	0.5003	1
126.7187	0	145	TRIGGER	0.8541	6
127.6029	0	146	TRIGGER	1.1319	6
128.1354	2.2224	146	DOT_FLIP	N/A	1
128.5020	0	147	TRIGGER	1.4144	6
128.4687	0.1667	147	KEYPRESS	0.3446	1
129.3518	0	148	TRIGGER	1.6813	6
129.7852	1.6507	148	DOT_FLIP	N/A	0
130.2186	0	149	TRIGGER	1.9536	6
130.1019	0.1834	149	KEYPRESS	0.3272	1
131.1017	0	150	TRIGGER	2.2311	6
131.9681	0	151	TRIGGER	2.5033	6
132.7035	2.9142	151	DOT_FLIP	N/A	1
132.8348	0	152	TRIGGER	2.7755	6
133.0682	0.1500	152	KEYPRESS	0.3793	1
133.7183	0	153	TRIGGER	3.0531	6
134.3350	1.6298	153	DOT_FLIP	N/A	0
134.5850	0	154	TRIGGER	3.3254	6
134.6682	0.1666	154	KEYPRESS	0.3495	1
135.2348	0.9027	154	DOT_FLIP	N/A	1
135.4683	0	155	TRIGGER	3.6029	6
135.5835	0.1517	155	KEYPRESS	0.3621	1
136.3352	0	156	TRIGGER	3.8752	6
137.2186	0	157	TRIGGER	4.1528	6
137.3836	2.1533	157	DOT_FLIP	N/A	0
137.6836	0.1685	157	KEYPRESS	0.3089	1
138.0854	0	158	TRIGGER	4.4251	6
138.5004	1.1094	158	DOT_FLIP	N/A	1
138.9520	0	159	TRIGGER	4.6973	6
138.8670	0.2017	159	KEYPRESS	0.3829	1
139.8336	0	160	TRIGGER	4.9743	6
140.1003	1.6154	160	DOT_FLIP	N/A	0
140.4668	0.1515	160	KEYPRESS	0.3673	1
140.7163	0	161	TRIGGER	5.2516	6
141.2163	1.1058	161	DOT_FLIP	N/A	1
141.5850	0	162	TRIGGER	5.5245	6
141.5351	0.1664	162	KEYPRESS	0.3297	1
142.4516	0	163	TRIGGER	5.7967	6
142.8163	1.6094	163	DOT_FLIP	N/A	0
143.1017	0.1669	163	KEYPRESS	0.2869	1
143.3350	0	164	TRIGGER	6.0743	6
144.0728	1.2465	164	DOT_FLIP	N/A	1
144.2014	0	165	TRIGGER	0.0633	7
144.3995	0.1687	165	KEYPRESS	0.3382	1
144.8664	0.8040	165	DOT_FLIP	N/A	0
145.0849	0	166	TRIGGER	0.3408	7
145.2395	0.1788	166	KEYPRESS	0.3742	1
145.9514	0	167	TRIGGER	0.6130	7
146.4323	1.5666	167	DOT_FLIP	N/A	1
146.8181	0	168	TRIGGER	0.8853	7
146.7681	0.1834	168	KEYPRESS	0.3363	1
147.7014	0	169	TRIGGER	1.1628	7
148.0656	1.6331	169	DOT_FLIP	N/A	0
148.3665	0.1686	169	KEYPRESS	0.3015	1
148.5832	0	170	TRIGGER	1.4399	7
149.4498	0	171	TRIGGER	1.7121	7
150.1665	2.0982	171	DOT_FLIP	N/A	1
150.3165	0	172	TRIGGER	1.9844	7
150.4829	0.1662	172	KEYPRESS	0.3198	1
151.1992	0	173	TRIGGER	2.2617	7
152.0659	0	174	TRIGGER	2.5340	7
152.9492	0	175	TRIGGER	2.8115	7
153.1493	2.9742	175	DOT_FLIP	N/A	0
153.4660	0.1831	175	KEYPRESS	0.3287	1
153.8159	0	176	TRIGGER	3.0837	7
154.6819	0	177	TRIGGER	3.3558	7
155.2992	2.1585	177	DOT_FLIP	N/A	1
155.5659	0	178	TRIGGER	3.6335	7
155.5987	0.1555	178	KEYPRESS	0.3028	1
156.4320	0	179	TRIGGER	3.9056	7
156.7154	1.4099	179	DOT_FLIP	N/A	0
157.0320	0.1501	179	KEYPRESS	0.3263	1
157.3154	0	180	TRIGGER	4.1831	7
157.8321	1.1179	180	DOT_FLIP	N/A	1
158.1821	0	181	TRIGGER	4.4554	7
158.1320	0.1721	181	KEYPRESS	0.3084	1
159.0654	0	182	TRIGGER	4.7329	7
159.9321	0	183	TRIGGER	5.0052	7
160.7648	2.9326	183	DOT_FLIP	N/A	0
160.8147	0	184	TRIGGER	5.2825	7
161.0982	0.1666	184	KEYPRESS	0.3419	1
161.6815	0	185	TRIGGER	5.5548	7
162.1482	1.3894	185	DOT_FLIP	N/A	1
162.5648	0	186	TRIGGER	5.8323	7
162.4981	0.1667	186	KEYPRESS	0.3525	1
163.3481	1.2011	186	DOT_FLIP	N/A	0
163.4315	0	187	TRIGGER	6.1046	7
163.7648	0.1500	187	KEYPRESS	0.4181	1
164.2982	0	188	TRIGGER	0.0937	8
164.3156	0.9670	188	DOT_FLIP	N/A	1
164.6315	0.1500	188	KEYPRESS	0.3177	1
165.1815	0	189	TRIGGER	0.3712	8
165.9809	1.6505	189	DOT_FLIP	N/A	0
166.0475	0	190	TRIGGER	0.6432	8
166.2810	0.1832	190	KEYPRESS	0.3167	1
166.9309	0	191	TRIGGER	0.9208	8
167.7976	0	192	TRIGGER	1.1930	8
168.2476	2.2738	192	DOT_FLIP	N/A	1
168.6809	0	193	TRIGGER	1.4706	8
168.5976	0.1838	193	KEYPRESS	0.3595	1
169.0809	0.8383	193	DOT_FLIP	N/A	0
169.5476	0	194	TRIGGER	1.7428	8
169.4810	0.1833	194	KEYPRESS	0.4046	1
170.0143	0.9242	194	DOT_FLIP	N/A	1
170.4309	0	195	TRIGGER	2.0203	8
170.3809	0.1666	195	KEYPRESS	0.3804	1
171.2969	0	196	TRIGGER	2.2924	8
172.1636	0	197	TRIGGER	2.5647	8
172.6637	2.6614	197	DOT_FLIP	N/A	0
173.0470	0	198	TRIGGER	2.8422	8
172.9803	0.1834	198	KEYPRESS	0.3184	1
173.9136	0	199	TRIGGER	3.1145	8
174.7969	0	200	TRIGGER	3.3919	8
175.5970	2.9226	200	DOT_FLIP	N/A	1
175.6631	0	201	TRIGGER	3.6641	8
175.9298	0.1500	201	KEYPRESS	0.3453	1
176.5464	0	202	TRIGGER	3.9416	8
176.6965	1.1118	202	DOT_FLIP	N/A	0
177.0798	0.1667	202	KEYPRESS	0.3836	1
177.4131	0	203	TRIGGER	4.2138	8
177.8631	1.1598	203	DOT_FLIP	N/A	1
178.2964	0	204	TRIGGER	4.4914	8
178.2298	0.1667	204	KEYPRESS	0.3737	1
179.1631	0	205	TRIGGER	4.7636	8
179.3798	1.5118	205	DOT_FLIP	N/A	0
179.4298	0.1667	205	KEYPRESS	0.0619	1
180.0298	0	206	TRIGGER	5.0359	8
180.9125	0	207	TRIGGER	5.3132	8
181.7837	0	208	TRIGGER	5.5869	8
182.1626	2.7804	208	DOT_FLIP	N/A	1
182.4959	0.1499	208	KEYPRESS	0.3476	1
182.6791	0	209	TRIGGER	5.8682	8
183.5292	0	210	TRIGGER	6.1353	8
183.9793	1.8193	210	DOT_FLIP	N/A	0
184.4125	0	211	TRIGGER	0.1296	9
184.3626	0.1500	211	KEYPRESS	0.3950	1
185.2848	0	212	TRIGGER	0.4036	9
185.6792	1.7015	212	DOT_FLIP	N/A	1
186.1619	0	213	TRIGGER	0.6792	9
186.0787	0.1499	213	KEYPRESS	0.4096	1
187.0287	0	214	TRIGGER	0.9515	9
187.2954	1.6170	214	DOT_FLIP	N/A	0
187.9122	0	215	TRIGGER	1.2290	9
187.7787	0.1509	215	KEYPRESS	0.4926	1
188.2287	0.9294	215	DOT_FLIP	N/A	1
188.7787	0	216	TRIGGER	1.5013	9
188.6287	0.1834	216	KEYPRESS	0.4132	1
189.3620	1.1397	216	DOT_FLIP	N/A	0
189.6452	0	217	TRIGGER	1.7735	9
189.7620	0.1167	217	KEYPRESS	0.4068	1
190.5287	0	218	TRIGGER	2.0510	9
190.6787	1.3088	218	DOT_FLIP	N/A	1
190.9780	0.1668	218	KEYPRESS	0.3141	1
191.3947	0	219	TRIGGER	2.3231	9
192.2781	0	220	TRIGGER	2.6006	9
192.9447	2.2707	220	DOT_FLIP	N/A	0
193.1448	0	221	TRIGGER	2.8729	9
193.2614	0.1333	221	KEYPRESS	0.3268	1
194.0281	0	222	TRIGGER	3.1504	9
194.6114	1.6608	222	DOT_FLIP	N/A	1
194.8948	0	223	TRIGGER	3.4227	9
195.0113	0.1501	223	KEYPRESS	0.4158	1
195.7775	0	224	TRIGGER	3.7000	9
196.5776	1.9750	224	DOT_FLIP	N/A	0
196.6443	0	225	TRIGGER	3.9723	9
196.8609	0.1500	225	KEYPRESS	0.2904	1
197.5109	0	226	TRIGGER	4.2446	9
198.3942	0	227	TRIGGER	4.5221	9
198.5276	1.9551	227	DOT_FLIP	N/A	1
198.8801	0.1641	227	KEYPRESS	0.3544	1
199.2609	0	228	TRIGGER	4.7943	9
199.6767	1.1360	228	DOT_FLIP	N/A	0
200.1443	0	229	TRIGGER	5.0719	9
200.0609	0.1833	229	KEYPRESS	0.3992	1
201.0133	0	230	TRIGGER	5.3449	9
201.8936	0	231	TRIGGER	5.6214	9
201.9937	2.3282	231	DOT_FLIP	N/A	1
202.3103	0.1887	231	KEYPRESS	0.3205	1
202.7603	0	232	TRIGGER	5.8937	9
203.3492	1.3492	232	DOT_FLIP	N/A	0
203.6271	0	233	TRIGGER	6.1660	9
203.6603	0.1500	233	KEYPRESS	0.3212	1
204.5103	0	234	TRIGGER	0.1603	10
205.3770	0	235	TRIGGER	0.4326	10
206.0597	2.7089	235	DOT_FLIP	N/A	1
206.2600	0	236	TRIGGER	0.7100	10
206.3931	0.1499	236	KEYPRESS	0.3451	1
207.1264	0	237	TRIGGER	0.9822	10
207.2268	1.1738	237	DOT_FLIP	N/A	0
207.5931	0.1665	237	KEYPRESS	0.3712	1
208.0097	0	238	TRIGGER	1.2597	10
208.4265	1.1962	238	DOT_FLIP	N/A	1
208.8780	0	239	TRIGGER	1.5325	10
208.7598	0.1667	239	KEYPRESS	0.3417	1
209.7598	0	240	TRIGGER	1.8095	10
209.7843	1.3571	240	DOT_FLIP	N/A	0
210.1100	0.1514	240	KEYPRESS	0.3349	1
210.6264	0	241	TRIGGER	2.0818	10
211.5091	0	242	TRIGGER	2.3590	10
212.3813	0	243	TRIGGER	2.6331	10
212.4592	2.6758	243	DOT_FLIP	N/A	1
212.7757	0.1501	243	KEYPRESS	0.3247	1
213.2426	0	244	TRIGGER	2.9036	10
214.1258	0	245	TRIGGER	3.1811	10
214.4092	1.9543	245	DOT_FLIP	N/A	0
214.7425	0.1833	245	KEYPRESS	0.3373	1
214.9926	0	246	TRIGGER	3.4534	10
215.6592	1.2471	246	DOT_FLIP	N/A	1
215.8753	0	247	TRIGGER	3.7307	10
216.0088	0.1665	247	KEYPRESS	0.3565	1
216.7422	0	248	TRIGGER	4.0031	10
217.6253	0	249	TRIGGER	4.2805	10
218.0919	2.4389	249	DOT_FLIP	N/A	0
218.5086	0	250	TRIGGER	4.5580	10
218.4753	0.1500	250	KEYPRESS	0.3840	1
219.3253	1.2326	250	DOT_FLIP	N/A	1
219.3753	0	251	TRIGGER	4.8303	10
219.6919	0.1500	251	KEYPRESS	0.3681	1
220.2087	0.8745	251	DOT_FLIP	N/A	0
220.2474	0	252	TRIGGER	5.1043	10
220.6254	0.1668	252	KEYPRESS	0.4270	1
221.1080	0	253	TRIGGER	5.3746	10
221.9914	0	254	TRIGGER	5.6522	10
222.8581	0	255	TRIGGER	5.9244	10
222.8756	2.6683	255	DOT_FLIP	N/A	1
223.1914	0.1500	255	KEYPRESS	0.3247	1
223.7414	0	256	TRIGGER	6.2020	10
224.5414	1.6600	256	DOT_FLIP	N/A	0
224.6081	0	257	TRIGGER	0.1910	11
224.8747	0.1333	257	KEYPRESS	0.3480	1
225.4907	0	258	TRIGGER	0.4683	11
226.3575	0	259	TRIGGER	0.7406	11
227.1408	2.6140	259	DOT_FLIP	N/A	1
227.2242	0	260	TRIGGER	1.0129	11
227.4909	0.1499	260	KEYPRESS	0.3502	1
228.1087	0	261	TRIGGER	1.2908	11
228.4075	1.2600	261	DOT_FLIP	N/A	0
228.7242	0.1667	261	KEYPRESS	0.3235	1
228.9741	0	262	TRIGGER	1.5627	11
229.4909	1.0763	262	DOT_FLIP	N/A	1
229.8575	0	263	TRIGGER	1.8402	11
229.8242	0.1500	263	KEYPRESS	0.3472	1
230.7237	0	264	TRIGGER	2.1123	11
231.3070	1.8252	264	DOT_FLIP	N/A	0
231.5903	0	265	TRIGGER	2.3846	11
231.6403	0.1663	265	KEYPRESS	0.3381	1
232.4069	1.1032	265	DOT_FLIP	N/A	1
232.4735	0	266	TRIGGER	2.6620	11
232.7402	0.1834	266	KEYPRESS	0.3348	1
233.3571	0	267	TRIGGER	2.9396	11
233.5241	1.1183	267	DOT_FLIP	N/A	0
233.8236	0.1501	267	KEYPRESS	0.2999	1
234.2236	0	268	TRIGGER	3.2118	11
235.0903	0	269	TRIGGER	3.4841	11
235.4403	1.9151	269	DOT_FLIP	N/A	1
235.7903	0.1659	269	KEYPRESS	0.3515	1
235.9735	0	270	TRIGGER	3.7616	11
236.8398	0	271	TRIGGER	4.0337	11
237.2231	1.7802	271	DOT_FLIP	N/A	0
237.7230	0	272	TRIGGER	4.3112	11
237.6564	0.1669	272	KEYPRESS	0.4375	1
238.5898	0	273	TRIGGER	4.5835	11
239.4731	0	274	TRIGGER	4.8610	11
239.8064	2.5862	274	DOT_FLIP	N/A	1
240.1231	0.1666	274	KEYPRESS	0.3179	1
240.3397	0	275	TRIGGER	5.1333	11
241.0891	1.2832	275	DOT_FLIP	N/A	0
241.2226	0	276	TRIGGER	5.4106	11
241.4225	0.1833	276	KEYPRESS	0.3341	1
242.0892	0	277	TRIGGER	5.6829	11
242.9558	0	278	TRIGGER	5.9551	11
243.5725	2.4828	278	DOT_FLIP	N/A	1
243.8392	0	279	TRIGGER	6.2327	11
243.9059	0.1658	279	KEYPRESS	0.3346	1
244.7058	0	280	TRIGGER	0.2217	12
245.5882	0	281	TRIGGER	0.4989	12
246.0386	2.4667	281	DOT_FLIP	N/A	0
246.4552	0	282	TRIGGER	0.7713	12
