onset	duration	 sample	trial_type	response_time	value
111.1376	0.1686	127	KEYPRESS	0.3221	1
111.8711	0	128	TRIGGER	1.8039	10
112.7378	0	129	TRIGGER	2.3485	10
112.8877	2.0572	129	DOT_FLIP	N/A	0
113.1709	0.1522	129	KEYPRESS	0.2982	1
113.6043	0	130	TRIGGER	2.8929	10
114.4900	0	131	TRIGGER	3.4494	10
114.8204	1.9444	131	DOT_FLIP	N/A	1
115.3539	0	132	TRIGGER	3.9923	10
115.2204	0.2002	132	KEYPRESS	0.4033	1
116.1538	1.3342	132	DOT_FLIP	N/A	0
116.2371	0	133	TRIGGER	4.5472	10
116.5093	0.1612	133	KEYPRESS	0.3579	1
117.1038	0	134	TRIGGER	5.0918	10
117.2870	1.1206	134	DOT_FLIP	N/A	1
117.6371	0.1666	134	KEYPRESS	0.3652	1
117.9872	0	135	TRIGGER	5.6468	10
118.7705	1.4894	135	DOT_FLIP	N/A	0
118.8539	0	136	TRIGGER	6.1914	10
119.1204	0.1500	136	KEYPRESS	0.3591	1
119.7364	0	137	TRIGGER	0.4627	11
120.6030	0	138	TRIGGER	1.0072	11
120.8364	2.0606	138	DOT_FLIP	N/A	1
121.2032	0.1665	138	KEYPRESS	0.3813	1
121.4698	0	139	TRIGGER	1.5518	11
122.3531	0	140	TRIGGER	2.1068	11
122.5864	1.7581	140	DOT_FLIP	N/A	0
122.9031	0.1667	140	KEYPRESS	0.3232	1
123.2197	0	141	TRIGGER	2.6513	11
124.1031	0	142	TRIGGER	3.2064	11
124.6524	2.0578	142	DOT_FLIP	N/A	1
124.9691	0	143	TRIGGER	3.7505	11
125.0191	0.1334	143	KEYPRESS	0.3814	1
125.8545	0	144	TRIGGER	4.3068	11
126.0858	1.4360	144	DOT_FLIP	N/A	0
126.4025	0.1499	144	KEYPRESS	0.3288	1
126.7192	0	145	TRIGGER	4.8501	11
127.4193	1.3350	145	DOT_FLIP	N/A	1
127.6027	0	146	TRIGGER	5.4053	11
127.8192	0.1668	146	KEYPRESS	0.4105	1
128.4693	0	147	TRIGGER	5.9497	11
129.1526	1.7415	147	DOT_FLIP	N/A	0
129.3359	0	148	TRIGGER	0.2111	12
129.5019	0.1667	148	KEYPRESS	0.3517	1
130.2186	0	149	TRIGGER	0.7656	12
131.0853	0	150	TRIGGER	1.3103	12
131.9687	0	151	TRIGGER	1.8653	12
132.1199	2.9606	151	DOT_FLIP	N/A	1
132.4376	0.1647	151	KEYPRESS	0.3267	1
132.8354	0	152	TRIGGER	2.4099	12
133.7187	0	153	TRIGGER	2.9649	12
134.3355	2.2169	153	DOT_FLIP	N/A	0
134.5847	0	154	TRIGGER	3.5090	12
134.7014	0.1500	154	KEYPRESS	0.3736	1
135.4681	0	155	TRIGGER	4.0640	12
136.2514	1.9182	155	DOT_FLIP	N/A	1
136.3348	0	156	TRIGGER	4.6086	12
136.5514	0.1501	156	KEYPRESS	0.3055	1
137.2014	0	157	TRIGGER	5.1531	12
137.8681	1.6148	157	DOT_FLIP	N/A	0
138.0847	0	158	TRIGGER	5.7081	12
138.2016	0.1499	158	KEYPRESS	0.3408	1
138.6848	0.8120	158	DOT_FLIP	N/A	1
138.9515	0	159	TRIGGER	6.2527	12
139.1181	0.1833	159	KEYPRESS	0.4453	1
139.8342	0	160	TRIGGER	0.5241	13
140.7000	0	161	TRIGGER	1.0681	13
141.1508	2.4713	161	DOT_FLIP	N/A	0
141.5842	0	162	TRIGGER	1.6237	13
141.4676	0.1833	162	KEYPRESS	0.3235	1
142.4509	0	163	TRIGGER	2.1683	13
143.1176	1.9637	163	DOT_FLIP	N/A	1
143.3341	0	164	TRIGGER	2.7232	13
143.5509	0.1500	164	KEYPRESS	0.4431	1
144.2009	0	165	TRIGGER	3.2678	13
144.4344	1.3249	165	DOT_FLIP	N/A	0
144.8671	0.1666	165	KEYPRESS	0.4343	1
145.0696	0	166	TRIGGER	3.8136	13
145.7837	1.3420	166	DOT_FLIP	N/A	1
145.9504	0	167	TRIGGER	4.3670	13
146.1170	0.1834	167	KEYPRESS	0.3423	1
146.8170	0	168	TRIGGER	4.9116	13
147.7004	0	169	TRIGGER	5.4666	13
148.5725	2.7842	169	DOT_FLIP	N/A	0
148.5725	0	170	TRIGGER	6.0146	13
148.9505	0.1555	170	KEYPRESS	0.3915	1
149.4503	0	171	TRIGGER	0.2830	14
149.8164	1.2537	171	DOT_FLIP	N/A	1
150.3165	0	172	TRIGGER	0.8272	14
150.1663	0.1834	172	KEYPRESS	0.3537	1
151.1998	0	173	TRIGGER	1.3822	14
152.0665	0	174	TRIGGER	1.9267	14
152.2886	2.4546	174	DOT_FLIP	N/A	0
152.6498	0.1718	174	KEYPRESS	0.3825	1
152.9499	0	175	TRIGGER	2.4818	14
153.8165	0	176	TRIGGER	3.0263	14
154.6825	0	177	TRIGGER	3.5704	14
154.9159	2.6324	177	DOT_FLIP	N/A	1
155.2492	0.1833	177	KEYPRESS	0.3495	1
155.5659	0	178	TRIGGER	4.1255	14
155.9042	1.0005	178	DOT_FLIP	N/A	0
156.4340	0	179	TRIGGER	4.6709	14
156.2826	0.1833	179	KEYPRESS	0.3824	1
157.3158	0	180	TRIGGER	5.2249	14
158.0492	2.1448	180	DOT_FLIP	N/A	1
158.1826	0	181	TRIGGER	5.7696	14
158.3493	0.2000	181	KEYPRESS	0.3043	1
159.0660	0	182	TRIGGER	0.0414	15
159.9372	0	183	TRIGGER	0.5888	15
160.3487	2.3024	183	DOT_FLIP	N/A	0
160.8153	0	184	TRIGGER	1.1406	15
160.7320	0.1823	184	KEYPRESS	0.3846	1
161.6821	0	185	TRIGGER	1.6852	15
162.0153	1.6600	185	DOT_FLIP	N/A	1
162.5486	0	186	TRIGGER	2.2296	15
162.3986	0.2000	186	KEYPRESS	0.3913	1
163.4311	0	187	TRIGGER	2.7842	15
164.2987	0	188	TRIGGER	3.3293	15
164.6980	2.6870	188	DOT_FLIP	N/A	0
165.1815	0	189	TRIGGER	3.8839	15
165.0481	0.1662	189	KEYPRESS	0.3537	1
166.0481	0	190	TRIGGER	4.4285	15
166.6808	1.9863	190	DOT_FLIP	N/A	1
166.9314	0	191	TRIGGER	4.9835	15
166.9973	0.1504	191	KEYPRESS	0.3167	1
167.6148	0.9286	191	DOT_FLIP	N/A	0
167.7982	0	192	TRIGGER	5.5281	15
167.9814	0.1500	192	KEYPRESS	0.3721	1
168.6648	0	193	TRIGGER	6.0726	15
169.5481	0	194	TRIGGER	0.3444	16
169.6642	2.0447	194	DOT_FLIP	N/A	1
169.9975	0.1999	194	KEYPRESS	0.3435	1
170.4139	0	195	TRIGGER	0.8884	16
170.7693	1.1086	195	DOT_FLIP	N/A	0
171.0642	0.1667	195	KEYPRESS	0.3016	1
171.2994	0	196	TRIGGER	1.4447	16
172.1642	0	197	TRIGGER	1.9881	16
172.8809	2.1045	197	DOT_FLIP	N/A	1
173.0475	0	198	TRIGGER	2.5431	16
173.1809	0.1500	198	KEYPRESS	0.3138	1
173.9142	0	199	TRIGGER	3.0877	16
174.1809	1.3075	199	DOT_FLIP	N/A	0
174.4644	0.1665	199	KEYPRESS	0.2898	1
174.7969	0	200	TRIGGER	3.6423	16
175.6637	0	201	TRIGGER	4.1869	16
176.5470	0	202	TRIGGER	4.7420	16
176.9136	2.7293	202	DOT_FLIP	N/A	1
177.1970	0.1667	202	KEYPRESS	0.2931	1
177.4132	0	203	TRIGGER	5.2861	16
178.2803	0	204	TRIGGER	5.8310	16
178.7470	1.8372	204	DOT_FLIP	N/A	0
179.1637	0	205	TRIGGER	0.1028	17
179.0803	0.1871	205	KEYPRESS	0.3393	1
180.0297	0	206	TRIGGER	0.6470	17
180.9131	0	207	TRIGGER	1.2021	17
181.3465	2.6019	207	DOT_FLIP	N/A	1
181.7798	0	208	TRIGGER	1.7466	17
181.6632	0.1666	208	KEYPRESS	0.3203	1
182.2298	0.8711	208	DOT_FLIP	N/A	0
182.6631	0	209	TRIGGER	2.3016	17
182.5464	0.2167	209	KEYPRESS	0.3324	1
183.4964	1.2727	209	DOT_FLIP	N/A	1
183.5299	0	210	TRIGGER	2.8462	17
183.7964	0.1834	210	KEYPRESS	0.3097	1
184.4134	0	211	TRIGGER	3.4013	17
185.2792	0	212	TRIGGER	3.9453	17
185.6792	2.1774	212	DOT_FLIP	N/A	0
185.9680	0.1612	212	KEYPRESS	0.3039	1
186.1625	0	213	TRIGGER	4.5004	17
187.0291	0	214	TRIGGER	5.0448	17
187.8954	0	215	TRIGGER	5.5892	17
188.2125	2.5371	215	DOT_FLIP	N/A	1
188.5124	0.1668	215	KEYPRESS	0.3111	1
188.7792	0	216	TRIGGER	6.1445	17
189.6459	0	217	TRIGGER	0.4058	18
190.5300	0	218	TRIGGER	0.9613	18
190.7453	2.5332	218	DOT_FLIP	N/A	0
191.1286	0.2003	218	KEYPRESS	0.3941	1
191.3953	0	219	TRIGGER	1.5050	18
192.0453	1.3004	219	DOT_FLIP	N/A	1
192.2783	0	220	TRIGGER	2.0598	18
192.4119	0.2166	220	KEYPRESS	0.3771	1
193.1452	0	221	TRIGGER	2.6045	18
194.0119	0	222	TRIGGER	3.1491	18
194.1619	2.1216	222	DOT_FLIP	N/A	0
194.5452	0.1828	222	KEYPRESS	0.3888	1
194.8946	0	223	TRIGGER	3.7037	18
195.5114	1.3473	223	DOT_FLIP	N/A	1
195.7614	0	224	TRIGGER	4.2483	18
195.9281	0.1999	224	KEYPRESS	0.4244	1
196.6447	0	225	TRIGGER	4.8033	18
197.5115	0	226	TRIGGER	5.3479	18
198.0836	2.5603	226	DOT_FLIP	N/A	0
198.3951	0	227	TRIGGER	5.9031	18
198.4948	0.1833	227	KEYPRESS	0.4308	1
199.2615	0	228	TRIGGER	0.1643	19
200.1443	0	229	TRIGGER	0.7190	19
200.8275	2.7514	229	DOT_FLIP	N/A	1
201.0109	0	230	TRIGGER	1.2635	19
201.2275	0.1824	230	KEYPRESS	0.4120	1
201.8775	0	231	TRIGGER	1.8080	19
202.7609	0	232	TRIGGER	2.3630	19
203.6275	0	233	TRIGGER	2.9076	19
203.7942	2.9656	233	DOT_FLIP	N/A	0
204.1776	0.1499	233	KEYPRESS	0.3966	1
204.5108	0	234	TRIGGER	3.4625	19
205.3770	0	235	TRIGGER	4.0068	19
206.2437	0	236	TRIGGER	4.5513	19
206.6436	2.8542	236	DOT_FLIP	N/A	1
207.1270	0	237	TRIGGER	5.1063	19
206.9770	0.1834	237	KEYPRESS	0.3418	1
208.0102	0	238	TRIGGER	5.6613	19
208.1103	1.4654	238	DOT_FLIP	N/A	0
208.5436	0.1667	238	KEYPRESS	0.4430	1
208.8769	0	239	TRIGGER	6.2059	19
209.7601	0	240	TRIGGER	0.4776	20
210.5764	2.4626	240	DOT_FLIP	N/A	1
210.6263	0	241	TRIGGER	1.0219	20
210.9097	0.1667	241	KEYPRESS	0.3466	1
211.4931	0	242	TRIGGER	1.5664	20
212.3763	0	243	TRIGGER	2.1214	20
213.2431	0	244	TRIGGER	2.6660	20
213.4098	2.8387	244	DOT_FLIP	N/A	0
213.8097	0.1833	244	KEYPRESS	0.4079	1
214.1265	0	245	TRIGGER	3.2211	20
214.3931	0.9816	245	DOT_FLIP	N/A	1
214.7758	0.1666	245	KEYPRESS	0.3924	1
214.9924	0	246	TRIGGER	3.7651	20
215.8592	0	247	TRIGGER	4.3098	20
216.7425	0	248	TRIGGER	4.8648	20
217.0425	2.6580	248	DOT_FLIP	N/A	0
217.3592	0.1833	248	KEYPRESS	0.3178	1
217.6092	0	249	TRIGGER	5.4093	20
218.4931	0	250	TRIGGER	5.9647	20
219.3592	0	251	TRIGGER	0.2257	21
219.7592	2.7157	251	DOT_FLIP	N/A	1
220.2420	0	252	TRIGGER	0.7803	21
220.1419	0.2005	252	KEYPRESS	0.3847	1
221.1086	0	253	TRIGGER	1.3249	21
221.1753	1.4090	253	DOT_FLIP	N/A	0
221.5086	0.1998	253	KEYPRESS	0.3425	1
221.9917	0	254	TRIGGER	1.8798	21
222.8586	0	255	TRIGGER	2.4244	21
223.4920	2.3189	255	DOT_FLIP	N/A	1
223.7421	0	256	TRIGGER	2.9796	21
223.8420	0.1831	256	KEYPRESS	0.3570	1
224.6086	0	257	TRIGGER	3.5240	21
225.1414	1.6527	257	DOT_FLIP	N/A	0
225.4797	0	258	TRIGGER	4.0713	21
225.4415	0.1833	258	KEYPRESS	0.3038	1
226.3581	0	259	TRIGGER	4.6233	21
226.4585	1.3165	259	DOT_FLIP	N/A	1
226.7748	0.1833	259	KEYPRESS	0.3205	1
227.2247	0	260	TRIGGER	5.1677	21
228.1080	0	261	TRIGGER	5.7228	21
228.9247	2.4583	261	DOT_FLIP	N/A	0
228.9748	0	262	TRIGGER	6.2673	21
229.2247	0.1667	262	KEYPRESS	0.3122	1
229.8574	0	263	TRIGGER	0.5387	22
230.7242	0	264	TRIGGER	1.0833	22
231.2130	2.2836	264	DOT_FLIP	N/A	1
231.6073	0	265	TRIGGER	1.6382	22
231.4741	0.1667	265	KEYPRESS	0.2781	1
232.4741	0	266	TRIGGER	2.1829	22
233.3408	0	267	TRIGGER	2.7274	22
233.4075	2.2101	267	DOT_FLIP	N/A	0
233.7741	0.1500	267	KEYPRESS	0.3680	1
234.2242	0	268	TRIGGER	3.2824	22
235.0902	0	269	TRIGGER	3.8266	22
235.9736	0	270	TRIGGER	4.3816	22
236.0236	2.6070	270	DOT_FLIP	N/A	1
236.3403	0.1500	270	KEYPRESS	0.3271	1
236.8403	0	271	TRIGGER	4.9262	22
237.7235	0	272	TRIGGER	5.4811	22
238.5903	0	273	TRIGGER	6.0257	22
238.8737	2.8539	273	DOT_FLIP	N/A	0
239.2069	0.1834	273	KEYPRESS	0.3399	1
239.4569	0	274	TRIGGER	0.2871	23
239.9063	1.0269	274	DOT_FLIP	N/A	1
240.3449	0	275	TRIGGER	0.8450	23
240.2730	0.1834	275	KEYPRESS	0.3791	1
240.9564	1.0469	275	DOT_FLIP	N/A	0
241.2064	0	276	TRIGGER	1.3863	23
241.3231	0.1499	276	KEYPRESS	0.3823	1
242.0897	0	277	TRIGGER	1.9413	23
242.9565	0	278	TRIGGER	2.4859	23
243.6406	2.6889	278	DOT_FLIP	N/A	1
243.8398	0	279	TRIGGER	3.0409	23
243.9582	0.1481	279	KEYPRESS	0.3285	1
244.6565	1.0259	279	DOT_FLIP	N/A	0
244.7064	0	280	TRIGGER	3.5854	23
244.9725	0.1667	280	KEYPRESS	0.3169	1
245.5892	0	281	TRIGGER	4.1401	23
246.1558	1.4841	281	DOT_FLIP	N/A	1
246.4892	0	282	TRIGGER	4.7056	23
246.4558	0.1666	282	KEYPRESS	0.3161	1
247.3225	0	283	TRIGGER	5.2292	23
248.0225	1.8789	283	DOT_FLIP	N/A	0
248.2058	0	284	TRIGGER	5.7842	23
248.3558	0.1833	284	KEYPRESS	0.3373	1
249.0725	0	285	TRIGGER	0.0455	24
249.9552	0	286	TRIGGER	0.6002	24
250.6052	2.5836	286	DOT_FLIP	N/A	1
250.8219	0	287	TRIGGER	1.1447	24
250.9386	0.1833	287	KEYPRESS	0.3365	1
251.7051	0	288	TRIGGER	1.6996	24
251.7228	1.1085	288	DOT_FLIP	N/A	0
252.0386	0.1667	288	KEYPRESS	0.3280	1
252.5719	0	289	TRIGGER	2.2443	24
253.4553	0	290	TRIGGER	2.7994	24
254.3219	0	291	TRIGGER	3.3439	24
