onset	duration	 sample	trial_type	response_time	value
250.8387	0	287	TRIGGER	5.4522	47
250.9387	0.1374	287	KEYPRESS	0.3905	1
251.7047	0	288	TRIGGER	0.2572	48
252.5880	0	289	TRIGGER	1.3673	48
253.2380	2.6817	289	DOT_FLIP	N/A	1
253.4548	0	290	TRIGGER	2.4564	48
253.6714	0.1665	290	KEYPRESS	0.4415	1
254.3214	0	291	TRIGGER	3.5455	48
255.2047	0	292	TRIGGER	4.6555	48
255.9214	2.6899	292	DOT_FLIP	N/A	0
256.0714	0	293	TRIGGER	5.7447	48
256.2714	0.1500	293	KEYPRESS	0.3516	1
256.9541	0	294	TRIGGER	0.5707	49
257.8209	0	295	TRIGGER	1.6598	49
258.0542	2.1181	295	DOT_FLIP	N/A	1
258.4542	0.1500	295	KEYPRESS	0.4163	1
258.7041	0	296	TRIGGER	2.7698	49
259.5743	0	297	TRIGGER	3.8632	49
259.9542	1.9033	297	DOT_FLIP	N/A	0
260.2708	0.1667	297	KEYPRESS	0.3297	1
260.4546	0	298	TRIGGER	4.9695	49
261.3208	0	299	TRIGGER	6.0580	49
262.9203	2.9747	299	DOT_FLIP	N/A	1
263.2203	0.1667	299	KEYPRESS	0.3044	1
265.2043	0	299	FINISH	N/A	97.12 %
