onset	duration	 sample	trial_type	response_time	value
47.8372	0.1666	54	KEYPRESS	0.3585	1
48.0538	0	55	TRIGGER	1.9526	7
48.9205	0	56	TRIGGER	3.0417	7
49.6205	2.1292	56	DOT_FLIP	N/A	1
49.8038	0	57	TRIGGER	4.1517	7
49.9205	0.1999	57	KEYPRESS	0.3127	1
50.6705	0	58	TRIGGER	5.2408	7
51.3372	1.7286	58	DOT_FLIP	N/A	0
51.5538	0	59	TRIGGER	0.0676	8
51.6705	0.1667	59	KEYPRESS	0.3341	1
52.4205	0	60	TRIGGER	1.1567	8
53.3039	0	61	TRIGGER	2.2668	8
53.5700	2.2299	61	DOT_FLIP	N/A	1
53.8700	0.1834	61	KEYPRESS	0.3037	1
54.1700	0	62	TRIGGER	3.3552	8
55.0366	0	63	TRIGGER	4.4443	8
55.7200	0.1498	63	KEYPRESS	2.1537	1
55.9200	0	64	TRIGGER	5.5543	8
56.3366	2.7652	64	DOT_FLIP	N/A	0
56.7866	0	65	TRIGGER	0.3602	9
56.6532	0.1667	65	KEYPRESS	0.3217	1
57.6699	0	66	TRIGGER	1.4702	9
58.5361	0	67	TRIGGER	2.5586	9
59.1194	2.7821	67	DOT_FLIP	N/A	1
59.4194	0	68	TRIGGER	3.6686	9
59.4527	0.1334	68	KEYPRESS	0.3391	1
60.2026	1.0877	68	DOT_FLIP	N/A	0
60.2861	0	69	TRIGGER	4.7577	9
60.5694	0.1500	69	KEYPRESS	0.3681	1
61.1693	0	70	TRIGGER	5.8676	9
62.0360	0	71	TRIGGER	0.6736	10
62.9187	0	72	TRIGGER	1.7827	10
63.0521	2.8370	72	DOT_FLIP	N/A	1
63.4022	0.1667	72	KEYPRESS	0.3638	1
63.7856	0	73	TRIGGER	2.8721	10
63.9186	0.8740	73	DOT_FLIP	N/A	0
64.3355	0.1666	73	KEYPRESS	0.4232	1
64.6522	0	74	TRIGGER	3.9612	10
65.0688	1.1466	74	DOT_FLIP	N/A	1
65.5355	0	75	TRIGGER	5.0712	10
65.4062	0.1792	75	KEYPRESS	0.3473	1
66.4022	0	76	TRIGGER	6.1603	10
67.2855	0	77	TRIGGER	0.9871	11
68.0515	2.9876	77	DOT_FLIP	N/A	0
68.1516	0	78	TRIGGER	2.0754	11
68.4015	0.1500	78	KEYPRESS	0.3550	1
69.0349	0	79	TRIGGER	3.1855	11
69.9016	0	80	TRIGGER	4.2746	11
70.0183	1.9691	80	DOT_FLIP	N/A	1
70.3349	0.1500	80	KEYPRESS	0.3193	1
70.7851	0	81	TRIGGER	5.3848	11
71.4349	0.1167	81	KEYPRESS	1.4192	1
71.6516	0	82	TRIGGER	0.1905	12
72.2849	2.2659	82	DOT_FLIP	N/A	0
72.5183	0	83	TRIGGER	1.2797	12
72.6015	0.1501	83	KEYPRESS	0.3200	1
73.4010	0	84	TRIGGER	2.3889	12
73.7010	1.4070	84	DOT_FLIP	N/A	1
74.0344	0.1499	84	KEYPRESS	0.3459	1
74.2677	0	85	TRIGGER	3.4780	12
74.8677	1.1680	85	DOT_FLIP	N/A	0
75.1510	0	86	TRIGGER	4.5880	12
75.1844	0.1500	86	KEYPRESS	0.3279	1
76.0186	0	87	TRIGGER	5.6782	12
76.1235	1.2628	87	DOT_FLIP	N/A	1
76.4177	0.1667	87	KEYPRESS	0.2984	1
76.9011	0	88	TRIGGER	0.5040	13
76.9847	0.8584	88	DOT_FLIP	N/A	0
77.3344	0.1680	88	KEYPRESS	0.3567	1
77.7677	0	89	TRIGGER	1.5931	13
78.1004	1.1142	89	DOT_FLIP	N/A	1
78.6504	0	90	TRIGGER	2.7023	13
78.4672	0.2040	90	KEYPRESS	0.3753	1
79.5191	0	91	TRIGGER	3.7939	13
80.3838	2.2824	91	DOT_FLIP	N/A	0
80.3838	0	92	TRIGGER	4.8805	13
80.8005	0.1499	92	KEYPRESS	0.4262	1
81.2671	0	93	TRIGGER	5.9906	13
81.4005	1.0251	93	DOT_FLIP	N/A	1
81.7338	0.1834	93	KEYPRESS	0.3344	1
82.1338	0	94	TRIGGER	0.7965	14
83.0165	0	95	TRIGGER	1.9057	14
83.8833	0	96	TRIGGER	2.9949	14
84.1499	2.7486	96	DOT_FLIP	N/A	0
84.4666	0.1666	96	KEYPRESS	0.3186	1
84.7667	0	97	TRIGGER	4.1051	14
85.2666	1.1091	97	DOT_FLIP	N/A	1
85.6499	0	98	TRIGGER	5.2149	14
85.6166	0.1704	98	KEYPRESS	0.3595	1
86.4999	1.2366	98	DOT_FLIP	N/A	0
86.4999	0	99	TRIGGER	6.2831	14
86.8999	0.1500	99	KEYPRESS	0.4062	1
87.3840	0	100	TRIGGER	1.1109	15
87.8499	1.3430	100	DOT_FLIP	N/A	1
88.2494	0	101	TRIGGER	2.1984	15
88.1994	0.1666	101	KEYPRESS	0.3627	1
89.1327	0	102	TRIGGER	3.3084	15
89.4660	1.6219	102	DOT_FLIP	N/A	0
89.7826	0.1667	102	KEYPRESS	0.3241	1
89.9994	0	103	TRIGGER	4.3974	15
90.8660	0	104	TRIGGER	5.4865	15
91.2994	1.8382	104	DOT_FLIP	N/A	1
91.7494	0	105	TRIGGER	0.3134	16
91.6494	0.1500	105	KEYPRESS	0.3527	1
92.6328	0	106	TRIGGER	1.4236	16
93.4988	0	107	TRIGGER	2.5117	16
94.2654	2.9558	107	DOT_FLIP	N/A	0
94.3822	0	108	TRIGGER	3.6219	16
94.6653	0.1669	108	KEYPRESS	0.4128	1
95.2498	0	109	TRIGGER	4.7121	16
96.1155	0	110	TRIGGER	5.8000	16
96.3988	2.1440	110	DOT_FLIP	N/A	1
96.7822	0.1500	110	KEYPRESS	0.3856	1
96.9988	0	111	TRIGGER	0.6268	17
97.8655	0	112	TRIGGER	1.7159	17
98.7316	0	113	TRIGGER	2.8044	17
99.1316	2.7228	113	DOT_FLIP	N/A	0
99.4305	0.1344	113	KEYPRESS	0.3112	1
99.6149	0	114	TRIGGER	3.9143	17
100.4981	0	115	TRIGGER	5.0241	17
101.3649	0	116	TRIGGER	6.1134	17
101.7982	2.6659	116	DOT_FLIP	N/A	1
102.2316	0	117	TRIGGER	0.9193	18
102.0982	0.1833	117	KEYPRESS	0.3130	1
103.1144	0	118	TRIGGER	2.0287	18
103.9810	0	119	TRIGGER	3.1177	18
104.3643	2.5676	119	DOT_FLIP	N/A	0
104.6810	0.1666	119	KEYPRESS	0.3282	1
104.8648	0	120	TRIGGER	4.2283	18
105.7310	0	121	TRIGGER	5.3168	18
106.6141	0	122	TRIGGER	0.1434	19
106.7644	2.4078	122	DOT_FLIP	N/A	1
107.0810	0.1500	122	KEYPRESS	0.3204	1
107.4810	0	123	TRIGGER	1.2328	19
108.3638	0	124	TRIGGER	2.3421	19
109.2133	2.4431	124	DOT_FLIP	N/A	0
109.2304	0	125	TRIGGER	3.4311	19
109.5138	0.1500	125	KEYPRESS	0.3100	1
110.0971	0	126	TRIGGER	4.5202	19
110.7805	1.5744	126	DOT_FLIP	N/A	1
110.9804	0	127	TRIGGER	5.6303	19
111.1639	0.1662	127	KEYPRESS	0.3858	1
111.8471	0	128	TRIGGER	0.4362	20
112.7305	0	129	TRIGGER	1.5463	20
113.2464	2.4552	129	DOT_FLIP	N/A	0
113.5964	0	130	TRIGGER	2.6345	20
113.5631	0.1500	130	KEYPRESS	0.3298	1
114.4797	0	131	TRIGGER	3.7444	20
115.3460	0	132	TRIGGER	4.8330	20
116.1464	2.9062	132	DOT_FLIP	N/A	1
116.2299	0	133	TRIGGER	5.9437	20
116.4853	0.1445	133	KEYPRESS	0.3458	1
117.0630	0.9120	133	DOT_FLIP	N/A	0
117.0963	0	134	TRIGGER	0.7494	21
117.6630	0.1333	134	KEYPRESS	0.6116	1
117.9796	0	135	TRIGGER	1.8593	21
118.6626	1.5957	135	DOT_FLIP	N/A	1
118.8459	0	136	TRIGGER	2.9480	21
118.9626	0.1500	136	KEYPRESS	0.3155	1
119.7126	0	137	TRIGGER	4.0370	21
120.5960	0	138	TRIGGER	5.1471	21
121.4627	0	139	TRIGGER	6.2363	21
121.5292	2.8753	139	DOT_FLIP	N/A	0
121.8959	0.1500	139	KEYPRESS	0.3734	1
122.3459	0	140	TRIGGER	1.0630	22
122.5293	0.9914	140	DOT_FLIP	N/A	1
122.8959	0.1655	140	KEYPRESS	0.3821	1
123.2114	0	141	TRIGGER	2.1506	22
124.0948	0	142	TRIGGER	3.2607	22
124.9615	0	143	TRIGGER	4.3498	22
125.0780	2.5561	143	DOT_FLIP	N/A	0
125.4614	0.1509	143	KEYPRESS	0.3916	1
125.8449	0	144	TRIGGER	5.4599	22
126.7114	0	145	TRIGGER	0.2657	23
127.3114	2.2327	145	DOT_FLIP	N/A	1
127.5781	0	146	TRIGGER	1.3548	23
127.6456	0.1658	146	KEYPRESS	0.3431	1
128.4626	0	147	TRIGGER	2.4663	23
129.3292	0	148	TRIGGER	3.5553	23
129.9942	2.6818	148	DOT_FLIP	N/A	0
130.2127	0	149	TRIGGER	4.6655	23
130.3125	0.1337	149	KEYPRESS	0.3282	1
131.0792	0	150	TRIGGER	5.7543	23
131.9607	0	151	TRIGGER	0.5789	24
132.8293	0	152	TRIGGER	1.6704	24
132.9793	2.9942	152	DOT_FLIP	N/A	1
133.2625	0.1334	152	KEYPRESS	0.2840	1
133.7105	0	153	TRIGGER	2.7778	24
134.5792	0	154	TRIGGER	3.8695	24
135.4458	0	155	TRIGGER	4.9585	24
135.6601	2.6806	155	DOT_FLIP	N/A	0
135.9625	0.1642	155	KEYPRESS	0.3034	1
136.3292	0	156	TRIGGER	6.0686	24
137.1958	0	157	TRIGGER	0.8744	25
137.2940	1.6340	157	DOT_FLIP	N/A	1
137.6625	0.1833	157	KEYPRESS	0.3694	1
138.0791	0	158	TRIGGER	1.9843	25
138.2624	0.9680	158	DOT_FLIP	N/A	0
138.6770	0.1500	158	KEYPRESS	0.4159	1
138.9437	0	159	TRIGGER	3.0708	25
139.8271	0	160	TRIGGER	4.1810	25
140.6936	0	161	TRIGGER	5.2698	25
140.7942	2.5319	161	DOT_FLIP	N/A	1
141.1271	0.1667	161	KEYPRESS	0.3340	1
141.5773	0	162	TRIGGER	0.0971	26
142.4438	0	163	TRIGGER	1.1860	26
142.9104	2.1165	163	DOT_FLIP	N/A	0
143.3098	0	164	TRIGGER	2.2742	26
143.5098	0.1722	164	KEYPRESS	0.6002	1
144.1932	0	165	TRIGGER	3.3843	26
145.0650	0	166	TRIGGER	4.4799	26
145.1432	2.2303	166	DOT_FLIP	N/A	1
145.4764	0.1334	166	KEYPRESS	0.3366	1
145.9431	0	167	TRIGGER	5.5834	26
146.8097	0	168	TRIGGER	0.3892	27
146.8341	1.6750	168	DOT_FLIP	N/A	0
147.2431	0.1499	168	KEYPRESS	0.4283	1
147.6932	0	169	TRIGGER	1.4994	27
148.5593	0	170	TRIGGER	2.5878	27
149.4425	0	171	TRIGGER	3.6976	27
149.8093	2.9875	171	DOT_FLIP	N/A	1
150.1427	0.1333	171	KEYPRESS	0.3403	1
150.3094	0	172	TRIGGER	4.7870	27
151.1760	0	173	TRIGGER	5.8760	27
152.0593	0	174	TRIGGER	0.7029	28
152.5594	2.7461	174	DOT_FLIP	N/A	0
152.9427	0	175	TRIGGER	1.8129	28
152.9093	0.1832	175	KEYPRESS	0.3608	1
153.8087	0	176	TRIGGER	2.9012	28
154.6753	2.1174	176	DOT_FLIP	N/A	1
154.6753	0	177	TRIGGER	3.9902	28
154.9754	0.1501	177	KEYPRESS	0.3095	1
155.5588	0	178	TRIGGER	5.1004	28
156.0421	1.3611	178	DOT_FLIP	N/A	0
156.4254	0	179	TRIGGER	6.1895	28
156.3754	0.1687	179	KEYPRESS	0.3484	1
156.8921	0.8649	179	DOT_FLIP	N/A	1
157.3254	0	180	TRIGGER	1.0372	29
157.2921	0.1833	180	KEYPRESS	0.4002	1
158.1748	0	181	TRIGGER	2.1046	29
158.2081	1.3075	181	DOT_FLIP	N/A	0
158.5415	0.1667	181	KEYPRESS	0.3421	1
159.0416	0	182	TRIGGER	3.1939	29
159.9248	0	183	TRIGGER	4.3037	29
160.7415	2.5373	183	DOT_FLIP	N/A	1
160.7970	0	184	TRIGGER	5.3997	29
161.0582	0.1500	184	KEYPRESS	0.3214	1
161.6748	0	185	TRIGGER	0.2197	30
162.5415	0	186	TRIGGER	1.3088	30
163.0293	2.2868	186	DOT_FLIP	N/A	0
163.4243	0	187	TRIGGER	2.4182	30
163.3460	0.1782	187	KEYPRESS	0.3225	1
164.2909	1.2584	187	DOT_FLIP	N/A	1
164.2909	0	188	TRIGGER	3.5072	30
164.6910	0.1334	188	KEYPRESS	0.4091	1
165.1577	0	189	TRIGGER	4.5964	30
166.0409	0	190	TRIGGER	5.7063	30
166.9076	0	191	TRIGGER	0.5122	31
167.0630	2.7698	191	DOT_FLIP	N/A	0
167.4743	0.1500	191	KEYPRESS	0.4226	1
167.7911	0	192	TRIGGER	1.6224	31
168.6570	0	193	TRIGGER	2.7106	31
169.1403	2.0797	193	DOT_FLIP	N/A	1
169.5404	0	194	TRIGGER	3.8207	31
169.4572	0.1553	194	KEYPRESS	0.3258	1
170.4070	0	195	TRIGGER	4.9097	31
171.2228	2.0763	195	DOT_FLIP	N/A	0
171.2904	0	196	TRIGGER	6.0198	31
171.5570	0.1500	196	KEYPRESS	0.3494	1
172.1730	0	197	TRIGGER	0.8457	32
172.7404	1.5226	197	DOT_FLIP	N/A	1
173.0404	0	198	TRIGGER	1.9357	32
173.0635	0.1596	198	KEYPRESS	0.3332	1
173.9065	0	199	TRIGGER	3.0241	32
174.3064	0.1001	199	KEYPRESS	1.5761	1
174.7898	0	200	TRIGGER	4.1341	32
175.5231	2.7857	200	DOT_FLIP	N/A	0
175.6619	0	201	TRIGGER	5.2300	32
175.8231	0.1667	201	KEYPRESS	0.3071	1
176.5231	0	202	TRIGGER	0.0291	33
177.3065	1.7882	202	DOT_FLIP	N/A	1
177.4065	0	203	TRIGGER	1.1391	33
177.6565	0.1334	203	KEYPRESS	0.3523	1
178.2725	0	204	TRIGGER	2.2274	33
179.1559	0	205	TRIGGER	3.3375	33
179.8726	2.5553	205	DOT_FLIP	N/A	0
180.0226	0	206	TRIGGER	4.4267	33
180.2392	0.1501	206	KEYPRESS	0.3797	1
180.9061	0	207	TRIGGER	5.5368	33
181.7726	0	208	TRIGGER	0.3426	34
182.5893	2.7234	208	DOT_FLIP	N/A	1
182.6393	0	209	TRIGGER	1.4317	34
182.9727	0.1998	209	KEYPRESS	0.3899	1
183.5221	0	210	TRIGGER	2.5410	34
184.3887	0	211	TRIGGER	3.6300	34
185.2720	0	212	TRIGGER	4.7401	34
185.4887	2.8951	212	DOT_FLIP	N/A	0
186.1387	0	213	TRIGGER	5.8292	34
186.0220	0.1667	213	KEYPRESS	0.5441	1
186.7068	1.2206	213	DOT_FLIP	N/A	1
187.0054	0	214	TRIGGER	0.6350	35
187.1381	0.1672	214	KEYPRESS	0.4396	1
187.8885	0	215	TRIGGER	1.7449	35
188.7713	0	216	TRIGGER	2.8543	35
189.6214	2.9092	216	DOT_FLIP	N/A	0
189.6381	0	217	TRIGGER	3.9435	35
189.9381	0.1501	217	KEYPRESS	0.3303	1
190.4715	0.8488	217	DOT_FLIP	N/A	1
190.5048	0	218	TRIGGER	5.0326	35
190.8548	0.1500	218	KEYPRESS	0.3983	1
191.3882	0	219	TRIGGER	6.1427	35
192.2553	0	220	TRIGGER	0.9491	36
193.1382	0	221	TRIGGER	2.0586	36
193.2386	2.7683	221	DOT_FLIP	N/A	0
193.5876	0.1501	221	KEYPRESS	0.3628	1
194.0042	0	222	TRIGGER	3.1469	36
194.8876	0	223	TRIGGER	4.2569	36
195.7542	0	224	TRIGGER	5.3460	36
196.0215	2.7827	224	DOT_FLIP	N/A	1
196.3875	0.1667	224	KEYPRESS	0.3800	1
196.6377	0	225	TRIGGER	0.1730	37
197.5042	0	226	TRIGGER	1.2619	37
198.3536	2.3375	226	DOT_FLIP	N/A	0
198.3870	0	227	TRIGGER	2.3713	37
198.6870	0.1500	227	KEYPRESS	0.3420	1
199.2537	0	228	TRIGGER	3.4604	37
200.1204	0	229	TRIGGER	4.5495	37
201.0037	0	230	TRIGGER	5.6595	37
201.1041	2.7558	230	DOT_FLIP	N/A	1
201.4537	0.1333	230	KEYPRESS	0.3528	1
201.8704	0	231	TRIGGER	0.4655	38
202.1204	1.0146	231	DOT_FLIP	N/A	0
202.5871	0.1333	231	KEYPRESS	0.4716	1
202.7537	0	232	TRIGGER	1.5754	38
203.6197	0	233	TRIGGER	2.6637	38
204.2698	2.1400	233	DOT_FLIP	N/A	1
204.5022	0	234	TRIGGER	3.7727	38
204.6365	0.1333	234	KEYPRESS	0.3810	1
205.3698	0	235	TRIGGER	4.8629	38
206.2363	0	236	TRIGGER	5.9518	38
206.2600	1.9854	236	DOT_FLIP	N/A	0
206.5865	0.1500	236	KEYPRESS	0.3456	1
207.1198	0	237	TRIGGER	0.7789	39
207.2030	0.9585	237	DOT_FLIP	N/A	1
207.6531	0.1667	237	KEYPRESS	0.4537	1
207.9865	0	238	TRIGGER	1.8679	39
208.8693	0	239	TRIGGER	2.9773	39
209.7359	0	240	TRIGGER	4.0663	39
209.7532	2.5465	240	DOT_FLIP	N/A	0
210.1026	0.1500	240	KEYPRESS	0.3567	1
210.6193	0	241	TRIGGER	5.1764	39
210.9859	1.2347	241	DOT_FLIP	N/A	1
211.4859	0	242	TRIGGER	6.2655	39
211.3858	0.1501	242	KEYPRESS	0.4053	1
212.3692	0	243	TRIGGER	1.0923	40
212.8859	1.8988	243	DOT_FLIP	N/A	0
213.2360	0	244	TRIGGER	2.1815	40
213.1851	0.1665	244	KEYPRESS	0.3058	1
214.1185	0	245	TRIGGER	3.2905	40
214.5020	1.6216	245	DOT_FLIP	N/A	1
214.8021	0.1499	245	KEYPRESS	0.3012	1
214.9854	0	246	TRIGGER	4.3799	40
215.3520	0.8472	246	DOT_FLIP	N/A	0
215.8520	0	247	TRIGGER	5.4689	40
215.7520	0.1666	247	KEYPRESS	0.4039	1
216.4521	1.1025	247	DOT_FLIP	N/A	1
216.7353	0	248	TRIGGER	0.2957	41
216.8187	0.1500	248	KEYPRESS	0.3680	1
217.6020	0	249	TRIGGER	1.3848	41
217.9520	1.4862	249	DOT_FLIP	N/A	0
218.4847	0	250	TRIGGER	2.4940	41
218.3847	0.1667	250	KEYPRESS	0.4479	1
219.0848	1.1426	250	DOT_FLIP	N/A	1
219.3515	0	251	TRIGGER	3.5832	41
219.4681	0.1501	251	KEYPRESS	0.3887	1
220.2346	0	252	TRIGGER	4.6930	41
221.1015	0	253	TRIGGER	5.7824	41
221.2018	2.1220	253	DOT_FLIP	N/A	0
221.5348	0.1667	253	KEYPRESS	0.3333	1
221.9730	0	254	TRIGGER	0.5943	42
222.8514	0	255	TRIGGER	1.6983	42
223.2848	2.0805	255	DOT_FLIP	N/A	1
223.7176	0	256	TRIGGER	2.7867	42
223.6175	0.1668	256	KEYPRESS	0.3356	1
224.6009	0	257	TRIGGER	3.8967	42
225.4676	0	258	TRIGGER	4.9858	42
225.5680	2.2804	258	DOT_FLIP	N/A	0
225.9175	0.1667	258	KEYPRESS	0.3552	1
226.3509	0	259	TRIGGER	6.0958	42
227.2175	0	260	TRIGGER	0.9017	43
227.5676	1.9995	260	DOT_FLIP	N/A	1
227.9009	0.1667	260	KEYPRESS	0.3391	1
228.1009	0	261	TRIGGER	2.0118	43
228.9669	0	262	TRIGGER	3.1000	43
229.6337	2.0643	262	DOT_FLIP	N/A	0
229.8351	0	263	TRIGGER	4.1910	43
229.9002	0.1667	263	KEYPRESS	0.2741	1
230.4503	0.8134	263	DOT_FLIP	N/A	1
230.7169	0	264	TRIGGER	5.2991	43
230.8174	0.1662	264	KEYPRESS	0.3779	1
231.5836	0	265	TRIGGER	0.1050	44
232.3003	1.8479	265	DOT_FLIP	N/A	0
232.4669	0	266	TRIGGER	1.2150	44
232.6337	0.1722	266	KEYPRESS	0.3463	1
233.3361	0	267	TRIGGER	2.3073	44
233.8493	1.5551	267	DOT_FLIP	N/A	1
234.2170	0	268	TRIGGER	3.4143	44
234.1493	0.1671	268	KEYPRESS	0.3068	1
235.0831	0	269	TRIGGER	4.5027	44
235.1068	1.2481	269	DOT_FLIP	N/A	0
235.4664	0.1333	269	KEYPRESS	0.3758	1
235.9663	0	270	TRIGGER	5.6125	44
236.8331	0	271	TRIGGER	0.4186	45
237.0498	1.9439	271	DOT_FLIP	N/A	1
237.4842	0.1488	271	KEYPRESS	0.4497	1
237.6998	0	272	TRIGGER	1.5078	45
238.5825	0	273	TRIGGER	2.6169	45
239.4483	0	274	TRIGGER	3.7049	45
239.5825	2.5345	274	DOT_FLIP	N/A	0
239.9326	0.1665	274	KEYPRESS	0.3636	1
240.3326	0	275	TRIGGER	4.8161	45
241.2000	1.6262	275	DOT_FLIP	N/A	1
241.2000	0	276	TRIGGER	5.9061	45
241.5169	0.1489	276	KEYPRESS	0.3217	1
242.0825	0	277	TRIGGER	0.7320	46
242.9489	0	278	TRIGGER	1.8207	46
243.8320	0	279	TRIGGER	2.9305	46
244.0820	2.8834	279	DOT_FLIP	N/A	0
244.3654	0.1500	279	KEYPRESS	0.2867	1
244.7017	0	280	TRIGGER	4.0234	46
245.4487	1.3583	280	DOT_FLIP	N/A	1
245.5654	0	281	TRIGGER	5.1087	46
245.8153	0.1333	281	KEYPRESS	0.3783	1
246.4486	0	282	TRIGGER	6.2186	46
247.3154	0	283	TRIGGER	1.0246	47
247.5652	2.1219	283	DOT_FLIP	N/A	0
247.9987	0.1500	283	KEYPRESS	0.4398	1
248.1987	0	284	TRIGGER	2.1347	47
248.6980	1.1239	284	DOT_FLIP	N/A	1
249.0647	0	285	TRIGGER	3.2229	47
249.0647	0.1667	285	KEYPRESS	0.3819	1
249.9480	0	286	TRIGGER	4.3328	47
250.5981	1.9063	286	DOT_FLIP	N/A	0
250.8148	0	287	TRIGGER	5.4221	47
250.9314	0.1333	287	KEYPRESS	0.3424	1
251.6982	0	288	TRIGGER	0.2491	48
252.3147	1.7206	288	DOT_FLIP	N/A	1
252.5646	0	289	TRIGGER	1.3378	48
252.6148	0.1667	289	KEYPRESS	0.3051	1
253.4314	0	290	TRIGGER	2.4271	48
254.3142	0	291	TRIGGER	3.5364	48
254.3392	2.0101	291	DOT_FLIP	N/A	0
254.6975	0.1500	291	KEYPRESS	0.3777	1
255.1809	0	292	TRIGGER	4.6255	48
256.0476	0	293	TRIGGER	5.7146	48
256.2142	1.8826	293	DOT_FLIP	N/A	1
256.6024	0.1618	293	KEYPRESS	0.4001	1
256.9308	0	294	TRIGGER	0.5414	49
257.3975	1.1823	294	DOT_FLIP	N/A	0
257.8141	0	295	TRIGGER	1.6514	49
257.8376	0.1449	295	KEYPRESS	0.4529	1
258.6803	0	296	TRIGGER	2.7398	49
259.5635	0	297	TRIGGER	3.8497	49
