onset	duration	 sample	trial_type	response_time	value
90.1447	0.1785	103	KEYPRESS	0.3703	1
90.8899	0	104	TRIGGER	5.5165	15
91.4732	1.6862	104	DOT_FLIP	N/A	0
91.7726	0	105	TRIGGER	0.3426	16
91.8894	0.1665	105	KEYPRESS	0.4288	1
92.6393	0	106	TRIGGER	1.4317	16
93.5226	0	107	TRIGGER	2.5417	16
94.1059	2.6386	107	DOT_FLIP	N/A	1
94.3946	0	108	TRIGGER	3.6375	16
94.4394	0.1833	108	KEYPRESS	0.3403	1
95.2727	0	109	TRIGGER	4.7410	16
95.7060	1.5971	109	DOT_FLIP	N/A	0
96.1393	0	110	TRIGGER	5.8299	16
96.1059	0.1834	110	KEYPRESS	0.4097	1
97.0221	0	111	TRIGGER	0.6560	17
97.8888	0	112	TRIGGER	1.7452	17
98.3387	2.6393	112	DOT_FLIP	N/A	1
98.7575	0	113	TRIGGER	2.8368	17
98.6554	0.1833	113	KEYPRESS	0.3199	1
99.6387	0	114	TRIGGER	3.9442	17
100.2887	1.9381	114	DOT_FLIP	N/A	0
100.5220	0	115	TRIGGER	5.0542	17
100.6221	0.1833	115	KEYPRESS	0.3485	1
101.3554	1.0791	115	DOT_FLIP	N/A	1
101.3888	0	116	TRIGGER	6.1434	17
101.7548	0.1884	116	KEYPRESS	0.4022	1
102.2604	0	117	TRIGGER	0.9555	18
103.1382	0	118	TRIGGER	2.0586	18
103.9215	2.5555	118	DOT_FLIP	N/A	0
104.0046	0	119	TRIGGER	3.1474	18
104.2548	0.1833	119	KEYPRESS	0.3467	1
104.8881	0	120	TRIGGER	4.2576	18
105.5216	1.6103	120	DOT_FLIP	N/A	1
105.7547	0	121	TRIGGER	5.3466	18
105.8715	0.1833	121	KEYPRESS	0.3531	1
106.6375	0	122	TRIGGER	0.1728	19
107.5043	0	123	TRIGGER	1.2620	19
108.3709	0	124	TRIGGER	2.3511	19
108.5218	2.9912	124	DOT_FLIP	N/A	0
108.8544	0.1664	124	KEYPRESS	0.3447	1
109.2543	0	125	TRIGGER	3.4611	19
110.1209	0	126	TRIGGER	4.5501	19
111.0041	0	127	TRIGGER	5.6600	19
111.4041	2.8836	127	DOT_FLIP	N/A	1
111.8700	0	128	TRIGGER	0.4649	20
111.7201	0.1833	128	KEYPRESS	0.3268	1
112.6367	1.2365	128	DOT_FLIP	N/A	0
112.7536	0	129	TRIGGER	1.5753	20
113.5078	0.8718	129	DOT_FLIP	N/A	1
113.6199	0	130	TRIGGER	2.6640	20
114.5032	0	131	TRIGGER	3.7739	20
114.5533	0.1499	131	KEYPRESS	1.0517	1
115.3703	0	132	TRIGGER	4.8636	20
115.6037	2.1013	132	DOT_FLIP	N/A	0
115.9204	0.1667	132	KEYPRESS	0.3175	1
116.2371	0	133	TRIGGER	5.9528	20
117.1196	0	134	TRIGGER	0.7786	21
117.8697	2.2529	134	DOT_FLIP	N/A	1
117.9863	0	135	TRIGGER	1.8677	21
118.1697	0.1833	135	KEYPRESS	0.3140	1
118.8697	0	136	TRIGGER	2.9779	21
119.7364	0	137	TRIGGER	4.0669	21
119.7864	1.9267	137	DOT_FLIP	N/A	0
120.1363	0.1834	137	KEYPRESS	0.3540	1
120.6196	0	138	TRIGGER	5.1768	21
121.4530	1.6674	138	DOT_FLIP	N/A	1
121.4864	0	139	TRIGGER	6.2661	21
121.8192	0.1667	139	KEYPRESS	0.3694	1
122.3692	0	140	TRIGGER	1.0922	22
123.2359	0	141	TRIGGER	2.1814	22
124.1025	0	142	TRIGGER	3.2705	22
124.2029	2.7514	142	DOT_FLIP	N/A	0
124.5192	0.1500	142	KEYPRESS	0.3181	1
124.9859	0	143	TRIGGER	4.3805	22
125.8526	0	144	TRIGGER	5.4696	22
126.1192	1.9079	144	DOT_FLIP	N/A	1
126.4192	0.1667	144	KEYPRESS	0.3102	1
126.7353	0	145	TRIGGER	0.2957	23
127.6020	0	146	TRIGGER	1.3848	23
128.0020	1.8901	146	DOT_FLIP	N/A	0
128.4853	0	147	TRIGGER	2.4948	23
128.4020	0.1890	147	KEYPRESS	0.4029	1
129.3520	0	148	TRIGGER	3.5840	23
129.5854	1.5791	148	DOT_FLIP	N/A	1
129.8854	0.1832	148	KEYPRESS	0.3073	1
130.2355	0	149	TRIGGER	4.6942	23
130.5853	0.9921	149	DOT_FLIP	N/A	0
131.1020	0	150	TRIGGER	5.7831	23
130.9687	0.1834	150	KEYPRESS	0.3984	1
131.9682	0	151	TRIGGER	0.5884	24
132.0182	1.4439	151	DOT_FLIP	N/A	1
132.3849	0.1833	151	KEYPRESS	0.3707	1
132.8516	0	152	TRIGGER	1.6985	24
132.9849	0.9634	152	DOT_FLIP	N/A	0
133.2851	0.1832	152	KEYPRESS	0.3075	1
133.7182	0	153	TRIGGER	2.7875	24
134.6015	1.6083	153	DOT_FLIP	N/A	1
134.6015	0	154	TRIGGER	3.8975	24
134.8851	0.1664	154	KEYPRESS	0.2992	1
135.4683	0	155	TRIGGER	4.9867	24
136.3516	0	156	TRIGGER	6.0967	24
137.2177	0	157	TRIGGER	0.9019	25
137.4676	2.8817	157	DOT_FLIP	N/A	0
137.8010	0.1666	157	KEYPRESS	0.3334	1
138.1008	0	158	TRIGGER	2.0117	25
138.9011	1.4333	158	DOT_FLIP	N/A	1
138.9676	0	159	TRIGGER	3.1009	25
139.2176	0.1667	159	KEYPRESS	0.3167	1
139.8344	0	160	TRIGGER	4.1901	25
140.7177	0	161	TRIGGER	5.3001	25
141.0010	2.0877	161	DOT_FLIP	N/A	0
141.3676	0.1667	161	KEYPRESS	0.3790	1
141.5843	0	162	TRIGGER	0.1060	26
142.4670	0	163	TRIGGER	1.2152	26
143.3337	0	164	TRIGGER	2.3042	26
143.8169	2.8122	164	DOT_FLIP	N/A	1
144.2171	0	165	TRIGGER	3.4144	26
144.1030	0.1638	165	KEYPRESS	0.3023	1
145.0835	0	166	TRIGGER	4.5032	26
145.9671	0	167	TRIGGER	5.6136	26
146.6004	2.7970	167	DOT_FLIP	N/A	0
146.8330	0	168	TRIGGER	0.4185	27
146.9497	0.1832	168	KEYPRESS	0.3520	1
147.7163	0	169	TRIGGER	1.5284	27
148.5830	0	170	TRIGGER	2.6175	27
149.1497	2.5491	170	DOT_FLIP	N/A	1
149.4497	0	171	TRIGGER	3.7067	27
149.4831	0.2166	171	KEYPRESS	0.3362	1
150.3329	0	172	TRIGGER	4.8166	27
151.1997	0	173	TRIGGER	5.9058	27
151.9159	2.7637	173	DOT_FLIP	N/A	0
152.0824	0	174	TRIGGER	0.7319	28
152.2493	0.1666	174	KEYPRESS	0.3387	1
152.9493	0	175	TRIGGER	1.8212	28
153.8328	0	176	TRIGGER	2.9315	28
154.6993	0	177	TRIGGER	4.0203	28
154.8826	2.9606	177	DOT_FLIP	N/A	1
155.2993	0.1712	177	KEYPRESS	0.4281	1
155.5659	0	178	TRIGGER	5.1094	28
156.4492	0	179	TRIGGER	6.2194	28
156.8525	1.9811	179	DOT_FLIP	N/A	0
157.3154	0	180	TRIGGER	1.0246	29
157.1987	0.1666	180	KEYPRESS	0.3465	1
158.1987	0	181	TRIGGER	2.1346	29
159.0654	0	182	TRIGGER	3.2237	29
159.3653	2.5097	182	DOT_FLIP	N/A	1
159.6820	0.1834	182	KEYPRESS	0.3201	1
159.9487	0	183	TRIGGER	4.3338	29
160.3320	0.9697	183	DOT_FLIP	N/A	0
160.8154	0	184	TRIGGER	5.4228	29
160.7321	0.1555	184	KEYPRESS	0.4005	1
161.6987	0	185	TRIGGER	0.2497	30
162.5648	0	186	TRIGGER	1.3381	30
162.9481	2.6034	186	DOT_FLIP	N/A	1
163.2650	0.1719	186	KEYPRESS	0.3300	1
163.4648	0	187	TRIGGER	2.4690	30
163.9314	0.9933	187	DOT_FLIP	N/A	0
164.3148	0	188	TRIGGER	3.5371	30
164.3648	0.1833	188	KEYPRESS	0.4364	1
165.1815	0	189	TRIGGER	4.6263	30
165.5648	1.6248	189	DOT_FLIP	N/A	1
166.0648	0	190	TRIGGER	5.7363	30
165.8976	0.2005	190	KEYPRESS	0.3444	1
166.9308	0	191	TRIGGER	0.5413	31
167.8141	0	192	TRIGGER	1.6513	31
167.9475	2.3795	192	DOT_FLIP	N/A	0
168.4309	0.2000	192	KEYPRESS	0.4982	1
168.6808	0	193	TRIGGER	2.7405	31
169.1975	1.2486	193	DOT_FLIP	N/A	1
169.5640	0	194	TRIGGER	3.8504	31
169.7142	0.2001	194	KEYPRESS	0.5329	1
170.4309	0	195	TRIGGER	4.9397	31
170.9142	1.7321	195	DOT_FLIP	N/A	0
171.3141	0	196	TRIGGER	6.0496	31
171.3809	0.1833	196	KEYPRESS	0.4675	1
172.1803	0	197	TRIGGER	0.8548	32
173.0469	0	198	TRIGGER	1.9439	32
173.3969	2.4835	198	DOT_FLIP	N/A	1
173.7325	0.1811	198	KEYPRESS	0.3357	1
173.9470	0	199	TRIGGER	3.0750	32
174.7969	0	200	TRIGGER	4.1431	32
175.6803	0	201	TRIGGER	5.2531	32
175.9636	2.5563	201	DOT_FLIP	N/A	0
176.3303	0.1832	201	KEYPRESS	0.3771	1
176.5470	0	202	TRIGGER	0.0590	33
177.4296	1.4689	202	DOT_FLIP	N/A	1
177.4296	0	203	TRIGGER	1.1681	33
177.8130	0.1662	203	KEYPRESS	0.3910	1
178.2964	0	204	TRIGGER	2.2574	33
179.1798	0	205	TRIGGER	3.3675	33
179.6130	2.1838	205	DOT_FLIP	N/A	0
180.0464	0	206	TRIGGER	4.4565	33
179.9296	0.1683	206	KEYPRESS	0.3238	1
180.9131	0	207	TRIGGER	5.5456	33
181.1797	1.5617	207	DOT_FLIP	N/A	1
181.5130	0.1832	207	KEYPRESS	0.3455	1
181.7979	0	208	TRIGGER	0.3744	34
182.3291	1.1615	208	DOT_FLIP	N/A	0
182.6625	0	209	TRIGGER	1.4608	34
182.7125	0.2002	209	KEYPRESS	0.3835	1
183.5459	0	210	TRIGGER	2.5709	34
184.3625	2.0211	210	DOT_FLIP	N/A	1
184.4125	0	211	TRIGGER	3.6600	34
184.6959	0.1833	211	KEYPRESS	0.3458	1
185.2792	0	212	TRIGGER	4.7491	34
185.6292	1.2708	212	DOT_FLIP	N/A	0
186.1625	0	213	TRIGGER	5.8591	34
186.0291	0.2001	213	KEYPRESS	0.4082	1
187.0285	0	214	TRIGGER	0.6641	35
187.9120	0	215	TRIGGER	1.7744	35
188.4620	2.8301	215	DOT_FLIP	N/A	1
188.7955	0	216	TRIGGER	2.8846	35
188.7287	0.1666	216	KEYPRESS	0.2777	1
189.6621	0	217	TRIGGER	3.9736	35
190.1287	1.6681	217	DOT_FLIP	N/A	0
190.5286	0	218	TRIGGER	5.0625	35
190.3778	0.2010	218	KEYPRESS	0.2588	1
191.4119	0	219	TRIGGER	6.1725	35
192.2781	0	220	TRIGGER	0.9777	36
192.7948	2.6647	220	DOT_FLIP	N/A	1
193.1791	0	221	TRIGGER	2.1100	36
193.1614	0.1500	221	KEYPRESS	0.3776	1
194.0281	0	222	TRIGGER	3.1769	36
194.6948	1.8955	222	DOT_FLIP	N/A	0
194.8948	0	223	TRIGGER	4.2660	36
195.0281	0.1667	223	KEYPRESS	0.3488	1
195.7781	0	224	TRIGGER	5.3760	36
196.6448	0	225	TRIGGER	0.1820	37
196.7948	2.1004	225	DOT_FLIP	N/A	1
197.1441	0.1667	225	KEYPRESS	0.3645	1
197.5275	0	226	TRIGGER	1.2912	37
198.2775	1.4893	226	DOT_FLIP	N/A	0
198.3942	0	227	TRIGGER	2.3803	37
198.5609	0.2000	227	KEYPRESS	0.2919	1
199.2774	0	228	TRIGGER	3.4902	37
199.7275	1.4470	228	DOT_FLIP	N/A	1
200.1442	0	229	TRIGGER	4.5794	37
200.0442	0.2165	229	KEYPRESS	0.3282	1
201.0277	0	230	TRIGGER	5.6897	37
201.8936	0	231	TRIGGER	0.4946	38
202.5436	2.8156	231	DOT_FLIP	N/A	0
202.7768	0	232	TRIGGER	1.6045	38
202.8270	0.1833	232	KEYPRESS	0.2955	1
203.6436	0	233	TRIGGER	2.6938	38
204.3769	1.8340	233	DOT_FLIP	N/A	1
204.5103	0	234	TRIGGER	3.7829	38
204.7602	0.1501	234	KEYPRESS	0.3947	1
205.3935	0	235	TRIGGER	4.8928	38
205.8436	1.4728	235	DOT_FLIP	N/A	0
206.2603	0	236	TRIGGER	5.9820	38
206.2103	0.1667	236	KEYPRESS	0.3719	1
207.1430	0	237	TRIGGER	0.8080	39
207.4941	1.6538	237	DOT_FLIP	N/A	1
208.0097	0	238	TRIGGER	1.8972	39
207.8597	0.1834	238	KEYPRESS	0.3676	1
208.8930	0	239	TRIGGER	3.0071	39
209.1765	1.6809	239	DOT_FLIP	N/A	0
209.4931	0.1666	239	KEYPRESS	0.3200	1
209.7598	0	240	TRIGGER	4.0964	39
210.6429	0	241	TRIGGER	5.2061	39
210.9265	1.7509	241	DOT_FLIP	N/A	1
211.2765	0.1999	241	KEYPRESS	0.3525	1
211.5097	0	242	TRIGGER	0.0122	40
212.3775	0	243	TRIGGER	1.1027	40
212.4425	1.5157	243	DOT_FLIP	N/A	0
212.8092	0.2053	243	KEYPRESS	0.3695	1
213.2592	0	244	TRIGGER	2.2107	40
214.1259	0	245	TRIGGER	3.2998	40
215.0092	0	246	TRIGGER	4.4097	40
215.4092	2.9615	246	DOT_FLIP	N/A	1
215.8758	0	247	TRIGGER	5.4988	40
215.7259	0.1833	247	KEYPRESS	0.3247	1
216.7590	0	248	TRIGGER	0.3255	41
217.1411	1.7378	248	DOT_FLIP	N/A	0
217.6253	0	249	TRIGGER	1.4141	41
217.4919	0.1667	249	KEYPRESS	0.3529	1
218.5085	0	250	TRIGGER	2.5240	41
219.3753	0	251	TRIGGER	3.6131	41
219.8753	2.7256	251	DOT_FLIP	N/A	1
220.2420	0	252	TRIGGER	4.7023	41
220.1921	0.1666	252	KEYPRESS	0.3275	1
221.1253	0	253	TRIGGER	5.8123	41
221.9913	0	254	TRIGGER	0.6174	42
222.5747	2.6985	254	DOT_FLIP	N/A	0
222.8747	0	255	TRIGGER	1.7275	42
222.9079	0.1502	255	KEYPRESS	0.3448	1
223.7416	0	256	TRIGGER	2.8169	42
224.4240	1.8580	256	DOT_FLIP	N/A	1
224.6247	0	257	TRIGGER	3.9267	42
224.7747	0.1833	257	KEYPRESS	0.3536	1
225.4914	0	258	TRIGGER	5.0157	42
226.3749	0	259	TRIGGER	6.1259	42
226.5581	2.1238	259	DOT_FLIP	N/A	0
226.9079	0.1827	259	KEYPRESS	0.3630	1
227.2457	0	260	TRIGGER	0.9370	43
228.1075	0	261	TRIGGER	2.0201	43
228.7075	2.1490	261	DOT_FLIP	N/A	1
228.9908	0	262	TRIGGER	3.1300	43
229.1075	0.1333	262	KEYPRESS	0.4136	1
229.8575	0	263	TRIGGER	4.2191	43
230.2408	1.5389	263	DOT_FLIP	N/A	0
230.7408	0	264	TRIGGER	5.3292	43
230.7738	0.1504	264	KEYPRESS	0.5409	1
231.6075	0	265	TRIGGER	0.1351	44
232.4903	0	266	TRIGGER	1.2444	44
233.1238	2.8867	266	DOT_FLIP	N/A	1
233.3574	0	267	TRIGGER	2.3341	44
233.4069	0.1667	267	KEYPRESS	0.2873	1
234.2402	0	268	TRIGGER	3.4435	44
235.1069	0	269	TRIGGER	4.5326	44
235.9736	0	270	TRIGGER	5.6217	44
236.1236	2.9943	270	DOT_FLIP	N/A	0
236.5398	0.1503	270	KEYPRESS	0.4260	1
236.8568	0	271	TRIGGER	0.4484	45
237.7231	0	272	TRIGGER	1.5369	45
238.5564	2.4412	272	DOT_FLIP	N/A	1
238.6080	0	273	TRIGGER	2.6491	45
238.8564	0.2000	273	KEYPRESS	0.3013	1
239.4729	0	274	TRIGGER	3.7359	45
240.3566	0	275	TRIGGER	4.8463	45
241.2231	0	276	TRIGGER	5.9352	45
241.4064	2.8423	276	DOT_FLIP	N/A	0
241.7397	0.1667	276	KEYPRESS	0.3423	1
242.0882	0	277	TRIGGER	0.7391	46
242.9725	1.5726	277	DOT_FLIP	N/A	1
242.9725	0	278	TRIGGER	1.8504	46
243.3392	0.1833	278	KEYPRESS	0.3692	1
243.8391	0	279	TRIGGER	2.9394	46
244.7225	0	280	TRIGGER	4.0495	46
245.5891	2.6063	280	DOT_FLIP	N/A	0
245.5891	0	281	TRIGGER	5.1385	46
245.9392	0.1833	281	KEYPRESS	0.3629	1
246.4724	0	282	TRIGGER	6.2486	46
247.3385	0	283	TRIGGER	1.0536	47
248.2217	0	284	TRIGGER	2.1636	47
248.5052	2.9168	284	DOT_FLIP	N/A	1
248.8385	0.1695	284	KEYPRESS	0.3454	1
249.0886	0	285	TRIGGER	3.2529	47
249.3553	0.8513	285	DOT_FLIP	N/A	0
249.7385	0.2000	285	KEYPRESS	0.3941	1
249.9718	0	286	TRIGGER	4.3628	47
250.8385	0	287	TRIGGER	5.4519	47
250.9885	1.6354	287	DOT_FLIP	N/A	1
251.3052	0.1667	287	KEYPRESS	0.3253	1
251.7052	0	288	TRIGGER	0.2579	48
252.5880	0	289	TRIGGER	1.3672	48
252.7046	1.7177	289	DOT_FLIP	N/A	0
253.0380	0.2000	289	KEYPRESS	0.3404	1
253.4547	0	290	TRIGGER	2.4563	48
254.3380	0	291	TRIGGER	3.5664	48
255.2046	0	292	TRIGGER	4.6554	48
255.6547	2.9504	292	DOT_FLIP	N/A	1
256.0879	0	293	TRIGGER	5.7654	48
255.9719	0.1662	293	KEYPRESS	0.3240	1
256.9547	0	294	TRIGGER	0.5714	49
257.8373	0	295	TRIGGER	1.6805	49
257.8552	2.1900	295	DOT_FLIP	N/A	0
258.3590	0.1784	295	KEYPRESS	0.5211	1
258.7041	0	296	TRIGGER	2.7698	49
259.5708	0	297	TRIGGER	3.8589	49
259.8708	2.0238	297	DOT_FLIP	N/A	1
