onset	duration	 sample	trial_type	response_time	value
42.4782	0.1499	48	KEYPRESS	0.3588	1
42.8282	0	49	TRIGGER	1.6691	6
43.6940	0	50	TRIGGER	2.7570	6
44.5782	0	51	TRIGGER	3.8682	6
44.7947	2.6646	51	DOT_FLIP	N/A	1
45.0615	0.1833	51	KEYPRESS	0.2775	1
45.4449	0	52	TRIGGER	4.9573	6
46.3276	0	53	TRIGGER	6.0666	6
47.1943	0	54	TRIGGER	0.8725	7
47.7943	2.9998	54	DOT_FLIP	N/A	0
48.0778	0	55	TRIGGER	1.9827	7
48.0999	0.1611	55	KEYPRESS	0.3161	1
48.9443	0	56	TRIGGER	3.0716	7
49.8110	0	57	TRIGGER	4.1607	7
50.3610	2.5742	57	DOT_FLIP	N/A	1
50.7110	0	58	TRIGGER	5.2917	7
50.6772	0.1837	58	KEYPRESS	0.3192	1
51.5603	0	59	TRIGGER	0.0758	8
52.4446	0	60	TRIGGER	1.1870	8
53.0814	2.7105	60	DOT_FLIP	N/A	0
53.3104	0	61	TRIGGER	2.2750	8
53.3770	0.1834	61	KEYPRESS	0.3085	1
54.1936	0	62	TRIGGER	3.3849	8
54.4104	1.3316	62	DOT_FLIP	N/A	1
54.7793	0.1812	62	KEYPRESS	0.3792	1
55.0604	0	63	TRIGGER	4.4742	8
55.9270	0	64	TRIGGER	5.5632	8
56.1598	1.7507	64	DOT_FLIP	N/A	0
56.4931	0.1501	64	KEYPRESS	0.3424	1
56.8099	0	65	TRIGGER	0.3894	9
57.6765	0	66	TRIGGER	1.4784	9
58.5598	0	67	TRIGGER	2.5885	9
58.6603	2.5056	67	DOT_FLIP	N/A	1
58.9765	0.1528	67	KEYPRESS	0.3202	1
59.4265	0	68	TRIGGER	3.6776	9
59.6098	0.9517	68	DOT_FLIP	N/A	0
60.0598	0.1666	68	KEYPRESS	0.4519	1
60.3098	0	69	TRIGGER	4.7876	9
61.1759	0	70	TRIGGER	5.8759	9
62.0593	0	71	TRIGGER	0.7029	10
62.2094	2.5976	71	DOT_FLIP	N/A	1
62.5428	0.1328	71	KEYPRESS	0.3372	1
62.9259	0	72	TRIGGER	1.7919	10
63.6754	1.4601	72	DOT_FLIP	N/A	0
63.8091	0	73	TRIGGER	2.9016	10
63.9760	0.1500	73	KEYPRESS	0.3102	1
64.6756	0	74	TRIGGER	3.9905	10
65.4093	1.7379	74	DOT_FLIP	N/A	1
65.5426	0	75	TRIGGER	5.0801	10
65.7260	0.1666	75	KEYPRESS	0.3224	1
66.4254	0	76	TRIGGER	6.1894	10
67.2921	0	77	TRIGGER	0.9953	11
68.0921	2.6750	77	DOT_FLIP	N/A	0
68.1754	0	78	TRIGGER	2.1054	11
68.3921	0.1501	78	KEYPRESS	0.3134	1
69.0421	0	79	TRIGGER	3.1944	11
69.9255	0	80	TRIGGER	4.3045	11
70.7921	0	81	TRIGGER	5.3936	11
71.0588	2.9756	81	DOT_FLIP	N/A	1
71.3749	0.1667	81	KEYPRESS	0.3207	1
71.6748	0	82	TRIGGER	0.2197	12
72.5415	0	83	TRIGGER	1.3088	12
73.4083	2.3460	83	DOT_FLIP	N/A	0
73.4083	0	84	TRIGGER	2.3980	12
73.7915	0.1499	84	KEYPRESS	0.3913	1
74.2915	0	85	TRIGGER	3.5079	12
74.5415	1.1372	85	DOT_FLIP	N/A	1
74.9249	0.1667	85	KEYPRESS	0.3874	1
75.1582	0	86	TRIGGER	4.5970	12
76.0415	0	87	TRIGGER	5.7070	12
76.3743	1.8289	87	DOT_FLIP	N/A	0
76.7410	0.1333	87	KEYPRESS	0.3747	1
76.9078	0	88	TRIGGER	0.5124	13
77.7910	0	89	TRIGGER	1.6223	13
78.4076	2.0376	89	DOT_FLIP	N/A	1
78.6576	0	90	TRIGGER	2.7113	13
78.7076	0.1169	90	KEYPRESS	0.3037	1
79.5409	0	91	TRIGGER	3.8213	13
80.0244	1.6077	91	DOT_FLIP	N/A	0
80.4076	0	92	TRIGGER	4.9105	13
80.3577	0.1667	92	KEYPRESS	0.3461	1
81.2736	0	93	TRIGGER	5.9987	13
81.3265	1.3040	93	DOT_FLIP	N/A	1
81.6570	0.1500	93	KEYPRESS	0.3414	1
82.1570	0	94	TRIGGER	0.8256	14
83.0288	0	95	TRIGGER	1.9212	14
83.9070	0	96	TRIGGER	3.0247	14
83.9248	2.6085	96	DOT_FLIP	N/A	0
84.2070	0.1500	96	KEYPRESS	0.2829	1
84.7737	0	97	TRIGGER	4.1138	14
85.6570	0	98	TRIGGER	5.2238	14
86.5232	0	99	TRIGGER	0.0291	15
86.5898	2.6534	99	DOT_FLIP	N/A	1
87.0065	0.1500	99	KEYPRESS	0.4290	1
87.4066	0	100	TRIGGER	1.1393	15
87.7565	1.1772	100	DOT_FLIP	N/A	0
88.2732	0	101	TRIGGER	2.2282	15
88.4232	0.1500	101	KEYPRESS	0.6685	1
89.1398	0	102	TRIGGER	3.3173	15
90.0232	0	103	TRIGGER	4.4273	15
90.7232	2.9656	103	DOT_FLIP	N/A	1
90.8905	0	104	TRIGGER	5.5173	15
91.0899	0.1660	104	KEYPRESS	0.3696	1
91.7726	0	105	TRIGGER	0.3425	16
92.6392	0	106	TRIGGER	1.4316	16
93.1555	2.4351	106	DOT_FLIP	N/A	0
93.5234	0	107	TRIGGER	2.5427	16
93.5058	0.1501	107	KEYPRESS	0.3504	1
94.3946	0	108	TRIGGER	3.6374	16
95.2725	0	109	TRIGGER	4.7407	16
95.6559	2.4921	109	DOT_FLIP	N/A	1
95.9901	0.1491	109	KEYPRESS	0.3426	1
96.1718	0	110	TRIGGER	5.8708	16
97.0221	0	111	TRIGGER	0.6561	17
97.2719	1.6237	111	DOT_FLIP	N/A	0
97.8885	0	112	TRIGGER	1.7449	17
97.9218	0.1334	112	KEYPRESS	0.6506	1
98.7553	0	113	TRIGGER	2.8341	17
99.6386	0	114	TRIGGER	3.9441	17
100.1053	2.8339	114	DOT_FLIP	N/A	1
100.5053	0	115	TRIGGER	5.0332	17
100.4553	0.1666	115	KEYPRESS	0.3501	1
101.3881	0	116	TRIGGER	6.1425	17
101.6215	1.5048	116	DOT_FLIP	N/A	0
101.9881	0.1500	116	KEYPRESS	0.3781	1
102.2557	0	117	TRIGGER	0.9497	18
102.8380	1.2273	117	DOT_FLIP	N/A	1
103.1380	0	118	TRIGGER	2.0584	18
103.2381	0.1665	118	KEYPRESS	0.4009	1
103.8881	1.0392	118	DOT_FLIP	N/A	0
104.0048	0	119	TRIGGER	3.1477	18
104.2214	0.1667	119	KEYPRESS	0.3450	1
104.7547	0.8748	119	DOT_FLIP	N/A	1
104.8715	0	120	TRIGGER	4.2367	18
105.1047	0.1667	120	KEYPRESS	0.3535	1
105.7547	0	121	TRIGGER	5.3467	18
106.6202	0	122	TRIGGER	0.1510	19
107.5036	0	123	TRIGGER	1.2611	19
107.6702	2.9093	123	DOT_FLIP	N/A	0
108.0535	0.1550	123	KEYPRESS	0.3929	1
108.3703	0	124	TRIGGER	2.3503	19
109.2535	0	125	TRIGGER	3.4602	19
110.1211	0	126	TRIGGER	4.5504	19
110.3202	2.6496	126	DOT_FLIP	N/A	1
110.6537	0.1664	126	KEYPRESS	0.3435	1
111.0042	0	127	TRIGGER	5.6601	19
111.8704	0	128	TRIGGER	0.4655	20
112.3204	1.9957	128	DOT_FLIP	N/A	0
112.7371	0	129	TRIGGER	1.5546	20
112.7751	0.1287	129	KEYPRESS	0.4692	1
113.6256	0	130	TRIGGER	2.6711	20
114.4871	0	131	TRIGGER	3.7537	20
114.9704	2.6621	131	DOT_FLIP	N/A	1
115.3704	0	132	TRIGGER	4.8636	20
115.2705	0.1499	132	KEYPRESS	0.3025	1
116.0038	1.0293	132	DOT_FLIP	N/A	0
116.2365	0	133	TRIGGER	5.9521	20
116.5032	0.1500	133	KEYPRESS	0.5060	1
117.1032	0	134	TRIGGER	0.7581	21
117.9865	0	135	TRIGGER	1.8680	21
118.8700	0	136	TRIGGER	2.9782	21
118.9199	2.9086	136	DOT_FLIP	N/A	1
119.2199	0.1499	136	KEYPRESS	0.3141	1
119.7365	0	137	TRIGGER	4.0671	21
120.6025	0	138	TRIGGER	5.1554	21
120.6866	1.7718	138	DOT_FLIP	N/A	0
121.0365	0.1167	138	KEYPRESS	0.3589	1
121.4858	0	139	TRIGGER	6.2653	21
122.2525	1.5613	139	DOT_FLIP	N/A	1
122.3526	0	140	TRIGGER	1.0714	22
122.6192	0.1499	140	KEYPRESS	0.3803	1
123.2359	0	141	TRIGGER	2.1814	22
124.1025	0	142	TRIGGER	3.2704	22
124.1525	1.9076	142	DOT_FLIP	N/A	0
124.4551	0.1642	142	KEYPRESS	0.3085	1
124.9870	0	143	TRIGGER	4.3819	22
125.7526	1.5899	143	DOT_FLIP	N/A	1
125.8526	0	144	TRIGGER	5.4696	22
126.1524	0.1662	144	KEYPRESS	0.4159	1
126.7354	0	145	TRIGGER	0.2958	23
127.2852	1.5458	145	DOT_FLIP	N/A	0
127.6019	0	146	TRIGGER	1.3847	23
127.6519	0.1500	146	KEYPRESS	0.3696	1
128.4690	0	147	TRIGGER	2.4744	23
129.3518	0	148	TRIGGER	3.5837	23
129.4353	2.1443	148	DOT_FLIP	N/A	1
129.7853	0.1667	148	KEYPRESS	0.3588	1
130.2186	0	149	TRIGGER	4.6730	23
130.4352	0.9927	149	DOT_FLIP	N/A	0
130.8853	0.1667	149	KEYPRESS	0.4661	1
131.1018	0	150	TRIGGER	5.7828	23
131.5347	1.1106	150	DOT_FLIP	N/A	1
131.9682	0	151	TRIGGER	0.5883	24
131.9349	0.1668	151	KEYPRESS	0.4051	1
132.8515	0	152	TRIGGER	1.6984	24
133.5515	2.0117	152	DOT_FLIP	N/A	0
133.7171	0	153	TRIGGER	2.7861	24
133.8848	0.1669	153	KEYPRESS	0.3433	1
134.6014	0	154	TRIGGER	3.8974	24
135.4682	0	155	TRIGGER	4.9866	24
136.1182	2.5615	155	DOT_FLIP	N/A	1
136.3342	0	156	TRIGGER	6.0748	24
136.4563	0.1446	156	KEYPRESS	0.3533	1
137.2176	0	157	TRIGGER	0.9017	25
138.0844	0	158	TRIGGER	1.9910	25
138.9675	0	159	TRIGGER	3.1008	25
139.0064	2.9000	159	DOT_FLIP	N/A	0
139.3009	0.1500	159	KEYPRESS	0.2979	1
139.8342	0	160	TRIGGER	4.1899	25
140.7176	0	161	TRIGGER	5.3000	25
141.4336	2.4254	161	DOT_FLIP	N/A	1
141.5836	0	162	TRIGGER	0.1051	26
141.7503	0.1500	162	KEYPRESS	0.3219	1
142.4669	0	163	TRIGGER	1.2150	26
143.3336	0	164	TRIGGER	2.3041	26
143.6503	2.2208	164	DOT_FLIP	N/A	0
143.9336	0.1500	164	KEYPRESS	0.2845	1
144.2170	0	165	TRIGGER	3.4142	26
145.0836	0	166	TRIGGER	4.5033	26
145.1693	1.5018	166	DOT_FLIP	N/A	1
145.5337	0.1833	166	KEYPRESS	0.3827	1
145.9503	0	167	TRIGGER	5.5924	26
146.3171	1.1577	167	DOT_FLIP	N/A	0
146.8330	0	168	TRIGGER	0.4184	27
146.6823	0.1683	168	KEYPRESS	0.3737	1
147.6996	0	169	TRIGGER	1.5075	27
148.5829	0	170	TRIGGER	2.6174	27
148.6664	2.3577	170	DOT_FLIP	N/A	1
148.9662	0.1833	170	KEYPRESS	0.2998	1
149.4495	0	171	TRIGGER	3.7064	27
150.3326	0	172	TRIGGER	4.8162	27
150.4661	0.2001	172	KEYPRESS	1.7998	1
151.1495	2.4831	172	DOT_FLIP	N/A	0
151.1995	0	173	TRIGGER	5.9055	27
152.0823	0	174	TRIGGER	0.7318	28
152.2658	0.1500	174	KEYPRESS	1.1164	1
152.9492	0	175	TRIGGER	1.8211	28
153.3658	2.2131	175	DOT_FLIP	N/A	1
153.8157	0	176	TRIGGER	2.9100	28
153.7159	0.1834	176	KEYPRESS	0.3534	1
154.5658	1.2010	176	DOT_FLIP	N/A	0
154.6991	0	177	TRIGGER	4.0201	28
154.9158	0.1667	177	KEYPRESS	0.3523	1
155.5712	0	178	TRIGGER	5.1161	28
156.1325	1.5534	178	DOT_FLIP	N/A	1
156.4486	0	179	TRIGGER	6.2186	28
156.5150	0.1503	179	KEYPRESS	0.3981	1
157.0820	0.9612	179	DOT_FLIP	N/A	0
157.3153	0	180	TRIGGER	1.0246	29
157.4987	0.1667	180	KEYPRESS	0.4206	1
158.1986	0	181	TRIGGER	2.1346	29
158.6153	1.5266	181	DOT_FLIP	N/A	1
159.0653	0	182	TRIGGER	3.2236	29
158.9153	0.1833	182	KEYPRESS	0.3107	1
159.9487	0	183	TRIGGER	4.3337	29
160.8153	0	184	TRIGGER	5.4228	29
160.8980	2.2848	184	DOT_FLIP	N/A	0
161.1820	0.1667	184	KEYPRESS	0.2926	1
161.6979	0	185	TRIGGER	0.2487	30
162.5647	0	186	TRIGGER	1.3380	30
163.4312	0	187	TRIGGER	2.4268	30
163.6815	2.7823	187	DOT_FLIP	N/A	1
164.0480	0.1502	187	KEYPRESS	0.3763	1
164.3147	0	188	TRIGGER	3.5371	30
165.1814	1.4976	188	DOT_FLIP	N/A	0
165.1814	0	189	TRIGGER	4.6261	30
165.5147	0.1667	189	KEYPRESS	0.3454	1
166.0647	0	190	TRIGGER	5.7361	30
166.9366	0	191	TRIGGER	0.5486	31
167.7975	0	192	TRIGGER	1.6305	31
168.1475	2.9699	192	DOT_FLIP	N/A	1
168.4809	0.1666	192	KEYPRESS	0.3417	1
168.6809	0	193	TRIGGER	2.7406	31
169.5475	0	194	TRIGGER	3.8296	31
170.4308	0	195	TRIGGER	4.9396	31
170.4975	2.3527	195	DOT_FLIP	N/A	0
170.8310	0.1499	195	KEYPRESS	0.3391	1
171.2975	0	196	TRIGGER	6.0288	31
172.1802	0	197	TRIGGER	0.8548	32
172.5803	2.0732	197	DOT_FLIP	N/A	1
173.0469	0	198	TRIGGER	1.9439	32
172.9635	0.1501	198	KEYPRESS	0.3984	1
173.9303	0	199	TRIGGER	3.0539	32
174.7970	0	200	TRIGGER	4.1431	32
175.1969	2.6292	200	DOT_FLIP	N/A	0
175.4969	0.1333	200	KEYPRESS	0.3027	1
175.6804	0	201	TRIGGER	5.2532	32
176.5463	0	202	TRIGGER	0.0582	33
177.4130	0	203	TRIGGER	1.1473	33
178.1129	2.9123	203	DOT_FLIP	N/A	1
178.2964	0	204	TRIGGER	2.2574	33
178.4298	0.1499	204	KEYPRESS	0.3233	1
179.1630	0	205	TRIGGER	3.3465	33
179.6964	1.5826	205	DOT_FLIP	N/A	0
180.0464	0	206	TRIGGER	4.4565	33
180.0130	0.1833	206	KEYPRESS	0.3239	1
180.9130	0	207	TRIGGER	5.5455	33
181.7792	0	208	TRIGGER	0.3508	34
182.3458	2.6457	208	DOT_FLIP	N/A	1
182.6625	0	209	TRIGGER	1.4609	34
182.6958	0.1334	209	KEYPRESS	0.3609	1
183.5458	0	210	TRIGGER	2.5708	34
183.6125	1.2739	210	DOT_FLIP	N/A	0
184.0345	0.1447	210	KEYPRESS	0.4257	1
184.4125	0	211	TRIGGER	3.6600	34
185.2792	0	212	TRIGGER	4.7490	34
185.4626	1.8511	212	DOT_FLIP	N/A	1
185.7454	0.1671	212	KEYPRESS	0.2855	1
186.1631	0	213	TRIGGER	5.8599	34
187.0286	0	214	TRIGGER	0.6643	35
187.9119	0	215	TRIGGER	1.7743	35
188.1793	2.7175	215	DOT_FLIP	N/A	0
188.5619	0.1666	215	KEYPRESS	0.3846	1
188.7776	0	216	TRIGGER	2.8621	35
189.6453	0	217	TRIGGER	3.9525	35
190.5286	0	218	TRIGGER	5.0625	35
190.5786	2.3919	218	DOT_FLIP	N/A	1
190.9286	0.1667	218	KEYPRESS	0.3594	1
191.3953	0	219	TRIGGER	6.1516	35
192.2782	0	220	TRIGGER	0.9780	36
192.3447	1.7677	220	DOT_FLIP	N/A	0
192.6609	0.1504	220	KEYPRESS	0.3240	1
193.1447	0	221	TRIGGER	2.0668	36
194.0281	0	222	TRIGGER	3.1769	36
194.5614	2.2107	222	DOT_FLIP	N/A	1
194.8947	0	223	TRIGGER	4.2659	36
194.8614	0.1500	223	KEYPRESS	0.3138	1
195.7781	0	224	TRIGGER	5.3760	36
196.3448	1.7894	224	DOT_FLIP	N/A	0
196.6441	0	225	TRIGGER	0.1811	37
196.6941	0.1667	225	KEYPRESS	0.3572	1
197.5108	0	226	TRIGGER	1.2702	37
198.3942	0	227	TRIGGER	2.3803	37
198.9276	2.5860	227	DOT_FLIP	N/A	1
199.2774	0	228	TRIGGER	3.4902	37
199.2951	0.1512	228	KEYPRESS	0.3721	1
200.1442	0	229	TRIGGER	4.5794	37
201.0108	2.0716	229	DOT_FLIP	N/A	0
201.0108	0	230	TRIGGER	5.6685	37
201.3942	0.1494	230	KEYPRESS	0.3997	1
201.8936	0	231	TRIGGER	0.4946	38
202.7602	0	232	TRIGGER	1.5837	38
203.1269	2.1183	232	DOT_FLIP	N/A	1
203.4436	0.1833	232	KEYPRESS	0.3308	1
203.6601	0	233	TRIGGER	2.7145	38
204.5103	0	234	TRIGGER	3.7828	38
204.6269	1.4981	234	DOT_FLIP	N/A	0
204.9936	0.1887	234	KEYPRESS	0.3827	1
205.3769	0	235	TRIGGER	4.8719	38
205.9269	1.3072	235	DOT_FLIP	N/A	1
206.2603	0	236	TRIGGER	5.9819	38
206.4103	0.1827	236	KEYPRESS	0.4921	1
207.1431	0	237	TRIGGER	0.8082	39
208.0097	0	238	TRIGGER	1.8971	39
208.8097	2.8856	238	DOT_FLIP	N/A	0
208.8764	0	239	TRIGGER	2.9863	39
209.1264	0.1666	239	KEYPRESS	0.3227	1
209.7097	0.8895	239	DOT_FLIP	N/A	1
209.7597	0	240	TRIGGER	4.0963	39
210.1097	0.1697	240	KEYPRESS	0.4164	1
210.6264	0	241	TRIGGER	5.1853	39
211.5097	0	242	TRIGGER	0.0122	40
211.6424	1.9488	242	DOT_FLIP	N/A	0
212.0091	0.1833	242	KEYPRESS	0.3670	1
212.3759	0	243	TRIGGER	1.1006	40
213.2591	0	244	TRIGGER	2.2105	40
214.0758	2.4220	244	DOT_FLIP	N/A	1
214.1258	0	245	TRIGGER	3.2997	40
214.4091	0.1667	245	KEYPRESS	0.3450	1
215.0092	0	246	TRIGGER	4.4098	40
215.8758	0	247	TRIGGER	5.4988	40
216.7418	0	248	TRIGGER	0.3039	41
216.7595	2.6845	248	DOT_FLIP	N/A	0
217.1419	0.1501	248	KEYPRESS	0.3932	1
217.6252	0	249	TRIGGER	1.4140	41
218.4919	0	250	TRIGGER	2.5031	41
218.9752	2.2104	250	DOT_FLIP	N/A	1
219.3753	0	251	TRIGGER	3.6132	41
219.3253	0.2000	251	KEYPRESS	0.3662	1
220.2419	0	252	TRIGGER	4.7022	41
220.6918	1.7293	252	DOT_FLIP	N/A	0
221.1251	0	253	TRIGGER	5.8121	41
221.0086	0.1667	253	KEYPRESS	0.3201	1
221.9913	0	254	TRIGGER	0.6174	42
222.4247	1.7362	254	DOT_FLIP	N/A	1
222.8748	0	255	TRIGGER	1.7276	42
222.7913	0.1833	255	KEYPRESS	0.3667	1
223.7404	0	256	TRIGGER	2.8153	42
224.6135	2.1868	256	DOT_FLIP	N/A	0
224.6135	0	257	TRIGGER	3.9125	42
224.9581	0.1843	257	KEYPRESS	0.3466	1
225.4914	0	258	TRIGGER	5.0157	42
226.3581	0	259	TRIGGER	6.1049	42
227.2407	0	260	TRIGGER	0.9308	43
227.2740	2.6587	260	DOT_FLIP	N/A	1
227.6074	0.2000	260	KEYPRESS	0.3372	1
228.1125	0	261	TRIGGER	2.0264	43
228.8241	1.5460	261	DOT_FLIP	N/A	0
228.9908	0	262	TRIGGER	3.1300	43
229.2407	0.1666	262	KEYPRESS	0.4245	1
229.8574	0	263	TRIGGER	4.2191	43
229.9241	1.0944	263	DOT_FLIP	N/A	1
230.2576	0.1667	263	KEYPRESS	0.3469	1
230.7407	0	264	TRIGGER	5.3290	43
231.6124	0	265	TRIGGER	0.1412	44
231.8903	1.9722	265	DOT_FLIP	N/A	0
232.2735	0.1668	265	KEYPRESS	0.3906	1
232.4736	0	266	TRIGGER	1.2234	44
233.3569	0	267	TRIGGER	2.3334	44
234.2236	0	268	TRIGGER	3.4225	44
234.4790	2.5886	268	DOT_FLIP	N/A	1
234.8069	0.1834	268	KEYPRESS	0.3355	1
235.1069	0	269	TRIGGER	4.5326	44
235.9736	0	270	TRIGGER	5.6217	44
236.6896	2.2179	270	DOT_FLIP	N/A	0
236.8564	0	271	TRIGGER	0.4478	45
237.0564	0.1830	271	KEYPRESS	0.3671	1
237.7230	0	272	TRIGGER	1.5368	45
238.6064	0	273	TRIGGER	2.6469	45
239.3396	2.6486	273	DOT_FLIP	N/A	1
239.4730	0	274	TRIGGER	3.7360	45
239.6730	0.1666	274	KEYPRESS	0.3352	1
240.3397	0	275	TRIGGER	4.8251	45
241.0730	1.7304	275	DOT_FLIP	N/A	0
241.2230	0	276	TRIGGER	5.9351	45
241.4397	0.1833	276	KEYPRESS	0.3715	1
242.0891	0	277	TRIGGER	0.7403	46
242.9558	0	278	TRIGGER	1.8294	46
243.1892	2.1173	278	DOT_FLIP	N/A	1
243.5391	0.1835	278	KEYPRESS	0.3536	1
243.8391	0	279	TRIGGER	2.9394	46
244.0725	0.8755	279	DOT_FLIP	N/A	0
244.7225	0	280	TRIGGER	4.0495	46
244.6391	0.1834	280	KEYPRESS	0.5781	1
245.1558	1.0858	280	DOT_FLIP	N/A	1
245.5891	0	281	TRIGGER	5.1386	46
245.5392	0.1832	281	KEYPRESS	0.3925	1
246.4728	0	282	TRIGGER	6.2490	46
247.1052	1.9425	282	DOT_FLIP	N/A	0
247.3386	0	283	TRIGGER	1.0538	47
247.4719	0.1834	283	KEYPRESS	0.3826	1
248.2053	0	284	TRIGGER	2.1429	47
249.0885	0	285	TRIGGER	3.2529	47
249.2219	2.1190	285	DOT_FLIP	N/A	1
249.6219	0.1833	285	KEYPRESS	0.4137	1
249.9553	0	286	TRIGGER	4.3421	47
250.5719	1.3509	286	DOT_FLIP	N/A	0
250.8410	0	287	TRIGGER	5.4551	47
251.0052	0.1834	287	KEYPRESS	0.4460	1
251.7046	0	288	TRIGGER	0.2571	48
251.8547	1.2928	288	DOT_FLIP	N/A	1
252.2713	0.1833	288	KEYPRESS	0.4194	1
252.5885	0	289	TRIGGER	1.3678	48
252.9547	1.0914	289	DOT_FLIP	N/A	0
253.4546	0	290	TRIGGER	2.4563	48
253.5713	0.1823	290	KEYPRESS	0.6280	1
254.3382	0	291	TRIGGER	3.5665	48
254.7046	1.7521	291	DOT_FLIP	N/A	1
255.2047	0	292	TRIGGER	4.6554	48
255.0546	0.1833	292	KEYPRESS	0.3592	1
256.0713	0	293	TRIGGER	5.7445	48
256.6548	1.9560	293	DOT_FLIP	N/A	0
256.9540	0	294	TRIGGER	0.5705	49
256.9874	0.1668	294	KEYPRESS	0.3359	1
257.8207	0	295	TRIGGER	1.6597	49
258.2374	1.5793	295	DOT_FLIP	N/A	1
258.7041	0	296	TRIGGER	2.7697	49
258.5873	0.1667	296	KEYPRESS	0.3565	1
259.5708	0	297	TRIGGER	3.8588	49
260.4541	0	298	TRIGGER	4.9688	49
261.2207	2.9750	298	DOT_FLIP	N/A	0
261.3207	0	299	TRIGGER	6.0579	49
261.5208	0.1667	299	KEYPRESS	0.3151	1
