onset	duration	 sample	trial_type	response_time	value
36.6789	0.1500	42	KEYPRESS	0.2924	1
37.5789	0	43	TRIGGER	4.2659	1
38.4455	0	44	TRIGGER	4.5382	1
39.1122	2.7214	44	DOT_FLIP	N/A	0
39.3122	0	45	TRIGGER	4.8105	1
39.4318	0.1471	45	KEYPRESS	0.3240	1
40.1955	0	46	TRIGGER	5.0880	1
40.2455	1.1236	46	DOT_FLIP	N/A	1
40.5788	0.1500	46	KEYPRESS	0.3475	1
41.0616	0	47	TRIGGER	5.3601	1
41.9450	0	48	TRIGGER	5.6376	1
42.7449	2.5064	48	DOT_FLIP	N/A	0
42.8116	0	49	TRIGGER	5.9098	1
43.0783	0.1500	49	KEYPRESS	0.3406	1
43.6950	0	50	TRIGGER	6.1874	1
44.5617	0	51	TRIGGER	0.1765	2
45.4283	2.6785	51	DOT_FLIP	N/A	1
45.4453	0	52	TRIGGER	0.4540	2
45.7616	0.1523	52	KEYPRESS	0.3454	1
46.3110	0	53	TRIGGER	0.7260	2
47.1777	0	54	TRIGGER	0.9983	2
48.0611	0	55	TRIGGER	1.2758	2
48.3943	2.9691	55	DOT_FLIP	N/A	0
48.6944	0.1333	55	KEYPRESS	0.3091	1
48.9278	0	56	TRIGGER	1.5481	2
49.8111	0	57	TRIGGER	1.8256	2
50.2611	1.8628	57	DOT_FLIP	N/A	1
50.6778	0	58	TRIGGER	2.0979	2
50.5944	0.1334	58	KEYPRESS	0.3463	1
51.4939	1.2302	58	DOT_FLIP	N/A	0
51.5605	0	59	TRIGGER	2.3752	2
51.8272	0.1501	59	KEYPRESS	0.3488	1
52.4272	0	60	TRIGGER	2.6475	2
53.1105	1.6293	60	DOT_FLIP	N/A	1
53.3105	0	61	TRIGGER	2.9250	2
53.3775	0.1332	61	KEYPRESS	0.2698	1
54.1772	0	62	TRIGGER	3.1973	2
55.0605	0	63	TRIGGER	3.4748	2
55.1772	2.0610	63	DOT_FLIP	N/A	0
55.4938	0.1500	63	KEYPRESS	0.3252	1
55.9272	0	64	TRIGGER	3.7470	2
56.7933	0	65	TRIGGER	4.0191	2
57.3433	2.1670	65	DOT_FLIP	N/A	1
57.6766	0	66	TRIGGER	4.2966	2
57.6433	0.1499	66	KEYPRESS	0.3077	1
58.5432	0	67	TRIGGER	4.5689	2
59.4265	0	68	TRIGGER	4.8464	2
59.4443	2.1019	68	DOT_FLIP	N/A	0
59.7433	0.1333	68	KEYPRESS	0.3058	1
60.2933	0	69	TRIGGER	5.1187	2
61.1761	0	70	TRIGGER	5.3960	2
61.4927	2.0393	70	DOT_FLIP	N/A	1
61.8094	0.1167	70	KEYPRESS	0.3325	1
62.0427	0	71	TRIGGER	5.6683	2
62.3261	0.8477	71	DOT_FLIP	N/A	0
62.9094	0	72	TRIGGER	5.9406	2
62.8595	0.1666	72	KEYPRESS	0.5349	1
63.7927	0	73	TRIGGER	6.2181	2
64.6594	0	74	TRIGGER	0.2072	3
64.7145	2.3805	74	DOT_FLIP	N/A	1
65.0594	0.1167	74	KEYPRESS	0.3544	1
65.5428	0	75	TRIGGER	0.4847	3
66.4088	0	76	TRIGGER	0.7568	3
67.2594	2.5382	76	DOT_FLIP	N/A	0
67.2921	0	77	TRIGGER	1.0342	3
67.6588	0.1166	77	KEYPRESS	0.4157	1
68.1589	0	78	TRIGGER	1.3065	3
69.0423	0	79	TRIGGER	1.5841	3
69.4588	2.2128	79	DOT_FLIP	N/A	1
69.9089	0	80	TRIGGER	1.8563	3
69.7922	0.1489	80	KEYPRESS	0.3362	1
70.7756	0	81	TRIGGER	2.1286	3
71.6582	0	82	TRIGGER	2.4059	3
71.7249	2.2635	82	DOT_FLIP	N/A	0
72.0424	0.1326	82	KEYPRESS	0.3229	1
72.5249	0	83	TRIGGER	2.6782	3
72.9249	1.2046	83	DOT_FLIP	N/A	1
73.2082	0.1334	83	KEYPRESS	0.2841	1
73.4083	0	84	TRIGGER	2.9557	3
74.2750	0	85	TRIGGER	3.2280	3
75.1581	0	86	TRIGGER	3.5054	3
75.5749	2.6404	86	DOT_FLIP	N/A	0
75.8611	0.1305	86	KEYPRESS	0.2966	1
76.0249	0	87	TRIGGER	3.7777	3
76.3918	0.8225	87	DOT_FLIP	N/A	1
76.9077	0	88	TRIGGER	4.0551	3
76.7577	0.1677	88	KEYPRESS	0.3708	1
77.7744	0	89	TRIGGER	4.3274	3
78.6577	0	90	TRIGGER	4.6048	3
78.8077	2.4137	90	DOT_FLIP	N/A	0
79.1577	0.1333	90	KEYPRESS	0.3570	1
79.5244	0	91	TRIGGER	4.8771	3
80.1244	1.3222	91	DOT_FLIP	N/A	1
80.3911	0	92	TRIGGER	5.1494	3
80.4578	0.1333	92	KEYPRESS	0.3349	1
81.0244	0.8993	92	DOT_FLIP	N/A	0
81.2738	0	93	TRIGGER	5.4267	3
81.3905	0.1333	93	KEYPRESS	0.3683	1
82.1405	0	94	TRIGGER	5.6990	3
82.8905	1.8576	94	DOT_FLIP	N/A	1
83.0237	0	95	TRIGGER	5.9765	3
83.2072	0.1338	95	KEYPRESS	0.3275	1
83.8905	0	96	TRIGGER	6.2488	3
84.7571	0	97	TRIGGER	0.2379	4
85.2738	2.3861	97	DOT_FLIP	N/A	0
85.6405	0	98	TRIGGER	0.5154	4
85.6072	0.1499	98	KEYPRESS	0.3413	1
86.2621	0.9817	98	DOT_FLIP	N/A	1
86.5066	0	99	TRIGGER	0.7875	4
86.6233	0.1500	99	KEYPRESS	0.3758	1
87.3899	0	100	TRIGGER	1.0650	4
87.5233	1.2730	100	DOT_FLIP	N/A	0
87.8731	0.1335	100	KEYPRESS	0.3526	1
88.2566	0	101	TRIGGER	1.3372	4
89.1400	0	102	TRIGGER	1.6148	4
89.2399	1.7084	102	DOT_FLIP	N/A	1
89.5575	0.1324	102	KEYPRESS	0.3286	1
90.0066	0	103	TRIGGER	1.8870	4
90.4899	1.2610	103	DOT_FLIP	N/A	0
90.8899	0	104	TRIGGER	2.1645	4
90.8399	0.1500	104	KEYPRESS	0.3500	1
91.7559	0	105	TRIGGER	2.4366	4
92.6227	0	106	TRIGGER	2.7089	4
93.4894	2.9915	106	DOT_FLIP	N/A	1
93.5061	0	107	TRIGGER	2.9864	4
93.7894	0.1502	107	KEYPRESS	0.3080	1
94.3727	0	108	TRIGGER	3.2587	4
95.2727	0	109	TRIGGER	3.5414	4
95.2393	0.1334	109	KEYPRESS	1.7579	1
96.1227	0	110	TRIGGER	3.8085	4
96.3221	2.8286	110	DOT_FLIP	N/A	0
96.7216	0.1505	110	KEYPRESS	0.4116	1
97.0055	0	111	TRIGGER	4.0858	4
97.5274	1.2028	111	DOT_FLIP	N/A	1
97.8888	0	112	TRIGGER	4.3633	4
97.8555	0.1500	112	KEYPRESS	0.3426	1
98.7555	0	113	TRIGGER	4.6356	4
99.1222	1.5980	113	DOT_FLIP	N/A	0
99.4407	0.1482	113	KEYPRESS	0.3299	1
99.6221	0	114	TRIGGER	4.9078	4
100.5055	0	115	TRIGGER	5.1854	4
100.5305	1.3970	115	DOT_FLIP	N/A	1
100.8721	0.1334	115	KEYPRESS	0.3644	1
101.3716	0	116	TRIGGER	5.4574	4
102.2382	0	117	TRIGGER	5.7297	4
102.4882	1.9648	117	DOT_FLIP	N/A	0
102.8714	0.1169	117	KEYPRESS	0.3988	1
103.1216	0	118	TRIGGER	6.0072	4
103.5216	1.0408	118	DOT_FLIP	N/A	1
103.9883	0	119	TRIGGER	6.2795	4
103.8549	0.1667	119	KEYPRESS	0.3415	1
104.3883	0.8669	119	DOT_FLIP	N/A	0
104.8711	0	120	TRIGGER	0.2737	5
104.7883	0.1838	120	KEYPRESS	0.4080	1
105.7382	0	121	TRIGGER	0.5461	5
106.6209	0	122	TRIGGER	0.8234	5
107.0709	2.6834	122	DOT_FLIP	N/A	1
107.4876	0	123	TRIGGER	1.0956	5
107.4052	0.1491	123	KEYPRESS	0.3415	1
108.3709	0	124	TRIGGER	1.3732	5
108.8376	1.7677	124	DOT_FLIP	N/A	0
109.2377	0	125	TRIGGER	1.6455	5
109.1876	0.1667	125	KEYPRESS	0.3563	1
110.1210	0	126	TRIGGER	1.9230	5
110.4544	1.6228	126	DOT_FLIP	N/A	1
110.9877	0	127	TRIGGER	2.1952	5
110.8543	0.1668	127	KEYPRESS	0.4002	1
111.3705	0.9028	127	DOT_FLIP	N/A	0
111.8537	0	128	TRIGGER	2.4673	5
111.7705	0.1331	128	KEYPRESS	0.4135	1
112.2704	0.9060	128	DOT_FLIP	N/A	1
112.7371	0	129	TRIGGER	2.7448	5
112.7038	0.1499	129	KEYPRESS	0.4408	1
113.6038	0	130	TRIGGER	3.0171	5
113.7042	1.4311	130	DOT_FLIP	N/A	0
114.1204	0.1334	130	KEYPRESS	0.4263	1
114.4870	0	131	TRIGGER	3.2946	5
115.2371	1.5314	131	DOT_FLIP	N/A	1
115.3537	0	132	TRIGGER	3.5669	5
115.5704	0.1500	132	KEYPRESS	0.3449	1
116.2369	0	133	TRIGGER	3.8443	5
117.1032	0	134	TRIGGER	4.1165	5
117.5204	2.2861	134	DOT_FLIP	N/A	0
117.9699	0	135	TRIGGER	4.3888	5
117.8865	0.1357	135	KEYPRESS	0.3749	1
118.8533	0	136	TRIGGER	4.6663	5
119.3199	1.7969	136	DOT_FLIP	N/A	1
119.7198	0	137	TRIGGER	4.9385	5
119.6365	0.1500	137	KEYPRESS	0.3281	1
120.3551	1.0384	137	DOT_FLIP	N/A	0
120.6032	0	138	TRIGGER	5.2160	5
120.7365	0.1665	138	KEYPRESS	0.3897	1
121.4693	0	139	TRIGGER	5.4881	5
122.3527	1.9934	139	DOT_FLIP	N/A	1
122.3527	0	140	TRIGGER	5.7657	5
122.7861	0.1501	140	KEYPRESS	0.4459	1
123.2245	0	141	TRIGGER	6.0395	5
123.7694	1.4174	141	DOT_FLIP	N/A	0
124.1027	0	142	TRIGGER	0.0322	6
124.3915	0.1273	142	KEYPRESS	0.6339	1
124.9694	0	143	TRIGGER	0.3045	6
125.4693	1.6986	143	DOT_FLIP	N/A	1
125.8529	0	144	TRIGGER	0.5821	6
125.8193	0.1501	144	KEYPRESS	0.3631	1
126.7184	0	145	TRIGGER	0.8540	6
127.3356	1.8728	145	DOT_FLIP	N/A	0
127.5856	0	146	TRIGGER	1.1265	6
127.7355	0.1500	146	KEYPRESS	0.4066	1
128.4689	0	147	TRIGGER	1.4039	6
128.5022	1.1719	147	DOT_FLIP	N/A	1
128.8356	0.1500	147	KEYPRESS	0.3348	1
129.3354	0	148	TRIGGER	1.6762	6
129.5023	0.9909	148	DOT_FLIP	N/A	0
129.8856	0.1500	148	KEYPRESS	0.3939	1
130.2188	0	149	TRIGGER	1.9537	6
131.0899	0	150	TRIGGER	2.2274	6
131.9682	0	151	TRIGGER	2.5033	6
132.1682	2.6649	151	DOT_FLIP	N/A	1
132.4849	0.1501	151	KEYPRESS	0.3284	1
132.8350	0	152	TRIGGER	2.7756	6
133.7014	0	153	TRIGGER	3.0478	6
134.0349	1.8643	153	DOT_FLIP	N/A	0
134.4184	0.1332	153	KEYPRESS	0.3976	1
134.5849	0	154	TRIGGER	3.3253	6
135.4518	0	155	TRIGGER	3.5977	6
136.3342	0	156	TRIGGER	3.8749	6
136.8509	2.8153	156	DOT_FLIP	N/A	1
137.2009	0	157	TRIGGER	4.1472	6
137.2342	0.1334	157	KEYPRESS	0.3981	1
138.0842	0	158	TRIGGER	4.4247	6
138.9538	0	159	TRIGGER	4.6979	6
139.0675	2.2212	159	DOT_FLIP	N/A	0
139.4508	0.1167	159	KEYPRESS	0.3935	1
139.8333	0	160	TRIGGER	4.9742	6
140.7008	0	161	TRIGGER	5.2467	6
140.8509	1.7817	161	DOT_FLIP	N/A	1
141.2175	0.1496	161	KEYPRESS	0.3785	1
141.5837	0	162	TRIGGER	5.5241	6
142.4504	0	163	TRIGGER	5.7964	6
142.8836	2.0383	163	DOT_FLIP	N/A	0
143.3171	0	164	TRIGGER	6.0686	6
143.2171	0.1333	164	KEYPRESS	0.3398	1
144.2004	0	165	TRIGGER	0.0629	7
145.0671	0	166	TRIGGER	0.3352	7
145.7671	2.8758	166	DOT_FLIP	N/A	1
145.9505	0	167	TRIGGER	0.6128	7
146.1338	0.1500	167	KEYPRESS	0.3807	1
146.8166	0	168	TRIGGER	0.8849	7
147.3999	1.6397	168	DOT_FLIP	N/A	0
147.6997	0	169	TRIGGER	1.1623	7
147.7499	0.1500	169	KEYPRESS	0.3571	1
148.5665	0	170	TRIGGER	1.4346	7
149.0165	1.6158	170	DOT_FLIP	N/A	1
149.4498	0	171	TRIGGER	1.7121	7
149.3664	0.1835	171	KEYPRESS	0.3578	1
149.8666	0.8568	171	DOT_FLIP	N/A	0
150.3211	0	172	TRIGGER	1.9858	7
150.2832	0.1500	172	KEYPRESS	0.4179	1
151.1832	0	173	TRIGGER	2.2567	7
152.0659	0	174	TRIGGER	2.5340	7
152.5993	2.7299	174	DOT_FLIP	N/A	1
152.9493	0	175	TRIGGER	2.8115	7
152.9161	0.1332	175	KEYPRESS	0.3208	1
153.8160	0	176	TRIGGER	3.0838	7
153.9660	1.3625	176	DOT_FLIP	N/A	0
154.3662	0.1331	176	KEYPRESS	0.4083	1
154.6827	0	177	TRIGGER	3.3561	7
155.5660	0	178	TRIGGER	3.6336	7
156.4320	0	179	TRIGGER	3.9056	7
156.9487	2.9893	179	DOT_FLIP	N/A	1
157.3153	0	180	TRIGGER	4.1831	7
157.2654	0.1500	180	KEYPRESS	0.3183	1
158.1875	0	181	TRIGGER	4.4571	7
158.6488	1.6863	181	DOT_FLIP	N/A	0
159.0487	0	182	TRIGGER	4.7277	7
158.9988	0.1667	182	KEYPRESS	0.3653	1
159.9321	0	183	TRIGGER	5.0052	7
160.7987	0	184	TRIGGER	5.2775	7
161.3321	2.6917	184	DOT_FLIP	N/A	1
161.6815	0	185	TRIGGER	5.5548	7
161.7145	0.1671	185	KEYPRESS	0.3893	1
162.5149	1.1779	185	DOT_FLIP	N/A	0
162.5491	0	186	TRIGGER	5.8274	7
162.8482	0.1667	186	KEYPRESS	0.3451	1
163.4315	0	187	TRIGGER	6.1046	7
163.5315	1.0154	187	DOT_FLIP	N/A	1
164.0148	0.1668	187	KEYPRESS	0.4963	1
164.2982	0	188	TRIGGER	0.0937	8
165.1815	0	189	TRIGGER	0.3712	8
165.9512	2.4268	189	DOT_FLIP	N/A	0
166.0482	0	190	TRIGGER	0.6435	8
166.3315	0.1507	190	KEYPRESS	0.3863	1
166.9143	0	191	TRIGGER	0.9156	8
167.7976	0	192	TRIGGER	1.1931	8
168.6643	0	193	TRIGGER	1.4653	8
168.8156	2.8664	193	DOT_FLIP	N/A	1
169.1809	0.1333	193	KEYPRESS	0.3693	1
169.5475	0	194	TRIGGER	1.7428	8
170.4143	0	195	TRIGGER	2.0151	8
170.4476	1.6293	195	DOT_FLIP	N/A	0
170.7476	0.1667	195	KEYPRESS	0.3066	1
171.2978	0	196	TRIGGER	2.2927	8
171.4693	1.0232	196	DOT_FLIP	N/A	1
171.8137	0.1501	196	KEYPRESS	0.3495	1
172.1638	0	197	TRIGGER	2.5647	8
173.0469	0	198	TRIGGER	2.8422	8
173.4637	1.9881	198	DOT_FLIP	N/A	0
173.9137	0	199	TRIGGER	3.1145	8
173.8137	0.1667	199	KEYPRESS	0.3614	1
174.2804	0.8254	199	DOT_FLIP	N/A	1
174.6128	0.1677	199	KEYPRESS	0.3349	1
174.8138	0	200	TRIGGER	3.3972	8
175.6638	0	201	TRIGGER	3.6643	8
176.4137	2.1353	201	DOT_FLIP	N/A	0
176.5298	0	202	TRIGGER	3.9364	8
176.7465	0.1369	202	KEYPRESS	0.3333	1
177.4131	0	203	TRIGGER	4.2138	8
178.2798	0	204	TRIGGER	4.4861	8
178.9299	2.5145	204	DOT_FLIP	N/A	1
179.1628	0	205	TRIGGER	4.7635	8
179.2632	0.1678	205	KEYPRESS	0.3355	1
180.0299	0	206	TRIGGER	5.0359	8
180.8966	0	207	TRIGGER	5.3082	8
181.1299	2.1889	207	DOT_FLIP	N/A	0
181.5291	0.1669	207	KEYPRESS	0.4125	1
181.7792	0	208	TRIGGER	5.5855	8
182.6459	0	209	TRIGGER	5.8578	8
183.5293	0	210	TRIGGER	6.1353	8
183.5959	2.4764	210	DOT_FLIP	N/A	1
183.9460	0.1557	210	KEYPRESS	0.3530	1
184.3959	0	211	TRIGGER	0.1244	9
185.2793	0	212	TRIGGER	0.4019	9
185.7293	2.1291	212	DOT_FLIP	N/A	0
186.1626	0	213	TRIGGER	0.6794	9
186.1293	0.1499	213	KEYPRESS	0.4072	1
186.9674	1.2379	213	DOT_FLIP	N/A	1
187.0287	0	214	TRIGGER	0.9515	9
187.3454	0.1555	214	KEYPRESS	0.3854	1
187.8954	0	215	TRIGGER	1.2238	9
188.5954	1.6352	215	DOT_FLIP	N/A	0
188.7788	0	216	TRIGGER	1.5013	9
188.9122	0.1497	216	KEYPRESS	0.3171	1
189.6453	0	217	TRIGGER	1.7735	9
190.5121	0	218	TRIGGER	2.0458	9
190.6125	2.0116	218	DOT_FLIP	N/A	1
190.9287	0.1666	218	KEYPRESS	0.3219	1
191.3954	0	219	TRIGGER	2.3233	9
192.2615	0	220	TRIGGER	2.5954	9
193.1448	0	221	TRIGGER	2.8729	9
193.2784	2.6681	221	DOT_FLIP	N/A	0
193.7448	0.1833	221	KEYPRESS	0.4700	1
194.0115	0	222	TRIGGER	3.1452	9
194.8948	0	223	TRIGGER	3.4227	9
195.2782	1.9964	223	DOT_FLIP	N/A	1
195.7615	0	224	TRIGGER	3.6950	9
195.7282	0.1833	224	KEYPRESS	0.4570	1
196.6441	0	225	TRIGGER	3.9723	9
197.5108	0	226	TRIGGER	4.2446	9
197.9442	2.6683	226	DOT_FLIP	N/A	0
198.3775	0	227	TRIGGER	4.5168	9
198.3275	0.1667	227	KEYPRESS	0.3881	1
199.2609	0	228	TRIGGER	4.7944	9
200.1277	0	229	TRIGGER	5.0667	9
200.3942	2.4484	229	DOT_FLIP	N/A	1
200.8108	0.1335	229	KEYPRESS	0.4229	1
201.0109	0	230	TRIGGER	5.3441	9
201.8770	0	231	TRIGGER	5.6162	9
202.7604	0	232	TRIGGER	5.8938	9
202.9271	2.5334	232	DOT_FLIP	N/A	0
203.4271	0.1668	232	KEYPRESS	0.5058	1
203.6271	0	233	TRIGGER	6.1660	9
204.4983	0	234	TRIGGER	0.1566	10
205.2437	2.3074	234	DOT_FLIP	N/A	1
205.3770	0	235	TRIGGER	0.4326	10
205.5937	0.1834	235	KEYPRESS	0.3651	1
206.2437	0	236	TRIGGER	0.7049	10
206.7930	1.5515	236	DOT_FLIP	N/A	0
207.1265	0	237	TRIGGER	0.9822	10
207.2431	0.1500	237	KEYPRESS	0.4629	1
207.9931	0	238	TRIGGER	1.2545	10
208.8765	0	239	TRIGGER	1.5320	10
209.3433	2.5596	239	DOT_FLIP	N/A	1
209.7432	0	240	TRIGGER	1.8043	10
209.6923	0.1676	240	KEYPRESS	0.3525	1
210.6265	0	241	TRIGGER	2.0818	10
211.4936	0	242	TRIGGER	2.3542	10
212.2259	2.8792	242	DOT_FLIP	N/A	0
212.3638	0	243	TRIGGER	2.6276	10
212.5772	0.1654	243	KEYPRESS	0.3582	1
213.2427	0	244	TRIGGER	2.9037	10
214.1092	0	245	TRIGGER	3.1759	10
214.1926	1.9571	245	DOT_FLIP	N/A	1
214.5926	0.1667	245	KEYPRESS	0.4165	1
214.9926	0	246	TRIGGER	3.4534	10
215.8591	0	247	TRIGGER	3.7256	10
216.6093	2.4302	247	DOT_FLIP	N/A	0
216.7420	0	248	TRIGGER	4.0030	10
217.0420	0.1666	248	KEYPRESS	0.4357	1
217.6087	0	249	TRIGGER	4.2753	10
218.4920	0	250	TRIGGER	4.5528	10
218.7420	2.1357	250	DOT_FLIP	N/A	1
219.1591	0.1663	250	KEYPRESS	0.4171	1
219.3589	0	251	TRIGGER	4.8251	10
220.2254	0	252	TRIGGER	5.0973	10
221.0087	2.2622	252	DOT_FLIP	N/A	0
221.1087	0	253	TRIGGER	5.3749	10
221.4087	0.1660	253	KEYPRESS	0.4045	1
221.9747	0	254	TRIGGER	5.6469	10
222.8581	0	255	TRIGGER	5.9245	10
223.7258	0	256	TRIGGER	6.1971	10
223.7914	2.7793	256	DOT_FLIP	N/A	1
224.1581	0.1500	256	KEYPRESS	0.3746	1
224.6081	0	257	TRIGGER	0.1910	11
224.9415	1.1548	257	DOT_FLIP	N/A	0
225.4747	0	258	TRIGGER	0.4633	11
225.3415	0.1667	258	KEYPRESS	0.4032	1
226.3581	0	259	TRIGGER	0.7408	11
227.1242	2.1844	259	DOT_FLIP	N/A	1
227.2240	0	260	TRIGGER	1.0128	11
227.4409	0.1666	260	KEYPRESS	0.3182	1
228.1074	0	261	TRIGGER	1.2904	11
228.9742	0	262	TRIGGER	1.5627	11
229.3576	2.2280	262	DOT_FLIP	N/A	0
229.6409	0.1668	262	KEYPRESS	0.2902	1
229.8409	0	263	TRIGGER	1.8350	11
230.7269	0	264	TRIGGER	2.1133	11
231.0456	1.6751	264	DOT_FLIP	N/A	1
231.3409	0.1667	264	KEYPRESS	0.3151	1
231.5909	0	265	TRIGGER	2.3847	11
232.4736	0	266	TRIGGER	2.6621	11
232.8737	1.8388	266	DOT_FLIP	N/A	0
233.3403	0	267	TRIGGER	2.9343	11
233.2570	0.2000	267	KEYPRESS	0.3924	1
234.2236	0	268	TRIGGER	3.2119	11
235.0904	0	269	TRIGGER	3.4841	11
235.7903	2.9111	269	DOT_FLIP	N/A	1
235.9570	0	270	TRIGGER	3.7564	11
236.0737	0.1666	270	KEYPRESS	0.2981	1
236.8398	0	271	TRIGGER	4.0337	11
237.3231	1.5425	271	DOT_FLIP	N/A	0
237.7230	0	272	TRIGGER	4.3112	11
237.6896	0.1668	272	KEYPRESS	0.3715	1
238.5924	0	273	TRIGGER	4.5843	11
239.4564	0	274	TRIGGER	4.8558	11
240.1231	2.8047	274	DOT_FLIP	N/A	1
240.3398	0	275	TRIGGER	5.1333	11
240.5233	0.1498	275	KEYPRESS	0.4004	1
241.2064	0	276	TRIGGER	5.4056	11
242.0904	0	277	TRIGGER	5.6833	11
242.1728	2.0429	277	DOT_FLIP	N/A	0
242.4892	0.1500	277	KEYPRESS	0.3235	1
242.9559	0	278	TRIGGER	5.9552	11
243.8226	0	279	TRIGGER	6.2274	11
244.7059	0	280	TRIGGER	0.2218	12
245.0892	2.9117	280	DOT_FLIP	N/A	1
245.5725	0	281	TRIGGER	0.4940	12
245.4559	0.1500	281	KEYPRESS	0.3784	1
246.4559	0	282	TRIGGER	0.7715	12
247.3219	0	283	TRIGGER	1.0436	12
247.6553	2.5621	283	DOT_FLIP	N/A	0
248.2053	0	284	TRIGGER	1.3211	12
248.0220	0.2166	284	KEYPRESS	0.3825	1
248.6553	1.0069	284	DOT_FLIP	N/A	1
249.0887	0	285	TRIGGER	1.5987	12
249.0553	0.1833	285	KEYPRESS	0.4089	1
249.8386	1.1902	285	DOT_FLIP	N/A	0
249.9552	0	286	TRIGGER	1.8709	12
250.4220	0.1713	286	KEYPRESS	0.5854	1
250.8220	0	287	TRIGGER	2.1432	12
251.7046	0	288	TRIGGER	2.4205	12
252.2047	2.3521	288	DOT_FLIP	N/A	1
252.5714	0	289	TRIGGER	2.6928	12
252.5381	0.1833	289	KEYPRESS	0.3495	1
253.4381	0	290	TRIGGER	2.9651	12
253.6740	1.4677	290	DOT_FLIP	N/A	0
254.1214	0.1889	290	KEYPRESS	0.4651	1
254.3381	0	291	TRIGGER	3.2478	12
255.1881	0	292	TRIGGER	3.5148	12
256.0714	0	293	TRIGGER	3.7924	12
256.3548	2.6840	293	DOT_FLIP	N/A	1
