onset	duration	sample	value
48.8583984375	n/a	50031	2121001
48.8583984375	n/a	50031	1110001
48.8583984375	n/a	50031	1211001
48.8583984375	n/a	50031	2411021
48.8583984375	n/a	50031	2632001
48.8583984375	n/a	50031	1520001
48.8583984375	n/a	50031	3100001
48.8583984375	n/a	50031	2801001
50.4609375000	n/a	51672	1520002
50.4609375000	n/a	51672	2632002
50.4609375000	n/a	51672	2611001
50.8613281250	n/a	52082	2801002
52.2802734375	n/a	53535	2320001
52.9150390625	n/a	54185	1520001
52.9150390625	n/a	54185	2611002
52.9150390625	n/a	54185	2632001
52.9990234375	n/a	54271	4111201
52.9990234375	n/a	54271	2781021
53.0156250000	n/a	54288	2541001
53.2324218750	n/a	54510	2320002
53.2324218750	n/a	54510	4122101
55.0019531250	n/a	56322	2781022
55.9199218750	n/a	57262	2561001
55.9199218750	n/a	57262	2741421
56.9218750000	n/a	58288	1320001
57.1562500000	n/a	58528	1520002
57.1562500000	n/a	58528	2632002
57.1562500000	n/a	58528	2611001
57.9238281250	n/a	59314	2741422
58.2910156250	n/a	59690	2310001
59.2265625000	n/a	60648	2310002
59.2265625000	n/a	60648	4111101
64.1679687500	n/a	65708	2310001
64.8027343750	n/a	66358	4121201
64.8027343750	n/a	66358	2781021
64.8193359375	n/a	66375	2541001
66.8056640625	n/a	68409	2781022
67.3574218750	n/a	68974	1410001
67.7744140625	n/a	69401	1410002
69.1767578125	n/a	70837	2310002
69.2099609375	n/a	70871	1320002
70.9130859375	n/a	72615	2310001
71.9814453125	n/a	73709	2310002
71.9814453125	n/a	73709	4111101
76.0224609375	n/a	77847	2310001
77.0068359375	n/a	78855	2310002
77.0068359375	n/a	78855	4111101
77.2578125000	n/a	79112	1310001
82.4169921875	n/a	84395	2320001
82.9345703125	n/a	84925	2571001
82.9345703125	n/a	84925	3100002
82.9345703125	n/a	84925	3100001
82.9345703125	n/a	84925	2801001
83.2685546875	n/a	85267	2320002
83.2685546875	n/a	85267	4121101
84.9375000000	n/a	86976	2801002
88.3769531250	n/a	90498	2310001
89.1455078125	n/a	91285	1310002
89.3623046875	n/a	91507	2310002
89.3623046875	n/a	91507	4111101
93.7529296875	n/a	96003	2310001
94.7548828125	n/a	97029	2310002
94.7548828125	n/a	97029	4111101
97.2255859375	n/a	99559	1320001
100.5322265625	n/a	102945	2310001
101.4335937500	n/a	103868	2310002
101.4335937500	n/a	103868	4111101
106.0078125000	n/a	108552	2310001
106.8593750000	n/a	109424	2310002
106.8593750000	n/a	109424	4111101
109.1806640625	n/a	111801	1320002
109.5810546875	n/a	112211	1420001
111.6015625000	n/a	114280	1420002
112.4521484375	n/a	115151	2320001
113.2373046875	n/a	115955	2320002
113.2373046875	n/a	115955	4121101
116.5097656250	n/a	119306	1420001
117.2275390625	n/a	120041	1310001
117.6113281250	n/a	120434	1420002
119.2314453125	n/a	122093	2310001
120.0156250000	n/a	122896	2310002
120.0156250000	n/a	122896	4111101
125.5419921875	n/a	128555	2320001
126.3603515625	n/a	129393	2320002
126.3603515625	n/a	129393	4121101
128.7480468750	n/a	131838	1310002
130.8847656250	n/a	134026	2310001
131.6699218750	n/a	134830	2310002
131.6699218750	n/a	134830	4111101
136.7949218750	n/a	140078	1330001
136.8115234375	n/a	140095	2320001
137.4794921875	n/a	140779	2320002
137.4794921875	n/a	140779	4121101
142.7060546875	n/a	146131	1520001
142.7060546875	n/a	146131	2611002
142.7060546875	n/a	146131	2632001
142.9062500000	n/a	146336	1520002
142.9062500000	n/a	146336	2632002
142.9062500000	n/a	146336	2611001
143.7236328125	n/a	147173	2310001
144.7421875000	n/a	148216	2310002
144.7421875000	n/a	148216	4111101
146.8457031250	n/a	150370	1330002
149.7343750000	n/a	153328	2310001
150.6865234375	n/a	154303	2310002
150.6865234375	n/a	154303	4111101
154.8935546875	n/a	158611	1320001
155.8955078125	n/a	159637	2310001
156.5966796875	n/a	160355	2310002
156.5966796875	n/a	160355	4111101
157.4814453125	n/a	161261	2571001
157.4814453125	n/a	161261	3100002
157.4814453125	n/a	161261	3100001
157.4814453125	n/a	161261	2801001
159.4853515625	n/a	163313	2801002
162.6572265625	n/a	166561	2310001
163.3251953125	n/a	167245	2310002
163.3251953125	n/a	167245	4111101
166.9814453125	n/a	170989	1320002
168.8349609375	n/a	172887	2310001
169.7363281250	n/a	173810	2310002
169.7363281250	n/a	173810	4111101
174.7949218750	n/a	178990	2310001
175.0292968750	n/a	179230	1320001
175.7128906250	n/a	179930	2310002
175.7128906250	n/a	179930	4111101
181.2568359375	n/a	185607	2320001
182.0410156250	n/a	186410	2320002
182.0410156250	n/a	186410	4121101
187.2167968750	n/a	191710	2310001
187.5175781250	n/a	192018	1320002
188.0683593750	n/a	192582	2310002
188.0683593750	n/a	192582	4111101
192.3427734375	n/a	196959	2310001
193.1943359375	n/a	197831	2310002
193.1943359375	n/a	197831	4111101
195.5644531250	n/a	200258	1310001
199.1210937500	n/a	203900	2310001
199.9560546875	n/a	204755	2310002
199.9560546875	n/a	204755	4111101
202.9277343750	n/a	207798	1420001
205.7998046875	n/a	210739	2310001
205.9492187500	n/a	210892	2551001
205.9492187500	n/a	210892	2731221
206.4843750000	n/a	211440	2310002
206.4843750000	n/a	211440	4111101
207.4687500000	n/a	212448	1420002
207.4853515625	n/a	212465	1310002
207.9531250000	n/a	212944	2731222
211.5761718750	n/a	216654	2310001
212.2607421875	n/a	217355	2310002
212.2607421875	n/a	217355	4111101
215.5332031250	n/a	220706	1320001
217.5537109375	n/a	222775	2310001
218.2041015625	n/a	223441	2310002
218.2041015625	n/a	223441	4111101
223.5976562500	n/a	228964	2310001
224.3320312500	n/a	229716	2310002
224.3320312500	n/a	229716	4111101
227.8544921875	n/a	233323	1320002
229.4404296875	n/a	234947	1420001
229.5908203125	n/a	235101	1420002
230.4257812500	n/a	235956	2310001
231.4775390625	n/a	237033	2310002
231.4775390625	n/a	237033	4111101
235.9023437500	n/a	241564	1340001
237.0039062500	n/a	242692	2310001
237.7890625000	n/a	243496	2310002
237.7890625000	n/a	243496	4111101
243.7490234375	n/a	249599	2310001
244.4833984375	n/a	250351	2310002
244.4833984375	n/a	250351	4111101
245.9531250000	n/a	251856	1340002
249.6757812500	n/a	255668	2310001
250.3105468750	n/a	256318	2310002
250.3105468750	n/a	256318	4111101
254.0000000000	n/a	260096	1320001
255.0693359375	n/a	261191	2310001
255.6699218750	n/a	261806	2310002
255.6699218750	n/a	261806	4111101
260.2109375000	n/a	266456	2310001
261.0292968750	n/a	267294	2310002
261.0292968750	n/a	267294	4111101
265.3701171875	n/a	271739	2310001
265.8212890625	n/a	272201	1320002
265.9550781250	n/a	272338	2310002
265.9550781250	n/a	272338	4111101
271.9150390625	n/a	278441	2310001
272.5664062500	n/a	279108	2310002
272.5664062500	n/a	279108	4111101
273.8681640625	n/a	280441	1310001
278.3935546875	n/a	285075	2310001
279.0771484375	n/a	285775	2310002
279.0771484375	n/a	285775	4111101
283.9023437500	n/a	290716	2310001
284.5869140625	n/a	291417	2310002
284.5869140625	n/a	291417	4111101
285.2548828125	n/a	292101	1310002
289.1289062500	n/a	296068	2310001
289.7626953125	n/a	296717	2310002
289.7626953125	n/a	296717	4111101
293.3027343750	n/a	300342	1340001
295.5566406250	n/a	302650	2310001
296.4746093750	n/a	303590	2310002
296.4746093750	n/a	303590	4111101
301.5673828125	n/a	308805	2310001
302.2177734375	n/a	309471	2310002
302.2177734375	n/a	309471	4111101
303.3535156250	n/a	310634	1340002
306.8095703125	n/a	314173	2310001
307.5107421875	n/a	314891	2310002
307.5107421875	n/a	314891	4111101
311.4345703125	n/a	318909	1320001
312.2519531250	n/a	319746	2320001
312.8701171875	n/a	320379	4111201
312.8701171875	n/a	320379	2781021
312.8867187500	n/a	320396	2541001
313.2207031250	n/a	320738	2320002
313.2207031250	n/a	320738	4122101
314.8740234375	n/a	322431	2781022
319.0312500000	n/a	326688	2320001
319.6484375000	n/a	327320	2320002
319.6484375000	n/a	327320	4121101
319.8320312500	n/a	327508	1410001
322.8544921875	n/a	330603	2551001
322.8544921875	n/a	330603	2731121
323.3720703125	n/a	331133	1410002
323.6894531250	n/a	331458	1320002
324.8574218750	n/a	332654	2731122
325.3583984375	n/a	333167	2310001
326.3105468750	n/a	334142	2310002
326.3105468750	n/a	334142	4111101
331.4023437500	n/a	339356	2310001
331.7363281250	n/a	339698	1310001
331.9873046875	n/a	339955	2571001
331.9873046875	n/a	339955	3100002
331.9873046875	n/a	339955	3100001
331.9873046875	n/a	339955	2801001
332.2373046875	n/a	340211	2310002
332.2373046875	n/a	340211	4111101
333.9902343750	n/a	342006	2801002
337.2460937500	n/a	345340	2310001
337.9140625000	n/a	346024	2310002
337.9140625000	n/a	346024	4111101
343.8906250000	n/a	352144	1310002
344.1083984375	n/a	352367	2310001
344.7587890625	n/a	353033	2310002
344.7587890625	n/a	353033	4111101
349.8349609375	n/a	358231	2310001
350.5859375000	n/a	359000	2310002
