onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	577	2	n/a	1482.0	2.0	n/a	snowboard/snowboard_02s.jpg
7.5	0.5	exp	596	2	n/a	1533.0	2.0	n/a	stair/stair_02s.jpg
12.0	0.5	exp	672	2	n/a	1737.0	2.0	n/a	turtle/turtle_02s.jpg
16.5	0.5	exp	483	2	n/a	1213.0	2.0	n/a	polaroid/polaroid_02s.jpg
21.0	0.5	exp	305	2	n/a	752.0	2.0	n/a	hanger/hanger_02s.jpg
25.5	0.5	exp	655	2	n/a	1688.0	2.0	n/a	tortilla/tortilla_02s.jpg
30.0	0.5	exp	688	2	n/a	1774.0	2.0	n/a	walker1/walker1_02s.jpg
34.5	0.5	exp	182	2	n/a	439.0	2.0	n/a	credit_card/credit_card_02s.jpg
39.0	0.5	exp	712	2	n/a	1832.0	2.0	n/a	wolf/wolf_02s.jpg
43.5	0.5	exp	167	2	n/a	398.0	2.0	n/a	contact_lens/contact_lens_02s.jpg
48.0	0.5	exp	280	2	n/a	700.0	2.0	n/a	gramophone/gramophone_02s.jpg
52.5	0.5	exp	135	2	n/a	316.0	2.0	n/a	cheetah/cheetah_02s.jpg
57.0	0.5	catch	721	4	n/a	n/a	n/a	0.952	catch004.jpg
61.5	0.5	exp	491	2	n/a	1231.0	2.0	n/a	pot/pot_02s.jpg
66.0	0.5	test	41	13	8.0	103.0	13.0	n/a	bean/bean_13s.jpg
70.5	0.5	exp	330	2	n/a	833.0	2.0	n/a	iron/iron_02s.jpg
75.0	0.5	exp	607	2	n/a	1567.0	2.0	n/a	strainer/strainer_02s.jpg
79.5	0.5	exp	328	2	n/a	826.0	2.0	n/a	iguana/iguana_02s.jpg
84.0	0.5	exp	99	2	n/a	227.0	2.0	n/a	bus/bus_02n.jpg
88.5	0.5	exp	261	2	n/a	645.0	2.0	n/a	frog/frog_02s.jpg
93.0	0.5	exp	457	2	n/a	1144.0	2.0	n/a	pencil_sharpener/pencil_sharpener_02s.jpg
97.5	0.5	catch	721	3	n/a	n/a	n/a	1.094	catch003.jpg
102.0	0.5	exp	433	2	n/a	1086.0	2.0	n/a	otter/otter_02s.jpg
106.5	0.5	exp	133	2	n/a	306.0	2.0	n/a	chandelier/chandelier_02s.jpg
111.0	0.5	exp	297	2	n/a	735.0	2.0	n/a	hairbrush/hairbrush_02s.jpg
115.5	0.5	exp	643	2	n/a	1659.0	2.0	n/a	tie/tie_02s.jpg
120.0	0.5	exp	692	2	n/a	1779.0	2.0	n/a	walnut/walnut_02s.jpg
124.5	0.5	exp	354	2	n/a	896.0	2.0	n/a	lantern/lantern_02s.jpg
129.0	0.5	catch	721	49	n/a	n/a	n/a	1.345	catch049.jpg
133.5	0.5	exp	440	2	n/a	1104.0	2.0	n/a	pan/pan_02s.jpg
138.0	0.5	exp	112	2	n/a	256.0	2.0	n/a	candy/candy_02s.jpg
142.5	0.5	catch	721	36	n/a	n/a	n/a	0.814	catch036.jpg
147.0	0.5	exp	475	2	n/a	1198.0	2.0	n/a	plate/plate_02s.jpg
151.5	0.5	exp	85	2	n/a	202.0	2.0	n/a	broccoli/broccoli_02s.jpg
156.0	0.5	exp	217	2	n/a	519.0	2.0	n/a	dress/dress_02s.jpg
160.5	0.5	test	453	13	74.0	1134.0	13.0	n/a	pear/pear_13s.jpg
165.0	0.5	exp	581	2	n/a	1494.0	2.0	n/a	solar_panel/solar_panel_02s.jpg
169.5	0.5	catch	721	97	n/a	n/a	n/a	1.514	catch097.jpg
174.0	0.5	exp	690	2	n/a	1777.0	2.0	n/a	wallet/wallet_02s.jpg
178.5	0.5	exp	638	2	n/a	1648.0	2.0	n/a	thermos/thermos_02s.jpg
