onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	636	13	91.0	1644.0	14.0	n/a	tent/tent_14n.jpg
7.5	0.5	exp	553	2	n/a	1415.0	2.0	n/a	sheep/sheep_02s.jpg
12.0	0.5	exp	8	2	n/a	18.0	2.0	n/a	aluminum_foil/aluminum_foil_02s.jpg
16.5	0.5	catch	721	38	n/a	n/a	n/a	1.325	catch038.jpg
21.0	0.5	exp	200	2	n/a	486.0	2.0	n/a	diaper/diaper_02s.jpg
25.5	0.5	exp	550	2	n/a	1403.0	2.0	n/a	seesaw/seesaw_02s.jpg
30.0	0.5	exp	244	2	n/a	586.0	2.0	n/a	filing_cabinet/filing_cabinet_02s.jpg
34.5	0.5	exp	143	2	n/a	333.0	2.0	n/a	chinchilla/chinchilla_02s.jpg
39.0	0.5	exp	424	2	n/a	1062.0	2.0	n/a	noodle/noodle_02s.jpg
43.5	0.5	catch	721	71	n/a	n/a	n/a	0.817	catch071.jpg
48.0	0.5	exp	72	2	n/a	170.0	2.0	n/a	boot/boot_02s.jpg
52.5	0.5	exp	127	2	n/a	292.0	2.0	n/a	celery/celery_02n.jpg
57.0	0.5	catch	721	13	n/a	n/a	n/a	0.846	catch013.jpg
61.5	0.5	exp	232	2	n/a	556.0	2.0	n/a	emerald/emerald_02s.jpg
66.0	0.5	exp	371	2	n/a	935.0	2.0	n/a	lip_balm/lip_balm_02s.jpg
70.5	0.5	exp	605	2	n/a	1563.0	2.0	n/a	stopwatch/stopwatch_02s.jpg
75.0	0.5	test	215	13	36.0	516.0	16.0	n/a	drain/drain_16s.jpg
79.5	0.5	exp	205	2	n/a	496.0	2.0	n/a	dog/dog_02s.jpg
84.0	0.5	exp	69	2	n/a	156.0	2.0	n/a	bobsled/bobsled_02s.jpg
88.5	0.5	exp	602	2	n/a	1546.0	2.0	n/a	steamroller/steamroller_02n.jpg
93.0	0.5	exp	68	2	n/a	155.0	2.0	n/a	boat/boat_02s.jpg
97.5	0.5	exp	501	2	n/a	1254.0	2.0	n/a	pumpkin/pumpkin_02s.jpg
102.0	0.5	test	211	13	33.0	506.0	15.0	n/a	donut/donut_15s.jpg
106.5	0.5	exp	441	2	n/a	1105.0	2.0	n/a	pancake/pancake_02n.jpg
111.0	0.5	catch	721	45	n/a	n/a	n/a	2.435	catch045.jpg
115.5	0.5	exp	341	2	n/a	865.0	2.0	n/a	kazoo/kazoo_02s.jpg
120.0	0.5	exp	7	2	n/a	17.0	2.0	n/a	altar/altar_02s.jpg
124.5	0.5	exp	181	2	n/a	436.0	2.0	n/a	crayon/crayon_02s.jpg
129.0	0.5	exp	107	2	n/a	246.0	2.0	n/a	camel/camel_02s.jpg
133.5	0.5	exp	675	2	n/a	1742.0	2.0	n/a	typewriter/typewriter_02s.jpg
138.0	0.5	exp	158	2	n/a	381.0	2.0	n/a	coffee_pot/coffee_pot_02s.jpg
142.5	0.5	exp	345	2	n/a	874.0	2.0	n/a	kimono/kimono_02s.jpg
147.0	0.5	catch	721	64	n/a	n/a	n/a	0.903	catch064.jpg
151.5	0.5	exp	664	2	n/a	1706.0	2.0	n/a	tray/tray_02s.jpg
156.0	0.5	exp	573	2	n/a	1474.0	2.0	n/a	smoke_alarm/smoke_alarm_02s.jpg
160.5	0.5	exp	404	2	n/a	1009.0	2.0	n/a	mitten/mitten_02s.jpg
165.0	0.5	exp	444	2	n/a	1112.0	2.0	n/a	papaya/papaya_02s.jpg
169.5	0.5	exp	583	2	n/a	1497.0	2.0	n/a	sonogram/sonogram_02s.jpg
174.0	0.5	exp	505	2	n/a	1266.0	2.0	n/a	rabbit/rabbit_02s.jpg
