onset	duration	trial_type	item
216.65	0	retRating_sure_correct	maj_01545.png
217.48	0	retRatingFeedback_sure_correct	maj_01545.png
221.11	0	faceRecog_sure_correct	for_15187.png
223.76	0	ret_sure_correct	for_15187.png
224.71	0	retFeedback_sure_correct	for_15187.png
228.26	0	retRating_sure_correct	for_15187.png
228.78	0	retRatingFeedback_sure_correct	for_15187.png
232.21	0	faceRecog_sure_correct	fou_17118.png
234.53	0	ret_sure_correct	fou_17118.png
235.39	0	retFeedback_sure_correct	fou_17118.png
238.17	0	retRating_sure_correct	fou_17118.png
238.66	0	retRatingFeedback_sure_correct	fou_17118.png
243.36	0	faceRecog_guess_correct	mae_01010.png
246.64	0	ret_guess_correct	mae_01010.png
247.69	0	retFeedback_guess_correct	mae_01010.png
250.9	0	retRating_guess_correct	mae_01010.png
251.52	0	retRatingFeedback_guess_correct	mae_01010.png
255.65	0	faceRecog_guess_incorrect	faw_14215.png
257.62	0	ret_guess_incorrect	faw_14215.png
259.88	0	retFeedback_guess_incorrect	faw_14215.png
261.3	0	retRating_guess_incorrect	faw_14215.png
262.43	0	retRatingFeedback_guess_incorrect	faw_14215.png
265	0	faceRecog_guess_incorrect	mob_00760.png
267.18	0	ret_guess_incorrect	mob_00760.png
267.83	0	retFeedback_guess_incorrect	mob_00760.png
271.85	0	retRating_guess_incorrect	mob_00760.png
272.03	0	retRatingFeedback_guess_incorrect	mob_00760.png
276	0	faceRecog_guess_incorrect	mal_04470.png
277.91	0	ret_guess_incorrect	mal_04470.png
279.83	0	retFeedback_guess_incorrect	mal_04470.png
281.58	0	retRating_guess_incorrect	mal_04470.png
281.93	0	retRatingFeedback_guess_incorrect	mal_04470.png
286.36	0	faceRecog_unsure_incorrect	foj_08220.png
289.49	0	ret_unsure_incorrect	foj_08220.png
290.12	0	retFeedback_unsure_incorrect	foj_08220.png
294.12	0	retRating_unsure_incorrect	foj_08220.png
294.39	0	retRatingFeedback_unsure_incorrect	foj_08220.png
299.4	0	faceRecog_guess_incorrect	fai_07494.png
301.12	0	ret_guess_incorrect	fai_07494.png
302.4	0	retFeedback_guess_incorrect	fai_07494.png
305.49	0	retRating_guess_incorrect	fai_07494.png
308.08	0	retRatingFeedback_guess_incorrect	fai_07494.png
310.43	0	faceRecog_guess_incorrect	mol_07679.png
312.07	0	ret_guess_incorrect	mol_07679.png
314.13	0	retFeedback_guess_incorrect	mol_07679.png
315.83	0	retRating_guess_incorrect	mol_07679.png
316.68	0	retRatingFeedback_guess_incorrect	mol_07679.png
320.13	0	faceRecog_guess_incorrect	mon_65798.png
323	0	ret_guess_incorrect	mon_65798.png
324.4	0	retFeedback_guess_incorrect	mon_65798.png
327.43	0	retRating_guess_incorrect	mon_65798.png
328.58	0	retRatingFeedback_guess_incorrect	mon_65798.png
331.23	0	faceRecog_guess_correct	mao_11634.png
333.13	0	ret_guess_correct	mao_11634.png
335.34	0	retFeedback_guess_correct	mao_11634.png
337.34	0	retRating_guess_correct	mao_11634.png
338.21	0	retRatingFeedback_guess_correct	mao_11634.png
341.64	0	faceRecog_unsure_incorrect	mai_06530.png
345.17	0	ret_unsure_incorrect	mai_06530.png
346.09	0	retFeedback_unsure_incorrect	mai_06530.png
349.32	0	retRating_unsure_incorrect	mai_06530.png
349.64	0	retRatingFeedback_unsure_incorrect	mai_06530.png
354.02	0	faceRecog_unsure_incorrect	fal_07906.png
357	0	ret_unsure_incorrect	fal_07906.png
358.97	0	retFeedback_unsure_incorrect	fal_07906.png
361.57	0	retRating_unsure_incorrect	fal_07906.png
361.83	0	retRatingFeedback_unsure_incorrect	fal_07906.png
366.33	0	faceRecog_unsure_incorrect	mas_41366.png
368.18	0	ret_unsure_incorrect	mas_41366.png
370.23	0	retFeedback_unsure_incorrect	mas_41366.png
373.4	0	retRating_unsure_incorrect	mas_41366.png
373.91	0	retRatingFeedback_unsure_incorrect	mas_41366.png
377.31	0	faceRecog_guess_correct	maw_04767.png
379.43	0	ret_guess_correct	maw_04767.png
380.58	0	retFeedback_guess_correct	maw_04767.png
384.09	0	retRating_guess_correct	maw_04767.png
384.74	0	retRatingFeedback_guess_correct	maw_04767.png
387.99	0	faceRecog_guess_incorrect	fax_14883.png
389.76	0	ret_guess_incorrect	fax_14883.png
391.42	0	retFeedback_guess_incorrect	fax_14883.png
393.1	0	retRating_guess_incorrect	fax_14883.png
393.56	0	retRatingFeedback_guess_incorrect	fax_14883.png
397.92	0	faceRecog_sure_incorrect	moe_02012.png
400.27	0	ret_sure_incorrect	moe_02012.png
400.84	0	retFeedback_sure_incorrect	moe_02012.png
404.38	0	retRating_sure_incorrect	moe_02012.png
405.3	0	retRatingFeedback_sure_incorrect	moe_02012.png
408.17	0	faceRecog_sure_incorrect	mof_02408.png
411	0	ret_sure_incorrect	mof_02408.png
411.32	0	retFeedback_sure_incorrect	mof_02408.png
414.35	0	retRating_sure_incorrect	mof_02408.png
414.9	0	retRatingFeedback_sure_incorrect	mof_02408.png
418.91	0	faceRecog_guess_correct	foe_08236.png
421.88	0	ret_guess_correct	foe_08236.png
423.26	0	retFeedback_guess_correct	foe_08236.png
425.96	0	retRating_guess_correct	foe_08236.png
426.28	0	retRatingFeedback_guess_correct	foe_08236.png
429.39	0	faceRecog_sure_correct	mos_20953.png
432.04	0	ret_sure_correct	mos_20953.png
433.56	0	retFeedback_sure_correct	mos_20953.png
436.07	0	retRating_sure_correct	mos_20953.png
436.86	0	retRatingFeedback_sure_correct	mos_20953.png
439.87	0	faceRecog_guess_correct	fab_06018.png
442.14	0	ret_guess_correct	fab_06018.png
443.52	0	retFeedback_guess_correct	fab_06018.png
447	0	retRating_guess_correct	fab_06018.png
447.29	0	retRatingFeedback_guess_correct	fab_06018.png
450.5	0	faceRecog_sure_correct	fot_00797.png
452.59	0	ret_sure_correct	fot_00797.png
453.87	0	retFeedback_sure_correct	fot_00797.png
456.37	0	retRating_sure_correct	fot_00797.png
457.1	0	retRatingFeedback_sure_correct	fot_00797.png
460.35	0	faceRecog_sure_correct	fag_06539.png
463.66	0	ret_sure_correct	fag_06539.png
464.3	0	retFeedback_sure_correct	fag_06539.png
467.05	0	retRating_sure_correct	fag_06539.png
467.43	0	retRatingFeedback_sure_correct	fag_06539.png
470.4	0	faceRecog_unsure_incorrect	mau_49693.png
472.21	0	ret_unsure_incorrect	mau_49693.png
474.34	0	retFeedback_unsure_incorrect	mau_49693.png
475.88	0	retRating_unsure_incorrect	mau_49693.png
477.71	0	retRatingFeedback_unsure_incorrect	mau_49693.png
479.91	0	faceRecog_sure_correct	faj_07783.png
482.14	0	ret_sure_correct	faj_07783.png
482.62	0	retFeedback_sure_correct	faj_07783.png
486.37	0	retRating_sure_correct	faj_07783.png
486.79	0	retRatingFeedback_sure_correct	faj_07783.png
490.74	0	faceRecog_guess_incorrect	foa_00207.png
493.94	0	ret_guess_incorrect	foa_00207.png
494.29	0	retFeedback_guess_incorrect	foa_00207.png
498.77	0	retRating_guess_incorrect	foa_00207.png
499.04	0	retRatingFeedback_guess_incorrect	foa_00207.png
503.57	0	faceRecog_guess_correct	fan_17286.png
506.27	0	ret_guess_correct	fan_17286.png
507.13	0	retFeedback_guess_correct	fan_17286.png
510.38	0	retRating_guess_correct	fan_17286.png
511.22	0	retRatingFeedback_guess_correct	fan_17286.png
515.61	0	faceRecog_unsure_correct	map_41499.png
517.63	0	ret_unsure_correct	map_41499.png
519.16	0	retFeedback_unsure_correct	map_41499.png
522.18	0	retRating_unsure_correct	map_41499.png
522.66	0	retRatingFeedback_unsure_correct	map_41499.png
525.76	0	faceRecog_guess_incorrect	foq_16799.png
527.51	0	ret_guess_incorrect	foq_16799.png
529.03	0	retFeedback_guess_incorrect	foq_16799.png
531.69	0	retRating_guess_incorrect	foq_16799.png
531.94	0	retRatingFeedback_guess_incorrect	foq_16799.png
536.76	0	faceRecog_guess_incorrect	foi_05187.png
538.57	0	ret_guess_incorrect	foi_05187.png
540.04	0	retFeedback_guess_incorrect	foi_05187.png
543.12	0	retRating_guess_incorrect	foi_05187.png
543.69	0	retRatingFeedback_guess_incorrect	foi_05187.png
547.32	0	faceRecog_sure_correct	far_06518.png
549.4	0	ret_sure_correct	far_06518.png
549.77	0	retFeedback_sure_correct	far_06518.png
554.02	0	retRating_sure_correct	far_06518.png
554.63	0	retRatingFeedback_sure_correct	far_06518.png
559.23	0	faceRecog_sure_correct	foc_02664.png
561.12	0	ret_sure_correct	foc_02664.png
561.97	0	retFeedback_sure_correct	foc_02664.png
565.41	0	retRating_sure_correct	foc_02664.png
565.88	0	retRatingFeedback_sure_correct	foc_02664.png
570.61	0	faceRecog_guess_incorrect	mou_06524.png
572.49	0	ret_guess_incorrect	mou_06524.png
573.58	0	retFeedback_guess_incorrect	mou_06524.png
577.66	0	retRating_guess_incorrect	mou_06524.png
578.69	0	retRatingFeedback_guess_incorrect	mou_06524.png
581.93	0	faceRecog_unsure_correct	fac_02970.png
585.32	0	ret_unsure_correct	fac_02970.png
585.84	0	retFeedback_unsure_correct	fac_02970.png
590.44	0	retRating_unsure_correct	fac_02970.png
590.76	0	retRatingFeedback_unsure_correct	fac_02970.png
595.67	0	faceRecog_sure_incorrect	mom_59641.png
598.09	0	ret_sure_incorrect	mom_59641.png
599.92	0	retFeedback_sure_incorrect	mom_59641.png
601.55	0	retRating_sure_incorrect	mom_59641.png
603.05	0	retRatingFeedback_sure_incorrect	mom_59641.png
606.37	0	faceRecog_guess_correct	mac_59752.png
608.88	0	ret_guess_correct	mac_59752.png
609.12	0	retFeedback_guess_correct	mac_59752.png
613.25	0	retRating_guess_correct	mac_59752.png
613.58	0	retRatingFeedback_guess_correct	mac_59752.png
617.35	0	faceRecog_guess_correct	mot_69770.png
619.24	0	ret_guess_correct	mot_69770.png
620.78	0	retFeedback_guess_correct	mot_69770.png
624.38	0	retRating_guess_correct	mot_69770.png
624.73	0	retRatingFeedback_guess_correct	mot_69770.png
629.26	0	faceRecog_sure_correct	moh_07125.png
630.99	0	ret_sure_correct	moh_07125.png
631.99	0	retFeedback_sure_correct	moh_07125.png
634.92	0	retRating_sure_correct	moh_07125.png
635.69	0	retRatingFeedback_sure_correct	moh_07125.png
639.3	0	faceRecog_guess_incorrect	fop_07937.png
641.65	0	ret_guess_incorrect	fop_07937.png
643.22	0	retFeedback_guess_incorrect	fop_07937.png
646.87	0	retRating_guess_incorrect	fop_07937.png
647.7	0	retRatingFeedback_guess_incorrect	fop_07937.png
651.82	0	faceRecog_guess_incorrect	mog_03277.png
654.4	0	ret_guess_incorrect	mog_03277.png
656.4	0	retFeedback_guess_incorrect	mog_03277.png
658.6	0	retRating_guess_incorrect	mog_03277.png
658.85	0	retRatingFeedback_guess_incorrect	mog_03277.png
663.86	0	faceRecog_guess_incorrect	fok_09860.png
665.48	0	ret_guess_incorrect	fok_09860.png
667.31	0	retFeedback_guess_incorrect	fok_09860.png
669.91	0	retRating_guess_incorrect	fok_09860.png
670.14	0	retRatingFeedback_guess_incorrect	fok_09860.png
674.48	0	faceRecog_guess_correct	fat_14140.png
676.66	0	ret_guess_correct	fat_14140.png
678.16	0	retFeedback_guess_correct	fat_14140.png
680.61	0	retRating_guess_correct	fat_14140.png
681.49	0	retRatingFeedback_guess_correct	fat_14140.png
684.12	0	faceRecog_sure_correct	fap_17119.png
687.34	0	ret_sure_correct	fap_17119.png
687.92	0	retFeedback_sure_correct	fap_17119.png
691.44	0	retRating_sure_correct	fap_17119.png
691.87	0	retRatingFeedback_sure_correct	fap_17119.png
696.05	0	faceRecog_guess_incorrect	mat_23754.png
699.3	0	ret_guess_incorrect	mat_23754.png
700.53	0	retFeedback_guess_incorrect	mat_23754.png
704.4	0	retRating_guess_incorrect	mat_23754.png
705.07	0	retRatingFeedback_guess_incorrect	mat_23754.png
709.51	0	faceRecog_guess_incorrect	moj_11860.png
711.08	0	ret_guess_incorrect	moj_11860.png
712.6	0	retFeedback_guess_incorrect	moj_11860.png
715.66	0	retRating_guess_incorrect	moj_11860.png
716.38	0	retRatingFeedback_guess_incorrect	moj_11860.png
719.05	0	faceRecog_guess_correct	maj_01546.png
722.46	0	ret_guess_correct	maj_01546.png
723.81	0	retFeedback_guess_correct	maj_01546.png
726.44	0	retRating_guess_correct	maj_01546.png
726.98	0	retRatingFeedback_guess_correct	maj_01546.png
729.88	0	faceRecog_unsure_correct	fov_15193.png
733.24	0	ret_unsure_correct	fov_15193.png
733.56	0	retFeedback_unsure_correct	fov_15193.png
737.72	0	retRating_unsure_correct	fov_15193.png
738.17	0	retRatingFeedback_unsure_correct	fov_15193.png
741.2	0	faceRecog_guess_correct	for_15880.png
744.49	0	ret_guess_correct	for_15880.png
745.3	0	retFeedback_guess_correct	for_15880.png
749.39	0	retRating_guess_correct	for_15880.png
749.65	0	retRatingFeedback_guess_correct	for_15880.png
753.97	0	faceRecog_sure_correct	mak_03979.png
756.23	0	ret_sure_correct	mak_03979.png
756.67	0	retFeedback_sure_correct	mak_03979.png
760.55	0	retRating_sure_correct	mak_03979.png
761.01	0	retRatingFeedback_sure_correct	mak_03979.png
765.56	0	faceRecog_unsure_correct	faw_14685.png
768.99	0	ret_unsure_correct	faw_14685.png
769.89	0	retFeedback_unsure_correct	faw_14685.png
773.69	0	retRating_unsure_correct	faw_14685.png
774.01	0	retRatingFeedback_unsure_correct	faw_14685.png
778.16	0	faceRecog_guess_incorrect	mae_36426.png
781.11	0	ret_guess_incorrect	mae_36426.png
782.52	0	retFeedback_guess_incorrect	mae_36426.png
784.84	0	retRating_guess_incorrect	mae_36426.png
785.27	0	retRatingFeedback_guess_incorrect	mae_36426.png
789.59	0	faceRecog_unsure_correct	mob_22833.png
792.32	0	ret_unsure_correct	mob_22833.png
794.39	0	retFeedback_unsure_correct	mob_22833.png
797.57	0	retRating_unsure_correct	mob_22833.png
797.84	0	retRatingFeedback_unsure_correct	mob_22833.png
802.15	0	faceRecog_guess_incorrect	fou_18966.png
805.12	0	ret_guess_incorrect	fou_18966.png
805.8	0	retFeedback_guess_incorrect	fou_18966.png
808.58	0	retRating_guess_incorrect	fou_18966.png
809.2	0	retRatingFeedback_guess_incorrect	fou_18966.png
812.16	0	faceRecog_guess_correct	mol_11363.png
815.11	0	ret_guess_correct	mol_11363.png
816.71	0	retFeedback_guess_correct	mol_11363.png
818.74	0	retRating_guess_correct	mol_11363.png
819.59	0	retRatingFeedback_guess_correct	mol_11363.png
823.76	0	faceRecog_sure_correct	fai_07637.png
826.99	0	ret_sure_correct	fai_07637.png
827.81	0	retFeedback_sure_correct	fai_07637.png
831.36	0	retRating_sure_correct	fai_07637.png
831.86	0	retRatingFeedback_sure_correct	fai_07637.png
834.84	0	faceRecog_guess_correct	mal_20552.png
838.29	0	ret_guess_correct	mal_20552.png
839.72	0	retFeedback_guess_correct	mal_20552.png
841.67	0	retRating_guess_correct	mal_20552.png
842.64	0	retRatingFeedback_guess_correct	mal_20552.png
846.58	0	faceRecog_guess_correct	foj_08937.png
848.42	0	ret_guess_correct	foj_08937.png
850.27	0	retFeedback_guess_correct	foj_08937.png
853.07	0	retRating_guess_correct	foj_08937.png
853.6	0	retRatingFeedback_guess_correct	foj_08937.png
856.82	0	faceRecog_sure_correct	fal_07977.png
859.08	0	ret_sure_correct	fal_07977.png
859.33	0	retFeedback_sure_correct	fal_07977.png
863.58	0	retRating_sure_correct	fal_07977.png
863.88	0	retRatingFeedback_sure_correct	fal_07977.png
867.05	0	faceRecog_guess_correct	mao_19000.png
869.61	0	ret_guess_correct	mao_19000.png
871.43	0	retFeedback_guess_correct	mao_19000.png
874.51	0	retRating_guess_correct	mao_19000.png
874.84	0	retRatingFeedback_guess_correct	mao_19000.png
878.32	0	faceRecog_guess_correct	mai_23761.png
881.62	0	ret_guess_correct	mai_23761.png
882.19	0	retFeedback_guess_correct	mai_23761.png
885.14	0	retRating_guess_correct	mai_23761.png
886.04	0	retRatingFeedback_guess_correct	mai_23761.png
890.24	0	faceRecog_guess_incorrect	mon_69587.png
893.7	0	ret_guess_incorrect	mon_69587.png
894.42	0	retFeedback_guess_incorrect	mon_69587.png
897.98	0	retRating_guess_incorrect	mon_69587.png
898.97	0	retRatingFeedback_guess_incorrect	mon_69587.png
901.58	0	faceRecog_sure_correct	moe_23630.png
904.83	0	ret_sure_correct	moe_23630.png
905.1	0	retFeedback_sure_correct	moe_23630.png
909.93	0	retRating_sure_correct	moe_23630.png
910.21	0	retRatingFeedback_sure_correct	moe_23630.png
915.08	0	faceRecog_guess_correct	fax_15310.png
918.51	0	ret_guess_correct	fax_15310.png
918.88	0	retFeedback_guess_correct	fax_15310.png
922.14	0	retRating_guess_correct	fax_15310.png
922.74	0	retRatingFeedback_guess_correct	fax_15310.png
927.31	0	faceRecog_unsure_correct	mas_41937.png
930.29	0	ret_unsure_correct	mas_41937.png
931.62	0	retFeedback_unsure_correct	mas_41937.png
934.95	0	retRating_unsure_correct	mas_41937.png
935.45	0	retRatingFeedback_unsure_correct	mas_41937.png
938.44	0	faceRecog_unsure_incorrect	maw_22459.png
941.59	0	ret_unsure_incorrect	maw_22459.png
941.9	0	retFeedback_unsure_incorrect	maw_22459.png
945.62	0	retRating_unsure_incorrect	maw_22459.png
946.35	0	retRatingFeedback_unsure_incorrect	maw_22459.png
949.03	0	faceRecog_guess_correct	mos_23223.png
951.87	0	ret_guess_correct	mos_23223.png
952.17	0	retFeedback_guess_correct	mos_23223.png
956.1	0	retRating_guess_correct	mos_23223.png
956.61	0	retRatingFeedback_guess_correct	mos_23223.png
959.46	0	faceRecog_sure_correct	mof_06901.png
962.7	0	ret_sure_correct	mof_06901.png
963.46	0	retFeedback_sure_correct	mof_06901.png
966.54	0	retRating_sure_correct	mof_06901.png
966.96	0	retRatingFeedback_sure_correct	mof_06901.png
971.31	0	faceRecog_guess_correct	fab_06286.png
973.82	0	ret_guess_correct	fab_06286.png
974.04	0	retFeedback_guess_correct	fab_06286.png
978.71	0	retRating_guess_correct	fab_06286.png
979.04	0	retRatingFeedback_guess_correct	fab_06286.png
983.52	0	faceRecog_sure_correct	foe_08514.png
986.75	0	ret_sure_correct	foe_08514.png
987.02	0	retFeedback_sure_correct	foe_08514.png
991.32	0	retRating_sure_correct	foe_08514.png
991.65	0	retRatingFeedback_sure_correct	foe_08514.png
995.02	0	faceRecog_guess_correct	faj_07849.png
996.93	0	ret_guess_correct	faj_07849.png
998.75	0	retFeedback_guess_correct	faj_07849.png
1002.17	0	retRating_guess_correct	faj_07849.png
1002.58	0	retRatingFeedback_guess_correct	faj_07849.png
1006.73	0	faceRecog_guess_incorrect	mau_58144.png
1009.68	0	ret_guess_incorrect	mau_58144.png
1009.91	0	retFeedback_guess_incorrect	mau_58144.png
1013.31	0	retRating_guess_incorrect	mau_58144.png
1013.74	0	retRatingFeedback_guess_incorrect	mau_58144.png
1018.08	0	faceRecog_unsure_incorrect	fag_06551.png
1021.26	0	ret_unsure_incorrect	fag_06551.png
1022.03	0	retFeedback_unsure_incorrect	fag_06551.png
1024.76	0	retRating_unsure_incorrect	fag_06551.png
1025.59	0	retRatingFeedback_unsure_incorrect	fag_06551.png
1028.27	0	faceRecog_guess_correct	fot_06092.png
1030.41	0	ret_guess_correct	fot_06092.png
1031.87	0	retFeedback_guess_correct	fot_06092.png
1034.02	0	retRating_guess_correct	fot_06092.png
1034.86	0	retRatingFeedback_guess_correct	fot_06092.png
1039.1	0	faceRecog_unsure_incorrect	map_49576.png
1041.37	0	ret_unsure_incorrect	map_49576.png
1042.17	0	retFeedback_unsure_incorrect	map_49576.png
1045.83	0	retRating_unsure_incorrect	map_49576.png
1046.13	0	retRatingFeedback_unsure_incorrect	map_49576.png
1050.03	0	faceRecog_guess_incorrect	foa_00426.png
1051.88	0	ret_guess_incorrect	foa_00426.png
1052.32	0	retFeedback_guess_incorrect	foa_00426.png
1055.46	0	retRating_guess_incorrect	foa_00426.png
1056.33	0	retRatingFeedback_guess_incorrect	foa_00426.png
1059.53	0	faceRecog_unsure_incorrect	fan_18894.png
1061.58	0	ret_unsure_incorrect	fan_18894.png
1063.14	0	retFeedback_unsure_incorrect	fan_18894.png
1066.14	0	retRating_unsure_incorrect	fan_18894.png
1066.63	0	retRatingFeedback_unsure_incorrect	fan_18894.png
1071.24	0	faceRecog_guess_incorrect	foq_17341.png
1074.19	0	ret_guess_incorrect	foq_17341.png
1076.37	0	retFeedback_guess_incorrect	foq_17341.png
1078.89	0	retRating_guess_incorrect	foq_17341.png
1079.16	0	retRatingFeedback_guess_incorrect	foq_17341.png
