onset	duration	trial	value	instruction
19226	10	1	1	rest
29197	10	1	2	task
39248	10	2	1	rest
49223	10	2	2	task
59296	10	3	1	rest
69260	10	3	2	task
79306	10	4	1	rest
89301	10	4	2	task
99306	10	5	1	rest
109293	3	5	2	task
112160	10	6	1	rest
122121	10	6	2	task
132178	10	7	1	rest
142140	10	7	2	task
152201	10	8	1	rest
162194	10	8	2	task
172217	10	9	1	rest
182214	10	9	2	task
192242	10	10	1	rest
202229	10	10	2	task
