onset	duration	trial_type
4.5	0.5	Image_102
7.5	0.5	Image_235
10.5	0.5	Image_195
13.5	0.5	Catch
16.5	0.5	Image_176
19.5	0.5	Image_201
22.5	0.5	Image_187
25.5	0.5	Image_81
28.5	0.5	Catch
31.5	0.5	Image_136
34.5	0.5	Image_23
37.5	0.5	Image_44
40.5	0.5	Catch
43.5	0.5	Image_54
46.5	0.5	Image_199
49.5	0.5	Image_113
52.5	0.5	Catch
55.5	0.5	Image_83
58.5	0.5	Image_151
61.5	0.5	Image_186
64.5	0.5	Image_25
67.5	0.5	Catch
70.5	0.5	Image_146
73.5	0.5	Image_209
76.5	0.5	Image_123
79.5	0.5	Image_28
82.5	0.5	Image_227
85.5	0.5	Catch
88.5	0.5	Image_168
91.5	0.5	Image_169
94.5	0.5	Image_108
97.5	0.5	Image_145
100.5	0.5	Catch
103.5	0.5	Image_127
106.5	0.5	Image_149
109.5	0.5	Image_148
112.5	0.5	Catch
115.5	0.5	Image_150
118.5	0.5	Image_97
121.5	0.5	Image_228
124.5	0.5	Image_225
127.5	0.5	Image_121
130.5	0.5	Catch
133.5	0.5	Image_190
136.5	0.5	Image_74
139.5	0.5	Image_141
142.5	0.5	Image_206
145.5	0.5	Catch
148.5	0.5	Image_216
151.5	0.5	Image_7
154.5	0.5	Image_185
157.5	0.5	Catch
160.5	0.5	Image_181
163.5	0.5	Image_242
166.5	0.5	Image_87
169.5	0.5	Image_164
172.5	0.5	Image_56
175.5	0.5	Catch
178.5	0.5	Image_115
181.5	0.5	Image_163
184.5	0.5	Image_5
187.5	0.5	Image_212
190.5	0.5	Catch
193.5	0.5	Image_94
196.5	0.5	Image_240
199.5	0.5	Image_78
202.5	0.5	Catch
205.5	0.5	Image_211
208.5	0.5	Image_58
211.5	0.5	Image_239
214.5	0.5	Image_43
217.5	0.5	Image_138
220.5	0.5	Catch
223.5	0.5	Image_219
226.5	0.5	Image_170
229.5	0.5	Image_107
232.5	0.5	Catch
235.5	0.5	Image_96
238.5	0.5	Image_161
241.5	0.5	Image_13
244.5	0.5	Catch
247.5	0.5	Image_116
250.5	0.5	Image_105
253.5	0.5	Image_179
256.5	0.5	Image_41
259.5	0.5	Catch
262.5	0.5	Image_143
265.5	0.5	Image_48
268.5	0.5	Image_114
271.5	0.5	Image_75
274.5	0.5	Catch
277.5	0.5	Image_93
280.5	0.5	Image_92
283.5	0.5	Image_229
286.5	0.5	Image_98
289.5	0.5	Catch
292.5	0.5	Image_68
295.5	0.5	Image_70
298.5	0.5	Image_103
301.5	0.5	Image_210
304.5	0.5	Catch
307.5	0.5	Image_208
310.5	0.5	Image_66
313.5	0.5	Image_224
316.5	0.5	Image_109
319.5	0.5	Image_57
322.5	0.5	Catch
325.5	0.5	Image_175
328.5	0.5	Image_27
331.5	0.5	Image_4
334.5	0.5	Image_69
337.5	0.5	Image_172
340.5	0.5	Catch
343.5	0.5	Image_215
346.5	0.5	Image_196
349.5	0.5	Image_82
352.5	0.5	Image_128
355.5	0.5	Image_152
358.5	0.5	Catch
361.5	0.5	Image_89
364.5	0.5	Image_51
367.5	0.5	Image_165
370.5	0.5	Image_71
373.5	0.5	Image_12
376.5	0.5	Catch
379.5	0.5	Image_157
382.5	0.5	Image_39
385.5	0.5	Image_238
388.5	0.5	Image_139
391.5	0.5	Catch
394.5	0.5	Image_241
397.5	0.5	Image_183
400.5	0.5	Image_77
403.5	0.5	Catch
406.5	0.5	Image_204
409.5	0.5	Image_197
412.5	0.5	Image_180
415.5	0.5	Image_21
418.5	0.5	Image_72
421.5	0.5	Catch
424.5	0.5	Image_160
427.5	0.5	Image_37
430.5	0.5	Image_129
433.5	0.5	Catch
436.5	0.5	Image_6
439.5	0.5	Image_214
442.5	0.5	Image_130
445.5	0.5	Image_134
448.5	0.5	Image_50
451.5	0.5	Catch
454.5	0.5	Image_85
