onset	duration	sample	value
2.36	n/a	1180	200
2.58	n/a	1290	241
10.586	n/a	5293	241
12.598	n/a	6299	241
14.024	n/a	7012	200
14.238	n/a	7119	244
15.06	n/a	7530	245
16.06	n/a	8030	181
16.38	n/a	8190	246
16.6	n/a	8300	11
17.902	n/a	8951	244
18.722	n/a	9361	245
19.722	n/a	9861	171
20.044	n/a	10022	246
20.264	n/a	10132	110
21.564	n/a	10782	244
22.384	n/a	11192	245
23.386	n/a	11693	181
23.706	n/a	11853	246
23.926	n/a	11963	114
25.226	n/a	12613	244
26.048	n/a	13024	245
27.048	n/a	13524	196
27.368	n/a	13684	246
27.588	n/a	13794	199
27.624	n/a	13812	200
28.89	n/a	14445	244
29.71	n/a	14855	245
30.71	n/a	15355	171
31.03	n/a	15515	246
31.252	n/a	15626	37
32.552	n/a	16276	244
33.372	n/a	16686	245
34.374	n/a	17187	171
34.694	n/a	17347	246
34.914	n/a	17457	15
36.214	n/a	18107	244
37.036	n/a	18518	245
38.036	n/a	19018	181
38.356	n/a	19178	246
38.576	n/a	19288	57
39.878	n/a	19939	244
40.698	n/a	20349	245
41.698	n/a	20849	196
42.018	n/a	21009	246
42.24	n/a	21120	199
42.884	n/a	21442	200
43.54	n/a	21770	244
44.36	n/a	22180	245
45.362	n/a	22681	171
45.682	n/a	22841	246
45.902	n/a	22951	51
47.202	n/a	23601	244
48.024	n/a	24012	245
49.024	n/a	24512	171
49.344	n/a	24672	246
49.564	n/a	24782	69
50.866	n/a	25433	244
51.686	n/a	25843	245
52.686	n/a	26343	181
53.006	n/a	26503	246
53.226	n/a	26613	91
54.528	n/a	27264	244
55.348	n/a	27674	245
56.35	n/a	28175	171
56.67	n/a	28335	246
56.89	n/a	28445	145
58.19	n/a	29095	244
59.012	n/a	29506	245
60.012	n/a	30006	181
60.332	n/a	30166	246
60.552	n/a	30276	105
61.854	n/a	30927	254
65.856	n/a	32928	244
66.676	n/a	33338	245
69.494	n/a	34747	182
70.51	n/a	35255	246
70.73	n/a	35365	148
72.03	n/a	36015	244
72.852	n/a	36426	245
73.868	n/a	36934	172
74.882	n/a	37441	246
75.102	n/a	37551	48
76.404	n/a	38202	244
77.224	n/a	38612	245
78.24	n/a	39120	182
79.256	n/a	39628	246
79.476	n/a	39738	130
80.776	n/a	40388	244
81.598	n/a	40799	245
82.616	n/a	41308	182
83.628	n/a	41814	246
83.85	n/a	41925	128
85.15	n/a	42575	244
