onset	duration	object	trial_type	map	stayswitch	distance	value	counterfactual_value	value_diff	choicetype	object1	object2	chosen_distance	unchosen_distance	chosen_value	unchosen_value	counterfactual_chosen_value	counterfactual_unchosen_value	button	response_time	cr
209.465242946733	2.01627100875976	8	object_onset	1	stay	0.569209978830308	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
215.097228613321	2.01616636896051	5	object_onset	2	switch	0.853814968245462	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
220.779173863986	2.79928134537931	5	choice	2	n/a	NaN	NaN	NaN	NaN	d	8	2	0.853814968245462	0.853814968245462	13.5499782611421	13.5499782611421	27.2811430344322	65.9816111558298	223.559796365191	2.78062250120456	1
229.210381676067	2.01615164898885	7	object_onset	2	stay	0.569209978830308	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
234.05912500648	2.01618748891997	10	object_onset	1	switch	1.08747413762351	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
241.040725361807	2.01615452898386	11	object_onset	2	switch	0.524785670536077	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
247.439111156907	2.01616828895658	3	object_onset	1	switch	0.524785670536077	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252.437851959324	2.01615932897403	7	object_onset	1	stay	1.08747413762351	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
258.436313402278	4.4655696661066	7	choice	1	n/a	NaN	NaN	NaN	NaN	d	2	9	0.458911756223351	1.27914033631967	19.4955359903515	85.4771471461812	17.1151618366732	14.272887645719	262.886892057167	4.45057865488889	1
267.400741630576	2.01618684892128	9	object_onset	1	stay	0.458911756223351	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
272.532795777032	2.01617212894962	4	object_onset	2	switch	0.9	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
277.681382051746	2.0162742087532	11	object_onset	1	switch	1.27914033631967	3	100	-97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
283.013478374121	2.01605660917176	11	object_onset	2	switch	0	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
287.92894285643	2.0160934091009	2	object_onset	1	switch	0.853814968245462	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
293.810731563395	6.03197145861486	2	choice	1	n/a	NaN	NaN	NaN	NaN	d	5	12	0.814984662432368	0.853814968245462	12.9906848652376	65.9816111558298	56.1629049914503	13.5499782611421	299.826183053729	6.01545149033336	1
303.125037839927	2.01607996912662	3	object_onset	1	stay	0.36	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
309.990018259165	6.61512361896257	3	choice	1	n/a	NaN	NaN	NaN	NaN	d	8	7	1.08747413762351	0.9	79.370433738819	32.5937547140353	48.3436681716825	34.0707805259635	316.590250706719	6.60023244755394	-1
321.520423320787	2.01617308894765	10	object_onset	2	switch	0.9	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
326.385806939251	2.01621884885935	10	object_onset	2	stay	0	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
334.200572094902	2.01615676897836	10	object_onset	1	switch	0	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
341.065481154276	2.01616124897009	11	object_onset	1	stay	0.524785670536077	3	100	-97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
346.014258852623	2.01613692901719	1	object_onset	2	switch	0.569209978830308	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
351.096195335305	2.01625244879506	6	object_onset	1	switch	0.9	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
358.694406026741	2.01616092897075	12	object_onset	2	switch	0.648999229583518	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
366.492413454566	2.01618268892889	12	object_onset	2	stay	0	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
371.657835216956	2.88257526545567	12	choice	2	n/a	NaN	NaN	NaN	NaN	d	10	1	0.458911756223351	0.763675323681471	22.0921244654868	27.8392176156901	12.9906848652376	17.1247340052303	374.534639293493	2.87680407653625	1
377.889525332112	2.01620924887811	6	object_onset	1	switch	0.648999229583518	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
382.021816918112	3.08258800143085	6	choice	1	n/a	NaN	NaN	NaN	NaN	d	2	11	0.524785670536077	0.9	38.7004681213976	40.5840886391862	2.96273492775089	86.800615681217	385.085686875481	3.06386995736921	1
388.620188889237	2.01616540896248	2	object_onset	1	stay	0.524785670536077	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
395.934980604837	2.01620252889188	11	object_onset	2	switch	0.853814968245462	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
402.150115551778	2.01614940899344	7	object_onset	1	switch	1.26	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
408.031938818677	2.01619036891498	2	object_onset	2	switch	1.27914033631967	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
414.197068101629	2.01616828895658	11	object_onset	2	stay	0.853814968245462	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
420.528810824683	2.01616604896117	9	object_onset	2	stay	0.814984662432368	19	71	-52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
427.976934124286	2.01616476896379	6	object_onset	2	stay	0.458911756223351	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
435.641688047959	2.01612252904397	5	object_onset	2	stay	0.36	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
442.856495635529	2.01618364892693	12	object_onset	1	switch	0.9	18	72	-54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
448.155067222271	2.01624156881553	1	object_onset	2	switch	0.763675323681471	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
453.937060600843	3.73238515382036	1	choice	2	n/a	NaN	NaN	NaN	NaN	d	6	7	0.9	1.53792067415716	31.2864223035111	42.5965750214792	42.8345172613902	89.6111962861739	457.659166414401	3.72210581355739	1
463.301223101652	2.01627676874796	1	object_onset	2	stay	0	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
469.083121760406	2.01625308879375	6	object_onset	2	stay	0.9	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
474.398569154747	3.7157467857669	6	choice	2	n/a	NaN	NaN	NaN	NaN	d	10	3	0.458911756223351	1.08747413762351	37.0335154537144	37.0335154537144	32.5937547140354	38.7004681213976	478.094075339375	3.69550618462836	1
482.979742118895	2.0161641289651	3	object_onset	1	switch	0.458911756223351	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
489.54472919412	2.0161820489302	8	object_onset	1	stay	0.9	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
494.593481420516	2.01615996897272	9	object_onset	1	stay	0.36	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
500.7752602715	2.58268080125345	9	choice	1	n/a	NaN	NaN	NaN	NaN	d	5	12	0.524785670536077	0.458911756223351	1.4210854715202e-14	52.9909262905921	16.3922524520963	53.3206308004961	503.344620778328	2.56936050682816	-1
507.240299378625	2.01614748899647	8	object_onset	1	stay	0.36	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
513.821960661836	2.01613564901891	12	object_onset	2	switch	0.524785670536077	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
520.386976217005	2.01604156920075	2	object_onset	1	switch	0.814984662432368	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
525.918880795749	2.01619900889818	6	object_onset	1	stay	0.524785670536077	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
531.784074974576	2.01619388890776	5	object_onset	1	stay	0.36	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
537.932532289538	2.01618652892103	10	object_onset	2	switch	1.27914033631967	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
543.031273539955	2.01613500902113	5	object_onset	1	switch	1.27914033631967	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
549.196358022992	4.39891571408225	5	choice	1	n/a	NaN	NaN	NaN	NaN	d	7	4	0.569209978830308	0.524785670536077	19.4955359903515	56.8490675010205	0.72290938457687	0.93905438200614	553.581649763232	4.38529174024006	-1
558.12735943547	2.016268448765	4	object_onset	1	stay	0.524785670536077	14	2	12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
563.159532813697	2.01600668926676	4	object_onset	2	switch	0	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
569.24118225693	2.01627932874362	4	object_onset	2	stay	0	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
575.523082835681	2.01613212902612	3	object_onset	2	stay	0.763675323681471	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
580.488509782062	2.0161455690004	10	object_onset	1	switch	0.9	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
586.337013752934	2.0161698889533	3	object_onset	2	switch	0.9	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
591.385728859401	2.0161577289764	6	object_onset	1	switch	0.458911756223351	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
598.050739422581	2.01615580898033	1	object_onset	1	stay	0.9	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
603.399393473164	5.78188105878871	1	choice	1	n/a	NaN	NaN	NaN	NaN	d	11	8	0.569209978830308	1.27914033631967	2.25042862220399	42.8345172613902	55.5141933777059	28.3236873757602	609.166702399932	5.76730892676733	1
612.780210661996	2.01630620869219	9	object_onset	2	switch	1.08747413762351	19	71	-52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
619.462005832948	2.016161248971	5	object_onset	2	stay	0.524785670536077	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
625.260435019964	2.0162626887759	5	object_onset	1	switch	0	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
632.791956239444	2.01618492892521	8	object_onset	2	switch	0.853814968245462	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
637.557447249701	3.03256601747307	8	choice	2	n/a	NaN	NaN	NaN	NaN	d	3	10	0.569209978830308	0.9	34.0707805259635	34.0707805259635	38.7004681213976	32.5937547140353	640.578618089053	3.02117083935173	1
644.88892181327	2.01615004899213	9	object_onset	1	switch	0.36	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
650.687468120062	2.01616188896878	9	object_onset	2	switch	0	19	71	-52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
656.33600511487	2.0161577289773	12	object_onset	1	switch	0.458911756223351	18	72	-54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
661.584726557325	4.63213702629673	12	choice	1	n/a	NaN	NaN	NaN	NaN	d	4	9	0.458911756223351	1.08747413762351	52.9909262905921	3.85814121042835	53.3206308004961	70.6519376345985	666.196448262819	4.61172170549435	1
671.632153026266	2.01616956895487	7	object_onset	1	stay	0.9	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
676.930857412754	2.01601276925521	7	object_onset	2	switch	0	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
681.079800806782	3.43247308965147	7	choice	2	n/a	NaN	NaN	NaN	NaN	d	9	6	0.458911756223351	0.763675323681471	17.1151618366732	11.3101527179681	19.4955359903515	46.7766790247836	684.493612812264	3.4138120054813	1
688.111404266104	2.01605724916953	9	object_onset	1	switch	0.458911756223351	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
694.576397293317	2.01615868897534	3	object_onset	2	switch	0.648999229583518	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
699.591685583963	2.01625020879965	6	object_onset	2	stay	0.458911756223351	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
707.256519827481	2.01618044893348	9	object_onset	2	stay	0.458911756223351	19	71	-52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
712.571869302011	2.01615612898058	3	object_onset	2	stay	0.648999229583518	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
718.170455352725	2.01620220889254	12	object_onset	1	switch	0.458911756223351	18	72	-54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
723.252516955167	2.01615580898124	6	object_onset	1	stay	0.648999229583518	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
729.134337662072	2.0161855689239	3	object_onset	1	stay	0.458911756223351	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
734.716141025009	2.01632892864836	4	object_onset	1	stay	0.763675323681471	14	2	12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
739.098517250847	3.21585814555237	4	choice	1	n/a	NaN	NaN	NaN	NaN	d	1	10	1.08747413762351	1.53792067415716	13.2665927948019	9.13254365480929	42.8127200189084	48.5598131691118	742.295952071772	3.19743482092508	1
746.296698310339	2.01613180902768	8	object_onset	2	switch	1.26	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
753.411574569776	2.01612252904488	6	object_onset	2	stay	0.814984662432368	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
759.176787500568	2.01607868912924	8	object_onset	2	stay	0.814984662432368	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
764.675379503271	2.01615644897993	3	object_onset	2	stay	0.9	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
769.424205585525	3.63243174573108	3	choice	2	n/a	NaN	NaN	NaN	NaN	d	4	5	0.763675323681471	0.814984662432368	48.5598131691118	47.6207587871056	3.02583024744705	59.8748977484675	773.039299764544	3.61509417901925	1
775.92254158872	2.0161849289243	10	object_onset	2	stay	0.9	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
782.45429160776	5.04869622650313	10	choice	2	n/a	NaN	NaN	NaN	NaN	d	1	3	0.9	1.08747413762351	2.1316282072803e-14	5.74709315020331	6.10671340736224	4.13404913999263	787.484049950624	5.02975834286372	1
792.751662236808	2.01612348904291	9	object_onset	1	switch	0.763675323681471	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
797.65040067123	2.0161577289773	4	object_onset	1	stay	0.9	14	2	12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
805.115184098847	2.01615580898033	2	object_onset	1	stay	0.569209978830308	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
811.446920101914	2.0161577289764	10	object_onset	1	stay	1.26	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
816.345713896229	2.01613148902743	8	object_onset	2	switch	0.569209978830308	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
823.660386572058	2.01631068868301	11	object_onset	2	stay	0.853814968245462	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
830.592119183131	2.01617500894372	5	object_onset	2	stay	1.20747670784989	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
838.273523634834	2.01608956910786	9	object_onset	1	switch	0.524785670536077	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
845.788288406487	2.01616380896485	2	object_onset	2	switch	0.9	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
851.953407449458	2.01615836897599	2	object_onset	2	stay	0	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
856.185691803472	3.66572448180887	2	choice	2	n/a	NaN	NaN	NaN	NaN	d	7	6	0.524785670536077	1.27914033631967	2.96273492775089	14.272887645719	38.7004681213976	85.4771471461812	859.834985916827	3.6492941133547	1
864.883485663708	2.01612604903767	5	object_onset	1	switch	0.853814968245462	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
871.715090467026	2.01613436902244	2	object_onset	2	switch	0.853814968245462	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
877.430174214065	2.01630812868825	12	object_onset	2	stay	0.814984662432368	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
884.061942281071	2.01618748891997	11	object_onset	2	stay	0.36	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
888.994049291426	5.89882125446638	11	choice	2	n/a	NaN	NaN	NaN	NaN	d	9	5	0.814984662432368	1.20747670784989	80.9956065625119	97.3878590146082	67.8652316736184	67.8652316736184	894.868592892301	5.87454360087577	1
897.725213967589	2.01612476904029	4	object_onset	2	stay	1.27914033631967	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
903.240451058334	2.01603996920312	12	object_onset	2	stay	1.08747413762351	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
909.888772693556	2.01618268892889	8	object_onset	2	stay	0.524785670536077	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
915.354091800144	2.01615836897599	7	object_onset	2	stay	0.524785670536077	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
922.235681147492	2.01617020895355	1	object_onset	2	stay	1.53792067415716	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
927.251063517958	2.01616252896838	12	object_onset	1	switch	0.763675323681471	18	72	-54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
933.582808801007	2.01619772890081	1	object_onset	1	stay	0.763675323681471	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
939.581324003858	2.01613084902874	3	object_onset	2	switch	0.458911756223351	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
