onset	duration	trial_type
12.00	12.0	sur
24.30	12.0	iso90
35.70	12.0	orth
48.00	12.0	iso0
72.00	12.0	iso0
83.70	12.0	sur
96.30	12.0	orth
108.30	12.0	iso90
132.30	12.0	iso0
143.70	12.0	iso90
156.30	12.0	orth
168.00	12.0	sur
192.00	12.0	iso0
204.30	12.0	iso90
216.30	12.0	orth
227.70	12.0	sur
251.70	12.0	iso0
264.30	12.0	orth
276.01	12.0	sur
287.71	12.0	iso90
312.31	12.0	iso0
324.31	12.0	orth
336.01	12.0	sur
347.71	12.0	iso90
372.01	12.0	sur
384.01	12.0	orth
395.71	12.0	iso90
408.01	12.0	iso0
431.71	12.0	iso0
444.01	12.0	iso90
456.32	12.0	sur
468.32	12.0	orth
