onset	duration	object	trial_type	map	stayswitch	distance	value	counterfactual_value	value_diff	choicetype	object1	object2	chosen_distance	unchosen_distance	chosen_value	unchosen_value	counterfactual_chosen_value	counterfactual_unchosen_value	button	response_time	cr
110.667139199097	8.38163702725433	4	choice	1	n/a	NaN	NaN	NaN	NaN	v	1	5	1.08747413762351	0.524785670536077	13.2665927948019	56.8490675010205	42.8127200189084	0.93905438200614	119.035334652159	8.36819545306207	1
123.030805700851	2.016135649028	1	object_onset	1	stay	1.08747413762351	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127.146396198921	6.71510934698745	1	choice	1	n/a	NaN	NaN	NaN	NaN	v	9	12	0.763675323681471	1.08747413762351	17.1247340052303	70.1156602958224	27.8392176156901	25.481413184806	133.851469085188	6.70507288626686	1
136.977266283648	2.01619868889975	8	object_onset	1	stay	1.27914033631967	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
144.225472207094	2.01604156920803	2	object_onset	1	stay	1.20747670784989	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
150.557181970216	2.01614588899247	12	object_onset	2	switch	0.814984662432368	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
155.439272756601	2.01617372894543	8	object_onset	1	switch	0.524785670536077	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
161.004588471187	2.01611484905879	3	object_onset	1	stay	0.9	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
167.252848794538	6.73208250082098	3	choice	1	n/a	NaN	NaN	NaN	NaN	d	5	8	0.814984662432368	0.9	59.8748977484675	32.5937547140353	47.6207587871056	34.0707805259635	173.95911015851	6.70626136397186	1
178.416840159669	2.01613692901446	1	object_onset	2	switch	0.458911756223351	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
185.198472898934	2.01603644921852	1	object_onset	1	switch	0	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
192.946523622682	2.01604988917825	5	object_onset	2	switch	1.26	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
197.828478729323	6.58191216272826	5	choice	2	n/a	NaN	NaN	NaN	NaN	v	4	7	0.524785670536077	0.569209978830308	0.93905438200614	0.72290938457687	56.8490675010205	19.4955359903515	204.392122447127	6.56364371780364	-1
208.55923796627	2.01614204900397	2	object_onset	1	switch	0.853814968245462	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
213.874569200838	2.01615260897961	4	object_onset	2	switch	0.569209978830308	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
219.106550515426	2.01620188889501	3	object_onset	1	switch	0.763675323681471	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
225.65494370251	2.01615708897589	11	object_onset	1	stay	0.524785670536077	3	100	-97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
233.36966265025	2.01615484898502	7	object_onset	1	stay	1.26	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
238.868276092908	2.01615452898841	7	object_onset	1	stay	0	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
243.817025631317	6.34844541098573	7	choice	1	n/a	NaN	NaN	NaN	NaN	v	11	2	1.27914033631967	1.26	85.4771471461812	87.3607676639699	14.272887645719	98.110768399185	250.147797796235	6.33077216491802	1
254.747616804583	2.01614524899924	6	object_onset	2	switch	0.763675323681471	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
260.895993799699	2.01621276886726	1	object_onset	1	switch	0.9	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
267.577703530813	2.01612316904357	8	object_onset	2	switch	1.27914033631967	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
273.392893005643	2.01605052918603	10	object_onset	1	switch	0.569209978830308	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
279.957903440823	2.01614076901751	8	object_onset	1	stay	0.569209978830308	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
286.039713203747	2.01613244903274	5	object_onset	2	switch	0.853814968245462	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
292.538066166919	2.01615676897927	7	object_onset	2	stay	0.569209978830308	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
299.269704122169	2.01616252897657	10	object_onset	1	switch	1.08747413762351	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
304.485064348686	2.01613916900533	11	object_onset	2	switch	0.524785670536077	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
308.63398662275	5.98213783354731	11	choice	2	n/a	NaN	NaN	NaN	NaN	v	6	1	0.569209978830308	0.9	55.5141933777059	86.800615681217	2.25042862220399	40.5840886391862	314.590670225924	5.95668360317359	1
318.648043875757	2.0162450888165	3	object_onset	1	switch	0.524785670536077	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
325.163156486742	2.0161484489945	7	object_onset	1	stay	1.08747413762351	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
330.461845193262	2.01615804898029	9	object_onset	1	stay	0.458911756223351	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
334.843920939675	6.36540729842091	9	choice	1	n/a	NaN	NaN	NaN	NaN	d	8	2	0.36	0.9	27.2811430344322	65.9816111558297	2.84227419095423	2.84227419095423	341.166512960292	6.32259202061687	1
345.674663664642	2.01614460900601	4	object_onset	2	switch	0.9	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
351.523166355517	7.18170653113339	4	choice	2	n/a	NaN	NaN	NaN	NaN	d	12	6	0.458911756223351	1.08747413762351	11.5262977153973	70.6519376345985	29.5679244665883	3.85814121042835	358.669336954874	7.14617059935699	1
363.686803161341	2.01615068898536	11	object_onset	1	switch	1.27914033631967	3	100	-97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
369.551990300184	11.2472731252346	11	choice	1	n/a	NaN	NaN	NaN	NaN	v	8	3	0.524785670536077	0.853814968245462	7.99033392515088	40.5840886391862	49.7671002275025	83.8378807534661	380.789056725014	11.2370664248301	1
384.514860451469	2.01615868897352	11	object_onset	2	switch	0	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
390.380072550266	2.01618332893122	2	object_onset	1	switch	0.853814968245462	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
396.711807273328	2.01616156897217	3	object_onset	1	stay	0.36	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
404.409885933026	2.01610716906725	10	object_onset	2	switch	0.9	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
411.724678288621	2.01613116903172	10	object_onset	2	stay	0	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
417.006686707158	2.01606172916945	10	object_onset	1	switch	0	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
423.938269238526	2.01612444904458	11	object_onset	1	stay	0.524785670536077	3	100	-97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
431.069804345985	2.01615900897013	1	object_onset	2	switch	0.569209978830308	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
438.617905693623	2.01606172916945	6	object_onset	1	switch	0.9	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
444.599754688476	2.01613628902123	12	object_onset	2	switch	0.648999229583518	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
448.665371842493	5.34865085058846	12	choice	2	n/a	NaN	NaN	NaN	NaN	d	5	8	0.524785670536077	0.9	56.1629049914503	69.7128832525924	25.7097832561599	52.9909262905921	453.997608004589	5.3322361620958	1
458.9127656075	2.01605468917114	12	object_onset	2	stay	0	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
464.611345066223	2.01618172893359	6	object_onset	1	switch	0.648999229583518	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
469.759917260963	2.01629276871972	2	object_onset	1	stay	0.524785670536077	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
475.991807055732	2.01614140901074	11	object_onset	2	switch	0.853814968245462	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
483.073364019147	2.01617180895119	7	object_onset	1	switch	1.26	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
489.271665718406	2.01630236870551	2	object_onset	2	switch	1.27914033631967	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
494.887072216821	2.01613436902699	11	object_onset	2	stay	0.853814968245462	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
501.48539650804	2.01611708906421	9	object_onset	2	stay	0.814984662432368	19	71	-52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
508.217024223311	2.01613500902022	6	object_onset	2	stay	0.458911756223351	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
514.182189090207	2.0161564489681	5	object_onset	2	stay	0.36	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
519.430819012836	2.01620124888723	12	object_onset	1	switch	0.9	18	72	-54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
524.7461985673	2.01612860902969	1	object_onset	2	switch	0.763675323681471	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
530.611275626361	2.01625916876947	1	object_onset	2	stay	0	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
536.843107501234	2.01615484898502	6	object_onset	2	stay	0.9	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
542.358384911902	2.01616092897893	3	object_onset	1	switch	0.458911756223351	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
548.440218354779	2.01606844915659	8	object_onset	1	stay	0.9	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
553.555603093249	5.14868771452166	8	choice	1	n/a	NaN	NaN	NaN	NaN	d	1	3	0.9	1.27914033631967	32.5937547140353	42.8345172613902	34.0707805259635	28.3236873757602	558.691120593052	5.13551749980252	1
562.153429145415	2.01615964897792	9	object_onset	1	stay	0.36	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
567.135519739808	2.01603868920938	8	object_onset	1	stay	0.36	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
574.500272319478	2.01620028889738	12	object_onset	2	switch	0.524785670536077	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
580.098882370148	2.01618876891735	2	object_onset	1	switch	0.814984662432368	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
584.264496772172	5.21537526647444	2	choice	1	n/a	NaN	NaN	NaN	NaN	d	7	10	1.26	1.27914033631967	1.77635683940025e-15	85.4771471461812	34.0707805259635	14.272887645719	589.463455430174	5.19895865800208	1
592.795693512278	2.01614108899958	6	object_onset	1	stay	0.524785670536077	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
599.593945739631	7.21488086742465	6	choice	1	n/a	NaN	NaN	NaN	NaN	d	3	11	0.458911756223351	0.9	32.5937547140354	40.5840886391862	37.0335154537144	86.800615681217	606.791041041201	7.19709530156979	1
609.724769168446	2.01612732904323	5	object_onset	1	stay	0.36	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
615.040093683026	2.01616508896404	10	object_onset	2	switch	1.27914033631967	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
619.972178613418	10.7807361009909	10	choice	2	n/a	NaN	NaN	NaN	NaN	v	4	7	1.53792067415716	1.08747413762351	48.5598131691118	48.3436681716825	9.13254365480929	85.4771471461812	630.732944832751	10.7607662193332	-1
633.652032028098	2.01619260892039	5	object_onset	1	switch	1.27914033631967	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
638.800772222516	5.09868589052348	5	choice	1	n/a	NaN	NaN	NaN	NaN	d	11	6	0.36	1.20747670784989	27.2811430344322	67.8652316736184	10.5872433333912	97.3878590146082	643.879541031289	5.07876880877302	1
648.031776898992	2.01615388898063	4	object_onset	1	stay	0.524785670536077	14	2	12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
654.730089478238	2.01615548897826	4	object_onset	2	switch	0	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
660.795212873199	2.01616956894577	4	object_onset	2	stay	0	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
666.460482955881	2.01609980908688	3	object_onset	2	stay	0.763675323681471	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
671.792471118461	2.01610684907064	10	object_onset	1	switch	0.9	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
678.024213713506	2.01615484898502	3	object_onset	2	switch	0.9	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
684.655873300726	9.3476770924608	3	choice	2	n/a	NaN	NaN	NaN	NaN	v	10	9	0.648999229583518	0.9	31.2285063350093	2.1316282072803e-14	59.8748977484675	6.10671340736224	693.987501783995	9.33162848326901	-1
698.71898805954	2.01616956896032	6	object_onset	1	switch	0.458911756223351	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
704.417526238351	2.01619100892276	1	object_onset	1	stay	0.9	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
709.832870400889	2.01611164906353	9	object_onset	2	switch	1.08747413762351	19	71	-52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
714.814912995367	2.01619100892276	5	object_onset	2	stay	0.524785670536077	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
720.513462694158	2.01607932912884	5	object_onset	1	switch	0	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
726.262053576866	2.01612828903308	8	object_onset	2	switch	0.853814968245462	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
731.144115563307	2.01611324906116	9	object_onset	1	switch	0.36	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
736.542759597898	2.01615676897927	9	object_onset	2	switch	0	19	71	-52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
743.924267025417	2.01614908898773	12	object_onset	1	switch	0.458911756223351	18	72	-54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
749.839410548331	2.01618812892411	7	object_onset	1	stay	0.9	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
756.904318903718	2.01612924902292	7	object_onset	2	switch	0	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
762.719497498561	2.01614332900499	9	object_onset	1	switch	0.458911756223351	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
767.618269212922	2.01619196891261	3	object_onset	2	switch	0.648999229583518	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
774.333252800163	2.01616796894814	6	object_onset	2	stay	0.458911756223351	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
778.398908674106	8.21488797382335	6	choice	2	n/a	NaN	NaN	NaN	NaN	v	7	12	0.648999229583518	0.763675323681471	59.1256399192012	11.3101527179681	25.70978325616	46.7766790247836	786.593562380367	8.19465370626131	-1
791.62886951257	2.01619836890313	9	object_onset	2	stay	0.458911756223351	19	71	-52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
797.277475307244	2.01616444897081	3	object_onset	2	stay	0.648999229583518	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
803.959130318472	2.01612636903883	12	object_onset	1	switch	0.458911756223351	18	72	-54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
810.407403377787	7.46497702725173	12	choice	1	n/a	NaN	NaN	NaN	NaN	v	9	4	0.458911756223351	1.08747413762351	52.9909262905921	3.85814121042835	53.3206308004961	70.6519376345985	817.856708435123	7.44930505733646	-1
821.088017431015	2.01628380872717	6	object_onset	1	stay	0.648999229583518	44	13	31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
827.686480921955	2.01615900898469	3	object_onset	1	stay	0.458911756223351	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
834.884662621451	2.01611932905507	4	object_onset	1	stay	0.763675323681471	14	2	12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
842.466087105116	2.01615804898029	8	object_onset	2	switch	1.26	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
847.798073987695	2.01615580898942	6	object_onset	2	stay	0.814984662432368	13	44	-31	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
853.413289446486	2.01619260890584	8	object_onset	2	stay	0.814984662432368	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
858.17866269697	7.93156525139057	8	choice	2	n/a	NaN	NaN	NaN	NaN	d	2	11	0.853814968245462	1.20747670784989	83.8378807534661	0	40.5840886391862	38.7004681213976	866.099025729869	7.92036303289933	1
870.125745358571	2.01615452898841	3	object_onset	2	stay	0.9	50	11	39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
874.991242576813	2.01609692910279	10	object_onset	2	stay	0.9	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
880.789635923909	2.01628828872344	9	object_onset	1	switch	0.763675323681471	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
887.588031830979	2.01616060896777	4	object_onset	1	stay	0.9	14	2	12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
894.469518138532	2.01627772874781	2	object_onset	1	stay	0.569209978830308	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
900.151541789048	2.01613212902157	10	object_onset	1	stay	1.26	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
905.183604767488	2.01615580897487	8	object_onset	2	switch	0.569209978830308	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
911.215419746397	2.01600412926928	11	object_onset	2	stay	0.853814968245462	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
917.047279269231	2.01612988903071	5	object_onset	2	stay	1.20747670784989	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
923.162426248149	2.01609596909839	9	object_onset	1	switch	0.524785670536077	71	19	52	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
929.027548747108	2.01620988888317	2	object_onset	2	switch	0.9	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
933.443115309216	3.26583628960361	2	choice	2	n/a	NaN	NaN	NaN	NaN	d	3	5	0.36	0.853814968245462	34.0707805259635	13.5499782611421	6.10671340736224	65.9816111558298	936.693489548503	3.25037423928734	1
939.791538000252	2.01613820901548	2	object_onset	2	stay	0	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
945.3068256509	2.01615644898266	5	object_onset	1	switch	0.853814968245462	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
952.088446550188	2.01615644898266	2	object_onset	2	switch	0.853814968245462	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
957.60368396093	2.01620124888723	12	object_onset	2	stay	0.814984662432368	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
962.585806875257	2.01612700903206	11	object_onset	2	stay	0.36	100	3	97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
970.30051494301	2.01604636920092	4	object_onset	2	stay	1.27914033631967	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
975.465770625728	2.01627292875492	12	object_onset	2	stay	1.08747413762351	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
980.431267011969	2.01618652892648	8	object_onset	2	stay	0.524785670536077	16	44	-28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
987.346212135279	2.01616828895931	7	object_onset	2	stay	0.524785670536077	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
992.328301129659	2.01613276902935	1	object_onset	2	stay	1.53792067415716	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
997.843541740396	2.01616508896404	12	object_onset	1	switch	0.763675323681471	18	72	-54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1003.24220785497	2.01615964896337	1	object_onset	1	stay	0.763675323681471	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
