onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	474	1	n/a	1197.0	1.0	n/a	plastic_film/plastic_film_01b.jpg
7.5	0.5	exp	217	1	n/a	519.0	1.0	n/a	dress/dress_01b.jpg
12.0	0.5	catch	721	96	n/a	n/a	n/a	1.611	catch096.jpg
16.5	0.5	exp	393	1	n/a	988.0	1.0	n/a	meat/meat_01b.jpg
21.0	0.5	exp	466	1	n/a	1172.0	1.0	n/a	pigeon/pigeon_01b.jpg
25.5	0.5	exp	453	1	n/a	1134.0	1.0	n/a	pear/pear_01b.jpg
30.0	0.5	exp	528	1	n/a	1319.0	1.0	n/a	robot/robot_01b.jpg
34.5	0.5	exp	542	1	n/a	1377.0	1.0	n/a	scarecrow/scarecrow_01b.jpg
39.0	0.5	exp	5	1	n/a	13.0	1.0	n/a	alligator/alligator_01b.jpg
43.5	0.5	exp	411	1	n/a	1026.0	1.0	n/a	motorcycle/motorcycle_01b.jpg
48.0	0.5	exp	511	1	n/a	1278.0	1.0	n/a	railing/railing_01b.jpg
52.5	0.5	exp	134	1	n/a	313.0	1.0	n/a	cheese/cheese_01b.jpg
57.0	0.5	exp	463	1	n/a	1168.0	1.0	n/a	pickle/pickle_01b.jpg
61.5	0.5	test	697	13	97.0	1786.0	15.0	n/a	wasp/wasp_15n.jpg
66.0	0.5	exp	715	1	n/a	1837.0	1.0	n/a	worm/worm_01b.jpg
70.5	0.5	exp	177	1	n/a	431.0	1.0	n/a	cranberry/cranberry_01b.jpg
75.0	0.5	exp	648	1	n/a	1671.0	1.0	n/a	toilet/toilet_01b.jpg
79.5	0.5	exp	252	1	n/a	618.0	1.0	n/a	floss/floss_01b.jpg
84.0	0.5	catch	721	89	n/a	n/a	n/a	1.027	catch089.jpg
88.5	0.5	exp	660	1	n/a	1696.0	1.0	n/a	tractor/tractor_01b.jpg
93.0	0.5	exp	522	1	n/a	1308.0	1.0	n/a	rhubarb/rhubarb_01b.jpg
97.5	0.5	test	30	13	6.0	64.0	13.0	n/a	banana/banana_13s.jpg
102.0	0.5	exp	253	1	n/a	620.0	1.0	n/a	flower/flower_01b.jpg
106.5	0.5	catch	721	32	n/a	n/a	n/a	0.787	catch032.jpg
111.0	0.5	exp	503	1	n/a	1257.0	1.0	n/a	punching_bag/punching_bag_01b.jpg
115.5	0.5	exp	323	1	n/a	808.0	1.0	n/a	hourglass/hourglass_01b.jpg
120.0	0.5	exp	417	1	n/a	1046.0	1.0	n/a	nacho/nacho_01b.jpg
124.5	0.5	exp	338	1	n/a	858.0	1.0	n/a	jukebox/jukebox_01n.jpg
129.0	0.5	exp	622	1	n/a	1607.0	1.0	n/a	t-shirt/t-shirt_01b.jpg
133.5	0.5	exp	376	1	n/a	942.0	1.0	n/a	locker/locker_01b.jpg
138.0	0.5	catch	721	55	n/a	n/a	n/a	0.945	catch055.jpg
142.5	0.5	test	168	13	28.0	401.0	15.0	n/a	cookie/cookie_15s.jpg
147.0	0.5	exp	305	1	n/a	752.0	1.0	n/a	hanger/hanger_01b.jpg
151.5	0.5	exp	465	1	n/a	1171.0	1.0	n/a	pig/pig_01b.jpg
156.0	0.5	catch	721	34	n/a	n/a	n/a	0.888	catch034.jpg
160.5	0.5	exp	246	1	n/a	597.0	1.0	n/a	firetruck/firetruck_01b.jpg
165.0	0.5	exp	699	1	n/a	1791.0	1.0	n/a	water_fountain/water_fountain_01b.jpg
169.5	0.5	exp	80	1	n/a	189.0	1.0	n/a	bracelet2/bracelet2_01b.jpg
174.0	0.5	exp	114	1	n/a	259.0	1.0	n/a	cane/cane_01s.jpg
178.5	0.5	exp	397	1	n/a	999.0	1.0	n/a	microphone/microphone_01b.jpg
183.0	0.5	exp	65	1	n/a	150.0	1.0	n/a	blueberry/blueberry_01b.jpg
187.5	0.5	exp	470	1	n/a	1185.0	1.0	n/a	ping-pong_table/ping-pong_table_01b.jpg
192.0	0.5	exp	236	1	n/a	569.0	1.0	n/a	eyepiece/eyepiece_01s.jpg
196.5	0.5	exp	120	1	n/a	276.0	1.0	n/a	carousel/carousel_01b.jpg
201.0	0.5	exp	649	1	n/a	1672.0	1.0	n/a	toilet_paper/toilet_paper_01b.jpg
205.5	0.5	exp	604	1	n/a	1555.0	1.0	n/a	stiletto/stiletto_01b.jpg
210.0	0.5	test	41	13	8.0	103.0	13.0	n/a	bean/bean_13s.jpg
