onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	691	13	96.0	1778.0	13.0	n/a	wallpaper/wallpaper_13s.jpg
7.5	0.5	exp	265	1	n/a	658.0	1.0	n/a	gargoyle/gargoyle_01b.jpg
12.0	0.5	test	362	13	63.0	916.0	14.0	n/a	lemonade/lemonade_14s.jpg
16.5	0.5	exp	589	1	n/a	1514.0	1.0	n/a	spider/spider_01b.jpg
21.0	0.5	exp	627	1	n/a	1615.0	1.0	n/a	tadpole/tadpole_01b.jpg
25.5	0.5	exp	478	1	n/a	1202.0	1.0	n/a	pliers/pliers_01s.jpg
30.0	0.5	exp	526	1	n/a	1314.0	1.0	n/a	ring/ring_01b.jpg
34.5	0.5	exp	514	1	n/a	1288.0	1.0	n/a	rattle/rattle_01b.jpg
39.0	0.5	test	155	13	27.0	371.0	13.0	n/a	coat/coat_rack_13s.jpg
43.5	0.5	exp	303	1	n/a	745.0	1.0	n/a	hand/hand_01b.jpg
48.0	0.5	exp	240	1	n/a	578.0	1.0	n/a	fern/fern_01b.jpg
52.5	0.5	exp	366	1	n/a	928.0	1.0	n/a	lightbulb/lightbulb_01b.jpg
57.0	0.5	exp	50	1	n/a	121.0	1.0	n/a	bench/bench_01b.jpg
61.5	0.5	exp	327	1	n/a	825.0	1.0	n/a	icicle/icicle_01b.jpg
66.0	0.5	catch	721	64	n/a	n/a	n/a	0.85	catch064.jpg
70.5	0.5	exp	632	1	n/a	1630.0	1.0	n/a	tattoo/tattoo_01b.jpg
75.0	0.5	test	680	13	95.0	1749.0	13.0	n/a	urinal/urinal_13s.jpg
79.5	0.5	exp	329	1	n/a	829.0	1.0	n/a	inhaler/inhaler_01b.jpg
84.0	0.5	exp	324	1	n/a	809.0	1.0	n/a	hovercraft/hovercraft_01b.jpg
88.5	0.5	test	178	13	30.0	433.0	16.0	n/a	crank/crank_16s.jpg
93.0	0.5	exp	23	1	n/a	47.0	1.0	n/a	baby/baby_01b.jpg
97.5	0.5	exp	639	1	n/a	1649.0	1.0	n/a	thermostat/thermostat_01b.jpg
102.0	0.5	catch	721	42	n/a	n/a	n/a	0.871	catch042.jpg
106.5	0.5	exp	611	1	n/a	1579.0	1.0	n/a	subway/subway_01b.jpg
111.0	0.5	exp	615	1	n/a	1587.0	1.0	n/a	sunroof/sunroof_01b.jpg
115.5	0.5	exp	312	1	n/a	776.0	1.0	n/a	helicopter/helicopter_01b.jpg
120.0	0.5	exp	200	1	n/a	486.0	1.0	n/a	diaper/diaper_01b.jpg
124.5	0.5	exp	571	1	n/a	1468.0	1.0	n/a	slingshot/slingshot_01b.jpg
129.0	0.5	exp	515	1	n/a	1291.0	1.0	n/a	razor/razor_01b.jpg
133.5	0.5	exp	73	1	n/a	171.0	1.0	n/a	bottle/bottle_01b.jpg
138.0	0.5	exp	565	1	n/a	1446.0	1.0	n/a	silverware/silverware_01b.jpg
142.5	0.5	exp	643	1	n/a	1659.0	1.0	n/a	tie/tie_01b.jpg
147.0	0.5	exp	285	1	n/a	707.0	1.0	n/a	grasshopper/grasshopper_01b.jpg
151.5	0.5	exp	328	1	n/a	826.0	1.0	n/a	iguana/iguana_01b.jpg
156.0	0.5	exp	518	1	n/a	1301.0	1.0	n/a	refrigerator/refrigerator_01b.jpg
160.5	0.5	exp	529	1	n/a	1322.0	1.0	n/a	rocking_chair/rocking_chair_01b.jpg
165.0	0.5	exp	425	1	n/a	1064.0	1.0	n/a	nose/nose_01b.jpg
169.5	0.5	exp	689	1	n/a	1776.0	1.0	n/a	wall/wall_01b.jpg
174.0	0.5	catch	721	70	n/a	n/a	n/a	1.188	catch070.jpg
178.5	0.5	exp	258	1	n/a	633.0	1.0	n/a	footprint/footprint_01b.jpg
183.0	0.5	exp	504	1	n/a	1264.0	1.0	n/a	quill/quill_01b.jpg
187.5	0.5	exp	279	1	n/a	698.0	1.0	n/a	graffiti/graffiti_01b.jpg
192.0	0.5	exp	209	1	n/a	503.0	1.0	n/a	dolphin/dolphin_01b.jpg
196.5	0.5	exp	208	1	n/a	502.0	1.0	n/a	dolly/dolly_01s.jpg
201.0	0.5	exp	614	1	n/a	1584.0	1.0	n/a	sundial/sundial_01b.jpg
205.5	0.5	exp	372	1	n/a	938.0	1.0	n/a	lizard/lizard_01b.jpg
210.0	0.5	exp	20	1	n/a	43.0	1.0	n/a	asparagus/asparagus_01b.jpg
