onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	377	1	n/a	946.0	1.0	n/a	lollipop/lollipop_01b.jpg
7.5	0.5	exp	373	1	n/a	939.0	1.0	n/a	llama/llama_01b.jpg
12.0	0.5	exp	269	1	n/a	669.0	1.0	n/a	gearshift/gearshift_01b.jpg
16.5	0.5	catch	721	31	n/a	n/a	n/a	1.049	catch031.jpg
21.0	0.5	test	344	13	60.0	870.0	17.0	n/a	key/key_17s.jpg
25.5	0.5	exp	469	1	n/a	1183.0	1.0	n/a	pineapple/pineapple_01b.jpg
30.0	0.5	exp	325	1	n/a	811.0	1.0	n/a	hula_hoop/hula_hoop_01b.jpg
34.5	0.5	exp	107	1	n/a	246.0	1.0	n/a	camel/camel_01b.jpg
39.0	0.5	exp	15	1	n/a	29.0	1.0	n/a	anvil/anvil_01b.jpg
43.5	0.5	exp	343	1	n/a	869.0	1.0	n/a	kettle/kettle_01b.jpg
48.0	0.5	test	588	13	83.0	1510.0	16.0	n/a	speaker/speaker_16s.jpg
52.5	0.5	exp	492	1	n/a	1232.0	1.0	n/a	potato/potato_01b.jpg
57.0	0.5	exp	600	1	n/a	1542.0	1.0	n/a	starfish/starfish_01b.jpg
61.5	0.5	exp	621	1	n/a	1606.0	1.0	n/a	syrup/syrup_01s.jpg
66.0	0.5	exp	363	1	n/a	918.0	1.0	n/a	leopard/leopard_01b.jpg
70.5	0.5	exp	595	1	n/a	1530.0	1.0	n/a	squirrel/squirrel_01b.jpg
75.0	0.5	exp	167	1	n/a	398.0	1.0	n/a	contact_lens/contact_lens_01s.jpg
79.5	0.5	catch	721	28	n/a	n/a	n/a	0.957	catch028.jpg
84.0	0.5	exp	567	1	n/a	1448.0	1.0	n/a	sink/sink_01b.jpg
88.5	0.5	exp	502	1	n/a	1255.0	1.0	n/a	punch1/punch1_01s.jpg
93.0	0.5	exp	512	1	n/a	1285.0	1.0	n/a	raspberry/raspberry_01b.jpg
97.5	0.5	exp	530	1	n/a	1324.0	1.0	n/a	roll/roll_01b.jpg
102.0	0.5	exp	91	1	n/a	214.0	1.0	n/a	buggy/buggy_01s.jpg
106.5	0.5	exp	248	1	n/a	601.0	1.0	n/a	fish/fish_01b.jpg
111.0	0.5	exp	563	1	n/a	1439.0	1.0	n/a	shrimp/shrimp_01b.jpg
115.5	0.5	exp	74	1	n/a	176.0	1.0	n/a	bow2/bow2_01s.jpg
120.0	0.5	exp	551	1	n/a	1407.0	1.0	n/a	sewing_kit/sewing_kit_01b.jpg
124.5	0.5	test	19	13	3.0	42.0	14.0	n/a	ashtray/ashtray_14n.jpg
129.0	0.5	exp	379	1	n/a	959.0	1.0	n/a	magnifying_glass/magnifying_glass_01b.jpg
133.5	0.5	exp	204	1	n/a	492.0	1.0	n/a	dishwasher/dishwasher_01b.jpg
138.0	0.5	catch	721	21	n/a	n/a	n/a	0.898	catch021.jpg
142.5	0.5	test	312	13	49.0	776.0	25.0	n/a	helicopter/helicopter_25s.jpg
147.0	0.5	exp	58	1	n/a	136.0	1.0	n/a	blackberry/blackberry_01b.jpg
151.5	0.5	exp	169	1	n/a	406.0	1.0	n/a	copier/copier_01s.jpg
156.0	0.5	test	52	13	13.0	124.0	14.0	n/a	bike/bike_14s.jpg
160.5	0.5	exp	2	1	n/a	8.0	1.0	n/a	airbag/airbag_01b.jpg
165.0	0.5	exp	146	1	n/a	339.0	1.0	n/a	chocolate/chocolate_01b.jpg
169.5	0.5	exp	496	1	n/a	1240.0	1.0	n/a	pretzel/pretzel_01b.jpg
174.0	0.5	catch	721	46	n/a	n/a	n/a	0.871	catch046.jpg
178.5	0.5	exp	647	1	n/a	1667.0	1.0	n/a	toaster/toaster_01b.jpg
183.0	0.5	exp	11	1	n/a	25.0	1.0	n/a	ant/ant_01b.jpg
187.5	0.5	exp	672	1	n/a	1737.0	1.0	n/a	turtle/turtle_01b.jpg
192.0	0.5	exp	37	1	n/a	86.0	1.0	n/a	bassinet/bassinet_01b.jpg
196.5	0.5	exp	396	1	n/a	995.0	1.0	n/a	melon/melon_01b.jpg
201.0	0.5	exp	481	1	n/a	1208.0	1.0	n/a	pocketknife/pocketknife_01b.jpg
205.5	0.5	exp	483	1	n/a	1213.0	1.0	n/a	polaroid/polaroid_01b.jpg
210.0	0.5	exp	361	1	n/a	915.0	1.0	n/a	lemon/lemon_01b.jpg
214.5	0.5	test	388	13	65.0	978.0	13.0	n/a	marshmallow/marshmallow_13s.jpg
219.0	0.5	catch	721	25	n/a	n/a	n/a	1.281	catch025.jpg
223.5	0.5	exp	640	1	n/a	1650.0	1.0	n/a	thimble/thimble_01b.jpg
228.0	0.5	exp	675	1	n/a	1742.0	1.0	n/a	typewriter/typewriter_01b.jpg
232.5	0.5	exp	369	1	n/a	933.0	1.0	n/a	lingerie/lingerie_01b.jpg
237.0	0.5	exp	464	1	n/a	1169.0	1.0	n/a	pie/pie_01b.jpg
241.5	0.5	exp	242	1	n/a	580.0	1.0	n/a	ferris_wheel/ferris_wheel_01b.jpg
246.0	0.5	catch	721	56	n/a	n/a	n/a	0.939	catch056.jpg
250.5	0.5	exp	505	1	n/a	1266.0	1.0	n/a	rabbit/rabbit_01b.jpg
255.0	0.5	exp	310	1	n/a	774.0	1.0	n/a	hedge/hedge_01b.jpg
259.5	0.5	exp	277	1	n/a	690.0	1.0	n/a	golf_cart/golf_cart_01b.jpg
264.0	0.5	catch	721	100	n/a	n/a	n/a	0.913	catch100.jpg
268.5	0.5	exp	400	1	n/a	1003.0	1.0	n/a	milkshake/milkshake_01b.jpg
273.0	0.5	exp	596	1	n/a	1533.0	1.0	n/a	stair/stair_01b.jpg
277.5	0.5	exp	472	1	n/a	1189.0	1.0	n/a	pistachio/pistachio_01b.jpg
282.0	0.5	exp	186	1	n/a	448.0	1.0	n/a	crowbar/crowbar_01b.jpg
286.5	0.5	exp	420	1	n/a	1055.0	1.0	n/a	necklace/necklace_01b.jpg
291.0	0.5	test	215	13	36.0	516.0	16.0	n/a	drain/drain_16s.jpg
295.5	0.5	exp	510	1	n/a	1276.0	1.0	n/a	raft/raft_01b.jpg
