onset	duration	trial_type	outcome	initiation_time	completion_time
6.3410842500006765	0.2	instruction_jackpot	success	0.437461171080983	1.6358640829994329
8.546113209000396	n/a	go_jackpot	success	0.437461171080983	1.6358640829994329
14.207260042000598	0.2	instruction_standard	success	0.3453048591139236	1.3185825000000475
17.41348195899991	n/a	go_standard	success	0.3453048591139236	1.3185825000000475
23.75847695900029	0.2	instruction_robber	success	0.3325053638639303	1.6531075000002602
27.96749258399996	n/a	go_robber	success	0.3325053638639303	1.6531075000002602
33.64462745899982	0.2	instruction_standard	success	0.33214168693695	1.7532231670002147
37.85365224999987	n/a	go_standard	success	0.33214168693695	1.7532231670002147
44.63308545900054	0.2	instruction_standard	success	0.3783522786977471	1.4864528750003956
47.84004008400007	n/a	go_standard	success	0.3783522786977471	1.4864528750003956
53.3498934170002	0.2	instruction_standard	success	0.3864273017137236	1.6522840829993584
56.55701058400064	n/a	go_standard	success	0.3864273017137236	1.6522840829993584
63.23682041700067	0.2	instruction_standard	success	0.3595439968198661	1.7860711659996014
65.4407982090006	n/a	go_standard	success	0.3595439968198661	1.7860711659996014
72.25442850000036	0.2	instruction_standard	success	0.4401108768677204	1.6030042499996853
73.45685866700023	n/a	go_standard	success	0.4401108768677204	1.6030042499996853
79.08350720900035	0.2	instruction_standard	success	0.3383617590088477	1.4362020829994435
82.29083670900036	n/a	go_standard	success	0.3383617590088477	1.4362020829994435
88.75256408400037	0.2	instruction_standard	success	0.3257614813563805	1.6190461659998618
92.96161545900031	n/a	go_standard	success	0.3257614813563805	1.6190461659998618
98.6059463749998	0.2	instruction_robber	success	0.3643159632462129	1.5525625000000218
100.81020345900016	n/a	go_robber	success	0.3643159632462129	1.5525625000000218
106.38705725	0.2	instruction_jackpot	success	0.3724576720079255	1.5533622909997575
107.5902178340002	n/a	go_jackpot	success	0.3724576720079255	1.5533622909997575
113.16700949999996	0.2	instruction_standard	success	0.4414923016766181	1.6195505829991816
