onset	duration	trial_type	outcome	initiation_time	completion_time
5.8045767499997964	0.2	instruction_jackpot	false_start	n/a	n/a
10.3958151249999	0.2	instruction_standard	false_start	n/a	n/a
16.106989375000012	0.2	instruction_robber	too_slow	0.4053924485735649	2.88817595799992
20.31601870799977	n/a	go_robber	too_slow	0.4053924485735649	2.88817595799992
27.746507458	0.2	instruction_standard	too_slow	0.3943857270421063	2.036370416999944
31.955527041000096	n/a	go_standard	too_slow	0.3943857270421063	2.036370416999944
39.5868882499999	0.2	instruction_standard	success	0.4640609212592608	1.8201563749998968
42.792991750000056	n/a	go_standard	success	0.4640609212592608	1.8201563749998968
48.63747187499985	0.2	instruction_standard	too_slow	1.1435077032391805	3.774473833999764
51.844075041	n/a	go_standard	too_slow	1.1435077032391805	3.774473833999764
60.64397125000005	0.2	instruction_standard	success	0.370637074482488	1.6688721250002343
62.84939933299984	n/a	go_standard	success	0.370637074482488	1.6688721250002343
69.54547195799978	0.2	instruction_standard	too_slow	0.4065230585335371	2.3371721670000625
70.74831404099996	n/a	go_standard	too_slow	0.4065230585335371	2.3371721670000625
77.6610207499998	0.2	instruction_standard	too_slow	0.3382609889889636	1.936019624999972
80.86807474999978	n/a	go_standard	too_slow	0.3382609889889636	1.936019624999972
87.83087075000003	0.2	instruction_standard	success	0.3227638030480761	1.670312333000311
92.03958033299978	n/a	go_standard	success	0.3227638030480761	1.670312333000311
98.50250691599967	0.2	instruction_robber	too_slow	0.3726612477307185	1.8867022499998711
100.706857958	n/a	go_robber	too_slow	0.3726612477307185	1.8867022499998711
107.03504158299984	0.2	instruction_jackpot	too_slow	0.4189620135135499	2.3038479169999846
108.23794566600009	n/a	go_jackpot	too_slow	0.4189620135135499	2.3038479169999846
115.03405295799983	0.2	instruction_standard	success	0.0478268449369352	1.8535983749998195
116.2372264579999	n/a	go_standard	success	0.0478268449369352	1.8535983749998195
122.6155628749998	0.2	instruction_standard	too_slow	0.3016108093603691	1.985945542000081
124.82107391599992	n/a	go_standard	too_slow	0.3016108093603691	1.985945542000081
131.83435383300002	0.2	instruction_standard	success	0.3097653875134938	1.653196042000218
134.03880495799967	n/a	go_standard	success	0.3097653875134938	1.653196042000218
140.71796837500003	0.2	instruction_standard	too_slow	0.3206029808768562	2.070045375000064
143.92459566599973	n/a	go_standard	too_slow	0.3206029808768562	2.070045375000064
151.02121162499998	0.2	instruction_jackpot	too_slow	0.402131748981958	1.903090750000047
153.22605404099977	n/a	go_jackpot	too_slow	0.402131748981958	1.903090750000047
159.153801166	0.2	instruction_standard	too_slow	0.3706535115115343	2.119874582999728
161.35894525000003	n/a	go_standard	too_slow	0.3706535115115343	2.119874582999728
167.50343395799973	0.2	instruction_standard	too_slow	0.394613133069015	2.0700520000000324
169.70836191599983	n/a	go_standard	too_slow	0.394613133069015	2.0700520000000324
175.80315995799992	0.2	instruction_standard	too_slow	0.3238076931932028	2.6039303339998696
178.00857429100006	n/a	go_standard	too_slow	0.3238076931932028	2.6039303339998696
184.6370002079998	0.2	instruction_jackpot	too_slow	0.3876524597097273	2.9064827080001123
187.843595458	n/a	go_jackpot	too_slow	0.3876524597097273	2.9064827080001123
196.27731349999976	0.2	instruction_robber	too_slow	0.3140358736876578	2.0537736660003247
198.4813838749997	n/a	go_robber	too_slow	0.3140358736876578	2.0537736660003247
204.56016895799985	0.2	instruction_standard	success	0.2863214796205398	1.6701622499999758
208.76759599999968	n/a	go_standard	success	0.2863214796205398	1.6701622499999758
215.1133273749997	0.2	instruction_standard	success	0.3547351777476706	1.7035489579998284
217.31851212499987	n/a	go_standard	success	0.3547351777476706	1.7035489579998284
224.0476062909997	0.2	instruction_standard	too_slow	0.7087962416486562	2.555028708000009
225.25044745800005	n/a	go_standard	too_slow	0.7087962416486562	2.555028708000009
232.83145999999988	0.2	instruction_standard	success	0.4716671903153155	1.6698384169999372
234.03404654099995	n/a	go_standard	success	0.4716671903153155	1.6698384169999372
240.563296541	0.2	instruction_standard	success	0.2936896824324435	1.5690221670001847
243.7704585829997	n/a	go_standard	success	0.2936896824324435	1.5690221670001847
250.86670412500007	0.2	instruction_jackpot	success	0.3184478394445023	1.7365773750002518
254.0739102909997	n/a	go_jackpot	success	0.3184478394445023	1.7365773750002518
260.5023714999997	0.2	instruction_standard	too_slow	0.2825710994744668	1.9367421249999093
263.70894158300007	n/a	go_standard	too_slow	0.2825710994744668	1.9367421249999093
271.17316570799994	0.2	instruction_standard	too_slow	0.3563649547307363	2.1877189589999944
275.3821916659999	n/a	go_standard	too_slow	0.3563649547307363	2.1877189589999944
283.2801388749999	0.2	instruction_robber	success	0.4870541676176003	1.7863638329999958
284.48322733299983	n/a	go_robber	success	0.4870541676176003	1.7863638329999958
291.29575083300006	0.2	instruction_standard	success	0.4413843934354418	1.786698666999655
292.4990397910001	n/a	go_standard	success	0.4413843934354418	1.786698666999655
299.31241150000005	0.2	instruction_jackpot	success	0.3274986285925934	1.6859737499999028
301.5169145	n/a	go_jackpot	success	0.3274986285925934	1.6859737499999028
308.6965788329999	0.2	instruction_standard	success	0.3852742342342594	1.6195757919999778
312.905531208	n/a	go_standard	success	0.3852742342342594	1.6195757919999778
319.5511327909999	0.2	instruction_standard	success	0.2994085125125707	1.3522240410002269
323.7599759999998	n/a	go_standard	success	0.2994085125125707	1.3522240410002269
329.136400291	0.2	instruction_standard	success	0.3734274900420473	1.7194353329996377
333.345875125	n/a	go_standard	success	0.3734274900420473	1.7194353329996377
339.089467541	0.2	instruction_standard	success	0.3618502527447731	1.5358678339998733
342.29614841600005	n/a	go_standard	success	0.3618502527447731	1.5358678339998733
347.857362833	0.2	instruction_robber	too_slow	0.5056859672172891	2.037868249999974
349.05870400000003	n/a	go_robber	too_slow	0.5056859672172891	2.037868249999974
355.121516791	0.2	instruction_standard	too_slow	0.5154211716886721	2.6043771660001767
356.3240448749998	n/a	go_standard	too_slow	0.5154211716886721	2.6043771660001767
363.954771875	0.2	instruction_standard	too_slow	0.4381042425005148	1.9531258330002856
365.15769870799977	n/a	go_standard	too_slow	0.4381042425005148	1.9531258330002856
372.1381830410001	0.2	instruction_jackpot	success	0.4241391671671977	1.7524832079998305
373.340612208	n/a	go_jackpot	success	0.4241391671671977	1.7524832079998305
379.1177860409998	0.2	instruction_jackpot	success	0.3450551017778025	1.569366582999919
381.323242083	n/a	go_jackpot	success	0.3450551017778025	1.569366582999919
386.91721937500006	0.2	instruction_standard	too_slow	0.4038190500521068	3.405870665999828
388.1196862500001	n/a	go_standard	too_slow	0.4038190500521068	3.405870665999828
396.5517814579998	0.2	instruction_standard	success	0.3797996179929441	1.5529771660003462
397.7543043749997	n/a	go_standard	success	0.3797996179929441	1.5529771660003462
403.3317366659999	0.2	instruction_robber	success	0.3583029417458192	1.7545085000001563
405.53581799999984	n/a	go_robber	success	0.3583029417458192	1.7545085000001563
411.314215375	0.2	instruction_standard	too_slow	0.4459951909859683	3.890200124999865
412.517506791	n/a	go_standard	too_slow	0.4459951909859683	3.890200124999865
420.4330332909999	0.2	instruction_standard	success	0.35954244234631	1.352220207999835
424.6408635829998	n/a	go_standard	success	0.35954244234631	1.352220207999835
430.0181212499997	0.2	instruction_standard	too_slow	0.4408447613864155	3.5402471249999508
432.2223665829997	n/a	go_standard	too_slow	0.4408447613864155	3.5402471249999508
441.1226258329998	0.2	instruction_standard	success	0.3524764796216004	1.6691178340001898
444.3296539159997	n/a	go_standard	success	0.3524764796216004	1.6691178340001898
451.0252889579997	0.2	instruction_standard	success	0.3424963821290703	1.4363674589999391
455.2341221659999	n/a	go_standard	success	0.3424963821290703	1.4363674589999391
461.697202583	0.2	instruction_standard	success	0.3405588268268502	1.652181333000044
464.9034124579998	n/a	go_standard	success	0.3405588268268502	1.652181333000044
470.5815443329998	0.2	instruction_standard	success	0.3256165215335613	1.535827666000387
473.7875193749997	n/a	go_standard	success	0.3256165215335613	1.535827666000387
479.3474659159997	0.2	instruction_standard	too_slow	0.9771342041721028	2.838815665999846
480.5498506250001	n/a	go_standard	too_slow	0.9771342041721028	2.838815665999846
487.4140601659997	0.2	instruction_standard	success	0.3615726140179731	1.719733208999969
490.6203151659997	n/a	go_standard	success	0.3615726140179731	1.719733208999969
496.36413979100007	0.2	instruction_standard	success	0.3578943888888943	1.769727666999643
500.5728502080001	n/a	go_standard	success	0.3578943888888943	1.769727666999643
506.3672817910001	0.2	instruction_standard	too_slow	0.3733647195946332	2.0543771249999736
510.57579591600006	n/a	go_standard	too_slow	0.3733647195946332	2.0543771249999736
516.6546519579997	0.2	instruction_jackpot	success	0.3303975978878952	1.7533840410001176
520.8626319999998	n/a	go_jackpot	success	0.3303975978878952	1.7533840410001176
526.6408269579997	0.2	instruction_standard	success	0.379762377927932	1.7027732080000533
529.8469656249999	n/a	go_standard	success	0.379762377927932	1.7027732080000533
535.5748467079998	0.2	instruction_standard	too_slow	0.3951375280280444	1.970006750000266
537.7794599579997	n/a	go_standard	too_slow	0.3951375280280444	1.970006750000266
544.776438458	0.2	instruction_standard	success	0.3892951452252191	1.6363448750003045
546.9807068749997	n/a	go_standard	success	0.3892951452252191	1.6363448750003045
553.642845291	0.2	instruction_standard	success	0.4428943594843986	1.352687166999658
554.846013458	n/a	go_standard	success	0.4428943594843986	1.352687166999658
561.225191125	0.2	instruction_standard	success	0.3898274384184788	1.7870017090003785
562.4267031659997	n/a	go_standard	success	0.3898274384184788	1.7870017090003785
568.237933208	0.2	instruction_standard	success	0.3194966081250641	1.619819749999806
572.447092458	n/a	go_standard	success	0.3194966081250641	1.619819749999806
579.0926465829998	0.2	instruction_standard	too_slow	0.3411287198088075	1.920801499999925
581.297407041	n/a	go_standard	too_slow	0.3411287198088075	1.920801499999925
587.2420000829998	0.2	instruction_robber	too_slow	0.3519058558558754	2.037338292000186
590.4488099579999	n/a	go_robber	too_slow	0.3519058558558754	2.037338292000186
596.510912916	0.2	instruction_standard	success	0.4571629075015835	1.6359132920001684
597.7129518329998	n/a	go_standard	success	0.4571629075015835	1.6359132920001684
604.3761091659999	0.2	instruction_robber	false_start	n/a	n/a
608.8677486249999	0.2	instruction_standard	success	0.5370497894944037	1.48564691699994
611.0727301659999	n/a	go_standard	success	0.5370497894944037	1.48564691699994
616.5829041659999	0.2	instruction_standard	success	0.3714375910710714	1.7027003339999285
619.789812041	n/a	go_standard	success	0.3714375910710714	1.7027003339999285
626.5189514999997	0.2	instruction_robber	success	0.337869988624675	1.6701307920002364
