onset	duration	trial_type
0.1584	2	wife
2.1584	12.001	rest
14.1594	2	child
16.1594	12	rest
28.1594	2	four
30.1594	12.001	rest
42.1604	2	wife
44.1604	12	rest
56.1604	2	four
58.1604	12	rest
70.1604	2	wife
72.1604	12	rest
84.1604	2	three
86.1604	12	rest
98.1604	2	father
100.1604	12	rest
112.1604	2	daughter
114.1604	12	rest
126.1604	2	daughter
128.1604	12.001	rest
140.1614	2	ten
142.1614	12	rest
154.1614	2	ten
156.1614	11.987	rest
168.1484	2	six
170.1484	11.997	rest
182.1454	2	ten
184.1454	11.997	rest
196.1424	2	three
198.1424	11.998	rest
210.1404	2	six
212.1404	11.998	rest
224.1384	2	child
226.1384	11.998	rest
238.1364	2	four
240.1364	11.999	rest
252.1354	2	wife
254.1354	11.999	rest
266.1344	2	four
268.1344	12	rest
280.1344	2	ten
282.1344	12	rest
294.1344	2	six
296.1344	12	rest
308.1344	2	wife
310.1344	12	rest
322.1344	2	six
324.1344	12.001	rest
336.1354	2	ten
338.1354	12	rest
350.1354	2	four
352.1354	12	rest
364.1354	2.001	four
366.1364	12	rest
378.1364	2	child
380.1364	12	rest
392.1364	2	three
394.1364	12	rest
406.1364	2	daughter
408.1364	12	rest
420.1364	2	daughter
422.1364	12	rest
434.1364	2	child
436.1364	12	rest
448.1364	2	six
450.1364	12.001	rest
462.1374	2	ten
464.1374	12	rest
476.1374	2	father
478.1374	12.001	rest
490.1384	2	father
492.1384	12	rest
504.1384	2	father
506.1384	12	rest
518.1384	2	ten
520.1384	12	rest
532.1384	2	child
534.1384	12	rest
546.1384	2	daughter
548.1384	12	rest
560.1384	2	three
562.1384	12	rest
574.1384	2	three
576.1384	11.986	rest
588.1244	2	six
590.1244	11.997	rest
602.1214	2	daughter
604.1214	11.997	rest
616.1184	2	four
618.1184	11.998	rest
630.1164	2	daughter
632.1164	11.998	rest
644.1144	2	wife
646.1144	11.999	rest
658.1134	2	four
660.1134	11.999	rest
672.1124	2	three
674.1124	11.999	rest
686.1114	2.001	child
688.1124	12	rest
700.1124	2	wife
702.1124	12	rest
714.1124	2	father
716.1124	12	rest
728.1124	2	daughter
730.1124	12	rest
742.1124	2	wife
744.1124	12	rest
756.1124	2	father
758.1124	12	rest
770.1124	2	ten
772.1124	12.001	rest
784.1134	2	three
786.1134	12	rest
798.1134	2	six
800.1134	12	rest
812.1134	2.001	six
814.1144	12	rest
826.1144	2	daughter
828.1144	12	rest
840.1144	2	child
842.1144	12	rest
854.1144	2	ten
856.1144	12	rest
868.1144	2	father
870.1144	12	rest
882.1144	2	child
884.1144	12	rest
896.1144	2	ten
898.1144	12	rest
910.1144	2	four
912.1144	12	rest
924.1144	2	three
926.1144	12.001	rest
938.1154	2	three
940.1154	12	rest
952.1154	2	child
954.1154	12	rest
966.1154	2	child
968.1154	12	rest
980.1154	2	wife
982.1154	11.987	rest
994.1024	2.013	daughter
996.1154	11.986	rest
1008.1014	2	daughter
1010.1014	11.997	rest
1022.0984	2	six
1024.0984	11.997	rest
1036.0954	2	three
1038.0954	11.998	rest
1050.0934	2	ten
1052.0934	11.998	rest
1064.0914	2	daughter
1066.0914	11.999	rest
1078.0904	2	daughter
1080.0904	11.999	rest
1092.0894	2	father
1094.0894	12	rest
1106.0894	2	father
1108.0894	12	rest
1120.0894	2	wife
1122.0894	12	rest
1134.0894	2.001	ten
1136.0904	12	rest
1148.0904	2	four
1150.0904	12	rest
1162.0904	2	child
1164.0904	12	rest
1176.0904	2	wife
1178.0904	12	rest
1190.0904	2	three
1192.0904	12	rest
1204.0904	2	child
1206.0904	12	rest
1218.0904	2	wife
1220.0904	12.001	rest
1232.0914	2	six
1234.0914	12	rest
1246.0914	2	three
1248.0914	12	rest
1260.0914	2.001	six
1262.0924	12	rest
1274.0924	2	child
1276.0924	12	rest
1288.0924	2	wife
1290.0924	12	rest
1302.0924	2	child
1304.0924	12	rest
1316.0924	2	three
1318.0924	12	rest
1330.0924	2	six
1332.0924	12	rest
1344.0924	2	wife
1346.0924	12	rest
1358.0924	2	four
1360.0924	12	rest
1372.0924	2	three
1374.0924	12.001	rest
1386.0934	2	father
1388.0934	12	rest
1400.0934	2	ten
1402.0934	11.987	rest
1414.0804	2.013	father
1416.0934	11.986	rest
1428.0794	2.001	six
1430.0804	11.997	rest
1442.0774	2	father
1444.0774	11.997	rest
1456.0744	2	ten
1458.0744	11.998	rest
1470.0724	2	six
1472.0724	11.998	rest
1484.0704	2	father
1486.0704	11.999	rest
1498.0694	2	four
1500.0694	11.999	rest
1512.0684	2	child
1514.0684	12	rest
1526.0684	2	child
1528.0684	12	rest
1540.0684	2	six
1542.0684	12.001	rest
1554.0694	2	four
1556.0694	12	rest
1568.0694	2	father
1570.0694	12	rest
1582.0694	2	six
1584.0694	12	rest
1596.0694	2	daughter
1598.0694	12	rest
1610.0694	2	four
1612.0694	12	rest
1624.0694	2	daughter
1626.0694	12	rest
1638.0694	2	father
1640.0694	12	rest
1652.0694	2	four
1654.0694	12	rest
1666.0694	2	three
1668.0694	12.001	rest
1680.0704	2	four
1682.0704	12	rest
1694.0704	2	six
1696.0704	12	rest
1708.0704	2.001	four
1710.0714	12	rest
1722.0714	2	wife
1724.0714	12	rest
1736.0714	2	father
1738.0714	12	rest
1750.0714	2	three
1752.0714	6	rest
