onset	duration	trial_type	response_time
8.4015	0.7493	cue_neutral	n/a
8.4015	2.2493	anticipation_neutral	n/a
9.1511	1.5	isi_neutral	n/a
10.6512	0.2633	target	n/a
11.191	0.9766	feedback_negative_neutral	n/a
14.1681	0.7491	cue_reward	n/a
14.1681	2.2497	anticipation_reward	n/a
14.9175	1.5005	isi_reward	n/a
16.4181	0.3633	target	0.3499
16.9593	0.9752	feedback_positive_reward	n/a
19.9355	0.7486	cue_neutral	n/a
19.9355	2.2491	anticipation_neutral	n/a
20.6844	1.5005	isi_neutral	n/a
22.185	0.3133	target	0.3002
22.7158	0.9856	feedback_positive_neutral	n/a
25.7017	0.7495	cue_neutral	n/a
25.7017	2.7496	anticipation_neutral	n/a
26.4514	2.0002	isi_neutral	n/a
28.4517	0.3133	target	0.3002
28.9738	0.9943	feedback_positive_neutral	n/a
35.4689	0.7491	cue_reward	n/a
35.4689	2.2493	anticipation_reward	n/a
36.2182	1.5001	isi_reward	n/a
37.7185	0.2633	target	0.2498
38.2261	0.9925	feedback_positive_reward	n/a
44.2188	0.749	cue_reward	n/a
44.2188	2.2493	anticipation_reward	n/a
44.9679	1.5004	isi_reward	n/a
46.4684	0.2633	target	0.2503
46.9904	0.9946	feedback_positive_reward	n/a
54.9855	0.749	cue_neutral	n/a
54.9855	2.2492	anticipation_neutral	n/a
55.7347	1.5003	isi_neutral	n/a
57.235	0.2133	target	n/a
57.7675	0.9845	feedback_negative_neutral	n/a
61.7525	0.7488	cue_reward	n/a
61.7525	3.7493	anticipation_reward	n/a
62.5015	3.0005	isi_reward	n/a
65.5021	0.2633	target	0.2504
66.0418	0.977	feedback_positive_reward	n/a
73.5194	0.749	cue_neutral	n/a
73.5194	2.7492	anticipation_neutral	n/a
74.2687	2.0002	isi_neutral	n/a
76.269	0.2633	target	n/a
76.8071	0.978	feedback_negative_neutral	n/a
80.286	0.7488	cue_reward	n/a
80.286	3.7494	anticipation_reward	n/a
81.035	3.0006	isi_reward	n/a
84.0357	0.3133	target	0.3002
84.5761	0.976	feedback_positive_reward	n/a
94.0528	0.7489	cue_neutral	n/a
94.0528	3.749	anticipation_neutral	n/a
94.8019	3.0001	isi_neutral	n/a
97.8021	0.3133	target	n/a
98.3244	0.9778	feedback_negative_neutral	n/a
102.803	0.7488	cue_reward	n/a
102.803	2.2493	anticipation_reward	n/a
103.552	1.5005	isi_reward	n/a
105.0526	0.3633	target	n/a
105.5648	0.9878	feedback_negative_reward	n/a
108.5527	0.7495	cue_neutral	n/a
108.5527	3.7492	anticipation_neutral	n/a
109.3024	2.9997	isi_neutral	n/a
112.3022	0.38	target	0.367
112.8135	0.9887	feedback_positive_neutral	n/a
117.3028	0.7493	cue_reward	n/a
117.3028	2.2497	anticipation_reward	n/a
118.0523	1.5004	isi_reward	n/a
119.5528	0.38	target	0.3664
120.0826	0.9864	feedback_positive_reward	n/a
123.0696	0.749	cue_reward	n/a
123.0696	2.2496	anticipation_reward	n/a
123.8188	1.5006	isi_reward	n/a
125.3195	0.3467	target	0.3334
125.8465	0.9893	feedback_positive_reward	n/a
128.8364	0.7489	cue_reward	n/a
128.8364	2.2494	anticipation_reward	n/a
129.5855	1.5005	isi_reward	n/a
131.0861	0.3467	target	0.3332
131.5919	0.9942	feedback_positive_reward	n/a
134.5867	0.7488	cue_reward	n/a
134.5867	3.2491	anticipation_reward	n/a
135.3357	2.5003	isi_reward	n/a
137.8361	0.3133	target	0.2998
138.3585	0.9941	feedback_positive_reward	n/a
143.3535	0.7486	cue_reward	n/a
143.3535	3.2493	anticipation_reward	n/a
144.1024	2.5006	isi_reward	n/a
146.6031	0.3133	target	0.3004
147.1251	0.9944	feedback_positive_reward	n/a
151.1202	0.749	cue_neutral	n/a
151.1202	2.2495	anticipation_neutral	n/a
151.8694	1.5005	isi_neutral	n/a
153.37	0.28	target	n/a
153.8833	0.9866	feedback_negative_neutral	n/a
156.8703	0.7491	cue_reward	n/a
156.8703	2.7493	anticipation_reward	n/a
157.6197	2.0001	isi_reward	n/a
159.6199	0.3133	target	0.2998
160.1538	0.9824	feedback_positive_reward	n/a
166.6371	0.7491	cue_reward	n/a
166.6371	2.7495	anticipation_reward	n/a
167.3864	2.0004	isi_reward	n/a
169.3869	0.3133	target	0.2999
169.9158	0.9875	feedback_positive_reward	n/a
174.4046	0.7482	cue_reward	n/a
174.4046	2.2481	anticipation_reward	n/a
175.153	1.5	isi_reward	n/a
176.653	0.2967	target	n/a
177.1681	0.9854	feedback_negative_reward	n/a
180.1534	0.7496	cue_reward	n/a
180.1534	2.2498	anticipation_reward	n/a
180.9033	1.5001	isi_reward	n/a
182.4035	0.3133	target	0.3
182.9431	0.9769	feedback_positive_reward	n/a
190.9205	0.7489	cue_neutral	n/a
190.9205	2.7494	anticipation_neutral	n/a
191.6696	2.0005	isi_neutral	n/a
