onset	duration	weight	memtype	resolution	memcond	phase	trial	run	eye
5.99941050002235	0.156	1	3	2	4	1	1	5	1
5.99941050002235	5	1	3	2	4	1	1	5	0
6.32141050002235	0.028	1	3	2	4	1	1	5	1
6.40741050002235	0.022	1	3	2	4	1	1	5	1
6.70541050002235	0.058	1	3	2	4	1	1	5	1
6.98341050002235	0.026	1	3	2	4	1	1	5	1
7.04141050002235	0.062	1	3	2	4	1	1	5	1
7.17941050002235	0.034	1	3	2	4	1	1	5	1
7.56141050002235	0.074	1	3	2	4	1	1	5	1
7.65741050002235	0.028	1	3	2	4	1	1	5	1
7.70341050002235	0.052	1	3	2	4	1	1	5	1
7.84541050002235	0.032	1	3	2	4	1	1	5	1
7.89541050002235	0.052	1	3	2	4	1	1	5	1
7.95541050002235	0.022	1	3	2	4	1	1	5	1
7.99941050002235	0.044	1	3	2	4	1	1	5	1
8.08341050002235	0.064	1	3	2	4	1	1	5	1
8.15941050002235	0.114	1	3	2	4	1	1	5	1
8.28541050002235	0.07	1	3	2	4	1	1	5	1
8.36341050002235	0.02	1	3	2	4	1	1	5	1
8.66941050002235	0.364	1	3	2	4	1	1	5	1
9.07541050002235	0.096	1	3	2	4	1	1	5	1
9.21941050002235	0.132	1	3	2	4	1	1	5	1
9.44941050002235	0.092	1	3	2	4	1	1	5	1
9.56541050002235	0.094	1	3	2	4	1	1	5	1
9.68741050002235	0.034	1	3	2	4	1	1	5	1
9.74541050002235	0.038	1	3	2	4	1	1	5	1
10.1974105000224	0.292	1	3	2	4	1	1	5	1
19.7487481000135	0.004	1	3	2	4	2	1	5	1
19.7487481000135	5	1	3	2	4	2	1	5	0
19.7767481000135	0.044	1	3	2	4	2	1	5	1
19.9967481000135	0.022	1	3	2	4	2	1	5	1
20.0467481000135	0.02	1	3	2	4	2	1	5	1
20.1927481000135	0.058	1	3	2	4	2	1	5	1
20.2907481000135	0.104	1	3	2	4	2	1	5	1
20.4067481000135	0.058	1	3	2	4	2	1	5	1
20.5307481000135	0.44	1	3	2	4	2	1	5	1
21.0447481000135	0.198	1	3	2	4	2	1	5	1
