onset	duration	weight	memtype	resolution	memcond	phase	trial	run	eye
7.9992576999939	0.221	1	1	2	1	1	1	2	1
7.9992576999939	5	1	1	2	1	1	1	2	0
8.2602576999939	0.158	1	1	2	1	1	1	2	1
8.4422576999939	0.58	1	1	2	1	1	1	2	1
9.0502576999939	0.184	1	1	2	1	1	1	2	1
9.2802576999939	0.04	1	1	2	1	1	1	2	1
9.32825769999391	0.132	1	1	2	1	1	1	2	1
9.4702576999939	0.238	1	1	2	1	1	1	2	1
9.7462576999939	0.386	1	1	2	1	1	1	2	1
10.1922576999939	0.306	1	1	2	1	1	1	2	1
10.5342576999939	0.28	1	1	2	1	1	1	2	1
10.8222576999939	0.51	1	1	2	1	1	1	2	1
11.3922576999939	0.224	1	1	2	1	1	1	2	1
11.6222576999939	0.112	1	1	2	1	1	1	2	1
11.7422576999939	0.178	1	1	2	1	1	1	2	1
11.9402576999939	0.21	1	1	2	1	1	1	2	1
12.1622576999939	0.124	1	1	2	1	1	1	2	1
12.3042576999939	0.89	1	1	2	1	1	1	2	1
22.2485496999871	0.165	1	1	2	1	2	1	2	1
22.2485496999871	5	1	1	2	1	2	1	2	0
22.4395496999871	0.396	1	1	2	1	2	1	2	1
22.8815496999871	0.524	1	1	2	1	2	1	2	1
23.4475496999871	0.206	1	1	2	1	2	1	2	1
23.9955496999871	0.062	1	1	2	1	2	1	2	1
24.0855496999871	0.064	1	1	2	1	2	1	2	1
24.1715496999871	0.034	1	1	2	1	2	1	2	1
24.2235496999871	0.036	1	1	2	1	2	1	2	1
24.2735496999871	0.028	1	1	2	1	2	1	2	1
24.3235496999871	0.09	1	1	2	1	2	1	2	1
24.8035496999871	0.108	1	1	2	1	2	1	2	1
24.9715496999871	0.192	1	1	2	1	2	1	2	1
25.1895496999871	0.272	1	1	2	1	2	1	2	1
25.4835496999871	0.218	1	1	2	1	2	1	2	1
25.7215496999871	0.356	1	1	2	1	2	1	2	1
26.1015496999871	0.276	1	1	2	1	2	1	2	1
26.4075496999871	0.512	1	1	2	1	2	1	2	1
26.9635496999871	0.204	1	1	2	1	2	1	2	1
28.7482314999797	3	1	1	2	1	3	1	2	0
35.9978920999856	0.173	1	3	2	2	1	2	2	1
35.9978920999856	5	1	3	2	2	1	2	2	0
36.2108920999856	0.042	1	3	2	2	1	2	2	1
36.3668920999856	0.066	1	3	2	2	1	2	2	1
37.0148920999856	0.024	1	3	2	2	1	2	2	1
37.0568920999856	0.024	1	3	2	2	1	2	2	1
37.1188920999856	0.038	1	3	2	2	1	2	2	1
37.2108920999856	0.17	1	3	2	2	1	2	2	1
37.3968920999856	0.15	1	3	2	2	1	2	2	1
37.5968920999856	0.354	1	3	2	2	1	2	2	1
37.9908920999856	0.256	1	3	2	2	1	2	2	1
38.2728920999856	0.074	1	3	2	2	1	2	2	1
38.3728920999856	0.184	1	3	2	2	1	2	2	1
38.5908920999856	0.174	1	3	2	2	1	2	2	1
38.7728920999856	0.682	1	3	2	2	1	2	2	1
39.4788920999856	0.034	1	3	2	2	1	2	2	1
39.5308920999856	0.084	1	3	2	2	1	2	2	1
39.6308920999856	0.036	1	3	2	2	1	2	2	1
39.7128920999856	0.062	1	3	2	2	1	2	2	1
39.7868920999856	0.14	1	3	2	2	1	2	2	1
39.9428920999856	0.058	1	3	2	2	1	2	2	1
40.0328920999856	0.05	1	3	2	2	1	2	2	1
40.0948920999856	0.272	1	3	2	2	1	2	2	1
40.4048920999856	0.092	1	3	2	2	1	2	2	1
40.5488920999856	0.052	1	3	2	2	1	2	2	1
40.6928920999856	0.058	1	3	2	2	1	2	2	1
40.8268920999856	0.09	1	3	2	2	1	2	2	1
40.9428920999856	0.702	1	3	2	2	1	2	2	1
49.7472199999902	5	1	3	2	2	2	2	2	0
49.8382199999902	0.032	1	3	2	2	2	2	2	1
50.3562199999902	0.372	1	3	2	2	2	2	2	1
50.7502199999902	0.188	1	3	2	2	2	2	2	1
50.9742199999902	0.162	1	3	2	2	2	2	2	1
51.1562199999902	0.258	1	3	2	2	2	2	2	1
51.4442199999902	0.202	1	3	2	2	2	2	2	1
51.6742199999902	0.238	1	3	2	2	2	2	2	1
51.9282199999902	0.412	1	3	2	2	2	2	2	1
52.4102199999902	0.268	1	3	2	2	2	2	2	1
52.7062199999902	0.202	1	3	2	2	2	2	2	1
53.0842199999902	0.02	1	3	2	2	2	2	2	1
53.1302199999902	0.038	1	3	2	2	2	2	2	1
53.2982199999902	0.028	1	3	2	2	2	2	2	1
53.4322199999902	0.17	1	3	2	2	2	2	2	1
53.6222199999902	0.352	1	3	2	2	2	2	2	1
53.9942199999902	0.148	1	3	2	2	2	2	2	1
54.1622199999902	0.512	1	3	2	2	2	2	2	1
59.2467688999895	3	1	3	2	2	3	2	2	0
64.7464684000006	0.183	1	3	2	3	1	3	2	1
64.7464684000006	5	1	3	2	3	1	3	2	0
64.9414684000006	0.05	1	3	2	3	1	3	2	1
65.0574684000006	0.084	1	3	2	3	1	3	2	1
65.2114684000006	0.076	1	3	2	3	1	3	2	1
65.3054684000006	0.072	1	3	2	3	1	3	2	1
65.4034684000006	0.138	1	3	2	3	1	3	2	1
65.5734684000006	0.058	1	3	2	3	1	3	2	1
65.7034684000006	0.196	1	3	2	3	1	3	2	1
65.9374684000006	0.182	1	3	2	3	1	3	2	1
66.1614684000006	0.256	1	3	2	3	1	3	2	1
66.4614684000006	0.054	1	3	2	3	1	3	2	1
66.5294684000006	0.134	1	3	2	3	1	3	2	1
66.6754684000006	0.024	1	3	2	3	1	3	2	1
66.7174684000006	0.214	1	3	2	3	1	3	2	1
66.9634684000006	0.258	1	3	2	3	1	3	2	1
67.2574684000006	0.436	1	3	2	3	1	3	2	1
67.7094684000006	0.044	1	3	2	3	1	3	2	1
67.7614684000006	0.176	1	3	2	3	1	3	2	1
67.9554684000006	0.128	1	3	2	3	1	3	2	1
68.0934684000006	0.244	1	3	2	3	1	3	2	1
