onset	duration	weight	memtype	resolution	memcond	phase	trial	run	eye
7.99962600000435	0.155	1	1	2	1	1	1	6	1
7.99962600000435	5	1	1	2	1	1	1	6	0
8.19462600000436	0.104	1	1	2	1	1	1	6	1
8.44862600000435	0.034	1	1	2	1	1	1	6	1
8.52262600000435	0.022	1	1	2	1	1	1	6	1
8.77662600000436	0.052	1	1	2	1	1	1	6	1
9.01262600000435	0.052	1	1	2	1	1	1	6	1
9.12062600000436	0.026	1	1	2	1	1	1	6	1
9.22862600000435	0.026	1	1	2	1	1	1	6	1
9.26662600000435	0.098	1	1	2	1	1	1	6	1
9.42862600000436	0.114	1	1	2	1	1	1	6	1
9.57462600000435	0.576	1	1	2	1	1	1	6	1
10.2746260000044	0.042	1	1	2	1	1	1	6	1
10.5026260000044	0.032	1	1	2	1	1	1	6	1
10.5466260000044	0.072	1	1	2	1	1	1	6	1
10.6706260000044	0.258	1	1	2	1	1	1	6	1
10.9626260000044	0.026	1	1	2	1	1	1	6	1
11.0026260000044	0.04	1	1	2	1	1	1	6	1
11.0506260000044	0.052	1	1	2	1	1	1	6	1
11.1546260000044	0.054	1	1	2	1	1	1	6	1
11.2326260000044	0.054	1	1	2	1	1	1	6	1
11.3406260000044	0.024	1	1	2	1	1	1	6	1
11.3826260000044	0.032	1	1	2	1	1	1	6	1
11.4626260000044	0.086	1	1	2	1	1	1	6	1
11.5886260000044	0.022	1	1	2	1	1	1	6	1
11.7506260000044	0.052	1	1	2	1	1	1	6	1
11.8146260000044	0.062	1	1	2	1	1	1	6	1
11.8906260000044	0.116	1	1	2	1	1	1	6	1
12.1206260000044	0.03	1	1	2	1	1	1	6	1
12.2986260000044	0.044	1	1	2	1	1	1	6	1
12.3726260000044	0.076	1	1	2	1	1	1	6	1
12.5106260000044	0.112	1	1	2	1	1	1	6	1
12.6466260000044	0.098	1	1	2	1	1	1	6	1
12.7626260000044	0.044	1	1	2	1	1	1	6	1
12.8246260000044	0.196	1	1	2	1	1	1	6	1
21.9989240999857	0.015	1	1	2	1	2	1	6	1
21.9989240999857	5	1	1	2	1	2	1	6	0
22.0399240999857	0.038	1	1	2	1	2	1	6	1
22.2479240999857	0.192	1	1	2	1	2	1	6	1
22.6019240999857	0.028	1	1	2	1	2	1	6	1
22.6979240999857	0.212	1	1	2	1	2	1	6	1
22.9379240999857	0.178	1	1	2	1	2	1	6	1
23.1719240999857	0.03	1	1	2	1	2	1	6	1
