onset	duration	weight	memtype	resolution	memcond	phase	trial	run	eye
25.9994045000058	0.162	1	3	1	3	1	1	3	1
25.9994045000058	5	1	3	1	3	1	1	3	0
26.2774045000058	0.04	1	3	1	3	1	1	3	1
26.4054045000058	0.04	1	3	1	3	1	1	3	1
26.5194045000058	0.04	1	3	1	3	1	1	3	1
26.6214045000058	0.024	1	3	1	3	1	1	3	1
26.7054045000058	0.092	1	3	1	3	1	1	3	1
26.9894045000058	0.24	1	3	1	3	1	1	3	1
27.2794045000058	0.052	1	3	1	3	1	1	3	1
27.3474045000058	0.088	1	3	1	3	1	1	3	1
27.6894045000058	0.038	1	3	1	3	1	1	3	1
27.8474045000058	0.036	1	3	1	3	1	1	3	1
27.9834045000058	0.038	1	3	1	3	1	1	3	1
28.0734045000058	0.164	1	3	1	3	1	1	3	1
28.2594045000058	0.034	1	3	1	3	1	1	3	1
28.3054045000058	0.04	1	3	1	3	1	1	3	1
28.3574045000058	0.1	1	3	1	3	1	1	3	1
28.5174045000058	0.19	1	3	1	3	1	1	3	1
28.7634045000058	0.164	1	3	1	3	1	1	3	1
28.9394045000058	0.636	1	3	1	3	1	1	3	1
29.6034045000058	0.232	1	3	1	3	1	1	3	1
29.8474045000058	0.242	1	3	1	3	1	1	3	1
30.1534045000058	2.536	1	3	1	3	1	1	3	1
39.7487981000158	5	1	3	1	3	2	1	3	0
39.8127981000158	0.032	1	3	1	3	2	1	3	1
39.8687981000159	0.032	1	3	1	3	2	1	3	1
39.9467981000158	0.082	1	3	1	3	2	1	3	1
40.0827981000159	0.064	1	3	1	3	2	1	3	1
40.1747981000158	0.022	1	3	1	3	2	1	3	1
40.2507981000158	0.056	1	3	1	3	2	1	3	1
40.3447981000159	0.028	1	3	1	3	2	1	3	1
40.5107981000158	0.02	1	3	1	3	2	1	3	1
40.5927981000158	0.07	1	3	1	3	2	1	3	1
40.6787981000158	0.03	1	3	1	3	2	1	3	1
40.7207981000158	0.356	1	3	1	3	2	1	3	1
41.0887981000159	0.264	1	3	1	3	2	1	3	1
41.3667981000158	0.444	1	3	1	3	2	1	3	1
41.8207981000158	0.29	1	3	1	3	2	1	3	1
42.1827981000158	0.16	1	3	1	3	2	1	3	1
42.3787981000158	0.538	1	3	1	3	2	1	3	1
42.9547981000159	0.412	1	3	1	3	2	1	3	1
43.4407981000158	0.594	1	3	1	3	2	1	3	1
44.2927981000158	0.05	1	3	1	3	2	1	3	1
44.3567981000159	0.046	1	3	1	3	2	1	3	1
44.4187981000158	0.302	1	3	1	3	2	1	3	1
47.2484385000134	3	1	3	1	3	3	1	3	0
53.7480509000015	0.148	1	3	1	4	1	2	3	1
53.7480509000015	5	1	3	1	4	1	2	3	0
54.4960509000015	0.036	1	3	1	4	1	2	3	1
54.6300509000015	0.02	1	3	1	4	1	2	3	1
54.6980509000015	0.028	1	3	1	4	1	2	3	1
54.8920509000015	0.024	1	3	1	4	1	2	3	1
54.9900509000015	0.036	1	3	1	4	1	2	3	1
55.0520509000015	0.05	1	3	1	4	1	2	3	1
55.1260509000015	0.126	1	3	1	4	1	2	3	1
55.2640509000015	0.202	1	3	1	4	1	2	3	1
55.6560509000015	0.032	1	3	1	4	1	2	3	1
55.9840509000015	0.028	1	3	1	4	1	2	3	1
56.0980509000015	0.17	1	3	1	4	1	2	3	1
56.3480509000015	0.102	1	3	1	4	1	2	3	1
56.5260509000015	0.046	1	3	1	4	1	2	3	1
56.6060509000015	0.02	1	3	1	4	1	2	3	1
56.6400509000015	0.258	1	3	1	4	1	2	3	1
56.9440509000015	0.168	1	3	1	4	1	2	3	1
57.1380509000015	0.208	1	3	1	4	1	2	3	1
57.3960509000015	0.66	1	3	1	4	1	2	3	1
58.1160509000015	0.26	1	3	1	4	1	2	3	1
58.4160509000015	0.606	1	3	1	4	1	2	3	1
67.2474385999958	5	1	3	1	4	2	2	3	0
67.2534385999958	0.306	1	3	1	4	2	2	3	1
67.5854385999958	0.324	1	3	1	4	2	2	3	1
67.9714385999958	0.084	1	3	1	4	2	2	3	1
68.0734385999958	0.47	1	3	1	4	2	2	3	1
68.5974385999958	0.042	1	3	1	4	2	2	3	1
68.6574385999958	0.054	1	3	1	4	2	2	3	1
68.7594385999958	0.236	1	3	1	4	2	2	3	1
69.0234385999958	0.204	1	3	1	4	2	2	3	1
69.2514385999958	0.254	1	3	1	4	2	2	3	1
69.5294385999958	0.276	1	3	1	4	2	2	3	1
69.8434385999958	0.25	1	3	1	4	2	2	3	1
70.1174385999958	0.198	1	3	1	4	2	2	3	1
70.3354385999958	0.134	1	3	1	4	2	2	3	1
70.5114385999958	0.192	1	3	1	4	2	2	3	1
70.7174385999958	0.13	1	3	1	4	2	2	3	1
70.8994385999958	0.324	1	3	1	4	2	2	3	1
71.2454385999958	0.17	1	3	1	4	2	2	3	1
71.4454385999958	0.106	1	3	1	4	2	2	3	1
71.5854385999958	0.106	1	3	1	4	2	2	3	1
71.9794385999958	0.366	1	3	1	4	2	2	3	1
76.246996300004	3	1	3	1	4	3	2	3	0
81.7467151000164	5	1	1	2	1	1	3	3	0
81.7967151000164	0.116	1	1	2	1	1	3	3	1
82.0207151000164	0.282	1	1	2	1	1	3	3	1
82.3427151000164	0.034	1	1	2	1	1	3	3	1
82.4047151000164	0.074	1	1	2	1	1	3	3	1
82.4987151000165	0.172	1	1	2	1	1	3	3	1
82.6827151000165	0.11	1	1	2	1	1	3	3	1
82.8127151000164	0.058	1	1	2	1	1	3	3	1
82.9507151000165	0.14	1	1	2	1	1	3	3	1
83.1067151000164	0.036	1	1	2	1	1	3	3	1
83.2887151000164	0.022	1	1	2	1	1	3	3	1
83.3527151000164	0.152	1	1	2	1	1	3	3	1
83.5467151000164	0.064	1	1	2	1	1	3	3	1
83.6187151000164	0.05	1	1	2	1	1	3	3	1
83.7087151000164	0.03	1	1	2	1	1	3	3	1
83.7547151000165	0.03	1	1	2	1	1	3	3	1
83.8767151000164	0.086	1	1	2	1	1	3	3	1
84.0947151000164	0.076	1	1	2	1	1	3	3	1
84.1827151000165	0.242	1	1	2	1	1	3	3	1
84.4827151000164	0.252	1	1	2	1	1	3	3	1
84.7487151000164	0.09	1	1	2	1	1	3	3	1
84.8627151000164	0.04	1	1	2	1	1	3	3	1
84.9227151000164	0.114	1	1	2	1	1	3	3	1
85.0447151000164	0.116	1	1	2	1	1	3	3	1
85.2007151000164	0.446	1	1	2	1	1	3	3	1
85.7007151000164	0.112	1	1	2	1	1	3	3	1
85.8207151000164	0.094	1	1	2	1	1	3	3	1
85.9467151000164	0.15	1	1	2	1	1	3	3	1
86.1907151000164	0.034	1	1	2	1	1	3	3	1
86.2447151000164	0.044	1	1	2	1	1	3	3	1
86.3187151000164	0.094	1	1	2	1	1	3	3	1
86.4247151000164	0.384	1	1	2	1	1	3	3	1
95.4960383000143	0.372	1	1	2	1	2	3	3	1
95.4960383000143	5	1	1	2	1	2	3	3	0
95.8880383000143	0.83	1	1	2	1	2	3	3	1
96.7480383000143	0.182	1	1	2	1	2	3	3	1
96.9680383000143	0.356	1	1	2	1	2	3	3	1
97.3440383000143	0.274	1	1	2	1	2	3	3	1
97.6340383000143	0.086	1	1	2	1	2	3	3	1
97.7240383000143	0.032	1	1	2	1	2	3	3	1
97.7700383000143	0.066	1	1	2	1	2	3	3	1
97.8540383000143	0.106	1	1	2	1	2	3	3	1
98.0420383000143	0.096	1	1	2	1	2	3	3	1
98.2220383000143	0.426	1	1	2	1	2	3	3	1
98.6840383000143	0.138	1	1	2	1	2	3	3	1
98.8460383000143	0.328	1	1	2	1	2	3	3	1
99.2200383000143	0.214	1	1	2	1	2	3	3	1
99.4560383000143	0.182	1	1	2	1	2	3	3	1
99.6660383000143	0.212	1	1	2	1	2	3	3	1
99.8940383000143	0.53	1	1	2	1	2	3	3	1
102.995677200001	3	1	1	2	1	3	3	3	0
109.245373999991	0.158	1	3	1	4	1	4	3	1
109.245373999991	5	1	3	1	4	1	4	3	0
109.577373999991	0.066	1	3	1	4	1	4	3	1
109.653373999991	0.546	1	3	1	4	1	4	3	1
110.435373999991	0.184	1	3	1	4	1	4	3	1
110.673373999991	0.058	1	3	1	4	1	4	3	1
111.057373999991	0.024	1	3	1	4	1	4	3	1
111.591373999991	0.134	1	3	1	4	1	4	3	1
111.767373999991	0.21	1	3	1	4	1	4	3	1
112.057373999991	0.204	1	3	1	4	1	4	3	1
112.279373999991	0.07	1	3	1	4	1	4	3	1
112.369373999991	0.084	1	3	1	4	1	4	3	1
112.465373999991	0.026	1	3	1	4	1	4	3	1
112.505373999991	0.146	1	3	1	4	1	4	3	1
112.691373999991	0.094	1	3	1	4	1	4	3	1
112.801373999991	0.038	1	3	1	4	1	4	3	1
112.861373999991	0.042	1	3	1	4	1	4	3	1
112.937373999991	0.042	1	3	1	4	1	4	3	1
112.987373999991	0.068	1	3	1	4	1	4	3	1
113.071373999991	0.044	1	3	1	4	1	4	3	1
113.129373999991	0.046	1	3	1	4	1	4	3	1
113.185373999991	0.17	1	3	1	4	1	4	3	1
113.373373999991	0.022	1	3	1	4	1	4	3	1
113.491373999991	0.032	1	3	1	4	1	4	3	1
113.605373999991	0.028	1	3	1	4	1	4	3	1
113.663373999991	0.102	1	3	1	4	1	4	3	1
113.773373999991	0.03	1	3	1	4	1	4	3	1
