onset	duration	weight	memtype	resolution	memcond	phase	trial	run	eye
19.9998244000017	0.207	1	1	1	1	1	1	1	1
19.9998244000017	5	1	1	1	1	1	1	1	0
20.2468244000017	0.032	1	1	1	1	1	1	1	1
20.2888244000017	0.112	1	1	1	1	1	1	1	1
20.4208244000017	0.068	1	1	1	1	1	1	1	1
20.4988244000017	0.194	1	1	1	1	1	1	1	1
20.7068244000017	0.034	1	1	1	1	1	1	1	1
20.7528244000017	0.15	1	1	1	1	1	1	1	1
20.9688244000017	0.162	1	1	1	1	1	1	1	1
21.1428244000017	0.026	1	1	1	1	1	1	1	1
21.2188244000017	0.094	1	1	1	1	1	1	1	1
21.3208244000017	0.064	1	1	1	1	1	1	1	1
21.4188244000017	0.03	1	1	1	1	1	1	1	1
21.4628244000017	0.564	1	1	1	1	1	1	1	1
22.0348244000017	0.052	1	1	1	1	1	1	1	1
22.1408244000017	0.25	1	1	1	1	1	1	1	1
22.4088244000017	0.224	1	1	1	1	1	1	1	1
22.6748244000017	0.188	1	1	1	1	1	1	1	1
22.8968244000017	0.234	1	1	1	1	1	1	1	1
23.1708244000017	0.22	1	1	1	1	1	1	1	1
23.4148244000017	0.292	1	1	1	1	1	1	1	1
23.7548244000017	0.272	1	1	1	1	1	1	1	1
24.0528244000017	0.104	1	1	1	1	1	1	1	1
24.1968244000017	0.16	1	1	1	1	1	1	1	1
24.3788244000017	0.504	1	1	1	1	1	1	1	1
34.248960500001	0.121	1	1	1	1	2	1	1	1
34.248960500001	5	1	1	1	1	2	1	1	0
34.495960500001	0.032	1	1	1	1	2	1	1	1
34.555960500001	0.066	1	1	1	1	2	1	1	1
34.657960500001	0.03	1	1	1	1	2	1	1	1
34.795960500001	0.27	1	1	1	1	2	1	1	1
35.113960500001	0.076	1	1	1	1	2	1	1	1
35.243960500001	0.138	1	1	1	1	2	1	1	1
35.403960500001	0.478	1	1	1	1	2	1	1	1
35.933960500001	0.264	1	1	1	1	2	1	1	1
36.227960500001	0.176	1	1	1	1	2	1	1	1
36.425960500001	0.242	1	1	1	1	2	1	1	1
36.689960500001	0.148	1	1	1	1	2	1	1	1
36.879960500001	0.256	1	1	1	1	2	1	1	1
37.149960500001	0.246	1	1	1	1	2	1	1	1
37.417960500001	0.356	1	1	1	1	2	1	1	1
37.813960500001	0.202	1	1	1	1	2	1	1	1
38.033960500001	0.318	1	1	1	1	2	1	1	1
38.389960500001	0.49	1	1	1	1	2	1	1	1
38.917960500001	0.198	1	1	1	1	2	1	1	1
39.151960500001	0.222	1	1	1	1	2	1	1	1
40.4986635000096	3	1	1	1	1	3	1	1	0
48.2482648000005	5	1	4	1	3	1	2	1	0
48.4412648000005	0.026	1	4	1	3	1	2	1	1
48.5432648000005	0.104	1	4	1	3	1	2	1	1
48.6732648000005	0.192	1	4	1	3	1	2	1	1
48.8772648000005	0.39	1	4	1	3	1	2	1	1
49.3032648000005	0.118	1	4	1	3	1	2	1	1
49.4572648000005	0.16	1	4	1	3	1	2	1	1
49.6532648000005	0.706	1	4	1	3	1	2	1	1
50.4052648000005	0.102	1	4	1	3	1	2	1	1
50.5412648000005	0.248	1	4	1	3	1	2	1	1
50.8392648000005	0.19	1	4	1	3	1	2	1	1
51.0672648000005	0.286	1	4	1	3	1	2	1	1
51.3972648000005	0.2	1	4	1	3	1	2	1	1
51.6512648000005	0.224	1	4	1	3	1	2	1	1
51.9132648000005	0.308	1	4	1	3	1	2	1	1
52.2292648000005	0.136	1	4	1	3	1	2	1	1
52.3812648000005	0.226	1	4	1	3	1	2	1	1
52.9672648000005	0.374	1	4	1	3	1	2	1	1
62.247598099988	0.161	1	4	1	3	2	2	1	1
62.247598099988	5	1	4	1	3	2	2	1	0
62.438598099988	0.162	1	4	1	3	2	2	1	1
62.622598099988	0.278	1	4	1	3	2	2	1	1
62.938598099988	0.53	1	4	1	3	2	2	1	1
63.486598099988	0.506	1	4	1	3	2	2	1	1
64.038598099988	0.166	1	4	1	3	2	2	1	1
64.2345980999879	0.12	1	4	1	3	2	2	1	1
64.378598099988	0.338	1	4	1	3	2	2	1	1
64.7645980999879	0.194	1	4	1	3	2	2	1	1
64.986598099988	0.366	1	4	1	3	2	2	1	1
65.380598099988	0.236	1	4	1	3	2	2	1	1
65.636598099988	0.438	1	4	1	3	2	2	1	1
66.1325980999879	0.246	1	4	1	3	2	2	1	1
66.4005980999879	0.4	1	4	1	3	2	2	1	1
66.820598099988	0.308	1	4	1	3	2	2	1	1
67.172598099988	0.098	1	4	1	3	2	2	1	1
71.4971388000122	3	1	4	1	3	3	2	1	0
76.7468751000124	0.013	1	3	2	3	1	3	1	1
76.7468751000124	5	1	3	2	3	1	3	1	0
76.7778751000124	0.126	1	3	2	3	1	3	1	1
77.1018751000124	0.122	1	3	2	3	1	3	1	1
77.2578751000124	0.07	1	3	2	3	1	3	1	1
77.3618751000124	0.032	1	3	2	3	1	3	1	1
77.4118751000124	0.058	1	3	2	3	1	3	1	1
77.4998751000124	0.02	1	3	2	3	1	3	1	1
77.5518751000124	0.06	1	3	2	3	1	3	1	1
77.8518751000124	0.152	1	3	2	3	1	3	1	1
78.0218751000124	0.414	1	3	2	3	1	3	1	1
78.4918751000124	0.38	1	3	2	3	1	3	1	1
78.9118751000124	0.34	1	3	2	3	1	3	1	1
79.3698751000124	0.104	1	3	2	3	1	3	1	1
79.5738751000124	0.286	1	3	2	3	1	3	1	1
79.8978751000124	0.258	1	3	2	3	1	3	1	1
80.1998751000124	0.892	1	3	2	3	1	3	1	1
81.1258751000124	0.65	1	3	2	3	1	3	1	1
90.4962185999902	0.111	1	3	2	3	2	3	1	1
90.4962185999902	5	1	3	2	3	2	3	1	0
90.8132185999902	0.022	1	3	2	3	2	3	1	1
90.8632185999902	0.024	1	3	2	3	2	3	1	1
90.9472185999902	0.052	1	3	2	3	2	3	1	1
91.0172185999902	0.04	1	3	2	3	2	3	1	1
91.0692185999902	0.024	1	3	2	3	2	3	1	1
91.1912185999902	0.338	1	3	2	3	2	3	1	1
91.5532185999902	0.17	1	3	2	3	2	3	1	1
91.7392185999902	0.376	1	3	2	3	2	3	1	1
92.1692185999902	0.122	1	3	2	3	2	3	1	1
92.3232185999902	0.288	1	3	2	3	2	3	1	1
92.6672185999902	0.244	1	3	2	3	2	3	1	1
92.9292185999902	0.192	1	3	2	3	2	3	1	1
93.1832185999902	0.122	1	3	2	3	2	3	1	1
93.3332185999902	0.258	1	3	2	3	2	3	1	1
93.6332185999902	0.618	1	3	2	3	2	3	1	1
94.2912185999902	0.422	1	3	2	3	2	3	1	1
94.7332185999902	0.414	1	3	2	3	2	3	1	1
95.1872185999902	0.296	1	3	2	3	2	3	1	1
97.2458763000031	3	1	3	2	3	3	3	1	0
104.245716200006	0.097	1	3	1	4	1	4	1	1
104.245716200006	5	1	3	1	4	1	4	1	0
104.446716200006	0.134	1	3	1	4	1	4	1	1
104.592716200006	0.26	1	3	1	4	1	4	1	1
104.860716200006	0.494	1	3	1	4	1	4	1	1
105.384716200006	0.832	1	3	1	4	1	4	1	1
106.238716200006	0.078	1	3	1	4	1	4	1	1
106.364716200006	0.146	1	3	1	4	1	4	1	1
106.534716200006	0.224	1	3	1	4	1	4	1	1
106.814716200006	0.644	1	3	1	4	1	4	1	1
107.506716200006	0.332	1	3	1	4	1	4	1	1
107.886716200006	1.022	1	3	1	4	1	4	1	1
108.934716200006	0.442	1	3	1	4	1	4	1	1
118.244871100003	0.117	1	3	1	4	2	4	1	1
118.244871100003	5	1	3	1	4	2	4	1	0
118.397871100003	0.27	1	3	1	4	2	4	1	1
118.691871100003	0.206	1	3	1	4	2	4	1	1
118.919871100003	0.596	1	3	1	4	2	4	1	1
119.527871100003	0.256	1	3	1	4	2	4	1	1
119.825871100003	0.542	1	3	1	4	2	4	1	1
120.403871100003	0.13	1	3	1	4	2	4	1	1
120.557871100003	0.278	1	3	1	4	2	4	1	1
120.863871100003	0.158	1	3	1	4	2	4	1	1
121.045871100003	0.374	1	3	1	4	2	4	1	1
121.471871100003	0.236	1	3	1	4	2	4	1	1
121.729871100003	0.124	1	3	1	4	2	4	1	1
