onset	duration	event_value	event_name
59.421875	0.1	4	run_start
64.9140625	0.1	9	fixation_on
66.291015625	0.1	2	cue_right
71.4140625	0.1	11	target_left
72.095703125	0.1	15	reaction_correct
72.423828125	0.1	10	trial_end
74.7578125	0.1	9	fixation_on
76.52734375	0.1	2	cue_right
78.634765625	0.1	12	target_right
78.98046875	0.1	15	reaction_correct
79.63671875	0.1	10	trial_end
81.939453125	0.1	9	fixation_on
83.556640625	0.1	2	cue_right
86.669921875	0.1	12	target_right
86.990234375	0.1	15	reaction_correct
87.6796875	0.1	10	trial_end
90.345703125	0.1	9	fixation_on
91.607421875	0.1	1	cue_left
96.732421875	0.1	12	target_right
97.30078125	0.1	15	reaction_correct
97.73828125	0.1	10	trial_end
99.85546875	0.1	9	fixation_on
100.9609375	0.1	1	cue_left
105.087890625	0.1	11	target_left
105.345703125	0.1	15	reaction_correct
106.099609375	0.1	10	trial_end
108.55859375	0.1	9	fixation_on
109.70703125	0.1	1	cue_left
111.822265625	0.1	11	target_left
112.36328125	0.1	15	reaction_correct
112.83203125	0.1	10	trial_end
115.716796875	0.1	9	fixation_on
117.26953125	0.1	1	cue_left
120.380859375	0.1	11	target_left
120.759765625	0.1	15	reaction_correct
121.388671875	0.1	10	trial_end
124.263671875	0.1	9	fixation_on
126.177734375	0.1	2	cue_right
129.3046875	0.1	12	target_right
129.580078125	0.1	15	reaction_correct
130.30859375	0.1	10	trial_end
132.673828125	0.1	9	fixation_on
134.2421875	0.1	1	cue_left
135.375	0.1	11	target_left
135.859375	0.1	15	reaction_correct
136.380859375	0.1	10	trial_end
139.087890625	0.1	9	fixation_on
140.970703125	0.1	2	cue_right
142.08203125	0.1	12	target_right
142.42578125	0.1	15	reaction_correct
143.091796875	0.1	10	trial_end
145.431640625	0.1	9	fixation_on
146.76953125	0.1	1	cue_left
149.884765625	0.1	11	target_left
150.169921875	0.1	15	reaction_correct
150.8984375	0.1	10	trial_end
153.220703125	0.1	9	fixation_on
154.283203125	0.1	2	cue_right
158.423828125	0.1	12	target_right
158.732421875	0.1	15	reaction_correct
159.42578125	0.1	10	trial_end
161.44140625	0.1	9	fixation_on
162.5390625	0.1	2	cue_right
167.673828125	0.1	12	target_right
167.978515625	0.1	15	reaction_correct
168.693359375	0.1	10	trial_end
171.435546875	0.1	9	fixation_on
173.15234375	0.1	1	cue_left
175.2578125	0.1	11	target_left
175.904296875	0.1	15	reaction_correct
176.31640625	0.1	10	trial_end
179.03515625	0.1	9	fixation_on
180.345703125	0.1	1	cue_left
183.470703125	0.1	11	target_left
183.77734375	0.1	15	reaction_correct
184.486328125	0.1	10	trial_end
187.033203125	0.1	9	fixation_on
188.255859375	0.1	2	cue_right
189.375	0.1	12	target_right
189.826171875	0.1	15	reaction_correct
190.384765625	0.1	10	trial_end
193.15625	0.1	9	fixation_on
195	0.1	1	cue_left
199.109375	0.1	11	target_left
199.421875	0.1	15	reaction_correct
200.119140625	0.1	10	trial_end
202.31640625	0.1	9	fixation_on
203.369140625	0.1	1	cue_left
208.490234375	0.1	11	target_left
208.775390625	0.1	15	reaction_correct
209.4921875	0.1	10	trial_end
211.625	0.1	9	fixation_on
213.572265625	0.1	2	cue_right
214.685546875	0.1	12	target_right
214.984375	0.1	15	reaction_correct
215.6875	0.1	10	trial_end
217.837890625	0.1	9	fixation_on
218.919921875	0.1	2	cue_right
223.048828125	0.1	12	target_right
223.353515625	0.1	15	reaction_correct
224.064453125	0.1	10	trial_end
226.859375	0.1	9	fixation_on
228.79296875	0.1	1	cue_left
233.916015625	0.1	11	target_left
234.201171875	0.1	15	reaction_correct
234.921875	0.1	10	trial_end
236.9375	0.1	9	fixation_on
238.923828125	0.1	1	cue_left
241.046875	0.1	11	target_left
241.357421875	0.1	15	reaction_correct
242.05078125	0.1	10	trial_end
244.451171875	0.1	9	fixation_on
245.830078125	0.1	2	cue_right
249.95703125	0.1	12	target_right
250.263671875	0.1	15	reaction_correct
250.970703125	0.1	10	trial_end
253.80078125	0.1	9	fixation_on
254.845703125	0.1	1	cue_left
256.95703125	0.1	11	target_left
257.314453125	0.1	15	reaction_correct
257.9609375	0.1	10	trial_end
260.7890625	0.1	9	fixation_on
262.34765625	0.1	2	cue_right
267.466796875	0.1	12	target_right
267.765625	0.1	15	reaction_correct
268.47265625	0.1	10	trial_end
270.626953125	0.1	9	fixation_on
272.548828125	0.1	2	cue_right
274.669921875	0.1	11	target_left
275.150390625	0.1	15	reaction_correct
275.681640625	0.1	10	trial_end
278.626953125	0.1	9	fixation_on
279.818359375	0.1	1	cue_left
280.943359375	0.1	11	target_left
281.291015625	0.1	15	reaction_correct
281.94921875	0.1	10	trial_end
284.634765625	0.1	9	fixation_on
286.0078125	0.1	2	cue_right
288.115234375	0.1	12	target_right
288.423828125	0.1	15	reaction_correct
289.12890625	0.1	10	trial_end
292.001953125	0.1	9	fixation_on
293.3828125	0.1	2	cue_right
298.490234375	0.1	12	target_right
298.845703125	0.1	15	reaction_correct
299.50390625	0.1	10	trial_end
301.818359375	0.1	9	fixation_on
303.189453125	0.1	2	cue_right
304.310546875	0.1	12	target_right
304.841796875	0.1	15	reaction_correct
305.3125	0.1	10	trial_end
307.662109375	0.1	9	fixation_on
308.830078125	0.1	1	cue_left
313.94921875	0.1	11	target_left
314.26171875	0.1	15	reaction_correct
314.953125	0.1	10	trial_end
317.33984375	0.1	9	fixation_on
319.125	0.1	2	cue_right
321.248046875	0.1	11	target_left
321.79296875	0.1	15	reaction_correct
322.251953125	0.1	10	trial_end
324.791015625	0.1	9	fixation_on
326.2890625	0.1	2	cue_right
330.421875	0.1	11	target_left
330.87109375	0.1	15	reaction_correct
331.42578125	0.1	10	trial_end
334.2421875	0.1	9	fixation_on
335.8125	0.1	1	cue_left
340.93359375	0.1	11	target_left
341.259765625	0.1	15	reaction_correct
341.9453125	0.1	10	trial_end
344.939453125	0.1	9	fixation_on
346.052734375	0.1	1	cue_left
347.16015625	0.1	11	target_left
347.486328125	0.1	15	reaction_correct
348.17578125	0.1	10	trial_end
350.78515625	0.1	9	fixation_on
351.841796875	0.1	1	cue_left
354.962890625	0.1	11	target_left
355.29296875	0.1	15	reaction_correct
355.9921875	0.1	10	trial_end
358.486328125	0.1	9	fixation_on
360.423828125	0.1	1	cue_left
363.544921875	0.1	11	target_left
363.857421875	0.1	15	reaction_correct
364.552734375	0.1	10	trial_end
367.158203125	0.1	9	fixation_on
368.876953125	0.1	1	cue_left
371.021484375	0.1	11	target_left
371.333984375	0.1	15	reaction_correct
372.025390625	0.1	10	trial_end
374.603515625	0.1	9	fixation_on
375.888671875	0.1	1	cue_left
380.009765625	0.1	12	target_right
380.375	0.1	15	reaction_correct
381.0234375	0.1	10	trial_end
383.09765625	0.1	9	fixation_on
384.40625	0.1	2	cue_right
388.5078125	0.1	12	target_right
388.76953125	0.1	15	reaction_correct
389.525390625	0.1	10	trial_end
391.7890625	0.1	9	fixation_on
393.423828125	0.1	2	cue_right
395.541015625	0.1	12	target_right
395.830078125	0.1	15	reaction_correct
396.54296875	0.1	10	trial_end
399.23828125	0.1	9	fixation_on
400.94140625	0.1	1	cue_left
404.048828125	0.1	11	target_left
404.392578125	0.1	15	reaction_correct
405.0703125	0.1	10	trial_end
407.43359375	0.1	9	fixation_on
409.00390625	0.1	2	cue_right
414.1171875	0.1	11	target_left
414.484375	0.1	15	reaction_correct
415.119140625	0.1	10	trial_end
417.67578125	0.1	9	fixation_on
419.328125	0.1	1	cue_left
421.439453125	0.1	12	target_right
421.87109375	0.1	15	reaction_correct
422.451171875	0.1	10	trial_end
424.943359375	0.1	9	fixation_on
426.931640625	0.1	2	cue_right
430.056640625	0.1	12	target_right
430.453125	0.1	15	reaction_correct
431.060546875	0.1	10	trial_end
434.01171875	0.1	9	fixation_on
435.208984375	0.1	1	cue_left
436.337890625	0.1	11	target_left
436.716796875	0.1	15	reaction_correct
437.3515625	0.1	10	trial_end
439.990234375	0.1	9	fixation_on
441.083984375	0.1	1	cue_left
442.216796875	0.1	11	target_left
442.6171875	0.1	15	reaction_correct
443.23828125	0.1	10	trial_end
445.814453125	0.1	9	fixation_on
447.1953125	0.1	1	cue_left
448.31640625	0.1	11	target_left
448.619140625	0.1	15	reaction_correct
449.3203125	0.1	10	trial_end
452.310546875	0.1	9	fixation_on
454.05078125	0.1	2	cue_right
455.15625	0.1	12	target_right
455.51953125	0.1	15	reaction_correct
456.17578125	0.1	10	trial_end
459.123046875	0.1	9	fixation_on
460.62890625	0.1	1	cue_left
463.75	0.1	12	target_right
464.23046875	0.1	15	reaction_correct
464.76953125	0.1	10	trial_end
467.56640625	0.1	9	fixation_on
468.7265625	0.1	2	cue_right
473.8359375	0.1	12	target_right
474.13671875	0.1	15	reaction_correct
474.841796875	0.1	10	trial_end
477.56640625	0.1	9	fixation_on
478.685546875	0.1	2	cue_right
