onset	duration	trial_type
20	2	wife
22	12.001	rest
34.001	2	child
36.001	12	rest
48.001	2	four
50.001	12.001	rest
62.002	2	wife
64.002	12	rest
76.002	2	four
78.002	12	rest
90.002	2	wife
92.002	12	rest
104.002	2	three
106.002	12	rest
118.002	2	father
120.002	12	rest
132.002	2	daughter
134.002	12	rest
146.002	2	daughter
148.002	12.001	rest
160.003	2	ten
162.003	12	rest
174.003	2	ten
176.003	11.987	rest
187.99	2	six
189.99	11.997	rest
201.987	2	ten
203.987	11.997	rest
215.984	2	three
217.984	11.998	rest
229.982	2	six
231.982	11.998	rest
243.98	2	child
245.98	11.998	rest
257.978	2	four
259.978	11.999	rest
271.977	2	wife
273.977	11.999	rest
285.976	2	four
287.976	12	rest
299.976	2	ten
301.976	12	rest
313.976	2	six
315.976	12	rest
327.976	2	wife
329.976	12	rest
341.976	2	six
343.976	12.001	rest
355.977	2	ten
357.977	12	rest
369.977	2	four
371.977	12	rest
383.977	2.001	four
385.978	12	rest
397.978	2	child
399.978	12	rest
411.978	2	three
413.978	12	rest
425.978	2	daughter
427.978	12	rest
439.978	2	daughter
441.978	12	rest
453.978	2	child
455.978	12	rest
467.978	2	six
469.978	12.001	rest
481.979	2	ten
483.979	12	rest
495.979	2	father
497.979	12.001	rest
509.98	2	father
511.98	12	rest
523.98	2	father
525.98	12	rest
537.98	2	ten
539.98	12	rest
551.98	2	child
553.98	12	rest
565.98	2	daughter
567.98	12	rest
579.98	2	three
581.98	12	rest
593.98	2	three
595.98	11.986	rest
607.966	2	six
609.966	11.997	rest
621.963	2	daughter
623.963	11.997	rest
635.96	2	four
637.96	11.998	rest
649.958	2	daughter
651.958	11.998	rest
663.956	2	wife
665.956	11.999	rest
677.955	2	four
679.955	11.999	rest
691.954	2	three
693.954	11.999	rest
705.953	2.001	child
707.954	12	rest
719.954	2	wife
721.954	12	rest
733.954	2	father
735.954	12	rest
747.954	2	daughter
749.954	12	rest
761.954	2	wife
763.954	12	rest
775.954	2	father
777.954	12	rest
789.954	2	ten
791.954	12.001	rest
803.955	2	three
805.955	12	rest
817.955	2	six
819.955	12	rest
831.955	2.001	six
833.956	12	rest
845.956	2	daughter
847.956	12	rest
859.956	2	child
861.956	12	rest
873.956	2	ten
875.956	12	rest
887.956	2	father
889.956	12	rest
901.956	2	child
903.956	12	rest
915.956	2	ten
917.956	12	rest
929.956	2	four
931.956	12	rest
943.956	2	three
945.956	12.001	rest
957.957	2	three
959.957	12	rest
971.957	2	child
973.957	12	rest
985.957	2	child
987.957	12	rest
999.957	2	wife
1001.957	11.987	rest
1013.944	2.013	daughter
1015.957	11.986	rest
1027.943	2	daughter
1029.943	11.997	rest
1041.94	2	six
1043.94	11.997	rest
1055.937	2	three
1057.937	11.998	rest
1069.935	2	ten
1071.935	11.998	rest
1083.933	2	daughter
1085.933	11.999	rest
1097.932	2	daughter
1099.932	11.999	rest
1111.931	2	father
1113.931	12	rest
1125.931	2	father
1127.931	12	rest
1139.931	2	wife
1141.931	12	rest
1153.931	2.001	ten
1155.932	12	rest
1167.932	2	four
1169.932	12	rest
1181.932	2	child
1183.932	12	rest
1195.932	2	wife
1197.932	12	rest
1209.932	2	three
1211.932	12	rest
1223.932	2	child
1225.932	12	rest
1237.932	2	wife
1239.932	12.001	rest
1251.933	2	six
1253.933	12	rest
1265.933	2	three
1267.933	12	rest
1279.933	2.001	six
1281.934	12	rest
1293.934	2	child
1295.934	12	rest
1307.934	2	wife
1309.934	12	rest
1321.934	2	child
1323.934	12	rest
1335.934	2	three
1337.934	12	rest
1349.934	2	six
1351.934	12	rest
1363.934	2	wife
1365.934	12	rest
1377.934	2	four
1379.934	12	rest
1391.934	2	three
1393.934	12.001	rest
1405.935	2	father
1407.935	12	rest
1419.935	2	ten
1421.935	11.987	rest
1433.922	2.013	father
1435.935	11.986	rest
1447.921	2.001	six
1449.922	11.997	rest
1461.919	2	father
1463.919	11.997	rest
1475.916	2	ten
1477.916	11.998	rest
1489.914	2	six
1491.914	11.998	rest
1503.912	2	father
1505.912	11.999	rest
1517.911	2	four
1519.911	11.999	rest
1531.91	2	child
1533.91	12	rest
1545.91	2	child
1547.91	12	rest
1559.91	2	six
1561.91	12.001	rest
1573.911	2	four
1575.911	12	rest
1587.911	2	father
1589.911	12	rest
1601.911	2	six
1603.911	12	rest
1615.911	2	daughter
1617.911	12	rest
1629.911	2	four
1631.911	12	rest
1643.911	2	daughter
1645.911	12	rest
1657.911	2	father
1659.911	12	rest
1671.911	2	four
1673.911	12	rest
1685.911	2	three
1687.911	12.001	rest
1699.912	2	four
1701.912	12	rest
1713.912	2	six
1715.912	12	rest
1727.912	2.001	four
1729.913	12	rest
1741.913	2	wife
1743.913	12	rest
1755.913	2	father
1757.913	12	rest
1769.913	2	three
1771.913	6	rest
