onset	duration	sample	trial_type	response_time	stim_file	value
434.1560000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
437.7240000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
438.4320000000	n/a	n/a	Left Button	n/a	n/a	S 10
439.5100000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
442.9780000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
443.8940000000	n/a	n/a	Right Button	n/a	n/a	S 20
444.9800000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
448.7840000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
449.3780000000	n/a	n/a	Left Button	n/a	n/a	S 10
450.4500000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
454.4380000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
455.0860000000	n/a	n/a	Left Button	n/a	n/a	S 10
456.1720000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
460.2260000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
461.2220000000	n/a	n/a	Right Button	n/a	n/a	S 20
462.3100000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
465.7960000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
466.3820000000	n/a	n/a	Left Button	n/a	n/a	S 10
467.4640000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
471.2160000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
472.3380000000	n/a	n/a	Right Button	n/a	n/a	S 20
473.4180000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
477.0880000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
478.0780000000	n/a	n/a	Right Button	n/a	n/a	S 20
479.1560000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
482.9920000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
483.8540000000	n/a	n/a	Left Button	n/a	n/a	S 10
484.9280000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
488.6960000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
490.5460000000	n/a	n/a	Right Button	n/a	n/a	S 20
491.6320000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
495.1020000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
495.5980000000	n/a	n/a	Right Button	n/a	n/a	S 20
496.6860000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
500.4060000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
500.8900000000	n/a	n/a	Left Button	n/a	n/a	S 10
501.9740000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
506.0760000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
508.5700000000	n/a	n/a	Left Button	n/a	n/a	S 10
509.6460000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
513.7660000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
514.6580000000	n/a	n/a	Right Button	n/a	n/a	S 20
515.7340000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
519.3880000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
520.2380000000	n/a	n/a	Right Button	n/a	n/a	S 20
521.3220000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
525.1240000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
527.6660000000	n/a	n/a	Left Button	n/a	n/a	S 10
528.7440000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
532.4640000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
533.3740000000	n/a	n/a	Right Button	n/a	n/a	S 20
534.4480000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
538.3360000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
538.8700000000	n/a	n/a	Left Button	n/a	n/a	S 10
539.9520000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
543.9220000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
544.6060000000	n/a	n/a	Right Button	n/a	n/a	S 20
545.6900000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
549.2940000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
550.7220000000	n/a	n/a	Left Button	n/a	n/a	S 10
551.7960000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
555.5640000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
556.9620000000	n/a	n/a	Left Button	n/a	n/a	S 10
558.0500000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
561.7860000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
562.8460000000	n/a	n/a	Left Button	n/a	n/a	S 10
563.9220000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
567.9420000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
568.8460000000	n/a	n/a	Left Button	n/a	n/a	S 10
569.9260000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
573.3960000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
575.0620000000	n/a	n/a	Left Button	n/a	n/a	S 10
576.1480000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
580.1840000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
581.4780000000	n/a	n/a	Left Button	n/a	n/a	S 10
582.5520000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
586.6060000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
588.9020000000	n/a	n/a	Left Button	n/a	n/a	S 10
589.9740000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
593.8100000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
595.9780000000	n/a	n/a	Left Button	n/a	n/a	S 10
597.0640000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
601.0840000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
603.6060000000	n/a	n/a	Right Button	n/a	n/a	S 20
604.6860000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
608.4560000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
609.1220000000	n/a	n/a	Left Button	n/a	n/a	S 10
610.2060000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
613.6600000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
615.5500000000	n/a	n/a	Left Button	n/a	n/a	S 10
616.6280000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
620.3140000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
621.2700000000	n/a	n/a	Right Button	n/a	n/a	S 20
622.3500000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
626.3200000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
627.6860000000	n/a	n/a	Right Button	n/a	n/a	S 20
628.7720000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
632.6580000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
634.3920000000	n/a	n/a	Left Button	n/a	n/a	S 10
635.4760000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
639.0280000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
639.6160000000	n/a	n/a	Left Button	n/a	n/a	S 10
640.6960000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
644.4660000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
647.3640000000	n/a	n/a	Right Button	n/a	n/a	S 20
648.4520000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
651.9220000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
654.3120000000	n/a	n/a	Left Button	n/a	n/a	S 10
655.3920000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
658.9600000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
660.2160000000	n/a	n/a	Left Button	n/a	n/a	S 10
661.2960000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
665.3820000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
666.2160000000	n/a	n/a	Left Button	n/a	n/a	S 10
667.3000000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
671.3040000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
671.8360000000	n/a	n/a	Left Button	n/a	n/a	S 10
672.9220000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
676.3740000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
677.2880000000	n/a	n/a	Left Button	n/a	n/a	S 10
678.3760000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
682.5620000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
683.6160000000	n/a	n/a	Left Button	n/a	n/a	S 10
684.6980000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
688.4340000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
689.2560000000	n/a	n/a	Right Button	n/a	n/a	S 20
690.3340000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
694.0220000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
694.5680000000	n/a	n/a	Left Button	n/a	n/a	S 10
695.6560000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
699.4920000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
700.1200000000	n/a	n/a	Left Button	n/a	n/a	S 10
701.1940000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
704.8620000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
705.4600000000	n/a	n/a	Left Button	n/a	n/a	S 10
706.5480000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
710.1160000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
712.4400000000	n/a	n/a	Left Button	n/a	n/a	S 10
713.5200000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
717.0880000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
717.8200000000	n/a	n/a	Left Button	n/a	n/a	S 10
718.9060000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
722.5600000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
723.0840000000	n/a	n/a	Left Button	n/a	n/a	S 10
724.1600000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
728.1140000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
729.9640000000	n/a	n/a	Left Button	n/a	n/a	S 10
731.0500000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
734.5680000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
735.4360000000	n/a	n/a	Left Button	n/a	n/a	S 10
736.5200000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
739.9740000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
741.8520000000	n/a	n/a	Right Button	n/a	n/a	S 20
742.9260000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
746.6780000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
747.9240000000	n/a	n/a	Right Button	n/a	n/a	S 20
748.9960000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
752.5160000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
753.0720000000	n/a	n/a	Left Button	n/a	n/a	S 10
754.1500000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
757.8040000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
759.6760000000	n/a	n/a	Left Button	n/a	n/a	S 10
760.7560000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
764.2080000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
766.0440000000	n/a	n/a	Right Button	n/a	n/a	S 20
767.1280000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
771.2140000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
772.6800000000	n/a	n/a	Right Button	n/a	n/a	S 20
773.7660000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
777.5360000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
778.5760000000	n/a	n/a	Right Button	n/a	n/a	S 20
779.6540000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
783.2560000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
783.8840000000	n/a	n/a	Left Button	n/a	n/a	S 10
784.9580000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
789.0280000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
792.7400000000	n/a	n/a	Right Button	n/a	n/a	S 20
793.8140000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
797.5500000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
798.1760000000	n/a	n/a	Left Button	n/a	n/a	S 10
799.2520000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
802.7040000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
803.3280000000	n/a	n/a	Left Button	n/a	n/a	S 10
804.4060000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
808.4580000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
809.3640000000	n/a	n/a	Right Button	n/a	n/a	S 20
810.4440000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
814.1460000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
814.8340000000	n/a	n/a	Left Button	n/a	n/a	S 10
815.9140000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
820.0020000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
820.6020000000	n/a	n/a	Left Button	n/a	n/a	S 10
821.6860000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
825.2380000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
827.6540000000	n/a	n/a	Right Button	n/a	n/a	S 20
828.7420000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
832.3600000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
833.1260000000	n/a	n/a	Left Button	n/a	n/a	S 10
834.2120000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
838.3820000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
839.2780000000	n/a	n/a	Right Button	n/a	n/a	S 20
840.3660000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
844.1700000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
845.3700000000	n/a	n/a	Left Button	n/a	n/a	S 10
846.4540000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
850.5080000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
852.1260000000	n/a	n/a	Right Button	n/a	n/a	S 20
853.2100000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
856.8620000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
860.1820000000	n/a	n/a	Right Button	n/a	n/a	S 20
861.2660000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
865.3700000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
867.3460000000	n/a	n/a	Left Button	n/a	n/a	S 10
868.4220000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
872.4920000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
876.1540000000	n/a	n/a	Left Button	n/a	n/a	S 10
877.2280000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
880.7480000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
881.5340000000	n/a	n/a	Left Button	n/a	n/a	S 10
882.6160000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
886.1680000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
887.4380000000	n/a	n/a	Left Button	n/a	n/a	S 10
888.5200000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
892.2740000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
893.1580000000	n/a	n/a	Right Button	n/a	n/a	S 20
894.2420000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
898.1780000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
899.0100000000	n/a	n/a	Right Button	n/a	n/a	S 20
900.0960000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
904.1160000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
904.9540000000	n/a	n/a	Left Button	n/a	n/a	S 10
906.0340000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
910.0860000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
911.3540000000	n/a	n/a	Left Button	n/a	n/a	S 10
912.4380000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
916.3240000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
918.2500000000	n/a	n/a	Right Button	n/a	n/a	S 20
919.3280000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
922.9960000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
923.5820000000	n/a	n/a	Left Button	n/a	n/a	S 10
924.6640000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
928.8520000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
929.7260000000	n/a	n/a	Left Button	n/a	n/a	S 10
930.8020000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
934.4380000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
935.0740000000	n/a	n/a	Left Button	n/a	n/a	S 10
936.1560000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
940.1940000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
940.8060000000	n/a	n/a	Right Button	n/a	n/a	S 20
941.8780000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
945.7140000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
946.9900000000	n/a	n/a	Right Button	n/a	n/a	S 20
948.0660000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
951.6360000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
953.0100000000	n/a	n/a	Left Button	n/a	n/a	S 10
954.0880000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
957.5740000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
958.1740000000	n/a	n/a	Right Button	n/a	n/a	S 20
959.2580000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
963.1280000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
964.8540000000	n/a	n/a	Right Button	n/a	n/a	S 20
965.9300000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
969.3980000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
970.0780000000	n/a	n/a	Right Button	n/a	n/a	S 20
971.1500000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
975.2700000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
975.8860000000	n/a	n/a	Right Button	n/a	n/a	S 20
976.9720000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
980.4240000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
980.9620000000	n/a	n/a	Right Button	n/a	n/a	S 20
982.0420000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
985.8440000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
986.4620000000	n/a	n/a	Left Button	n/a	n/a	S 10
987.5460000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
991.3660000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
992.0420000000	n/a	n/a	Left Button	n/a	n/a	S 10
993.1180000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
996.6540000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
997.2200000000	n/a	n/a	Left Button	n/a	n/a	S 10
998.3040000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1002.2400000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
1003.2320000000	n/a	n/a	Right Button	n/a	n/a	S 20
1004.3100000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1008.0120000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
1009.3600000000	n/a	n/a	Right Button	n/a	n/a	S 20
1010.4480000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
1014.6000000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
1015.3440000000	n/a	n/a	Left Button	n/a	n/a	S 10
1016.4180000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1020.1720000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
1021.2480000000	n/a	n/a	Left Button	n/a	n/a	S 10
1022.3220000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1026.3100000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
1027.2520000000	n/a	n/a	Right Button	n/a	n/a	S 20
1028.3280000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
1032.1980000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
1032.6040000000	n/a	n/a	Right Button	n/a	n/a	S 20
1033.6820000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1037.4180000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
1037.8640000000	n/a	n/a	Right Button	n/a	n/a	S 20
1038.9520000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1043.0720000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
1043.6320000000	n/a	n/a	Right Button	n/a	n/a	S 20
1044.7060000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
1048.2760000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
1048.9520000000	n/a	n/a	Left Button	n/a	n/a	S 10
1050.0280000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1053.5640000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
1054.3640000000	n/a	n/a	Left Button	n/a	n/a	S 10
1055.4480000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
1059.2840000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
1060.3520000000	n/a	n/a	Right Button	n/a	n/a	S 20
1061.4360000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
1065.5900000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
1067.2680000000	n/a	n/a	Left Button	n/a	n/a	S 10
1068.3420000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1072.1620000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
1074.2320000000	n/a	n/a	Left Button	n/a	n/a	S 10
1075.3140000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
1079.3340000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
1079.9480000000	n/a	n/a	Right Button	n/a	n/a	S 20
1081.0340000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1084.8540000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
1085.5440000000	n/a	n/a	Left Button	n/a	n/a	S 10
1086.6220000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
1090.1080000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
1091.3440000000	n/a	n/a	Left Button	n/a	n/a	S 10
1092.4260000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
1096.5460000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
1097.1840000000	n/a	n/a	Right Button	n/a	n/a	S 20
1098.2640000000	n/a	n/a	FB: LOSE COW	n/a	n/a	S104
1102.4180000000	n/a	n/a	CUE: D - HARD COW	n/a	n/a	S  4
1103.0560000000	n/a	n/a	Right Button	n/a	n/a	S 20
1104.1360000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
1107.7380000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
1109.4960000000	n/a	n/a	Left Button	n/a	n/a	S 10
1110.5740000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1114.1600000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
1114.8880000000	n/a	n/a	Right Button	n/a	n/a	S 20
1115.9620000000	n/a	n/a	FB: LOSE PUPPY	n/a	n/a	S102
1119.4640000000	n/a	n/a	CUE: C - EASY COW	n/a	n/a	S  3
1120.3680000000	n/a	n/a	Left Button	n/a	n/a	S 10
1121.4480000000	n/a	n/a	FB: WIN COW	n/a	n/a	S103
1125.2520000000	n/a	n/a	CUE: A - EASY PUPPY	n/a	n/a	S  1
1126.6400000000	n/a	n/a	Left Button	n/a	n/a	S 10
1127.7200000000	n/a	n/a	FB: WIN PUPPY	n/a	n/a	S101
1131.6060000000	n/a	n/a	CUE: B - HARD PUPPY	n/a	n/a	S  2
1132.8400000000	n/a	n/a	Right Button	n/a	n/a	S 20
