onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtst_1261.mp4	79.4002667999993	82.4086119000003	n/a
18	3	face-video/stimtst_1262.mp4	85.1422461000002	88.1588480999998	n/a
24	3	face-video/stimtst_1263.mp4	91.1341085000003	94.1422827000005	n/a
30	3	face-video/stimtst_1264.mp4	97.1594344000004	100.167585799999	n/a
36	3	face-video/stimtst_1321.mp4	103.176276199999	106.193013	n/a
42	3	face-video/stimtst_1266.mp4	109.1515755	112.1617618	n/a
48	3	face-video/stimtst_1267.mp4	115.1684877	118.176752299999	n/a
54	3	face-video/stimtst_1268.mp4	121.1855923	124.193672299999	n/a
60	3	face-video/stimtst_1269.mp4	127.135688099999	130.1524102	n/a
66	3	face-video/stimtst_1270.mp4	133.144285	136.1548401	n/a
72	3	face-video/stimtst_1271.mp4	139.1695937	142.177814299999	n/a
78	3	face-video/stimtst_1272.mp4	145.103199299999	148.1114393	n/a
84	3	face-video/stimtst_1272.mp4	151.136769099999	154.1451113	1
90	3	face-video/stimtst_1273.mp4	157.1538003	160.161959999999	n/a
96	3	face-video/stimtst_1274.mp4	163.153964799999	166.1706909	n/a
102	3	face-video/stimtst_1275.mp4	169.1626025	172.170843399999	n/a
108	3	face-video/stimtst_1276.mp4	175.1712091	178.1794288	n/a
114	3	face-video/stimtst_1277.mp4	181.129864299999	184.146512499999	n/a
120	3	face-video/stimtst_1278.mp4	187.138393299999	190.155164499999	n/a
126	3	face-video/stimtst_1279.mp4	193.1554221	196.165663499999	n/a
132	3	face-video/stimtst_1280.mp4	199.1724254	202.1890036	n/a
138	3	face-video/stimtst_1322.mp4	205.172529199999	208.180815399999	n/a
144	3	face-video/stimtst_1282.mp4	211.164655	214.1812253	n/a
150	3	face-video/stimtst_1283.mp4	217.139744399999	220.1577034	n/a
156	3	face-video/stimtst_1284.mp4	223.1734479	226.190086	n/a
162	3	face-video/stimtst_1284.mp4	229.1486568	232.1653547	1
168	3	face-video/stimtst_1285.mp4	235.1156498	238.1323262	n/a
174	3	face-video/stimtst_1286.mp4	241.1576217	244.1742617	n/a
180	3	face-video/stimtst_1287.mp4	247.1827541	250.191135499999	n/a
186	3	face-video/stimtst_1288.mp4	253.1330634	256.149805299999	n/a
192	3	face-video/stimtst_1289.mp4	259.174999799999	262.1832553	n/a
198	3	face-video/stimtst_1290.mp4	265.1669376	268.1751311	n/a
204	3	face-video/stimtst_1265.mp4	271.1590118	274.167099899999	n/a
210	3	face-video/stimtst_1281.mp4	277.1424513	280.1591821	n/a
216	3	face-video/stimtst_1283.mp4	283.184534199999	286.2011533	n/a
222	3	face-video/stimtst_1272.mp4	289.159616499999	292.176427799999	n/a
228	3	face-video/stimtst_1263.mp4	295.160083799999	298.176691099999	n/a
234	3	face-video/stimtst_1264.mp4	301.177019	304.185112099999	n/a
240	3	face-video/stimtst_1265.mp4	307.143824	310.160559399999	n/a
246	3	face-video/stimtst_1269.mp4	313.1525325	316.1691678	n/a
252	3	face-video/stimtst_1267.mp4	319.1361734	322.1527674	n/a
258	3	face-video/stimtst_1321.mp4	325.102963499999	328.124633499999	n/a
264	3	face-video/stimtst_1266.mp4	331.161563499999	334.1724634	n/a
270	3	face-video/stimtst_1266.mp4	337.128524499999	340.145217999999	1
276	3	face-video/stimtst_1278.mp4	343.1871121	346.1953298	n/a
282	3	face-video/stimtst_1282.mp4	349.120584599999	352.137418599999	n/a
288	3	face-video/stimtst_1262.mp4	355.137752299999	358.1543409	n/a
294	3	face-video/stimtst_1273.mp4	361.1628877	364.1711636	n/a
300	3	face-video/stimtst_1274.mp4	367.129913799999	370.1465719	n/a
306	3	face-video/stimtst_1285.mp4	373.163420299999	376.171685699999	n/a
312	3	face-video/stimtst_1276.mp4	379.1387892	382.155481699999	n/a
318	3	face-video/stimtst_1286.mp4	385.1223363	388.132913299999	n/a
324	3	face-video/stimtst_1270.mp4	391.147726299999	394.1643033	n/a
330	3	face-video/stimtst_1279.mp4	397.1563361	400.172884899999	n/a
336	3	face-video/stimtst_1279.mp4	403.1314779	406.139708	1
342	3	face-video/stimtst_1290.mp4	409.1317478	412.1484376	n/a
348	3	face-video/stimtst_1281.mp4	415.1319992	418.1535929	n/a
354	3	face-video/stimtst_1271.mp4	421.157381299999	424.178874499999	n/a
360	3	face-video/stimtst_1261.mp4	427.140854299999	430.149111599999	n/a
366	3	face-video/stimtst_1284.mp4	433.1578687	436.166028899999	n/a
372	3	face-video/stimtst_1275.mp4	439.133162399999	442.149799999999	n/a
378	3	face-video/stimtst_1277.mp4	445.1416623	448.1516792	n/a
384	3	face-video/stimtst_1287.mp4	451.166937699999	454.183587999999	n/a
390	3	face-video/stimtst_1322.mp4	457.1338699	460.150608199999	n/a
396	3	face-video/stimtst_1289.mp4	463.1424924	466.1591475	n/a
402	3	face-video/stimtst_1280.mp4	469.1677846	472.1760501	n/a
408	3	face-video/stimtst_1268.mp4	475.134699399999	478.1597351	n/a
414	3	face-video/stimtst_1288.mp4	481.160117299999	484.1682361	n/a
