onset	duration	trial_type	response_time	sample	value
4.5881000000	0.0002000000	stimulus	n/a	45881.0000000000	Median - Stimulation
5.3235000000	0.0002000000	stimulus	n/a	53235.0000000000	Median - Stimulation
6.0876000000	0.0002000000	stimulus	n/a	60876.0000000000	Median - Stimulation
6.8826000000	0.0002000000	stimulus	n/a	68826.0000000000	Median - Stimulation
7.6776000000	0.0002000000	stimulus	n/a	76776.0000000000	Median - Stimulation
8.4436000000	0.0002000000	stimulus	n/a	84436.0000000000	Median - Stimulation
9.1936000000	0.0002000000	stimulus	n/a	91936.0000000000	Median - Stimulation
10.0056000000	0.0002000000	stimulus	n/a	100056.0000000000	Median - Stimulation
10.7576000000	0.0002000000	stimulus	n/a	107576.0000000000	Median - Stimulation
11.5157000000	0.0002000000	stimulus	n/a	115157.0000000000	Median - Stimulation
12.2377000000	0.0002000000	stimulus	n/a	122377.0000000000	Median - Stimulation
12.9899000000	0.0002000000	stimulus	n/a	129899.0000000000	Median - Stimulation
13.7129000000	0.0002000000	stimulus	n/a	137129.0000000000	Median - Stimulation
14.4629000000	0.0002000000	stimulus	n/a	144629.0000000000	Median - Stimulation
15.2359000000	0.0002000000	stimulus	n/a	152359.0000000000	Median - Stimulation
15.9629000000	0.0002000000	stimulus	n/a	159629.0000000000	Median - Stimulation
16.6979000000	0.0002000000	stimulus	n/a	166979.0000000000	Median - Stimulation
17.5019000000	0.0002000000	stimulus	n/a	175019.0000000000	Median - Stimulation
18.2462000000	0.0002000000	stimulus	n/a	182462.0000000000	Median - Stimulation
19.0472000000	0.0002000000	stimulus	n/a	190472.0000000000	Median - Stimulation
19.8352000000	0.0002000000	stimulus	n/a	198352.0000000000	Median - Stimulation
20.5832000000	0.0002000000	stimulus	n/a	205832.0000000000	Median - Stimulation
21.3712000000	0.0002000000	stimulus	n/a	213712.0000000000	Median - Stimulation
22.1252000000	0.0002000000	stimulus	n/a	221252.0000000000	Median - Stimulation
22.9242000000	0.0002000000	stimulus	n/a	229242.0000000000	Median - Stimulation
23.6874000000	0.0002000000	stimulus	n/a	236874.0000000000	Median - Stimulation
24.4534000000	0.0002000000	stimulus	n/a	244534.0000000000	Median - Stimulation
25.2094000000	0.0002000000	stimulus	n/a	252094.0000000000	Median - Stimulation
25.9744000000	0.0002000000	stimulus	n/a	259744.0000000000	Median - Stimulation
26.7464000000	0.0002000000	stimulus	n/a	267464.0000000000	Median - Stimulation
27.4795000000	0.0002000000	stimulus	n/a	274795.0000000000	Median - Stimulation
28.2825000000	0.0002000000	stimulus	n/a	282825.0000000000	Median - Stimulation
29.0128000000	0.0002000000	stimulus	n/a	290128.0000000000	Median - Stimulation
29.7318000000	0.0002000000	stimulus	n/a	297318.0000000000	Median - Stimulation
30.5428000000	0.0002000000	stimulus	n/a	305428.0000000000	Median - Stimulation
31.2608000000	0.0002000000	stimulus	n/a	312608.0000000000	Median - Stimulation
31.9859000000	0.0002000000	stimulus	n/a	319859.0000000000	Median - Stimulation
32.7489000000	0.0002000000	stimulus	n/a	327489.0000000000	Median - Stimulation
33.4769000000	0.0002000000	stimulus	n/a	334769.0000000000	Median - Stimulation
34.2469000000	0.0002000000	stimulus	n/a	342469.0000000000	Median - Stimulation
34.9879000000	0.0002000000	stimulus	n/a	349879.0000000000	Median - Stimulation
35.7320000000	0.0002000000	stimulus	n/a	357320.0000000000	Median - Stimulation
36.5290000000	0.0002000000	stimulus	n/a	365290.0000000000	Median - Stimulation
37.3423000000	0.0002000000	stimulus	n/a	373423.0000000000	Median - Stimulation
38.1323000000	0.0002000000	stimulus	n/a	381323.0000000000	Median - Stimulation
38.8723000000	0.0002000000	stimulus	n/a	388723.0000000000	Median - Stimulation
39.6423000000	0.0002000000	stimulus	n/a	396423.0000000000	Median - Stimulation
40.4223000000	0.0002000000	stimulus	n/a	404223.0000000000	Median - Stimulation
41.2303000000	0.0002000000	stimulus	n/a	412303.0000000000	Median - Stimulation
42.0013000000	0.0002000000	stimulus	n/a	420013.0000000000	Median - Stimulation
42.7353000000	0.0002000000	stimulus	n/a	427353.0000000000	Median - Stimulation
43.5153000000	0.0002000000	stimulus	n/a	435153.0000000000	Median - Stimulation
44.2395000000	0.0002000000	stimulus	n/a	442395.0000000000	Median - Stimulation
45.0107000000	0.0002000000	stimulus	n/a	450107.0000000000	Median - Stimulation
45.8187000000	0.0002000000	stimulus	n/a	458187.0000000000	Median - Stimulation
46.5808000000	0.0002000000	stimulus	n/a	465808.0000000000	Median - Stimulation
47.3068000000	0.0002000000	stimulus	n/a	473068.0000000000	Median - Stimulation
48.0308000000	0.0002000000	stimulus	n/a	480308.0000000000	Median - Stimulation
48.8407000000	0.0002000000	stimulus	n/a	488407.0000000000	Median - Stimulation
49.5618000000	0.0002000000	stimulus	n/a	495618.0000000000	Median - Stimulation
50.3328000000	0.0002000000	stimulus	n/a	503328.0000000000	Median - Stimulation
51.0948000000	0.0002000000	stimulus	n/a	510948.0000000000	Median - Stimulation
51.8421000000	0.0002000000	stimulus	n/a	518421.0000000000	Median - Stimulation
52.5861000000	0.0002000000	stimulus	n/a	525861.0000000000	Median - Stimulation
53.3261000000	0.0002000000	stimulus	n/a	533261.0000000000	Median - Stimulation
54.1272000000	0.0002000000	stimulus	n/a	541272.0000000000	Median - Stimulation
54.9382000000	0.0002000000	stimulus	n/a	549382.0000000000	Median - Stimulation
55.7433000000	0.0002000000	stimulus	n/a	557433.0000000000	Median - Stimulation
56.5233000000	0.0002000000	stimulus	n/a	565233.0000000000	Median - Stimulation
57.2933000000	0.0002000000	stimulus	n/a	572933.0000000000	Median - Stimulation
58.0463000000	0.0002000000	stimulus	n/a	580463.0000000000	Median - Stimulation
58.7733000000	0.0002000000	stimulus	n/a	587733.0000000000	Median - Stimulation
59.5093000000	0.0002000000	stimulus	n/a	595093.0000000000	Median - Stimulation
60.3263000000	0.0002000000	stimulus	n/a	603263.0000000000	Median - Stimulation
61.1146000000	0.0002000000	stimulus	n/a	611146.0000000000	Median - Stimulation
61.8347000000	0.0002000000	stimulus	n/a	618347.0000000000	Median - Stimulation
62.6367000000	0.0002000000	stimulus	n/a	626367.0000000000	Median - Stimulation
63.3557000000	0.0002000000	stimulus	n/a	633557.0000000000	Median - Stimulation
64.1119000000	0.0002000000	stimulus	n/a	641119.0000000000	Median - Stimulation
64.8459000000	0.0002000000	stimulus	n/a	648459.0000000000	Median - Stimulation
65.6340000000	0.0002000000	stimulus	n/a	656340.0000000000	Median - Stimulation
66.4403000000	0.0002000000	stimulus	n/a	664403.0000000000	Median - Stimulation
67.1902000000	0.0002000000	stimulus	n/a	671902.0000000000	Median - Stimulation
67.9252000000	0.0002000000	stimulus	n/a	679252.0000000000	Median - Stimulation
68.6802000000	0.0002000000	stimulus	n/a	686802.0000000000	Median - Stimulation
69.4902000000	0.0002000000	stimulus	n/a	694902.0000000000	Median - Stimulation
70.2482000000	0.0002000000	stimulus	n/a	702482.0000000000	Median - Stimulation
70.9732000000	0.0002000000	stimulus	n/a	709732.0000000000	Median - Stimulation
71.7353000000	0.0002000000	stimulus	n/a	717353.0000000000	Median - Stimulation
72.4934000000	0.0002000000	stimulus	n/a	724934.0000000000	Median - Stimulation
73.2704000000	0.0002000000	stimulus	n/a	732704.0000000000	Median - Stimulation
74.0787000000	0.0002000000	stimulus	n/a	740787.0000000000	Median - Stimulation
74.8577000000	0.0002000000	stimulus	n/a	748577.0000000000	Median - Stimulation
75.5997000000	0.0002000000	stimulus	n/a	755997.0000000000	Median - Stimulation
76.3787000000	0.0002000000	stimulus	n/a	763787.0000000000	Median - Stimulation
77.1067000000	0.0002000000	stimulus	n/a	771067.0000000000	Median - Stimulation
77.8967000000	0.0002000000	stimulus	n/a	778967.0000000000	Median - Stimulation
78.6867000000	0.0002000000	stimulus	n/a	786867.0000000000	Median - Stimulation
79.4587000000	0.0002000000	stimulus	n/a	794587.0000000000	Median - Stimulation
80.2327000000	0.0002000000	stimulus	n/a	802327.0000000000	Median - Stimulation
80.9526000000	0.0002000000	stimulus	n/a	809526.0000000000	Median - Stimulation
81.6936000000	0.0002000000	stimulus	n/a	816936.0000000000	Median - Stimulation
82.4597000000	0.0002000000	stimulus	n/a	824597.0000000000	Median - Stimulation
83.2267000000	0.0002000000	stimulus	n/a	832267.0000000000	Median - Stimulation
83.9590000000	0.0002000000	stimulus	n/a	839590.0000000000	Median - Stimulation
84.6850000000	0.0002000000	stimulus	n/a	846850.0000000000	Median - Stimulation
85.4449000000	0.0002000000	stimulus	n/a	854449.0000000000	Median - Stimulation
