onset	duration	trial_type	response_time	sample	value
5.4124000000	0.0002000000	stimulus	n/a	54124.0000000000	Tibial - Stimulation
6.1637000000	0.0002000000	stimulus	n/a	61637.0000000000	Median - Stimulation
6.8827000000	0.0002000000	stimulus	n/a	68827.0000000000	Tibial - Stimulation
7.6727000000	0.0002000000	stimulus	n/a	76727.0000000000	Median - Stimulation
8.4437000000	0.0002000000	stimulus	n/a	84437.0000000000	Tibial - Stimulation
9.2247000000	0.0002000000	stimulus	n/a	92247.0000000000	Median - Stimulation
10.0417000000	0.0002000000	stimulus	n/a	100417.0000000000	Tibial - Stimulation
10.7909000000	0.0002000000	stimulus	n/a	107909.0000000000	Median - Stimulation
11.5299000000	0.0002000000	stimulus	n/a	115299.0000000000	Tibial - Stimulation
12.2729000000	0.0002000000	stimulus	n/a	122729.0000000000	Median - Stimulation
13.0589000000	0.0002000000	stimulus	n/a	130589.0000000000	Tibial - Stimulation
13.8620000000	0.0002000000	stimulus	n/a	138620.0000000000	Median - Stimulation
14.5930000000	0.0002000000	stimulus	n/a	145930.0000000000	Tibial - Stimulation
15.3660000000	0.0002000000	stimulus	n/a	153660.0000000000	Median - Stimulation
16.1533000000	0.0002000000	stimulus	n/a	161533.0000000000	Tibial - Stimulation
16.8793000000	0.0002000000	stimulus	n/a	168793.0000000000	Median - Stimulation
17.6573000000	0.0002000000	stimulus	n/a	176573.0000000000	Tibial - Stimulation
18.3983000000	0.0002000000	stimulus	n/a	183983.0000000000	Median - Stimulation
19.2143000000	0.0002000000	stimulus	n/a	192143.0000000000	Tibial - Stimulation
19.9343000000	0.0002000000	stimulus	n/a	199343.0000000000	Median - Stimulation
20.6553000000	0.0002000000	stimulus	n/a	206553.0000000000	Tibial - Stimulation
21.3973000000	0.0002000000	stimulus	n/a	213973.0000000000	Median - Stimulation
22.1398000000	0.0002000000	stimulus	n/a	221398.0000000000	Tibial - Stimulation
22.9320000000	0.0002000000	stimulus	n/a	229320.0000000000	Median - Stimulation
23.7173000000	0.0002000000	stimulus	n/a	237173.0000000000	Tibial - Stimulation
24.5353000000	0.0002000000	stimulus	n/a	245353.0000000000	Median - Stimulation
25.2994000000	0.0002000000	stimulus	n/a	252994.0000000000	Tibial - Stimulation
26.1124000000	0.0002000000	stimulus	n/a	261124.0000000000	Median - Stimulation
26.8344000000	0.0002000000	stimulus	n/a	268344.0000000000	Tibial - Stimulation
27.6293000000	0.0002000000	stimulus	n/a	276293.0000000000	Median - Stimulation
28.3783000000	0.0002000000	stimulus	n/a	283783.0000000000	Tibial - Stimulation
29.1663000000	0.0002000000	stimulus	n/a	291663.0000000000	Median - Stimulation
29.9164000000	0.0002000000	stimulus	n/a	299164.0000000000	Tibial - Stimulation
30.6704000000	0.0002000000	stimulus	n/a	306704.0000000000	Median - Stimulation
31.4164000000	0.0002000000	stimulus	n/a	314164.0000000000	Tibial - Stimulation
32.1794000000	0.0002000000	stimulus	n/a	321794.0000000000	Median - Stimulation
32.9174000000	0.0002000000	stimulus	n/a	329174.0000000000	Tibial - Stimulation
33.6574000000	0.0002000000	stimulus	n/a	336574.0000000000	Median - Stimulation
34.4604000000	0.0002000000	stimulus	n/a	344604.0000000000	Tibial - Stimulation
35.2236000000	0.0002000000	stimulus	n/a	352236.0000000000	Median - Stimulation
35.9955000000	0.0002000000	stimulus	n/a	359955.0000000000	Tibial - Stimulation
36.7945000000	0.0002000000	stimulus	n/a	367945.0000000000	Median - Stimulation
37.5875000000	0.0002000000	stimulus	n/a	375875.0000000000	Tibial - Stimulation
38.3975000000	0.0002000000	stimulus	n/a	383975.0000000000	Median - Stimulation
39.1905000000	0.0002000000	stimulus	n/a	391905.0000000000	Tibial - Stimulation
39.9659000000	0.0002000000	stimulus	n/a	399659.0000000000	Median - Stimulation
40.7698000000	0.0002000000	stimulus	n/a	407698.0000000000	Tibial - Stimulation
41.5459000000	0.0002000000	stimulus	n/a	415459.0000000000	Median - Stimulation
42.2729000000	0.0002000000	stimulus	n/a	422729.0000000000	Tibial - Stimulation
43.0089000000	0.0002000000	stimulus	n/a	430089.0000000000	Median - Stimulation
43.7579000000	0.0002000000	stimulus	n/a	437579.0000000000	Tibial - Stimulation
44.5499000000	0.0002000000	stimulus	n/a	445499.0000000000	Median - Stimulation
45.3159000000	0.0002000000	stimulus	n/a	453159.0000000000	Tibial - Stimulation
46.1209000000	0.0002000000	stimulus	n/a	461209.0000000000	Median - Stimulation
46.9280000000	0.0002000000	stimulus	n/a	469280.0000000000	Tibial - Stimulation
47.7223000000	0.0002000000	stimulus	n/a	477223.0000000000	Median - Stimulation
48.5333000000	0.0002000000	stimulus	n/a	485333.0000000000	Tibial - Stimulation
49.2993000000	0.0002000000	stimulus	n/a	492993.0000000000	Median - Stimulation
50.0572000000	0.0002000000	stimulus	n/a	500572.0000000000	Tibial - Stimulation
50.8692000000	0.0002000000	stimulus	n/a	508692.0000000000	Median - Stimulation
51.6666000000	0.0002000000	stimulus	n/a	516666.0000000000	Tibial - Stimulation
52.4366000000	0.0002000000	stimulus	n/a	524366.0000000000	Median - Stimulation
53.1656000000	0.0002000000	stimulus	n/a	531656.0000000000	Tibial - Stimulation
53.8886000000	0.0002000000	stimulus	n/a	538886.0000000000	Median - Stimulation
54.6807000000	0.0002000000	stimulus	n/a	546807.0000000000	Tibial - Stimulation
55.4817000000	0.0002000000	stimulus	n/a	554817.0000000000	Median - Stimulation
56.2297000000	0.0002000000	stimulus	n/a	562297.0000000000	Tibial - Stimulation
57.0017000000	0.0002000000	stimulus	n/a	570017.0000000000	Median - Stimulation
57.7408000000	0.0002000000	stimulus	n/a	577408.0000000000	Tibial - Stimulation
58.5318000000	0.0002000000	stimulus	n/a	585318.0000000000	Median - Stimulation
59.2737000000	0.0002000000	stimulus	n/a	592737.0000000000	Tibial - Stimulation
60.0040000000	0.0002000000	stimulus	n/a	600040.0000000000	Median - Stimulation
60.7361000000	0.0002000000	stimulus	n/a	607361.0000000000	Tibial - Stimulation
61.4761000000	0.0002000000	stimulus	n/a	614761.0000000000	Median - Stimulation
62.2001000000	0.0002000000	stimulus	n/a	622001.0000000000	Tibial - Stimulation
62.9481000000	0.0002000000	stimulus	n/a	629481.0000000000	Median - Stimulation
63.7202000000	0.0002000000	stimulus	n/a	637202.0000000000	Tibial - Stimulation
64.5192000000	0.0002000000	stimulus	n/a	645192.0000000000	Median - Stimulation
65.2955000000	0.0002000000	stimulus	n/a	652955.0000000000	Tibial - Stimulation
66.0165000000	0.0002000000	stimulus	n/a	660165.0000000000	Median - Stimulation
66.8285000000	0.0002000000	stimulus	n/a	668285.0000000000	Tibial - Stimulation
67.5866000000	0.0002000000	stimulus	n/a	675866.0000000000	Median - Stimulation
68.3316000000	0.0002000000	stimulus	n/a	683316.0000000000	Tibial - Stimulation
69.1037000000	0.0002000000	stimulus	n/a	691037.0000000000	Median - Stimulation
69.9217000000	0.0002000000	stimulus	n/a	699217.0000000000	Tibial - Stimulation
70.6719000000	0.0002000000	stimulus	n/a	706719.0000000000	Median - Stimulation
71.4160000000	0.0002000000	stimulus	n/a	714160.0000000000	Tibial - Stimulation
72.1449000000	0.0002000000	stimulus	n/a	721449.0000000000	Median - Stimulation
72.9329000000	0.0002000000	stimulus	n/a	729329.0000000000	Tibial - Stimulation
73.7460000000	0.0002000000	stimulus	n/a	737460.0000000000	Median - Stimulation
74.4920000000	0.0002000000	stimulus	n/a	744920.0000000000	Tibial - Stimulation
75.2410000000	0.0002000000	stimulus	n/a	752410.0000000000	Median - Stimulation
76.0340000000	0.0002000000	stimulus	n/a	760340.0000000000	Tibial - Stimulation
76.8100000000	0.0002000000	stimulus	n/a	768100.0000000000	Median - Stimulation
77.6031000000	0.0002000000	stimulus	n/a	776031.0000000000	Tibial - Stimulation
78.3591000000	0.0002000000	stimulus	n/a	783591.0000000000	Median - Stimulation
