onset	duration	trial_type	response_time	sample	value
5.8471000000	0.0002000000	stimulus	n/a	58471.0000000000	Median - Stimulation
6.6447000000	0.0002000000	stimulus	n/a	66447.0000000000	Median - Stimulation
7.3978000000	0.0002000000	stimulus	n/a	73978.0000000000	Median - Stimulation
8.1331000000	0.0002000000	stimulus	n/a	81331.0000000000	Median - Stimulation
8.8850000000	0.0002000000	stimulus	n/a	88850.0000000000	Median - Stimulation
9.6530000000	0.0002000000	stimulus	n/a	96530.0000000000	Median - Stimulation
10.4111000000	0.0002000000	stimulus	n/a	104111.0000000000	Median - Stimulation
11.1441000000	0.0002000000	stimulus	n/a	111441.0000000000	Median - Stimulation
11.9324000000	0.0002000000	stimulus	n/a	119324.0000000000	Median - Stimulation
12.7464000000	0.0002000000	stimulus	n/a	127464.0000000000	Median - Stimulation
13.4818000000	0.0002000000	stimulus	n/a	134818.0000000000	Median - Stimulation
14.2118000000	0.0002000000	stimulus	n/a	142118.0000000000	Median - Stimulation
14.9558000000	0.0002000000	stimulus	n/a	149558.0000000000	Median - Stimulation
15.7689000000	0.0002000000	stimulus	n/a	157689.0000000000	Median - Stimulation
16.5209000000	0.0002000000	stimulus	n/a	165209.0000000000	Median - Stimulation
17.2919000000	0.0002000000	stimulus	n/a	172919.0000000000	Median - Stimulation
18.0960000000	0.0002000000	stimulus	n/a	180960.0000000000	Median - Stimulation
18.8700000000	0.0002000000	stimulus	n/a	188700.0000000000	Median - Stimulation
19.6330000000	0.0002000000	stimulus	n/a	196330.0000000000	Median - Stimulation
20.3840000000	0.0002000000	stimulus	n/a	203840.0000000000	Median - Stimulation
21.1630000000	0.0002000000	stimulus	n/a	211630.0000000000	Median - Stimulation
21.9761000000	0.0002000000	stimulus	n/a	219761.0000000000	Median - Stimulation
22.7380000000	0.0002000000	stimulus	n/a	227380.0000000000	Median - Stimulation
23.5191000000	0.0002000000	stimulus	n/a	235191.0000000000	Median - Stimulation
24.3241000000	0.0002000000	stimulus	n/a	243241.0000000000	Median - Stimulation
25.0692000000	0.0002000000	stimulus	n/a	250692.0000000000	Median - Stimulation
25.8222000000	0.0002000000	stimulus	n/a	258222.0000000000	Median - Stimulation
26.5924000000	0.0002000000	stimulus	n/a	265924.0000000000	Median - Stimulation
27.3715000000	0.0002000000	stimulus	n/a	273715.0000000000	Median - Stimulation
28.1334000000	0.0002000000	stimulus	n/a	281334.0000000000	Median - Stimulation
28.8765000000	0.0002000000	stimulus	n/a	288765.0000000000	Median - Stimulation
29.6435000000	0.0002000000	stimulus	n/a	296435.0000000000	Median - Stimulation
30.3745000000	0.0002000000	stimulus	n/a	303745.0000000000	Median - Stimulation
31.1005000000	0.0002000000	stimulus	n/a	311005.0000000000	Median - Stimulation
31.8505000000	0.0002000000	stimulus	n/a	318505.0000000000	Median - Stimulation
32.6415000000	0.0002000000	stimulus	n/a	326415.0000000000	Median - Stimulation
33.4005000000	0.0002000000	stimulus	n/a	334005.0000000000	Median - Stimulation
34.1235000000	0.0002000000	stimulus	n/a	341235.0000000000	Median - Stimulation
