onset	duration	trial_type	response_time	sample	value
3.8425000000	0.0002000000	stimulus	n/a	38425.0000000000	Tibial - Stimulation
4.5901000000	0.0002000000	stimulus	n/a	45901.0000000000	Tibial - Stimulation
5.3462000000	0.0002000000	stimulus	n/a	53462.0000000000	Tibial - Stimulation
6.0762000000	0.0002000000	stimulus	n/a	60762.0000000000	Tibial - Stimulation
6.8621000000	0.0002000000	stimulus	n/a	68621.0000000000	Tibial - Stimulation
7.5964000000	0.0002000000	stimulus	n/a	75964.0000000000	Tibial - Stimulation
8.3264000000	0.0002000000	stimulus	n/a	83264.0000000000	Tibial - Stimulation
9.0904000000	0.0002000000	stimulus	n/a	90904.0000000000	Tibial - Stimulation
9.8815000000	0.0002000000	stimulus	n/a	98815.0000000000	Tibial - Stimulation
10.6788000000	0.0002000000	stimulus	n/a	106788.0000000000	Tibial - Stimulation
11.4818000000	0.0002000000	stimulus	n/a	114818.0000000000	Tibial - Stimulation
12.2008000000	0.0002000000	stimulus	n/a	122008.0000000000	Tibial - Stimulation
13.0068000000	0.0002000000	stimulus	n/a	130068.0000000000	Tibial - Stimulation
13.7668000000	0.0002000000	stimulus	n/a	137668.0000000000	Tibial - Stimulation
14.4999000000	0.0002000000	stimulus	n/a	144999.0000000000	Tibial - Stimulation
15.2649000000	0.0002000000	stimulus	n/a	152649.0000000000	Tibial - Stimulation
16.0659000000	0.0002000000	stimulus	n/a	160659.0000000000	Tibial - Stimulation
16.8630000000	0.0002000000	stimulus	n/a	168630.0000000000	Tibial - Stimulation
17.6630000000	0.0002000000	stimulus	n/a	176630.0000000000	Tibial - Stimulation
18.4382000000	0.0002000000	stimulus	n/a	184382.0000000000	Tibial - Stimulation
19.2252000000	0.0002000000	stimulus	n/a	192252.0000000000	Tibial - Stimulation
19.9802000000	0.0002000000	stimulus	n/a	199802.0000000000	Tibial - Stimulation
20.7632000000	0.0002000000	stimulus	n/a	207632.0000000000	Tibial - Stimulation
21.5192000000	0.0002000000	stimulus	n/a	215192.0000000000	Tibial - Stimulation
22.2882000000	0.0002000000	stimulus	n/a	222882.0000000000	Tibial - Stimulation
23.0862000000	0.0002000000	stimulus	n/a	230862.0000000000	Tibial - Stimulation
23.8213000000	0.0002000000	stimulus	n/a	238213.0000000000	Tibial - Stimulation
24.5583000000	0.0002000000	stimulus	n/a	245583.0000000000	Tibial - Stimulation
25.3543000000	0.0002000000	stimulus	n/a	253543.0000000000	Tibial - Stimulation
26.1603000000	0.0002000000	stimulus	n/a	261603.0000000000	Tibial - Stimulation
26.8993000000	0.0002000000	stimulus	n/a	268993.0000000000	Tibial - Stimulation
27.6773000000	0.0002000000	stimulus	n/a	276773.0000000000	Tibial - Stimulation
28.4846000000	0.0002000000	stimulus	n/a	284846.0000000000	Tibial - Stimulation
29.2826000000	0.0002000000	stimulus	n/a	292826.0000000000	Tibial - Stimulation
30.0616000000	0.0002000000	stimulus	n/a	300616.0000000000	Tibial - Stimulation
30.8045000000	0.0002000000	stimulus	n/a	308045.0000000000	Tibial - Stimulation
31.5825000000	0.0002000000	stimulus	n/a	315825.0000000000	Tibial - Stimulation
32.3935000000	0.0002000000	stimulus	n/a	323935.0000000000	Tibial - Stimulation
33.1666000000	0.0002000000	stimulus	n/a	331666.0000000000	Tibial - Stimulation
33.9479000000	0.0002000000	stimulus	n/a	339479.0000000000	Tibial - Stimulation
34.7149000000	0.0002000000	stimulus	n/a	347149.0000000000	Tibial - Stimulation
35.5280000000	0.0002000000	stimulus	n/a	355280.0000000000	Tibial - Stimulation
36.2929000000	0.0002000000	stimulus	n/a	362929.0000000000	Tibial - Stimulation
37.0710000000	0.0002000000	stimulus	n/a	370710.0000000000	Tibial - Stimulation
37.8880000000	0.0002000000	stimulus	n/a	378880.0000000000	Tibial - Stimulation
38.6350000000	0.0002000000	stimulus	n/a	386350.0000000000	Tibial - Stimulation
39.4030000000	0.0002000000	stimulus	n/a	394030.0000000000	Tibial - Stimulation
40.1460000000	0.0002000000	stimulus	n/a	401460.0000000000	Tibial - Stimulation
40.9591000000	0.0002000000	stimulus	n/a	409591.0000000000	Tibial - Stimulation
41.6811000000	0.0002000000	stimulus	n/a	416811.0000000000	Tibial - Stimulation
42.4411000000	0.0002000000	stimulus	n/a	424411.0000000000	Tibial - Stimulation
43.2001000000	0.0002000000	stimulus	n/a	432001.0000000000	Tibial - Stimulation
43.9781000000	0.0002000000	stimulus	n/a	439781.0000000000	Tibial - Stimulation
44.7271000000	0.0002000000	stimulus	n/a	447271.0000000000	Tibial - Stimulation
45.4974000000	0.0002000000	stimulus	n/a	454974.0000000000	Tibial - Stimulation
46.2504000000	0.0002000000	stimulus	n/a	462504.0000000000	Tibial - Stimulation
46.9925000000	0.0002000000	stimulus	n/a	469925.0000000000	Tibial - Stimulation
47.7415000000	0.0002000000	stimulus	n/a	477415.0000000000	Tibial - Stimulation
48.5535000000	0.0002000000	stimulus	n/a	485535.0000000000	Tibial - Stimulation
49.3464000000	0.0002000000	stimulus	n/a	493464.0000000000	Tibial - Stimulation
50.0707000000	0.0002000000	stimulus	n/a	500707.0000000000	Tibial - Stimulation
50.8057000000	0.0002000000	stimulus	n/a	508057.0000000000	Tibial - Stimulation
51.5977000000	0.0002000000	stimulus	n/a	515977.0000000000	Tibial - Stimulation
52.4027000000	0.0002000000	stimulus	n/a	524027.0000000000	Tibial - Stimulation
53.2068000000	0.0002000000	stimulus	n/a	532068.0000000000	Tibial - Stimulation
54.0048000000	0.0002000000	stimulus	n/a	540048.0000000000	Tibial - Stimulation
