onset	duration	trial_type	response_time	sample	value
3.3103000000	0.0002000000	stimulus	n/a	33103.0000000000	Tibial - Stimulation
4.0974000000	0.0002000000	stimulus	n/a	40974.0000000000	Tibial - Stimulation
4.8255000000	0.0002000000	stimulus	n/a	48255.0000000000	Tibial - Stimulation
5.5598000000	0.0002000000	stimulus	n/a	55598.0000000000	Tibial - Stimulation
6.2998000000	0.0002000000	stimulus	n/a	62998.0000000000	Tibial - Stimulation
7.0928000000	0.0002000000	stimulus	n/a	70928.0000000000	Tibial - Stimulation
7.8757000000	0.0002000000	stimulus	n/a	78757.0000000000	Tibial - Stimulation
8.6787000000	0.0002000000	stimulus	n/a	86787.0000000000	Tibial - Stimulation
9.4488000000	0.0002000000	stimulus	n/a	94488.0000000000	Tibial - Stimulation
10.2368000000	0.0002000000	stimulus	n/a	102368.0000000000	Tibial - Stimulation
10.9637000000	0.0002000000	stimulus	n/a	109637.0000000000	Tibial - Stimulation
11.7098000000	0.0002000000	stimulus	n/a	117098.0000000000	Tibial - Stimulation
12.5147000000	0.0002000000	stimulus	n/a	125147.0000000000	Tibial - Stimulation
13.3045000000	0.0002000000	stimulus	n/a	133045.0000000000	Tibial - Stimulation
14.0795000000	0.0002000000	stimulus	n/a	140795.0000000000	Tibial - Stimulation
14.8054000000	0.0002000000	stimulus	n/a	148054.0000000000	Tibial - Stimulation
15.5604000000	0.0002000000	stimulus	n/a	155604.0000000000	Tibial - Stimulation
16.3125000000	0.0002000000	stimulus	n/a	163125.0000000000	Tibial - Stimulation
17.0665000000	0.0002000000	stimulus	n/a	170665.0000000000	Tibial - Stimulation
17.8445000000	0.0002000000	stimulus	n/a	178445.0000000000	Tibial - Stimulation
18.6426000000	0.0002000000	stimulus	n/a	186426.0000000000	Tibial - Stimulation
19.4276000000	0.0002000000	stimulus	n/a	194276.0000000000	Tibial - Stimulation
20.2179000000	0.0002000000	stimulus	n/a	202179.0000000000	Tibial - Stimulation
20.9429000000	0.0002000000	stimulus	n/a	209429.0000000000	Tibial - Stimulation
21.6789000000	0.0002000000	stimulus	n/a	216789.0000000000	Tibial - Stimulation
22.4200000000	0.0002000000	stimulus	n/a	224200.0000000000	Tibial - Stimulation
23.1623000000	0.0002000000	stimulus	n/a	231623.0000000000	Tibial - Stimulation
23.9213000000	0.0002000000	stimulus	n/a	239213.0000000000	Tibial - Stimulation
24.6373000000	0.0002000000	stimulus	n/a	246373.0000000000	Tibial - Stimulation
25.4103000000	0.0002000000	stimulus	n/a	254103.0000000000	Tibial - Stimulation
26.1994000000	0.0002000000	stimulus	n/a	261994.0000000000	Tibial - Stimulation
26.9794000000	0.0002000000	stimulus	n/a	269794.0000000000	Tibial - Stimulation
