onset	duration	trial_type
1.0331	2.9678	other
4.0009	46.4563	other
50.4572	1.0114	other
51.4686	2.0062	other
53.8229	16.5797	video1
70.4026	4.0	affect_rating1
74.4149	0.1161	other
74.531	4.0	compassion_rating1
78.5432	1.8238	other
80.367	5.5542	question1
85.9212	1.0114	other
86.9326	0.8124	other
87.745	3.0175	other
90.7625	2.0062	other
92.8681	13.7612	video2
106.6293	4.0	affect_rating2
110.6416	0.1161	other
110.7576	4.0	compassion_rating2
114.7699	2.6196	other
117.3895	8.0909	question2
125.4804	1.0114	other
126.4918	0.8124	other
127.3042	1.4093	other
128.7134	2.0061	other
130.8191	13.3632	video2
144.1823	4.0	affect_rating2
148.1946	0.1161	other
148.3106	4.0	compassion_rating2
152.3229	1.0114	other
153.3343	5.9024	question2
159.2367	1.0114	other
160.248	1.2103	other
161.4583	2.603	other
164.0614	2.0061	other
166.167	15.1207	video3
181.2877	4.0	affect_rating3
185.3	0.1161	other
185.416	4.0	compassion_rating3
189.4283	1.0279	other
190.4562	5.9355	question3
196.3918	1.0114	other
197.4031	0.4145	other
197.8176	1.0114	other
198.829	2.0061	other
200.9346	15.071	video4
216.0056	4.0	affect_rating4
220.0179	0.116	other
220.1339	4.0	compassion_rating4
224.1462	2.6196	other
226.7658	5.7366	question4
232.5024	1.0114	other
233.5137	1.6082	other
235.122	1.4093	other
236.5312	2.0061	other
238.6369	14.2751	video3
252.912	4.0	affect_rating3
256.9243	0.1161	other
257.0403	4.0	compassion_rating3
261.0526	1.4092	other
262.4619	7.4112	question3
269.873	1.0114	other
270.8844	2.0062	other
272.8905	1.0114	other
273.9019	2.0061	other
276.0075	13.098	video1
289.1055	4.0	affect_rating1
293.1178	0.1161	other
293.2338	4.0	compassion_rating1
297.2461	1.4258	other
298.672	5.0568	question1
303.7288	1.0114	other
304.7402	1.6082	other
306.3484	1.8072	other
308.1556	2.0061	other
310.2612	14.043	video4
324.3042	4.0	affect_rating4
328.3165	0.1161	other
328.4326	4.0	compassion_rating4
332.4448	1.0279	other
333.4728	6.1179	question4
339.5907	1.0114	other
340.6021	0.0166	other
340.6186	2.2051	other
342.8237	2.0062	other
344.9294	15.0378	video2
359.9672	4.0	affect_rating2
363.9794	0.1161	other
364.0955	4.0	compassion_rating2
368.1078	1.0114	other
369.1192	6.9137	question2
376.0329	1.0114	other
377.0443	0.0166	other
377.0608	1.0114	other
378.0722	2.0061	other
380.1778	14.8886	video1
395.0664	4.0	affect_rating1
399.0787	0.1161	other
399.1947	4.0	compassion_rating1
403.207	1.0114	other
404.2184	6.6982	question1
410.9166	1.0114	other
411.928	0.4145	other
412.3424	3.0175	other
415.3599	2.0062	other
417.4656	14.8886	video1
432.3542	4.0	affect_rating1
436.3664	0.1161	other
436.4825	4.0	compassion_rating1
440.4948	3.0175	other
443.5123	6.1842	question1
449.6965	1.0114	other
450.7079	1.6082	other
452.3161	2.2051	other
454.5212	2.0061	other
456.6268	16.1984	video3
472.8252	4.0	affect_rating3
476.8375	0.1161	other
476.9536	4.0	compassion_rating3
480.9658	1.4259	other
482.3917	6.2506	question3
488.6423	1.0114	other
489.6536	0.8124	other
490.466	2.2051	other
492.6711	2.0061	other
494.7768	15.9331	video4
510.7099	4.0	affect_rating4
514.7221	0.1161	other
514.8382	4.0	compassion_rating4
518.8505	3.0175	other
521.868	7.494	question4
529.362	1.0114	other
530.3734	2.0061	other
532.3795	1.8072	other
534.1867	2.0061	other
536.2923	14.2918	video4
550.5841	4.0	affect_rating4
554.5963	0.1161	other
554.7124	4.0	compassion_rating4
558.7247	2.2217	other
560.9464	5.9024	question4
566.8487	1.0114	other
567.8601	0.4145	other
568.2746	1.8072	other
570.0818	2.0061	other
572.1874	16.2647	video1
588.4521	4.0	affect_rating1
592.4644	0.1161	other
592.5804	4.0	compassion_rating1
596.5927	2.2217	other
598.8144	8.0909	question1
606.9053	1.0114	other
607.9167	2.0061	other
609.9228	1.0114	other
610.9342	2.0062	other
613.0398	15.6347	video2
628.6745	4.0	affect_rating2
632.6867	0.1161	other
632.8028	4.0	compassion_rating2
636.8151	1.4093	other
638.2244	7.1956	question2
645.42	1.0114	other
646.4313	0.0166	other
646.4479	2.2051	other
648.653	2.0061	other
650.7586	13.8441	video4
664.6027	4.0	affect_rating4
668.615	0.1161	other
668.731	4.0	compassion_rating4
672.7433	2.2217	other
674.965	8.7541	question4
683.7191	1.0113	other
684.7305	0.8124	other
685.5429	2.603	other
688.1459	2.0061	other
690.2515	12.3187	video1
702.5702	4.0	affect_rating1
706.5825	0.1161	other
706.6986	4.0	compassion_rating1
710.7109	2.6196	other
713.3305	7.4609	question1
720.7913	1.0114	other
721.8027	0.4145	other
722.2172	1.8072	other
724.0244	2.0061	other
726.13	13.1643	video3
739.2943	4.0	affect_rating3
743.3066	0.1161	other
743.4226	4.0	compassion_rating3
747.4349	1.8238	other
749.2587	8.4888	question3
757.7475	1.0114	other
758.7589	2.0061	other
760.765	2.603	other
763.368	2.0061	other
765.4736	15.4192	video2
780.8928	4.0	affect_rating2
784.9051	0.1161	other
