onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
256.1149788691837	2.0	DISTANT	1.3801355169634917	StimuliTable-1776-Mapping-Run7.xlsx	18	csomagolás	karakteres	8	1	2	1577	10	4	4	625	10	4	6	1.85	4.5	4.7	5.35	0.7101491090000001
268.11857260721445	2.0	BASELINE	1.304519733923371	StimuliTable-1776-Mapping-Run7.xlsx	76	szakadék	iszonyatos	10	2	2	1478	8	3	4	452	10	4	6	5.1	4.75	5.85	5.65	1.0
276.13097830360493	2.0	DISTANT	1.2034071095549734	StimuliTable-1776-Mapping-Run7.xlsx	89	tudomány	genetikai	6	2	2	3986	8	3	5	1398	9	5	2	2.4	4.8	2.6	5.45	0.662602782
284.1313891628961	2.0	CLOSE	0.8912050241633551	StimuliTable-1776-Mapping-Run7.xlsx	41	királynő	gyönyörű	6	4	2	2060	8	3	2	4450	8	3	6	2.95	5.7	6.7	6.6	0.846518397
294.1309050456548	2.0	DISTANT	1.4434227037709206	StimuliTable-1776-Mapping-Run7.xlsx	38	kerékpár	hardveres	8	1	2	3466	8	3	3	1550	9	3	5	1.65	2.65	1.5	2.4	0.6436905860000001
306.1315131378942	2.0	DISTANT	1.6831603788159557	StimuliTable-1776-Mapping-Run7.xlsx	39	készpénz	méltánytalan	10	2	2	3600	8	2	3	351	12	4	1	4.0	3.55	2.9	2.5	0.6948193309999999
314.14793751967954	2.0	BASELINE	0.8907867366215214	StimuliTable-1776-Mapping-Run7.xlsx	55	mikrofon	vezetékes	6	4	2	1847	8	3	1	3193	9	4	8	1.25	6.45	6.75	6.25	1.0
322.14732302377524	2.0	BASELINE	0.890541348097031	StimuliTable-1776-Mapping-Run7.xlsx	57	műalkotás	korabeli	6	4	2	784	9	4	1	2056	8	4	3	2.0	5.45	4.75	6.2	1.0
330.1477180019647	2.0	CLOSE	0.9788089844951172	StimuliTable-1776-Mapping-Run7.xlsx	83	tananyag	közoktatási	6	4	2	1192	8	3	3	2515	11	5	5	4.3	5.05	4.0	6.25	0.8000201579999999
340.14724105683126	2.0	CLOSE	1.1947875173573266	StimuliTable-1776-Mapping-Run7.xlsx	28	gorilla	problémás	8	4	2	659	7	3	2	1593	9	3	8	3.3	4.7	4.55	4.65	0.775599658
352.1478499175064	2.0	DISTANT	1.1067621957190568	StimuliTable-1776-Mapping-Run7.xlsx	88	törmelék	életveszélyes	10	4	2	730	8	3	1	3907	13	5	3	4.75	5.8	6.2	6.4	0.657350659
360.14724182527425	2.0	BASELINE	1.3627475113389664	StimuliTable-1776-Mapping-Run7.xlsx	67	osztályzat	közepes	6	4	2	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	1.0
372.1468645212008	2.0	BASELINE	1.3227929825079627	StimuliTable-1776-Mapping-Run7.xlsx	27	folyadék	elegendő	10	1	2	1438	8	3	3	9296	8	4	1	2.65	4.85	5.45	6.5	1.0
382.14738577971	2.0	CLOSE	1.3625336288532708	StimuliTable-1776-Mapping-Run7.xlsx	16	csengőhang	változatos	8	1	2	2279	10	3	1	2172	10	4	6	2.55	4.0	4.4	5.35	0.843068182
390.1467630871121	2.0	CLOSE	0.9868017857515952	StimuliTable-1776-Mapping-Run7.xlsx	81	szőnyeg	mindennapi	6	1	2	1303	7	2	1	5073	10	4	3	1.35	3.9	5.0	4.05	0.75152117
400.14730227588734	2.0	BASELINE	0.9067905255433288	StimuliTable-1776-Mapping-Run7.xlsx	68	ösztöndíj	tanulmányi	8	4	2	2344	9	3	1	1823	10	4	8	3.6	6.65	4.5	6.8	1.0
408.1506893035476	2.0	DISTANT	1.367157845015754	StimuliTable-1776-Mapping-Run7.xlsx	95	végállomás	belvárosi	6	3	2	893	10	4	4	2263	9	4	7	2.1	5.7	5.7	6.1	0.709046066
420.1632958189439	2.0	CLOSE	1.6581187101546675	StimuliTable-1776-Mapping-Run7.xlsx	96	ventilátor	erőteljes	10	3	2	1165	10	4	3	3772	9	4	1	2.75	5.75	5.6	5.45	0.84082365
432.1639044234762	2.0	DISTANT	1.3301502838221495	StimuliTable-1776-Mapping-Run7.xlsx	14	boríték	lakossági	10	1	2	1364	7	3	3	6638	9	4	7	1.5	3.15	3.85	3.5	0.602748156
444.163524814081	2.0	BASELINE	0.8738177869818173	StimuliTable-1776-Mapping-Run7.xlsx	42	kirándulás	hétvégi	10	4	2	1896	10	4	4	4177	7	3	5	2.95	6.05	6.3	6.9	1.0
456.1631057581035	2.0	DISTANT	1.6581010360314394	StimuliTable-1776-Mapping-Run7.xlsx	93	útmutatás	lelkiismereti	10	2	2	703	9	4	2	476	13	6	6	3.5	3.7	2.5	5.05	0.6710424423
468.1667322829089	2.0	CLOSE	0.958549574505014	StimuliTable-1776-Mapping-Run7.xlsx	63	napsütés	zavartalan	10	4	2	3340	8	3	2	1197	10	4	1	2.75	5.95	6.1	5.75	0.824103177
480.18032393847534	2.0	DISTANT	1.337479665155115	StimuliTable-1776-Mapping-Run7.xlsx	54	menetrend	naprakész	10	4	2	4833	9	3	2	816	9	3	1	2.3	5.35	4.4	6.1	0.7033958440000001
488.1837347877663	2.0	BASELINE	1.741838462119631	StimuliTable-1776-Mapping-Run7.xlsx	29	hangszer	autentikus	6	4	2	1828	8	2	3	526	10	5	1	2.0	4.6	3.7	4.7	1.0
498.19624217440287	2.0	CLOSE	0.8568001694657141	StimuliTable-1776-Mapping-Run7.xlsx	89	tudomány	építészeti	8	4	2	3986	8	3	5	1116	10	5	7	1.75	3.95	4.45	5.85	0.7951859240000001
506.1966435562572	2.0	BASELINE	0.8245320904388791	StimuliTable-1776-Mapping-Run7.xlsx	38	kerékpár	elektromos	6	4	2	3466	8	3	3	4185	10	4	2	1.75	6.55	6.7	6.95	1.0
514.2130489831907	2.0	DISTANT	1.2800851329157013	StimuliTable-1776-Mapping-Run7.xlsx	43	kolbász	szezonális	6	1	2	867	7	2	2	973	10	4	1	1.6	3.9	3.95	3.15	0.605840862
522.2134595863317	2.0	CLOSE	1.831868387736904	StimuliTable-1776-Mapping-Run7.xlsx	31	helyezés	jogerős	6	2	2	5834	8	3	4	4058	7	3	1	2.55	2.65	1.5	3.3	0.78364414
532.2129624056106	2.0	CLOSE	0.8641093152109534	StimuliTable-1776-Mapping-Run7.xlsx	51	magazin	kutatási	8	4	2	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
542.2124685547969	2.0	DISTANT	1.6721488888506428	StimuliTable-1776-Mapping-Run7.xlsx	92	útlezárás	gyorsforgalmi	8	2	2	1291	9	4	3	882	13	4	3	2.8	5.9	5.45	6.2	0.620973349
550.2128553362927	2.0	BASELINE	1.1521162967474083	StimuliTable-1776-Mapping-Run7.xlsx	56	monitor	kijelzős	6	4	2	3644	7	3	3	489	8	3	2	1.25	6.0	6.15	5.15	1.0
560.2123824895098	2.0	CLOSE	1.0960893316660076	StimuliTable-1776-Mapping-Run7.xlsx	30	háziorvos	türelmetlen	8	4	2	2011	9	4	4	480	11	4	1	4.55	6.25	5.95	6.6	0.7620039581999999
570.2168888781889	2.0	BASELINE	1.220479030162096	StimuliTable-1776-Mapping-Run7.xlsx	82	találmány	forradalmi	8	4	2	1346	9	3	4	2505	10	4	3	2.9	4.5	4.35	6.45	1.0
580.2294011316044	2.0	BASELINE	1.46342443019239	StimuliTable-1776-Mapping-Run7.xlsx	72	rémálom	szomorú	8	1	2	769	7	3	1	3745	7	3	3	5.8	4.8	4.45	5.5	1.0
592.2290097394653	2.0	DISTANT	1.0954761164975937	StimuliTable-1776-Mapping-Run7.xlsx	83	tananyag	akadémiai	10	4	2	1192	8	3	3	833	9	6	2	3.25	5.3	4.35	6.45	0.6859960559999999
602.2295169099089	2.0	BASELINE	0.9831962649695924	StimuliTable-1776-Mapping-Run7.xlsx	14	boríték	érvénytelen	8	4	2	1364	7	3	3	1401	11	4	2	2.8	4.1	4.1	3.4	1.0
614.2291349951993	2.0	BASELINE	1.783448979294917	StimuliTable-1776-Mapping-Run7.xlsx	93	útmutatás	erkölcsi	10	3	2	703	9	4	2	4377	8	3	7	3.2	4.1	2.7	6.3	1.0
624.2296421656429	2.0	DISTANT	1.4151530745439231	StimuliTable-1776-Mapping-Run7.xlsx	73	repülőjegy	azonnali	8	2	2	590	10	4	0	6934	8	4	2	2.4	6.0	5.7	6.2	0.665511608
636.2292505173536	2.0	CLOSE	0.8554733296259656	StimuliTable-1776-Mapping-Run7.xlsx	65	olimpikon	világhírű	10	4	2	644	9	4	2	2877	9	4	4	2.25	6.3	5.75	6.9	0.8306809070000001
646.2297425751385	2.0	DISTANT	1.823197310048272	StimuliTable-1776-Mapping-Run7.xlsx	67	osztályzat	alapfokú	8	3	2	1028	10	3	3	821	8	4	4	2.6	4.3	2.9	3.95	0.713177145
