onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
138.1159975645569	2.0	CLOSE	1.5626272248555324	StimuliTable-1776-Mapping-Run4.xlsx	33	iránytű	előnyös	6	3	2	794	7	3	2	2414	7	3	1	1.35	2.9	3.25	2.35	0.8048268559999999
148.11648962234904	2.0	DISTANT	1.8263953014538856	StimuliTable-1776-Mapping-Run4.xlsx	52	matrica	kedvezményes	8	2	2	1479	7	3	2	3115	12	4	6	1.9	5.2	5.8	6.1	0.701929092
156.11889893809712	2.0	CLOSE	1.742958591581555	StimuliTable-1776-Mapping-Run4.xlsx	92	útlezárás	félpályás	6	2	2	1291	9	4	3	1206	9	3	2	2.95	6.3	6.3	6.3	0.78665024
166.13241707955603	2.0	DISTANT	1.6979477271233918	StimuliTable-1776-Mapping-Run4.xlsx	82	találmány	kapitalista	8	3	2	1346	9	3	4	357	11	5	1	3.35	4.65	3.95	5.1	0.6249907020000001
176.13590963964816	2.0	CLOSE	0.9343370526694345	StimuliTable-1776-Mapping-Run4.xlsx	40	kesztyű	divatos	8	4	2	891	7	2	1	1703	7	3	3	1.95	6.05	6.2	6.75	0.753719985
188.14952050620923	2.0	CLOSE	1.489036025239329	StimuliTable-1776-Mapping-Run4.xlsx	76	szakadék	rettenetes	10	2	2	1478	8	3	4	868	10	4	8	5.2	5.15	6.55	6.15	0.891412258
196.1529398083512	2.0	BASELINE	1.3896961920981994	StimuliTable-1776-Mapping-Run4.xlsx	96	ventilátor	masszív	6	2	2	1165	10	4	3	982	7	2	2	1.6	4.5	5.6	5.5	1.0
204.165331160526	2.0	CLOSE	1.728612327882729	StimuliTable-1776-Mapping-Run4.xlsx	79	szerszám	alattomos	6	2	2	812	8	2	4	304	9	4	1	3.2	2.5	2.4	2.45	0.781269133
212.16574022678836	2.0	CLOSE	1.6163291464472422	StimuliTable-1776-Mapping-Run4.xlsx	13	bölcsőde	környékbeli	6	2	2	1219	8	3	1	1283	11	4	2	1.5	6.15	6.3	6.45	0.7846326231999999
224.18234749730615	2.0	BASELINE	1.4399124695555656	StimuliTable-1776-Mapping-Run4.xlsx	19	diáklány	ártatlan	10	4	2	819	8	3	4	2035	8	3	5	2.8	5.3	5.35	6.6	1.0
232.1817537492825	2.0	CLOSE	0.8957165357787744	StimuliTable-1776-Mapping-Run4.xlsx	30	háziorvos	türelmetlen	6	4	2	2011	9	4	4	480	11	4	1	4.55	6.25	5.95	6.6	0.7620039581999999
244.19836460585796	2.0	BASELINE	1.1352807995208425	StimuliTable-1776-Mapping-Run4.xlsx	38	kerékpár	elektromos	10	4	2	3466	8	3	3	4185	10	4	2	1.75	6.55	6.7	6.95	1.0
256.20196935819695	2.0	CLOSE	1.3396871373115573	StimuliTable-1776-Mapping-Run4.xlsx	29	hangszer	könnyűzenei	10	4	2	1828	8	2	3	420	11	5	1	2.1	6.1	6.2	6.25	0.7948508259999999
266.2154972332355	2.0	BASELINE	1.1106387196996366	StimuliTable-1776-Mapping-Run4.xlsx	72	rémálom	szomorú	8	2	2	769	7	3	1	3745	7	3	3	5.8	4.8	4.45	5.5	1.0
274.21888298015983	2.0	DISTANT	1.499057764405734	StimuliTable-1776-Mapping-Run4.xlsx	59	műemlék	vulkáni	6	2	2	1457	7	3	1	474	7	3	3	2.8	4.85	4.6	5.0	0.654830635
286.2315066573792	2.0	BASELINE	1.2539743079760228	StimuliTable-1776-Mapping-Run4.xlsx	39	készpénz	csekély	10	4	2	3600	8	2	3	3258	7	2	2	4.95	4.5	5.7	6.15	1.0
298.2311147529472	2.0	DISTANT	1.1019369044151972	StimuliTable-1776-Mapping-Run4.xlsx	57	műalkotás	posztmodern	10	4	2	784	9	4	1	346	11	3	1	2.75	5.65	4.95	6.05	0.619737864
308.23162217954086	2.0	BASELINE	1.2938827304096776	StimuliTable-1776-Mapping-Run4.xlsx	31	helyezés	végleges	8	4	2	5834	8	3	4	7802	8	3	3	2.95	4.45	3.65	5.2	1.0
318.23111808285466	2.0	BASELINE	0.7899389679223532	StimuliTable-1776-Mapping-Run4.xlsx	15	csecsemő	egészséges	8	4	2	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	1.0
326.2315235630668	2.0	DISTANT	1.541936719986552	StimuliTable-1776-Mapping-Run4.xlsx	28	gorilla	önzetlen	6	3	2	659	7	3	2	338	8	3	1	2.25	4.35	3.65	4.75	0.626140475
338.2311288410201	2.0	CLOSE	0.9259646420250648	StimuliTable-1776-Mapping-Run4.xlsx	41	királynő	gyönyörű	10	4	2	2060	8	3	2	4450	8	3	6	2.95	5.7	6.7	6.6	0.846518397
350.23173744554515	2.0	DISTANT	1.317661339751794	StimuliTable-1776-Mapping-Run4.xlsx	66	oroszlán	jelentéktelen	10	2	2	1351	8	3	3	1068	13	5	3	4.0	3.05	3.55	3.15	0.658192992
360.231259731976	2.0	BASELINE	0.9658518042779178	StimuliTable-1776-Mapping-Run4.xlsx	78	szemüveg	kényelmes	8	4	2	1594	8	3	4	3437	9	3	8	2.15	6.1	6.05	6.7	1.0
370.2317510213252	2.0	CLOSE	1.0616921613764134	StimuliTable-1776-Mapping-Run4.xlsx	80	színdarab	mulatságos	8	4	2	571	9	3	1	401	10	4	5	3.3	5.9	6.2	6.9	0.8485735059999999
382.2313588607431	2.0	DISTANT	1.5579640744035714	StimuliTable-1776-Mapping-Run4.xlsx	96	ventilátor	nagyobbik	10	2	2	1165	10	4	3	1603	9	3	1	1.75	5.9	6.55	6.3	0.7033834459999999
392.23088089102384	2.0	DISTANT	1.093646973000432	StimuliTable-1776-Mapping-Run4.xlsx	54	menetrend	naprakész	8	4	2	4833	9	3	2	816	9	3	1	2.3	5.35	4.4	6.1	0.7033958440000001
402.2473782746165	2.0	CLOSE	1.277266750905255	StimuliTable-1776-Mapping-Run4.xlsx	93	útmutatás	szellemi	8	2	2	703	9	4	2	6915	8	3	7	3.0	2.9	2.85	5.0	0.7834023237000001
412.2478859573457	2.0	DISTANT	1.3170102148724254	StimuliTable-1776-Mapping-Run4.xlsx	77	szélvihar	kíméletlen	8	2	2	490	9	3	0	564	10	4	2	5.5	5.75	6.05	6.5	0.6293716429999999
424.26449041025626	2.0	BASELINE	1.0766531771296286	StimuliTable-1776-Mapping-Run4.xlsx	67	osztályzat	közepes	10	4	2	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	1.0
432.2648994765186	2.0	BASELINE	1.2123845386813628	StimuliTable-1776-Mapping-Run4.xlsx	40	kesztyű	férfias	6	1	2	891	7	2	1	506	7	3	6	1.7	5.45	4.85	5.4	1.0
442.2804030109546	2.0	DISTANT	1.691934427472006	StimuliTable-1776-Mapping-Run4.xlsx	91	újságcikk	igazságtalan	8	2	2	503	9	3	0	1736	12	5	2	5.75	5.35	4.5	5.75	0.626544654
454.2840159599873	2.0	CLOSE	1.7123795438164962	StimuliTable-1776-Mapping-Run4.xlsx	27	folyadék	optimális	10	3	2	1438	8	3	3	1679	9	4	2	1.8	3.5	3.45	3.25	0.841039181
462.2974329235076	2.0	DISTANT	1.4032409728097264	StimuliTable-1776-Mapping-Run4.xlsx	16	csengőhang	általános	6	1	2	2279	10	3	1	25132	9	4	3	2.4	5.65	4.6	5.45	0.712553442
470.2978263648256	2.0	BASELINE	0.915079176222207	StimuliTable-1776-Mapping-Run4.xlsx	89	tudomány	mérnöki	6	4	2	3986	8	3	5	877	7	3	6	1.7	4.75	3.4	6.0	1.0
482.2974321550719	2.0	BASELINE	1.027315995110257	StimuliTable-1776-Mapping-Run4.xlsx	56	monitor	kijelzős	10	4	2	3644	7	3	3	489	8	3	2	1.25	6.0	6.15	5.15	1.0
490.29783891601255	2.0	DISTANT	1.747021590344957	StimuliTable-1776-Mapping-Run4.xlsx	95	végállomás	belvárosi	6	3	2	893	10	4	4	2263	9	4	7	2.1	5.7	5.7	6.1	0.709046066
500.2973453213417	2.0	CLOSE	1.1792511961393757	StimuliTable-1776-Mapping-Run4.xlsx	63	napsütés	zavartalan	8	4	2	3340	8	3	2	1197	10	4	1	2.75	5.95	6.1	5.75	0.824103177
510.29687349914457	2.0	DISTANT	1.5310066846650443	StimuliTable-1776-Mapping-Run4.xlsx	18	csomagolás	karakteres	8	1	2	1577	10	4	4	625	10	4	6	1.85	4.5	4.7	5.35	0.7101491090000001
520.2973425037271	2.0	CLOSE	1.483288605850248	StimuliTable-1776-Mapping-Run4.xlsx	68	ösztöndíj	képzési	8	3	2	2344	9	3	1	2239	7	3	7	3.6	5.6	4.35	6.55	0.819112897
528.2967779564278	2.0	BASELINE	1.6753215217249815	StimuliTable-1776-Mapping-Run4.xlsx	94	vacsora	zártkörű	6	4	2	2517	7	3	1	562	8	3	1	2.45	5.85	5.4	6.9	1.0
538.297275137149	2.0	CLOSE	0.9153565830856678	StimuliTable-1776-Mapping-Run4.xlsx	52	matrica	ingyenes	8	4	2	1479	7	3	2	13952	8	3	1	2.65	6.2	4.8	6.5	0.863539815
548.2967830793641	2.0	CLOSE	1.0993078148094355	StimuliTable-1776-Mapping-Run4.xlsx	51	magazin	kutatási	8	4	2	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
560.2963870765816	2.0	BASELINE	1.4112624624904129	StimuliTable-1776-Mapping-Run4.xlsx	76	szakadék	iszonyatos	10	2	2	1478	8	3	4	452	10	4	6	5.1	4.75	5.85	5.65	1.0
572.2969967056997	2.0	CLOSE	0.9310309673674056	StimuliTable-1776-Mapping-Run4.xlsx	88	törmelék	bontási	10	4	2	730	8	3	1	388	7	3	8	2.1	6.2	5.95	6.35	0.8136036990000001
584.2966191454834	2.0	CLOSE	1.3792571899757604	StimuliTable-1776-Mapping-Run4.xlsx	17	csillagász	türelmes	10	2	2	606	10	3	4	495	8	3	7	2.2	4.5	4.55	5.3	0.7566338779999999
596.3002182625933	2.0	DISTANT	1.2796448167500785	StimuliTable-1776-Mapping-Run4.xlsx	73	repülőjegy	azonnali	10	2	2	590	10	4	0	6934	8	4	2	2.4	6.0	5.7	6.2	0.665511608
608.312835280005	2.0	BASELINE	0.9626430547214112	StimuliTable-1776-Mapping-Run4.xlsx	42	kirándulás	hétvégi	10	4	2	1896	10	4	4	4177	7	3	5	2.95	6.05	6.3	6.9	1.0
616.3162281990371	2.0	DISTANT	1.614997439814033	StimuliTable-1776-Mapping-Run4.xlsx	81	szőnyeg	templomi	6	3	2	1303	7	2	1	410	8	3	8	1.9	6.4	6.05	6.5	0.613664091
626.3297368630738	2.0	BASELINE	1.0739623561748886	StimuliTable-1776-Mapping-Run4.xlsx	64	novella	tanulságos	8	4	2	925	7	3	1	805	10	4	6	2.45	5.4	3.05	6.5	1.0
638.3293436779059	2.0	BASELINE	0.8819717044971185	StimuliTable-1776-Mapping-Run4.xlsx	83	tananyag	iskolai	10	4	2	1192	8	3	3	5542	7	4	3	3.9	5.65	4.85	6.9	1.0
646.3297512072822	2.0	DISTANT	1.338001435957267	StimuliTable-1776-Mapping-Run4.xlsx	32	horgász	járatos	6	1	2	707	7	2	2	317	7	3	6	1.45	4.9	3.05	5.0	0.6454380751
