onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
428.1306862963829	2.0	CLOSE	1.2165986639884068	StimuliTable-1776-Mapping-Run3.xlsx	65	olimpikon	világhírű	10	4	2	644	9	4	2	2877	9	4	4	2.25	6.3	5.75	6.9	0.8306809070000001
438.1301427531071	2.0	BASELINE	1.1205743935788632	StimuliTable-1776-Mapping-Run3.xlsx	91	újságcikk	botrányos	8	4	2	503	9	3	0	1508	9	3	4	3.75	5.45	5.65	6.55	1.0
450.1308130889957	2.0	CLOSE	1.5523055379162545	StimuliTable-1776-Mapping-Run3.xlsx	15	csecsemő	normális	10	1	2	2039	8	3	2	4470	8	3	4	2.95	4.65	4.75	4.45	0.7993261220000001
460.1303087361666	2.0	DISTANT	1.5765910615518806	StimuliTable-1776-Mapping-Run3.xlsx	76	szakadék	kedvezőtlen	8	1	2	1478	8	3	4	3202	11	4	2	3.95	2.85	3.3	2.35	0.659476936
470.13081565046014	2.0	BASELINE	1.016319873931934	StimuliTable-1776-Mapping-Run3.xlsx	45	kolostor	hajdani	8	4	2	1099	8	3	4	1367	7	3	7	2.3	4.65	5.65	5.75	1.0
480.1303225680822	2.0	DISTANT	1.8085790185650692	StimuliTable-1776-Mapping-Run3.xlsx	33	iránytű	funkcionális	8	3	2	794	7	3	2	570	12	5	1	1.75	4.9	4.85	4.9	0.6793020959999999
490.1308297385258	2.0	CLOSE	1.8083459250774467	StimuliTable-1776-Mapping-Run3.xlsx	83	tananyag	közoktatási	8	3	2	1192	8	3	3	2515	11	5	5	4.3	5.05	4.0	6.25	0.8000201579999999
502.13043399189337	2.0	CLOSE	1.360598184488481	StimuliTable-1776-Mapping-Run3.xlsx	51	magazin	kutatási	10	4	2	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
512.130941162337	2.0	BASELINE	1.3763524865353247	StimuliTable-1776-Mapping-Run3.xlsx	28	gorilla	érzékeny	8	2	2	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
520.1473478699991	2.0	CLOSE	1.0478996868041577	StimuliTable-1776-Mapping-Run3.xlsx	56	monitor	érintős	6	4	2	3644	7	3	3	784	7	3	3	1.5	6.55	6.45	6.45	0.8547784690000001
528.146769746927	2.0	CLOSE	1.65566431258776	StimuliTable-1776-Mapping-Run3.xlsx	31	helyezés	jogerős	6	2	2	5834	8	3	4	4058	7	3	1	2.55	2.65	1.5	3.3	0.78364414
538.1472625731549	2.0	DISTANT	1.6079490513948258	StimuliTable-1776-Mapping-Run3.xlsx	59	műemlék	vulkáni	8	3	2	1457	7	3	1	474	7	3	3	2.8	4.85	4.6	5.0	0.654830635
550.1468732301873	2.0	DISTANT	1.4076874231759575	StimuliTable-1776-Mapping-Run3.xlsx	77	szélvihar	kíméletlen	10	2	2	490	9	3	0	564	10	4	2	5.5	5.75	6.05	6.5	0.6293716429999999
562.146476971262	2.0	BASELINE	1.4879094921052456	StimuliTable-1776-Mapping-Run3.xlsx	18	csomagolás	ízléses	10	1	2	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	1.0
570.14688654981	2.0	CLOSE	1.2156432368501555	StimuliTable-1776-Mapping-Run3.xlsx	41	királynő	gyönyörű	6	4	2	2060	8	3	2	4450	8	3	6	2.95	5.7	6.7	6.6	0.846518397
578.1462879350001	2.0	DISTANT	1.511886871274328	StimuliTable-1776-Mapping-Run3.xlsx	43	kolbász	szezonális	6	1	2	867	7	2	2	973	10	4	1	1.6	3.9	3.95	3.15	0.605840862
588.1467989476441	2.0	DISTANT	1.463914951098559	StimuliTable-1776-Mapping-Run3.xlsx	27	folyadék	aránytalan	8	2	2	1438	8	3	3	727	10	4	2	2.25	3.1	2.9	2.5	0.676598668
598.1463071460021	2.0	CLOSE	1.2079140105342958	StimuliTable-1776-Mapping-Run3.xlsx	52	matrica	ingyenes	8	4	2	1479	7	3	2	13952	8	3	1	2.65	6.2	4.8	6.5	0.863539815
606.1467100647424	2.0	BASELINE	1.463903168354591	StimuliTable-1776-Mapping-Run3.xlsx	32	horgász	tradicionális	6	1	2	707	7	2	2	850	13	6	1	2.1	4.65	5.0	4.65	1.0
616.1502149198786	2.0	DISTANT	1.540303528709046	StimuliTable-1776-Mapping-Run3.xlsx	53	mellény	kamionos	8	1	2	909	7	2	5	543	8	4	7	1.4	6.25	5.7	6.1	0.629222572
624.1626362412208	2.0	DISTANT	1.7912481336534256	StimuliTable-1776-Mapping-Run3.xlsx	13	bölcsőde	lokális	6	4	2	1219	8	3	1	578	7	3	3	1.75	4.7	5.35	6.55	0.6315799952000001
636.166234077602	2.0	BASELINE	1.2516397870567744	StimuliTable-1776-Mapping-Run3.xlsx	54	menetrend	szokásos	10	4	2	4833	9	3	2	8246	8	3	6	1.7	5.4	4.45	6.65	1.0
646.1797522190609	2.0	CLOSE	1.054623281226668	StimuliTable-1776-Mapping-Run3.xlsx	30	háziorvos	türelmetlen	8	4	2	2011	9	4	4	480	11	4	1	4.55	6.25	5.95	6.6	0.7620039581999999
