onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
148.11245992265322	2.0	BASELINE	1.7705491759406868	StimuliTable-1776-Mapping-Run2.xlsx	41	királynő	szépséges	8	3	2	2060	8	3	2	414	9	3	8	2.6	5.15	6.55	6.7	1.0
160.11605366068397	2.0	DISTANT	1.038894593846635	StimuliTable-1776-Mapping-Run2.xlsx	88	törmelék	életveszélyes	10	4	2	730	8	3	1	3907	13	5	3	4.75	5.8	6.2	6.4	0.657350659
168.12846268698195	2.0	CLOSE	1.2818996760470327	StimuliTable-1776-Mapping-Run2.xlsx	73	repülőjegy	hatályos	6	2	2	590	10	4	0	4539	8	3	2	2.8	3.75	3.4	3.7	0.8210387229999999
176.12886458113644	2.0	CLOSE	1.625640846999886	StimuliTable-1776-Mapping-Run2.xlsx	82	találmány	újszerű	6	3	2	1346	9	3	4	1147	7	3	1	2.2	5.1	4.05	5.75	0.758028567
184.14527513099893	2.0	DISTANT	1.513196549291024	StimuliTable-1776-Mapping-Run2.xlsx	79	szerszám	illegális	6	2	2	812	8	2	4	5833	9	4	1	3.8	4.1	3.65	5.05	0.606139541
196.14588347938843	2.0	BASELINE	1.4809722713544031	StimuliTable-1776-Mapping-Run2.xlsx	30	háziorvos	elégedetlen	10	4	2	2011	9	4	4	2000	11	5	3	4.1	5.6	5.2	5.6	1.0
206.16141006702676	2.0	BASELINE	1.0725640513992405	StimuliTable-1776-Mapping-Run2.xlsx	80	színdarab	humoros	8	4	2	571	9	3	1	799	7	3	7	2.85	5.95	5.95	6.8	1.0
214.1618078628308	2.0	DISTANT	1.448286929371534	StimuliTable-1776-Mapping-Run2.xlsx	78	szemüveg	elsődleges	6	2	2	1594	8	3	4	6398	10	4	1	2.3	4.25	3.75	3.75	0.657139182
222.162198742677	2.0	CLOSE	1.536591963194951	StimuliTable-1776-Mapping-Run2.xlsx	68	ösztöndíj	képzési	6	3	2	2344	9	3	1	2239	7	3	7	3.6	5.6	4.35	6.55	0.819112897
230.16164572197889	2.0	DISTANT	0.0	StimuliTable-1776-Mapping-Run2.xlsx	91	újságcikk	igazságtalan	6	0	2	503	9	3	0	1736	12	5	2	5.75	5.35	4.5	5.75	0.626544654
242.16121385866427	2.0	DISTANT	1.2245873668944114	StimuliTable-1776-Mapping-Run2.xlsx	51	magazin	állatorvosi	10	4	2	7307	7	3	2	356	11	5	6	1.6	5.7	5.95	6.65	0.735963702
250.16161882657616	2.0	BASELINE	0.9525219306451618	StimuliTable-1776-Mapping-Run2.xlsx	13	bölcsőde	szomszédos	6	4	2	1219	8	3	1	5450	10	3	7	1.7	6.1	5.1	6.55	1.0
260.1651403312426	2.0	CLOSE	1.2769473359876429	StimuliTable-1776-Mapping-Run2.xlsx	39	készpénz	szerény	8	4	2	3600	8	2	3	3344	7	2	5	3.2	3.75	4.05	2.25	0.885355115
270.1786338826205	2.0	DISTANT	0.8159066068692482	StimuliTable-1776-Mapping-Run2.xlsx	56	monitor	digitális	8	4	2	3644	7	3	3	11798	9	4	1	1.65	6.1	6.45	5.5	0.7256274220000001
280.18214001849265	2.0	CLOSE	1.932278401734948	StimuliTable-1776-Mapping-Run2.xlsx	53	mellény	szabadidős	8	1	2	909	7	2	5	608	10	4	1	2.05	4.15	4.65	4.85	0.7459257840000001
290.19466661612387	2.0	BASELINE	1.095235082466388	StimuliTable-1776-Mapping-Run2.xlsx	77	szélvihar	hirtelen	8	4	2	490	9	3	0	6756	8	3	4	4.6	6.2	6.2	6.65	1.0
298.1980536437768	2.0	BASELINE	1.1157170839287571	StimuliTable-1776-Mapping-Run2.xlsx	29	hangszer	autentikus	6	4	2	1828	8	2	3	526	10	5	1	2.0	4.6	3.7	4.7	1.0
308.21156128322764	2.0	DISTANT	1.5745523900695844	StimuliTable-1776-Mapping-Run2.xlsx	40	kesztyű	paraszti	8	1	2	891	7	2	1	347	8	3	4	1.6	3.7	4.35	3.15	0.61781317
320.2151847342757	2.0	CLOSE	1.346927379599947	StimuliTable-1776-Mapping-Run2.xlsx	94	vacsora	meghívásos	10	1	2	2517	7	3	1	352	10	4	5	2.1	5.8	4.1	6.45	0.7889098529999999
332.22778279682825	2.0	CLOSE	1.837890652510396	StimuliTable-1776-Mapping-Run2.xlsx	96	ventilátor	erőteljes	10	3	2	1165	10	4	3	3772	9	4	1	2.75	5.75	5.6	5.45	0.84082365
344.227386794053	2.0	DISTANT	1.5498887939174892	StimuliTable-1776-Mapping-Run2.xlsx	21	díszlet	kulturális	10	2	2	1420	7	2	3	24926	10	4	1	1.65	4.6	4.1	4.5	0.683287978
352.2277966287511	2.0	CLOSE	1.3418846197455423	StimuliTable-1776-Mapping-Run2.xlsx	43	kolbász	méternyi	6	1	2	867	7	2	2	324	8	3	1	2.75	5.95	6.65	5.85	0.762132525
364.2274011382688	2.0	CLOSE	1.2378908574391971	StimuliTable-1776-Mapping-Run2.xlsx	16	csengőhang	változatos	10	1	2	2279	10	3	1	2172	10	4	6	2.55	4.0	4.4	5.35	0.843068182
376.2280107673796	2.0	BASELINE	1.1096154136757832	StimuliTable-1776-Mapping-Run2.xlsx	81	szőnyeg	használati	10	1	2	1303	7	2	1	1806	10	4	5	1.9	3.55	4.25	3.8	1.0
384.2443841759741	2.0	DISTANT	1.4292188576218905	StimuliTable-1776-Mapping-Run2.xlsx	41	királynő	példátlan	6	2	2	2060	8	3	2	2102	9	3	1	2.55	4.55	4.6	5.3	0.661574185
396.2440378656538	2.0	BASELINE	1.0689567375884508	StimuliTable-1776-Mapping-Run2.xlsx	66	oroszlán	nyugodt	10	4	2	1351	8	3	3	2967	7	2	2	2.1	5.9	6.5	6.35	1.0
408.243632385449	2.0	CLOSE	1.3972146096857614	StimuliTable-1776-Mapping-Run2.xlsx	18	csomagolás	tetszetős	10	1	2	1577	10	4	4	725	9	3	1	2.1	5.45	6.35	6.25	0.890869737
416.2440522098696	2.0	DISTANT	1.300890647646156	StimuliTable-1776-Mapping-Run2.xlsx	80	színdarab	társulati	6	2	2	571	9	3	1	342	9	4	7	2.45	5.8	5.8	5.1	0.6175254579999999
424.2444477003519	2.0	BASELINE	1.4771982060556184	StimuliTable-1776-Mapping-Run2.xlsx	27	folyadék	elegendő	6	2	2	1438	8	3	3	9296	8	4	1	2.65	4.85	5.45	6.5	1.0
434.2439528249524	2.0	CLOSE	1.3249435900943354	StimuliTable-1776-Mapping-Run2.xlsx	78	szemüveg	ideális	8	2	2	1594	8	3	4	3414	7	4	1	1.9	5.3	5.0	5.5	0.84095335
444.2434582056958	2.0	DISTANT	1.0852210276934784	StimuliTable-1776-Mapping-Run2.xlsx	17	csillagász	tisztességes	8	2	2	606	10	3	4	3762	12	4	7	1.35	4.4	3.5	5.45	0.601381719
452.2438659912296	2.0	DISTANT	1.0612013843201566	StimuliTable-1776-Mapping-Run2.xlsx	44	kollégium	közüzemi	6	2	2	3139	9	4	3	1019	8	4	4	2.75	4.6	4.35	3.9	0.6578273179999999
462.2433706035299	2.0	BASELINE	1.093246615724638	StimuliTable-1776-Mapping-Run2.xlsx	52	matrica	fizetős	8	4	2	1479	7	3	2	2152	7	3	2	2.75	5.8	5.4	5.6	1.0
470.2437794136422	2.0	CLOSE	1.7252460481031449	StimuliTable-1776-Mapping-Run2.xlsx	64	novella	beszédes	6	3	2	925	7	3	1	637	8	3	7	3.3	4.4	3.75	4.9	0.783685148
480.2472837564856	2.0	DISTANT	1.6416077507892624	StimuliTable-1776-Mapping-Run2.xlsx	29	hangszer	vezérkari	8	2	2	1828	8	2	3	996	9	4	6	1.6	4.65	4.05	4.85	0.6304627660000001
488.2606899618404	2.0	BASELINE	0.9085717696143548	StimuliTable-1776-Mapping-Run2.xlsx	51	magazin	tudományos	6	4	2	7307	7	3	2	11632	10	4	5	1.8	6.3	6.45	6.15	1.0
496.2600992875814	2.0	BASELINE	1.948248123146186	StimuliTable-1776-Mapping-Run2.xlsx	93	útmutatás	erkölcsi	6	3	2	703	9	4	2	4377	8	3	7	3.2	4.1	2.7	6.3	1.0
508.25970687085646	2.0	CLOSE	1.3885253455882776	StimuliTable-1776-Mapping-Run2.xlsx	45	kolostor	egykori	10	4	2	1099	8	3	4	20851	7	3	4	2.55	5.0	5.95	6.4	0.889039457
516.2601097895968	2.0	BASELINE	0.8682916783363908	StimuliTable-1776-Mapping-Run2.xlsx	65	olimpikon	legendás	6	4	2	644	9	4	2	3949	8	3	5	2.15	5.8	5.5	6.6	1.0
524.2605145013586	2.0	CLOSE	1.412532181631832	StimuliTable-1776-Mapping-Run2.xlsx	59	műemlék	őshonos	6	2	2	1457	7	3	1	766	7	3	1	2.2	4.0	3.75	4.0	0.769399345
536.2601225969265	2.0	BASELINE	1.804284719335556	StimuliTable-1776-Mapping-Run2.xlsx	92	útlezárás	helyszíni	10	4	2	1291	9	4	3	4087	9	3	7	3.75	6.6	6.45	6.5	1.0
546.2596302829916	2.0	CLOSE	1.1725173558588722	StimuliTable-1776-Mapping-Run2.xlsx	77	szélvihar	váratlan	8	4	2	490	9	3	0	2782	8	3	8	4.2	6.1	5.9	6.65	0.850282848
556.2601382218782	2.0	DISTANT	1.7802850553998724	StimuliTable-1776-Mapping-Run2.xlsx	39	készpénz	méltánytalan	8	1	2	3600	8	2	3	351	12	4	1	4.0	3.55	2.9	2.5	0.6948193309999999
568.2597488789106	2.0	DISTANT	1.9325470996191143	StimuliTable-1776-Mapping-Run2.xlsx	89	tudomány	genetikai	10	2	2	3986	8	3	5	1398	9	5	2	2.4	4.8	2.6	5.45	0.662602782
578.2602686005412	2.0	BASELINE	0.8043006004299968	StimuliTable-1776-Mapping-Run2.xlsx	88	törmelék	építkezési	8	4	2	730	8	3	1	395	10	5	7	1.9	6.55	6.8	6.4	1.0
588.276764191105	2.0	CLOSE	1.7398466654703952	StimuliTable-1776-Mapping-Run2.xlsx	95	végállomás	átmeneti	8	1	2	893	10	4	4	6049	8	4	7	3.4	3.25	3.15	4.3	0.847806394
600.280399424897	2.0	DISTANT	1.4082529950610478	StimuliTable-1776-Mapping-Run2.xlsx	83	tananyag	akadémiai	10	4	2	1192	8	3	3	833	9	6	2	3.25	5.3	4.35	6.45	0.6859960559999999
612.2929946698423	2.0	CLOSE	1.8191840037397924	StimuliTable-1776-Mapping-Run2.xlsx	14	boríték	szavazási	10	2	2	1364	7	3	3	407	9	4	7	3.5	6.65	6.65	6.85	0.75406909
622.2925000505929	2.0	BASELINE	0.8032301634229952	StimuliTable-1776-Mapping-Run2.xlsx	33	iránytű	hasznos	8	4	2	794	7	3	2	9089	7	2	7	1.75	5.45	6.15	6.3	1.0
630.2929057869405	2.0	BASELINE	1.459211841764045	StimuliTable-1776-Mapping-Run2.xlsx	43	kolbász	tonnányi	6	4	2	867	7	2	2	533	8	3	1	2.6	6.05	5.95	6.15	1.0
638.2933007651372	2.0	DISTANT	1.378955705324188	StimuliTable-1776-Mapping-Run2.xlsx	68	ösztöndíj	partnerségi	6	3	2	2344	9	3	1	465	11	4	3	2.05	4.7	2.1	4.3	0.680144787
646.3097074727993	2.0	CLOSE	1.8665486001191312	StimuliTable-1776-Mapping-Run2.xlsx	42	kirándulás	tegnapi	6	2	2	1896	10	4	4	6241	7	3	8	2.15	6.7	5.15	6.1	0.839792311
