onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtst_1201.mp4	59.9595662000001	62.9678821999996	n/a
18	3	face-video/stimtst_1202.mp4	65.7181799	68.7264083	n/a
24	3	face-video/stimtst_1203.mp4	71.6932756999995	74.7101922000001	n/a
30	3	face-video/stimtst_1204.mp4	77.6521906999996	80.660323	n/a
36	3	face-video/stimtst_1205.mp4	83.6605387999998	86.6774052999999	n/a
42	3	face-video/stimtst_1206.mp4	89.6861484999999	92.6942008999994	n/a
48	3	face-video/stimtst_1207.mp4	95.6447687999998	98.6613366000001	n/a
54	3	face-video/stimtst_1208.mp4	101.6781835	104.686437599999	n/a
60	3	face-video/stimtst_1321.mp4	107.6618926	110.670063099999	n/a
66	3	face-video/stimtst_1210.mp4	113.662152299999	116.678799	n/a
72	3	face-video/stimtst_1210.mp4	119.637545599999	122.645604899999	1
78	3	face-video/stimtst_1211.mp4	125.704148499999	128.712528	n/a
84	3	face-video/stimtst_1212.mp4	131.654541299999	134.671184499999	n/a
90	3	face-video/stimtst_1213.mp4	137.6632663	140.674046799999	n/a
96	3	face-video/stimtst_1214.mp4	143.655335599999	146.665202899999	n/a
102	3	face-video/stimtst_1215.mp4	149.655567499999	152.672153599999	n/a
108	3	face-video/stimtst_1216.mp4	155.655960799999	158.663945399999	n/a
114	3	face-video/stimtst_1217.mp4	161.6559107	164.666333499999	n/a
120	3	face-video/stimtst_1218.mp4	167.656424599999	170.6660387	n/a
126	3	face-video/stimtst_1219.mp4	173.664896999999	176.6815949	n/a
132	3	face-video/stimtst_1220.mp4	179.7153305	182.7262638	n/a
138	3	face-video/stimtst_1221.mp4	185.698881299999	188.706977699999	n/a
144	3	face-video/stimtst_1222.mp4	191.6321951	194.6512038	n/a
150	3	face-video/stimtst_1223.mp4	197.665988699999	200.682736099999	n/a
156	3	face-video/stimtst_1224.mp4	203.691420399999	206.702556399999	n/a
162	3	face-video/stimtst_1225.mp4	209.658175699999	212.674958699999	n/a
168	3	face-video/stimtst_1322.mp4	215.691790799999	218.713420799999	n/a
174	3	face-video/stimtst_1227.mp4	221.6421146	224.663721199999	n/a
180	3	face-video/stimtst_1228.mp4	227.700845999999	230.708951599999	n/a
186	3	face-video/stimtst_1229.mp4	233.625989399999	236.6427369	n/a
192	3	face-video/stimtst_1230.mp4	239.668056499999	242.684683899999	n/a
198	3	face-video/stimtst_1230.mp4	245.643181299999	248.659901	1
204	3	face-video/stimtst_1209.mp4	251.6768204	254.6935504	n/a
210	3	face-video/stimtst_1226.mp4	257.693882599999	260.701984199999	n/a
216	3	face-video/stimtst_1223.mp4	263.727350899999	266.737315399999	n/a
222	3	face-video/stimtst_1212.mp4	269.644459999999	272.661026699999	n/a
228	3	face-video/stimtst_1203.mp4	275.636273399999	278.6444927	n/a
234	3	face-video/stimtst_1204.mp4	281.619934499999	284.6281245	n/a
240	3	face-video/stimtst_1205.mp4	287.661982699999	290.678526199999	n/a
246	3	face-video/stimtst_1209.mp4	293.628953999999	296.645493999999	n/a
252	3	face-video/stimtst_1207.mp4	299.6457885	302.667328099999	n/a
258	3	face-video/stimtst_1218.mp4	305.679284599999	308.687576599999	n/a
264	3	face-video/stimtst_1206.mp4	311.6712348	314.6795234	n/a
270	3	face-video/stimtst_1321.mp4	317.654917699999	320.665876899999	n/a
276	3	face-video/stimtst_1222.mp4	323.6552375	326.663421199999	n/a
282	3	face-video/stimtst_1202.mp4	329.622153	332.638838699999	n/a
288	3	face-video/stimtst_1213.mp4	335.672455299999	338.689104999999	n/a
294	3	face-video/stimtst_1214.mp4	341.647717299999	344.6584326	n/a
300	3	face-video/stimtst_1214.mp4	347.631273099999	350.639488499999	1
306	3	face-video/stimtst_1225.mp4	353.6233554	356.631436699999	n/a
312	3	face-video/stimtst_1216.mp4	359.6236336	362.640245599999	n/a
318	3	face-video/stimtst_1226.mp4	365.6904125	368.707169	n/a
324	3	face-video/stimtst_1210.mp4	371.682517399999	374.699141799999	n/a
330	3	face-video/stimtst_1219.mp4	377.649540599999	380.660299	n/a
336	3	face-video/stimtst_1230.mp4	383.657971099999	386.666171199999	n/a
342	3	face-video/stimtst_1221.mp4	389.683346799999	392.6914636	n/a
348	3	face-video/stimtst_1211.mp4	395.650266699999	398.658424899999	n/a
354	3	face-video/stimtst_1211.mp4	401.625538199999	404.6421927	1
360	3	face-video/stimtst_1201.mp4	407.6423764	410.659107399999	n/a
366	3	face-video/stimtst_1224.mp4	413.642707199999	416.650959099999	n/a
372	3	face-video/stimtst_1215.mp4	419.659652999999	422.6707341	n/a
378	3	face-video/stimtst_1322.mp4	425.659836799999	428.6681484	n/a
384	3	face-video/stimtst_1227.mp4	431.626806899999	434.635080099999	n/a
390	3	face-video/stimtst_1217.mp4	437.635411799999	440.652199399999	n/a
396	3	face-video/stimtst_1229.mp4	443.669076999999	446.690649899999	n/a
402	3	face-video/stimtst_1220.mp4	449.627655799999	452.6443853	n/a
408	3	face-video/stimtst_1208.mp4	455.661250899999	458.6787482	n/a
414	3	face-video/stimtst_1228.mp4	461.620012299999	464.628114799999	n/a
