onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
173.8396	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
174.3563	0.5833	INK	58	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
174.9177	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
174.9396	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.9563	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
176.473	0.5167	INK	59	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
176.9653	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
176.9896	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.0063	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.523	0.5667	INK	60	Incongruent	niebieski	blue	zielony	green	hit	n/a
179.0607	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
179.0896	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.1063	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.623	0.9167	INK	61	Incongruent	zielony	green	niebieski	blue	hit	n/a
181.5081	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
181.5397	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.5564	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.073	0.45	INK	62	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
183.4917	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
183.523	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184.5397	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
185.0564	0.8333	INK	63	Incongruent	zielony	green	żółty	yellow	hit	n/a
185.8591	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
185.8897	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
186.9064	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.4231	0.6167	INK	64	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
188.0186	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
188.0398	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189.0564	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189.5731	0.4333	INK	65	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
189.9861	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
190.0065	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
191.0231	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
191.5398	0.6333	INK	66	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
192.1456	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
192.1731	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.1898	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.7065	0.5667	INK	67	Incongruent	czerwony	red	niebieski	blue	hit	n/a
194.2411	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
194.2732	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.2898	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.8065	0.5333	INK	68	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
196.3206	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
196.3399	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.3565	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.8732	1.05	INK	69	Incongruent	zielony	green	żółty	yellow	hit	n/a
198.896	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
198.9232	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.9399	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.4566	0.7167	INK	70	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
201.1514	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
201.1732	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
202.1899	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
202.7066	0.5333	INK	71	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
203.2149	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
203.2399	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.2566	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.7733	0.5833	INK	72	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
205.3264	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
205.3566	1.0833	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209.9653	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209.99	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
210.99	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.49	0.9	T_COLOR_NAME	1	Incongruent	niebieski	blue	zielony	green	hit	n/a
212.3647	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
212.39	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212.9067	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
213.9234	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
214.4401	0.8167	T_COLOR_NAME	2	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
215.228	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
215.2567	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
215.7734	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
216.7901	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
217.3068	0.8667	T_COLOR_NAME	3	Neutral	zielony	green	Neutral	Neutral	hit	n/a
218.1393	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
218.1734	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
218.6901	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
219.7068	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
220.2235	1.65	T_COLOR_NAME	4	Incongruent	zielony	green	niebieski	blue	hit	n/a
221.8504	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
221.8735	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
222.3902	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.4068	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.9235	0.9833	T_COLOR_NAME	5	Incongruent	czerwony	red	żółty	yellow	hit	n/a
224.8737	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
224.9069	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
225.4235	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
226.4402	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
226.9569	0.5167	T_COLOR_NAME	6	Incongruent	czerwony	red	niebieski	blue	hit	n/a
227.449	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
227.4735	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
227.9902	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.0069	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.5236	1.4167	T_COLOR_NAME	7	Neutral	zielony	green	Neutral	Neutral	hit	n/a
230.9202	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
230.9403	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
231.4569	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
232.4736	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
232.9903	0.85	T_COLOR_NAME	8	Incongruent	żółty	yellow	zielony	green	hit	n/a
233.8155	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
233.8403	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
234.357	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.3736	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.8903	0.7	T_COLOR_NAME	9	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
236.5669	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
236.5903	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
237.107	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
238.1236	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
238.6403	0.6667	T_COLOR_NAME	10	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
239.2862	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
239.307	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
239.8237	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.8404	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.357	0.8333	T_COLOR_NAME	11	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
242.1655	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
242.1904	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
242.7071	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
243.7237	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
244.2404	0.7	T_COLOR_NAME	12	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
244.9168	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
244.9404	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
245.4571	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.1883	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.2404	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
248.2571	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
248.7738	0.8333	COLOR_NAME	1	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
249.5877	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
249.6071	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
250.6238	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
251.1405	0.9667	COLOR_NAME	2	Incongruent	zielony	green	niebieski	blue	hit	n/a
252.0831	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
252.1072	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.1238	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.6405	0.6	COLOR_NAME	3	Neutral	zielony	green	Neutral	Neutral	hit	n/a
254.2106	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
254.2405	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.2572	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.7739	0.6333	COLOR_NAME	4	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
256.386	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
256.4072	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
257.4239	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
257.9406	0.55	COLOR_NAME	5	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
258.4655	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
258.4906	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.5072	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
260.0239	0.95	COLOR_NAME	6	Incongruent	żółty	yellow	zielony	green	hit	n/a
260.9449	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
260.9739	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
261.9906	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
262.5073	0.7833	COLOR_NAME	7	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
263.2644	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
263.2906	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
264.3073	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
264.824	0.75	COLOR_NAME	8	Incongruent	niebieski	blue	zielony	green	hit	n/a
265.5518	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
265.574	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.5906	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267.1073	0.8	COLOR_NAME	9	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
267.8872	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
267.9073	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
268.924	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
269.4407	0.65	COLOR_NAME	10	Incongruent	niebieski	blue	zielony	green	hit	n/a
270.0628	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
270.0907	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.1074	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.624	0.7	COLOR_NAME	11	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
272.3022	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
272.3241	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
273.3407	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
273.8574	0.6167	COLOR_NAME	12	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
274.4457	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
274.4741	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.4908	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
276.0074	0.6	COLOR_NAME	13	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
276.5892	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
276.6074	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.6241	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
278.1408	0.7	COLOR_NAME	14	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
278.8126	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
278.8408	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
279.8575	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280.3741	0.95	COLOR_NAME	15	Incongruent	zielony	green	niebieski	blue	hit	n/a
281.2921	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
281.3241	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
282.3408	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
282.8575	1.0667	COLOR_NAME	16	Incongruent	czerwony	red	zielony	green	hit	n/a
283.8994	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
283.9242	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
284.9409	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
285.4575	0.8833	COLOR_NAME	17	Incongruent	zielony	green	żółty	yellow	hit	n/a
286.3148	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
286.3409	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
287.3576	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
287.8742	0.9833	COLOR_NAME	18	Incongruent	żółty	yellow	czerwony	red	hit	n/a
288.8262	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
288.8576	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
289.8743	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
290.3909	0.9834	COLOR_NAME	19	Incongruent	niebieski	blue	zielony	green	hit	n/a
291.3536	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
291.3743	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
292.391	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
292.9076	1.4	COLOR_NAME	20	Incongruent	czerwony	red	zielony	green	hit	n/a
294.2809	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
294.3076	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
295.3243	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
295.841	1.4834	COLOR_NAME	21	Neutral	zielony	green	Neutral	Neutral	hit	n/a
297.3041	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
297.3243	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
298.341	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
298.8577	1.15	COLOR_NAME	22	Incongruent	zielony	green	czerwony	red	hit	n/a
299.9755	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
300.0077	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
301.0244	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
301.5411	0.5167	COLOR_NAME	23	Neutral	zielony	green	Neutral	Neutral	hit	n/a
302.039	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
302.0577	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
303.0744	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
303.5911	0.75	COLOR_NAME	24	Incongruent	czerwony	red	żółty	yellow	hit	n/a
304.3104	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
304.3411	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
305.3578	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
305.8744	0.7667	COLOR_NAME	25	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
306.6139	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
306.6411	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.6578	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
308.1745	0.6	COLOR_NAME	26	Incongruent	żółty	yellow	zielony	green	hit	n/a
308.7414	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
308.7745	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
309.7912	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
310.3078	0.9167	COLOR_NAME	27	Incongruent	niebieski	blue	czerwony	red	hit	n/a
311.2048	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
311.2245	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
312.2412	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
312.7579	0.55	COLOR_NAME	28	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
313.2843	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
313.3079	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
314.3245	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
314.8412	0.6333	COLOR_NAME	29	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
315.4438	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
315.4745	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
316.4912	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
317.0079	0.45	COLOR_NAME	30	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
317.4273	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
317.4579	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
318.4746	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
318.9913	0.9667	COLOR_NAME	31	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
319.9387	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
319.9579	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
320.9746	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
321.4913	0.6833	COLOR_NAME	32	Incongruent	żółty	yellow	zielony	green	hit	n/a
322.1461	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
322.1746	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
323.1913	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
323.708	0.75	COLOR_NAME	33	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
324.4336	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
324.458	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
325.4746	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
325.9913	0.6833	COLOR_NAME	34	Incongruent	żółty	yellow	czerwony	red	hit	n/a
326.657	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
326.6747	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
327.6914	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
328.208	0.8	COLOR_NAME	35	Neutral	zielony	green	Neutral	Neutral	hit	n/a
328.9765	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
329.008	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330.0247	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330.5414	0.55	COLOR_NAME	36	Incongruent	zielony	green	żółty	yellow	hit	n/a
331.0719	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
331.0914	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
332.1081	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
332.6247	0.7167	COLOR_NAME	37	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
333.3114	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
333.3414	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
334.3581	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
334.8748	0.5333	COLOR_NAME	38	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
335.3749	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
335.4081	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
336.4248	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
336.9415	0.75	COLOR_NAME	39	Incongruent	zielony	green	żółty	yellow	hit	n/a
337.6624	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
337.6915	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
338.7081	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
339.2248	1.0667	COLOR_NAME	40	Incongruent	czerwony	red	zielony	green	hit	n/a
340.2697	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
340.2915	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
341.3082	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
341.8248	1.2833	COLOR_NAME	41	Incongruent	niebieski	blue	czerwony	red	hit	n/a
343.0851	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
343.1082	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
344.1249	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
344.6416	0.8167	COLOR_NAME	42	Incongruent	czerwony	red	niebieski	blue	hit	n/a
